DATE,TICKER,OPEN,CLOSE,HIGHEST,LOWEST,TOTAL VOLUMN,TOTAL VALUES
19/06/2018,SPP,6.9,6.4,6.9,6.4,168200,1124
18/06/2018,SPP,6.9,7,7.1,6.9,72000,500
15/06/2018,SPP,7,7,7.1,7,77300,541
14/06/2018,SPP,7.1,7.1,7.2,6.9,115600,811
13/06/2018,SPP,6.9,7.2,7.2,6.9,93600,665
12/06/2018,SPP,7.2,6.9,7.3,6.9,171200,1196
11/06/2018,SPP,7.6,7.3,7.8,7.3,155600,1153
08/06/2018,SPP,8.1,7.8,8.1,7.5,87700,678
07/06/2018,SPP,7.3,7.9,8,7.3,212100,1657
06/06/2018,SPP,6.6,7.3,7.7,6.6,177100,1263
05/06/2018,SPP,7.3,7.3,7.5,7.3,91600,669
04/06/2018,SPP,8.8,8.1,8.8,8.1,66500,543
01/06/2018,SPP,9.1,8.9,9.2,8.4,945000,8301
31/05/2018,SPP,8.3,8.4,8.4,7.8,1633300,13695
30/05/2018,SPP,7.7,7.7,7.7,7.7,483900,3726
29/05/2018,SPP,6.8,7,7,6.8,218200,1527
28/05/2018,SPP,6,6.4,6.4,6,461000,2949
25/05/2018,SPP,5.4,5.9,5.9,5.4,382100,2229
24/05/2018,SPP,5.3,5.4,5.5,5.3,179700,968
23/05/2018,SPP,5.2,5.3,5.3,5.1,44000,227
22/05/2018,SPP,5.4,5.2,5.5,4.9,599900,3042
21/05/2018,SPP,5.4,5.4,5.5,5.3,54600,293
18/05/2018,SPP,5.5,5.5,5.5,5.3,203900,1096
17/05/2018,SPP,5.4,5.5,5.5,5.3,47800,257
16/05/2018,SPP,5.6,5.4,5.6,5.3,252100,1372
15/05/2018,SPP,5.7,5.6,5.7,5.5,111000,618
14/05/2018,SPP,5.5,5.6,5.7,5.4,117100,653
11/05/2018,SPP,5.4,5.4,5.5,5.4,43600,237
10/05/2018,SPP,5.4,5.5,5.5,5.4,140500,761
09/05/2018,SPP,5.5,5.5,5.6,5.4,120500,654
08/05/2018,SPP,5.5,5.5,5.6,5.5,211200,1162
07/05/2018,SPP,5.4,5.5,5.7,5.4,75000,418
