DATE,TICKER,OPEN,CLOSE,HIGHEST,LOWEST,TOTAL VOLUMN,TOTAL VALUES
15/03/2018,VID,13.55,13.6,13.6,13.5,70500,956
14/03/2018,VID,12.7,12.75,12.75,12.6,64490,821
13/03/2018,VID,11.2,11.95,11.95,11.2,191210,2257
12/03/2018,VID,11.15,11.2,11.2,10.9,89670,999
09/03/2018,VID,9.55,10.5,10.5,9.55,137970,1433
08/03/2018,VID,10,9.85,10.4,9.85,48640,490
07/03/2018,VID,10.4,10.25,11.3,10.25,222770,2322
06/03/2018,VID,11.95,11,11.95,10.5,266460,3102
05/03/2018,VID,11.2,11.2,11.2,11.2,70200,786
02/03/2018,VID,10.5,10.5,10.5,10,290490,3036
01/03/2018,VID,9.82,9.82,9.82,9.82,73600,723
28/02/2018,VID,9.18,9.18,9.18,9.18,58120,534
27/02/2018,VID,8.58,8.58,8.58,8.58,89680,769
26/02/2018,VID,7.6,8.02,8.02,7.6,94500,752
23/02/2018,VID,7.55,7.5,7.6,7.5,19020,143
22/02/2018,VID,7.5,7.55,7.55,7.5,6370,48
21/02/2018,VID,7.08,7.67,7.67,7.08,10590,78
13/02/2018,VID,6.9,7.45,7.47,6.85,8520,60
12/02/2018,VID,7.67,7.35,7.67,7,13990,99
09/02/2018,VID,7.18,7.44,7.5,7.18,9620,70
08/02/2018,VID,7.64,7.64,7.8,7.64,7020,54
07/02/2018,VID,7.69,7.64,7.69,7.3,4580,35
06/02/2018,VID,7.64,7.2,7.64,6.69,16000,113
05/02/2018,VID,7.51,7.19,7.7,7.19,30580,227
02/02/2018,VID,7.41,7.7,7.7,7.37,29800,225
01/02/2018,VID,7.7,7.41,7.8,7.41,9910,75
31/01/2018,VID,7,7.78,7.9,7,42960,329
30/01/2018,VID,6.99,7.46,7.46,6.99,78500,563
29/01/2018,VID,6.99,6.98,6.99,6.6,59490,410
26/01/2018,VID,6.9,6.84,6.9,6.6,1590,11
25/01/2018,VID,6.9,6.6,6.9,6.3,8580,55
22/01/2018,VID,6.42,6.7,6.97,6.4,12030,80
19/01/2018,VID,6.97,6.85,6.97,6.53,4090,27
18/01/2018,VID,6.85,6.97,6.99,6.41,1660,11
17/01/2018,VID,6.7,6.85,6.85,6.7,34160,229
16/01/2018,VID,6.5,6.7,6.7,6.5,15040,100
15/01/2018,VID,6.89,6.5,6.89,6.5,12880,86
12/01/2018,VID,6.7,6.79,6.8,6.7,12010,81
11/01/2018,VID,6.85,6.79,6.85,6.65,26440,178
10/01/2018,VID,6.31,6.65,6.8,6.31,3220,21
09/01/2018,VID,6.5,6.5,7,6.5,41420,273
08/01/2018,VID,7.4,6.9,7.48,6.9,6000,43
05/01/2018,VID,6.75,7,7.22,6.75,6760,46
04/01/2018,VID,6.79,6.75,7.2,6.75,53910,369
03/01/2018,VID,7.25,7.25,7.73,7.24,39150,286
02/01/2018,VID,8.4,7.78,8.4,7.43,34840,267
29/12/2017,VID,7.98,7.98,7.98,7.9,124660,994
28/12/2017,VID,7.4,7.46,7.46,7,119440,884
27/12/2017,VID,6.98,6.98,6.98,6.98,24090,168
26/12/2017,VID,6.3,6.53,6.53,6.15,36720,238
25/12/2017,VID,6.01,6.11,6.8,6.01,29840,187
22/12/2017,VID,6.4,6.4,6.4,6.2,3120,20
21/12/2017,VID,6.3,6.39,6.39,6.3,8450,53
20/12/2017,VID,6.04,6.34,6.4,6,1090,7
19/12/2017,VID,6.38,6.04,6.38,6.04,2560,16
18/12/2017,VID,6.2,6.01,6.2,6.01,21870,135
15/12/2017,VID,6.4,6.09,6.4,6.09,4020,25
14/12/2017,VID,5.87,6.38,6.4,5.87,44480,269
13/12/2017,VID,6.25,6.25,6.5,6.25,3340,21
12/12/2017,VID,6.6,6.55,6.65,6.25,30930,195
11/12/2017,VID,6.73,6.69,6.73,6.69,30,0
08/12/2017,VID,6.3,6.39,6.4,6.3,1400,9
07/12/2017,VID,6.4,6.26,6.4,6.26,3730,24
06/12/2017,VID,6.3,6.31,6.67,6.3,19170,123
05/12/2017,VID,6.5,6.65,6.79,6.29,22090,144
04/12/2017,VID,6.55,6.76,6.8,6.5,14320,95
01/12/2017,VID,6.6,6.85,6.86,6.41,9020,59
30/11/2017,VID,6.98,6.85,6.99,6.5,28020,183
29/11/2017,VID,7,6.88,7,6.51,3680,24
28/11/2017,VID,6.5,6.59,6.68,6.45,6910,45
27/11/2017,VID,6.59,6.59,6.7,6.4,1580,10
24/11/2017,VID,6.3,6.59,6.59,6.3,11020,70
23/11/2017,VID,6.27,6.4,6.8,6.27,8370,54
22/11/2017,VID,6.7,6.62,6.9,6.36,14760,99
21/11/2017,VID,7,6.71,7.1,6.71,9560,66
20/11/2017,VID,7.09,7.02,7.1,6.8,12400,87
17/11/2017,VID,6.96,7.09,7.4,6.96,1500,10
16/11/2017,VID,6.59,6.96,6.96,6.41,4810,32
15/11/2017,VID,6.61,6.51,6.9,6.51,12370,82
14/11/2017,VID,7.2,6.98,7.2,6.62,2560,18
13/11/2017,VID,7.29,6.98,7.3,6.79,22180,159
10/11/2017,VID,7.2,7.3,7.3,7.01,7930,58
09/11/2017,VID,7.35,7.3,7.35,7.3,3110,23
08/11/2017,VID,7.3,7.3,7.35,7.25,5990,44
07/11/2017,VID,7.35,7.35,7.35,7.03,1870,13
06/11/2017,VID,7.25,7.4,7.4,7.25,17290,128
03/11/2017,VID,7.44,7.35,7.44,6.93,5740,43
02/11/2017,VID,7.44,7.44,7.44,7.44,240,2
01/11/2017,VID,7.18,7.2,7.2,7,4700,33
31/10/2017,VID,7.5,7,7.65,7,13340,94
30/10/2017,VID,7.5,7.48,7.5,7.2,5180,37
27/10/2017,VID,7.75,7.66,7.76,7.4,16660,125
26/10/2017,VID,7.8,7.6,7.97,7.3,9730,73
25/10/2017,VID,7.48,7.8,7.89,7.48,30270,233
24/10/2017,VID,7,7.45,7.5,7,10430,77
23/10/2017,VID,7.45,7.4,7.45,6.9,3890,29
20/10/2017,VID,7.02,7.3,7.4,7.02,5550,41
