DATE,TICKER,OPEN,CLOSE,HIGHEST,LOWEST,TOTAL VOLUMN,TOTAL VALUES
02/05/2018,DS3,22,22.2,22.7,21.5,587800,12932
30/04/2018,DS3,0,0,0,0,0,0
27/04/2018,DS3,22.7,22,23.1,21.5,505000,11220
26/04/2018,DS3,22.5,22.6,23.5,22,544100,12374
25/04/2018,DS3,0,0,0,0,0,0
24/04/2018,DS3,23.5,22.5,24,22,497300,11398
23/04/2018,DS3,24.5,23.5,25,23,474700,11360
20/04/2018,DS3,25.4,24.5,25.7,24.5,442100,11024
19/04/2018,DS3,25.5,25.4,25.7,25,393700,9970
18/04/2018,DS3,25.5,25.5,26,25,434000,11118
17/04/2018,DS3,24.1,25.5,25.5,23.8,641700,15877
16/04/2018,DS3,22.9,24.1,24.5,22.7,639600,15273
13/04/2018,DS3,23.1,23,23.5,22.5,527600,12117
12/04/2018,DS3,22.8,23.1,24.1,22.5,796600,18700
11/04/2018,DS3,23,22.8,23.6,22.5,625200,14319
10/04/2018,DS3,23.8,23,23.8,21.6,381400,8654
09/04/2018,DS3,25,23.8,25.5,22.8,642500,15368
06/04/2018,DS3,23.5,23.8,23.8,19.6,1054400,23232
05/04/2018,DS3,20.5,21.7,21.7,19.9,799500,16938
04/04/2018,DS3,18,19.8,19.8,17.1,1093900,20194
03/04/2018,DS3,18,18,18.3,17.9,270500,4902
02/04/2018,DS3,18.6,18,18.8,17.9,228200,4190
30/03/2018,DS3,17.9,18.5,18.7,17.5,317000,5758
29/03/2018,DS3,17,17.8,17.8,16.5,305800,5231
28/03/2018,DS3,17.1,17,17.2,16.5,295200,4969
23/03/2018,DS3,18.4,18,18.4,17.5,204700,3698
22/03/2018,DS3,17.9,18.4,18.5,17.9,132300,2417
21/03/2018,DS3,17.9,18,18.3,17.9,172000,3101
20/03/2018,DS3,17.8,17.9,17.9,15.8,210600,3548
19/03/2018,DS3,14.9,16.3,16.3,14.9,501500,8004
16/03/2018,DS3,15.1,14.9,15.2,14.8,38500,574
15/03/2018,DS3,15.5,15.2,15.5,15,51600,780
14/03/2018,DS3,15.4,15.5,15.6,14.9,79900,1226
13/03/2018,DS3,15.8,15.5,16,14.4,97600,1455
12/03/2018,DS3,16.2,15.9,16.2,14.7,122700,1919
09/03/2018,DS3,16.8,16.3,16.8,15.3,126300,2004
08/03/2018,DS3,16.7,16.9,16.9,15.2,118200,1909
07/03/2018,DS3,18,16.8,18,16.3,186500,3122
06/03/2018,DS3,16.7,18.1,18.1,15.1,726500,11359
05/03/2018,DS3,16.5,16.7,16.7,15.2,360800,5733
02/03/2018,DS3,19.9,16.8,19.9,16.3,388400,7295
01/03/2018,DS3,16.5,18.1,18.1,16.4,1321400,23146
28/02/2018,DS3,16.6,16.5,16.9,16.4,14300,236
27/02/2018,DS3,16.4,16.4,16.9,16.3,19300,318
26/02/2018,DS3,16.7,16.4,16.8,16.4,26900,444
23/02/2018,DS3,16.2,16.9,16.9,16.1,21200,352
22/02/2018,DS3,16.3,16.3,16.3,16.2,14500,235
21/02/2018,DS3,16.3,16.4,16.6,16.1,18200,296
13/02/2018,DS3,16.3,16.3,16.5,16.3,25600,418
12/02/2018,DS3,16.5,16.4,16.5,16.3,18500,303
09/02/2018,DS3,16.6,16.6,16.7,16,40100,659
08/02/2018,DS3,16.7,16.7,16.7,16.3,97700,1623
07/02/2018,DS3,16.6,16.8,16.8,16.5,54100,897
06/02/2018,DS3,16.7,15.8,16.7,15.8,36600,598
05/02/2018,DS3,16.8,16.7,16.9,16.5,41800,694
02/02/2018,DS3,16.8,16.9,17,16.5,45000,751
01/02/2018,DS3,16.7,16.8,16.8,16.2,46200,757
31/01/2018,DS3,16.8,16.7,17,16.6,57800,964
30/01/2018,DS3,16.8,16.8,17,16.5,129300,2159
29/01/2018,DS3,16.9,16.9,17.4,16.7,588300,9960
26/01/2018,DS3,16.8,17,17.3,16.5,520400,8793
25/01/2018,DS3,16.7,16.8,16.9,16.6,413400,6905
24/01/2018,DS3,16.9,16.7,17,16.6,132500,2210
23/01/2018,DS3,16.8,16.9,16.9,16.6,118300,1980
22/01/2018,DS3,16.8,16.8,17.1,16.6,125100,2100
19/01/2018,DS3,17,16.9,17.1,16.7,123300,2078
18/01/2018,DS3,16.9,17,17.1,16.6,192200,3224
17/01/2018,DS3,16.9,16.9,17.1,16.7,132900,2232
16/01/2018,DS3,16.7,16.9,17,16.3,189300,3121
15/01/2018,DS3,16.8,16.7,16.8,16.6,141000,2346
12/01/2018,DS3,16.8,16.8,16.9,16.6,125000,2088
11/01/2018,DS3,17,16.8,17.2,16.5,141600,2359
10/01/2018,DS3,16.9,16.9,16.9,16.5,145200,2422
09/01/2018,DS3,17,16.9,17,16.6,124600,2081
08/01/2018,DS3,16.8,16.9,17,16.6,138500,2315
05/01/2018,DS3,16.9,17,17,16.6,113400,1901
04/01/2018,DS3,16.8,16.9,17,16.6,121000,2025
03/01/2018,DS3,16.9,16.9,17.1,16.7,151900,2571
02/01/2018,DS3,17,16.9,17,16.7,122700,2063
29/12/2017,DS3,16.8,16.9,17,16.8,116100,1958
28/12/2017,DS3,16.9,16.8,17,16.7,139200,2333
27/12/2017,DS3,16.9,16.9,16.9,16.8,134300,2270
26/12/2017,DS3,16.9,17,17.1,16.8,118100,1997
25/12/2017,DS3,16.8,16.9,16.9,16.7,142900,2397
22/12/2017,DS3,17,16.9,17,16.6,395900,6585
21/12/2017,DS3,16.7,16.9,17,16.5,420500,6999
20/12/2017,DS3,16.9,16.9,17,16.6,194200,3255
19/12/2017,DS3,16.9,16.9,17.1,16.8,164300,2782
18/12/2017,DS3,17,17,17.1,16.8,154300,2615
15/12/2017,DS3,16.9,17,17,16.7,224500,3775
14/12/2017,DS3,17,17,17,16.8,161600,2728
13/12/2017,DS3,17,17,17,16.9,148500,2514
12/12/2017,DS3,17,17.1,17.1,16.8,208600,3533
11/12/2017,DS3,17.1,17,17.1,16.9,151300,2559
08/12/2017,DS3,17,17.1,17.1,16.9,120600,2045
07/12/2017,DS3,17,17,17,16.9,223200,3775
06/12/2017,DS3,17,17,17,16.9,222500,3777
05/12/2017,DS3,16.9,17,17.3,16.6,449000,7625
04/12/2017,DS3,16.7,16.9,17,16.5,164700,2756
01/12/2017,DS3,16.7,16.7,16.7,16.5,469800,7796
