DATE,TICKER,OPEN,CLOSE,HIGHEST,LOWEST,TOTAL VOLUMN,TOTAL VALUES
09/03/2018,BHN,140.2,140.1,145,140,13420,1881
08/03/2018,BHN,141,144.5,147,141,2130,303
07/03/2018,BHN,146.9,144.7,146.9,142,1950,277
06/03/2018,BHN,148,144.3,148,144,2460,357
05/03/2018,BHN,148,148,148,145,11580,1693
02/03/2018,BHN,142,148,148,142,3680,536
01/03/2018,BHN,147.2,147,147.3,145,3330,488
28/02/2018,BHN,147.3,147.2,150,145,2150,319
27/02/2018,BHN,147,147.2,149.9,146.1,3130,459
26/02/2018,BHN,150.4,151.5,156.9,145,11090,1640
23/02/2018,BHN,141.1,150.2,157,141.1,620,91
22/02/2018,BHN,154,148.6,158.9,148.6,4210,644
21/02/2018,BHN,149.6,154,159,149.6,4290,665
13/02/2018,BHN,158,149.5,158,146,4340,651
12/02/2018,BHN,142,148.3,148.3,142,7530,1091
09/02/2018,BHN,129.2,138.6,138.6,129,2740,367
08/02/2018,BHN,137,138,138.9,137,3920,538
07/02/2018,BHN,142,137,143,137,14140,1967
06/02/2018,BHN,135,135,136,132.1,15750,2097
05/02/2018,BHN,149.5,142,149.5,140,9220,1305
02/02/2018,BHN,145.1,149.5,149.5,142.2,8270,1198
01/02/2018,BHN,150.2,147.9,150.3,147.9,8270,1228
31/01/2018,BHN,157.5,154,157.5,150,9650,1464
30/01/2018,BHN,163,157.5,163,156,18190,2900
29/01/2018,BHN,167.6,163,170,160,5200,850
26/01/2018,BHN,171.7,167.6,171.7,166.1,20070,3430
25/01/2018,BHN,158,160.5,160.5,155,51840,8212
22/01/2018,BHN,149,150,150,145,23360,3453
19/01/2018,BHN,148,147,148,146,30620,4519
18/01/2018,BHN,148.8,148,149.1,145,31200,4621
17/01/2018,BHN,150,148.9,150,147,53140,7917
16/01/2018,BHN,149,149,149.9,147.4,91950,13732
15/01/2018,BHN,150.2,148.5,150.2,148.2,12300,1831
12/01/2018,BHN,152,150,152,146,12830,1902
11/01/2018,BHN,147.5,152,152,147.4,41300,6207
10/01/2018,BHN,143.5,147.5,148,143.5,52470,7693
09/01/2018,BHN,143.7,143.5,143.8,138.6,43130,6110
08/01/2018,BHN,139,142,142,137,17750,2469
05/01/2018,BHN,140,139.5,140,137,19020,2642
04/01/2018,BHN,139,142,142,135.5,40170,5602
03/01/2018,BHN,138.9,135.5,138.9,135,18840,2560
02/01/2018,BHN,128,134.4,134.4,128,27380,3630
29/12/2017,BHN,126.9,127.6,129.1,124,37830,4811
28/12/2017,BHN,121.1,124,127,121.1,29420,3653
27/12/2017,BHN,124,122,124.9,121.2,20400,2510
26/12/2017,BHN,128,124,128,124,19100,2382
25/12/2017,BHN,128.2,128,129,126.1,9070,1159
22/12/2017,BHN,130,128,130,127,16570,2115
21/12/2017,BHN,124.6,126.9,127,124,26530,3333
20/12/2017,BHN,130.1,127.4,132,123,24890,3156
19/12/2017,BHN,129.6,130.1,135.6,129.6,33360,4406
18/12/2017,BHN,142.8,136,142.8,136,23640,3273
15/12/2017,BHN,135,136,138.5,132,19020,2591
14/12/2017,BHN,137,135,137,129,8290,1102
13/12/2017,BHN,137,135,139,134,16700,2265
12/12/2017,BHN,131.6,131.6,131.6,130,64530,8491
11/12/2017,BHN,131,123,131.1,123,33690,4229
08/12/2017,BHN,137,131.8,137,129,34570,4568
07/12/2017,BHN,137,137,141.5,137,32530,4518
06/12/2017,BHN,145.2,137,146.5,136.8,35520,4995
05/12/2017,BHN,150.2,147,151,147,28530,4247
04/12/2017,BHN,148,150.2,154.7,148,24210,3659
01/12/2017,BHN,164,151,164,148.5,40090,6193
30/11/2017,BHN,154.5,154,154.5,145.4,70410,10871
29/11/2017,BHN,139,144.4,144.4,136,34870,4962
28/11/2017,BHN,132.5,135,137.5,132.5,11860,1604
27/11/2017,BHN,136,134.5,139,134,23990,3268
24/11/2017,BHN,130,139.9,140,130,20600,2759
23/11/2017,BHN,141.7,135.1,141.7,135.1,36460,5028
22/11/2017,BHN,125.9,132.6,132.6,125.9,60800,7848
21/11/2017,BHN,120,124,124.5,119.2,28030,3452
20/11/2017,BHN,118.1,120.5,122.9,118,12840,1550
17/11/2017,BHN,120.5,120,121,116.6,6280,747
16/11/2017,BHN,122.9,122,123.1,119.6,15430,1879
15/11/2017,BHN,116,122.9,123,116,9670,1160
14/11/2017,BHN,120,117,120.1,117,11680,1385
13/11/2017,BHN,123,120,123,120,18460,2222
10/11/2017,BHN,123,123,124,119.1,43160,5288
09/11/2017,BHN,122,123,125,119,35560,4370
08/11/2017,BHN,111.1,118.8,118.8,111.1,57600,6695
07/11/2017,BHN,110,111.1,111.5,107.1,26500,2912
06/11/2017,BHN,107.1,109.1,109.7,107.1,11170,1207
03/11/2017,BHN,106.5,107.1,109.8,106.5,9490,1018
02/11/2017,BHN,111.9,108.1,112,107.8,12570,1370
01/11/2017,BHN,113.5,109.2,113.5,109,9850,1099
31/10/2017,BHN,115,110,115,110,12140,1364
30/10/2017,BHN,116,114.9,117.9,114.3,7620,879
27/10/2017,BHN,118.2,118.2,118.5,114,32510,3808
26/10/2017,BHN,119,118.2,119,117.8,24200,2862
25/10/2017,BHN,115.8,117.8,118.5,115.8,13790,1618
24/10/2017,BHN,109,115.9,115.9,106.3,18760,2091
23/10/2017,BHN,110.7,109,113.8,109,17500,1926
20/10/2017,BHN,114,113.9,116,111.5,7720,874
19/10/2017,BHN,112.8,114,115,110,18960,2132
18/10/2017,BHN,117.9,109.4,117.9,109.4,44370,5013
17/10/2017,BHN,117.8,117.5,119.5,115.6,25580,2977
16/10/2017,BHN,115.4,117.8,120,115.4,28030,3294
13/10/2017,BHN,123,115.4,128,115.4,62640,7492
12/10/2017,BHN,131,124,131,124,19560,2468
11/10/2017,BHN,128.1,131,131.5,126,22500,2909
10/10/2017,BHN,134,132,134,128,12150,1581
09/10/2017,BHN,130,134,136,130,18660,2475
06/10/2017,BHN,119.5,130,131.5,116,72050,8647
05/10/2017,BHN,130,123.7,130,123.7,22710,2898
04/10/2017,BHN,132,133,135,128,25710,3399
03/10/2017,BHN,142.1,134,142.1,130,143650,19948
02/10/2017,BHN,130,133.4,133.4,125,44180,5821
29/09/2017,BHN,122,124.7,124.7,122,55520,6915
28/09/2017,BHN,107.2,116.6,116.6,107.2,25110,2880
27/09/2017,BHN,105.7,109,109.2,105,30830,3343
26/09/2017,BHN,109.7,109,109.7,105.2,41130,4409
25/09/2017,BHN,108,109.7,109.8,106,41590,4501
22/09/2017,BHN,106,107.1,110,102,49630,5304
21/09/2017,BHN,107.9,106,111,100,41580,4396
20/09/2017,BHN,102,107,107,99,68300,7125
19/09/2017,BHN,97,100,100,97,47310,4671
18/09/2017,BHN,96,98.5,100,95.1,94780,9249
15/09/2017,BHN,95,96,97,93,35830,3404
14/09/2017,BHN,98,97,98,93.4,104660,9972
13/09/2017,BHN,103.9,100.3,103.9,98.5,103610,10523
12/09/2017,BHN,97.8,98.3,98.3,96,127360,12497
11/09/2017,BHN,89,91.9,91.9,87,144940,12872
08/09/2017,BHN,84,85.9,87.8,84,62330,5333
07/09/2017,BHN,84,83.5,84.1,82,21390,1770
06/09/2017,BHN,82.4,84,84,82,15700,1307
05/09/2017,BHN,83.1,82.6,84,82.6,9350,774
01/09/2017,BHN,84.6,84,85,82.8,9900,825
31/08/2017,BHN,86,84.2,86,83.6,15190,1287
30/08/2017,BHN,85.7,85.4,86.6,84.5,43150,3695
29/08/2017,BHN,87,86.2,87,85.9,24770,2135
28/08/2017,BHN,85,86.4,86.8,85,44760,3862
25/08/2017,BHN,83.5,85.9,86,83.5,116410,9815
24/08/2017,BHN,85,84,85,83.2,24310,2047
23/08/2017,BHN,81.5,84,85.6,81.3,127800,10573
22/08/2017,BHN,80.7,81.3,81.5,80.5,52890,4283
21/08/2017,BHN,80,80.7,81,79.5,32410,2604
18/08/2017,BHN,79,80,80.9,79,22010,1765
17/08/2017,BHN,80.3,79.6,81,79.5,11190,893
16/08/2017,BHN,79.1,80,80.3,79,12770,1015
15/08/2017,BHN,80.4,80,80.4,79.7,15660,1252
14/08/2017,BHN,80,80.4,80.4,79.8,30220,2419
11/08/2017,BHN,79.7,80,80.3,79.7,28740,2301
10/08/2017,BHN,79,79.7,80.7,78.8,18450,1476
09/08/2017,BHN,81.1,79.1,81.1,79,12570,999
08/08/2017,BHN,79.1,81,81.5,79.1,47870,3871
07/08/2017,BHN,78.6,79.1,81.5,78.4,45790,3633
04/08/2017,BHN,79.8,78.5,79.8,78,10440,820
03/08/2017,BHN,80.2,79.9,80.8,78,14990,1184
02/08/2017,BHN,83,80.3,83,79.5,10500,845
01/08/2017,BHN,78.1,83,83,78,40510,3250
31/07/2017,BHN,78.2,77.7,79.2,77.5,15450,1204
28/07/2017,BHN,78.2,79.3,79.5,78.2,36000,2850
27/07/2017,BHN,80.3,79.3,83,79.3,16380,1311
26/07/2017,BHN,80.7,80.7,82.5,80.1,12300,996
25/07/2017,BHN,77.2,80.7,84,77.2,17580,1437
24/07/2017,BHN,83.9,78.8,83.9,78.1,28840,2307
