DATE,TICKER,OPEN,CLOSE,HIGHEST,LOWEST,TOTAL VOLUMN,TOTAL VALUES
26/03/2021,VEA,44,43.9,44.4,43.4,187900,8228
25/03/2021,VEA,44.4,44.1,44.5,43.9,306900,13518
24/03/2021,VEA,45,44,45,43.5,480800,21182
23/03/2021,VEA,46,45.3,46,44.9,159200,7207
22/03/2021,VEA,46.3,45.8,46.3,45.5,186800,8557
19/03/2021,VEA,45.9,46.1,46.3,45.8,203500,9370
18/03/2021,VEA,46.3,46,46.3,45.6,132600,6067
17/03/2021,VEA,45.5,46.1,46.5,45.5,178500,8223
16/03/2021,VEA,46.7,45.5,46.7,45.2,273900,12507
15/03/2021,VEA,46,46.2,46.5,46,151200,6986
12/03/2021,VEA,47,46.1,47.1,46.1,216800,10055
11/03/2021,VEA,47.6,46.7,47.6,46.5,218800,10209
10/03/2021,VEA,46.5,47.3,47.6,45.6,342500,15969
09/03/2021,VEA,48,46.5,48,46.5,213700,10034
08/03/2021,VEA,48.1,47.9,49,47.7,217100,10444
05/03/2021,VEA,45.1,48.1,48.5,45.1,1178800,55702
04/03/2021,VEA,44.7,45.1,45.4,44.7,368700,16611
03/03/2021,VEA,44.9,44.8,44.9,44.6,57000,2550
02/03/2021,VEA,45,44.7,45.5,44.7,135800,6094
01/03/2021,VEA,44.7,44.7,44.8,44.4,179000,7986
26/02/2021,VEA,44.7,44.7,44.9,44.4,85900,3841
25/02/2021,VEA,45.3,44.8,45.5,44.7,143700,6460
24/02/2021,VEA,44.9,45,45.5,44.7,197700,8900
23/02/2021,VEA,44.9,44.9,45.1,44.6,62000,2786
22/02/2021,VEA,45.2,44.6,45.2,44.6,96800,4342
19/02/2021,VEA,44.7,44.7,45,44.2,95300,4261
18/02/2021,VEA,45,44.2,45.2,44.2,247100,11107
17/02/2021,VEA,44,45.1,45.5,43.9,104600,4704
10/02/2021,VEA,0,0,0,0,0,0
09/02/2021,VEA,43,44,44.1,42,128300,5600
08/02/2021,VEA,43.6,43,44,42.1,67900,2923
05/02/2021,VEA,43.5,43.6,43.7,43.3,116100,5039
04/02/2021,VEA,42.7,43.2,43.5,42.7,90100,3883
03/02/2021,VEA,42.3,42.5,43.7,42.3,193100,8309
02/02/2021,VEA,43,42.4,43,42.1,139200,5895
01/02/2021,VEA,43,42.8,43.8,42.5,71000,3053
29/01/2021,VEA,41.4,43.5,43.8,41.2,138400,5948
28/01/2021,VEA,44.5,41.9,44.8,40,589000,24502
27/01/2021,VEA,45.5,45.3,45.8,44.2,220800,9903
26/01/2021,VEA,47,46,47,45,221900,10208
25/01/2021,VEA,47.5,47.1,47.6,46.7,151500,7113
22/01/2021,VEA,47.2,47.5,48,47.2,426300,20303
21/01/2021,VEA,47,47.2,47.4,45.9,366800,17024
20/01/2021,VEA,46.5,46.4,48,44.8,176700,8104
19/01/2021,VEA,48,46.4,48.5,44.2,675100,31415
18/01/2021,VEA,47.9,48,48.5,47.3,261400,12541
15/01/2021,VEA,48.3,47.8,48.4,47.6,321400,15397
14/01/2021,VEA,49.2,48.1,49.3,48.1,348200,16870
13/01/2021,VEA,49,49.2,49.6,48.7,670700,33029
12/01/2021,VEA,48,49,49.5,48,770800,37476
11/01/2021,VEA,46.2,48,48.2,46.1,527400,24937
08/01/2021,VEA,46.8,46.2,46.8,45.4,991300,45736
07/01/2021,VEA,47.9,46.8,48.3,46.3,394900,18652
06/01/2021,VEA,47.5,48,48.2,47,389600,18654
05/01/2021,VEA,49.7,47.9,49.7,47.3,621800,29790
04/01/2021,VEA,50.5,49.7,52.5,49.5,299100,14917
01/01/2021,VEA,0,0,0,0,0,0
31/12/2020,VEA,55,55.1,55.4,55,222700,12288
30/12/2020,VEA,54.9,55.5,55.5,54.5,523400,28805
29/12/2020,VEA,55,55,55.2,54.1,398500,21883
28/12/2020,VEA,56,55,56,55,341600,18888
25/12/2020,VEA,55.1,55.5,56.1,55,399400,22200
24/12/2020,VEA,55,55,57,53.8,1138900,62475
23/12/2020,VEA,55.1,54.6,55.7,54,662700,36232
22/12/2020,VEA,54.2,54.9,55.2,54,747100,40986
21/12/2020,VEA,54.2,54.4,55,53.2,450400,24406
18/12/2020,VEA,51.5,54,54.1,51.5,610500,32484
17/12/2020,VEA,50.9,51.8,52.6,50.6,513500,26390
16/12/2020,VEA,50.8,51,51,50.7,213500,10854
15/12/2020,VEA,51,50.7,51.5,50.4,311700,15840
14/12/2020,VEA,50.4,50.9,51.2,50.3,149300,7563
11/12/2020,VEA,50.3,50.9,50.9,48.5,205600,10321
