DATE,TICKER,OPEN,CLOSE,HIGHEST,LOWEST,TOTAL VOLUMN,TOTAL VALUES
23/08/2021,SMC,45,43.3,45.2,43.3,1290900,56945
20/08/2021,SMC,48.3,45.1,48.35,45.1,2127000,99038
19/08/2021,SMC,48.35,48.4,48.95,48.2,659700,31966
18/08/2021,SMC,49.4,48.4,49.5,48.25,889200,43510
17/08/2021,SMC,47.2,49.1,49.6,47,1849200,90137
16/08/2021,SMC,47.15,47.55,48,46.6,1033300,49040
13/08/2021,SMC,46.25,47,47,44.3,1035000,47367
12/08/2021,SMC,45.8,46.4,47,45.6,971300,45211
11/08/2021,SMC,48.2,46,48.2,46,2710000,128156
10/08/2021,SMC,48.8,48.25,49,47.7,1003300,48392
09/08/2021,SMC,47.7,48.75,48.95,47.7,1028100,49896
06/08/2021,SMC,47.1,47.8,48.95,47,1233000,59319
05/08/2021,SMC,47,47.2,47.7,46.5,794400,37500
04/08/2021,SMC,46.6,47.3,48.4,46.1,924800,43633
03/08/2021,SMC,46.7,46.8,47.9,45.7,1149200,53748
02/08/2021,SMC,44.5,46.7,47.4,44.5,1937300,89685
30/07/2021,SMC,42.95,44.35,45.4,42.95,1224700,54191
29/07/2021,SMC,42.3,43,43,41.85,941600,39947
28/07/2021,SMC,43.3,42.1,43.6,42.1,1126600,48158
27/07/2021,SMC,44.9,43.5,45,43.05,1143200,50375
26/07/2021,SMC,40.2,43.5,43.5,40.2,1553600,65031
23/07/2021,SMC,39.4,40.7,41.25,39,1863700,75527
22/07/2021,SMC,39.5,40.1,40.6,39,1203700,48005
21/07/2021,SMC,39.6,39.5,40,39.25,656400,25980
20/07/2021,SMC,38,39.5,39.5,37.7,903400,34723
19/07/2021,SMC,39.35,37.55,40.5,36.9,2955000,115501
16/07/2021,SMC,37.05,38.6,38.6,36.55,640400,24168
05/07/2021,SMC,41.5,42.8,43.25,41.15,1092100,46045
02/07/2021,SMC,41.5,41.4,41.6,41.1,704700,29131
01/07/2021,SMC,40.2,41.3,41.6,39.5,1126000,45805
30/06/2021,SMC,39,40.05,40.6,39,785700,31169
29/06/2021,SMC,39.7,39,39.75,38.7,787200,30895
28/06/2021,SMC,38.2,39,39.65,38.2,871700,34171
25/06/2021,SMC,37.5,37.9,37.9,36.8,324900,12163
24/06/2021,SMC,37.2,37.5,37.85,36.9,404900,15111
23/06/2021,SMC,38.2,37.9,38.6,37.2,491700,18661
22/06/2021,SMC,39.45,38.6,39.45,38.4,431200,16709
21/06/2021,SMC,38.9,39.45,40.65,38.5,754900,29822
18/06/2021,SMC,36.95,38.9,38.9,36.55,1089900,41740
17/06/2021,SMC,36.1,36.4,36.45,35.65,500600,18011
16/06/2021,SMC,37.1,36.8,37.1,36.1,527400,19213
15/06/2021,SMC,37.2,37.15,37.2,36.5,257000,9454
14/06/2021,SMC,37.3,36.9,37.6,36.1,603300,22326
11/06/2021,SMC,36.5,37.1,37.5,35.7,398700,14718
10/06/2021,SMC,36.3,36.1,37,35.15,855600,30657
09/06/2021,SMC,36.15,36.3,37,35,1075800,39020
08/06/2021,SMC,39.6,37.15,39.9,37.15,873500,33552
07/06/2021,SMC,41.5,39.9,41.5,39,682500,27541
04/06/2021,SMC,38.1,39.9,40.3,38,1231700,48226
03/06/2021,SMC,38,38,38.5,37.7,824900,31373
02/06/2021,SMC,38.3,38.3,38.3,37.7,504300,19195
01/06/2021,SMC,39,38.6,39.15,38.6,532800,20716
31/05/2021,SMC,39.9,39,39.9,38.4,570900,22214
28/05/2021,SMC,37.3,38.4,38.45,37.2,871600,32782
27/05/2021,SMC,38.6,37.7,38.6,37.3,734500,27780
26/05/2021,SMC,39.5,38.8,39.6,38.45,616300,23974
25/05/2021,SMC,37.05,39.8,40.45,37.05,972300,37841
24/05/2021,SMC,38,38.1,38.6,37.5,763700,29023
21/05/2021,SMC,38.2,38.6,38.7,37,713500,27097
20/05/2021,SMC,39,39.5,39.9,37.8,1353000,52498
19/05/2021,SMC,41.05,40.6,41.65,40.1,773700,31472
18/05/2021,SMC,39.7,41.05,41.6,39.7,710400,28995
17/05/2021,SMC,40,39.5,40,38.5,1363300,53162
14/05/2021,SMC,41,40.5,41.8,39.45,1480200,60342
13/05/2021,SMC,39.55,41,42.3,39.55,1302900,54389
12/05/2021,SMC,36.2,39.55,39.55,36.2,1059400,40128
11/05/2021,SMC,38.6,37,38.65,35.9,1698500,63249
10/05/2021,SMC,36,37.2,37.2,35,725700,26839
07/05/2021,SMC,32.2,34.8,34.8,32.2,1748400,60044
06/05/2021,SMC,32.2,32.55,32.95,32.2,614200,19985
05/05/2021,SMC,33,32.5,33.5,32.5,666400,22054
04/05/2021,SMC,31,32.8,33.05,30.7,899400,28847
29/04/2021,SMC,31.25,31.75,32.8,31.25,461900,14759
28/04/2021,SMC,31.2,31.25,31.8,30.75,466900,14513
27/04/2021,SMC,30.15,30.5,31.2,29.7,633500,19254
26/04/2021,SMC,31.8,30.2,32,30.2,763800,23583
23/04/2021,SMC,31,31.75,32,29.8,1038600,32160
22/04/2021,SMC,33.6,31.25,33.6,31.25,899500,29014
20/04/2021,SMC,35.55,33.6,35.6,33.5,1000600,34575
19/04/2021,SMC,34.5,35.1,35.3,33.3,2450800,85293
16/04/2021,SMC,32.6,33,33.95,31.6,1067900,35308
15/04/2021,SMC,32.1,32.6,32.9,31.5,778100,25180
14/04/2021,SMC,31.55,32,32,30.6,557400,17460
13/04/2021,SMC,32,31.6,32.1,30.35,466400,14530
12/04/2021,SMC,32.8,32.05,32.8,32,340800,10989
09/04/2021,SMC,31.35,32.6,32.6,31,250200,7844
08/04/2021,SMC,31.3,31.35,31.5,30.55,203900,6324
07/04/2021,SMC,30.2,31.35,31.4,29.9,455600,13905
06/04/2021,SMC,29.85,30,30.5,29.85,261100,7850
05/04/2021,SMC,30.2,29.85,30.4,29.6,242100,7260
02/04/2021,SMC,30,29.9,30.3,29.8,235200,7050
01/04/2021,SMC,30.65,30.2,30.65,29,319200,9630
31/03/2021,SMC,29.25,30.2,30.55,29.25,530300,15900
30/03/2021,SMC,29.3,29.5,30,28.7,418900,12215
29/03/2021,SMC,29.2,29.15,29.5,28.9,202800,5923
26/03/2021,SMC,28,29.5,29.5,26.55,675100,18499
25/03/2021,SMC,29.3,28.5,29.3,28.1,485700,13834
24/03/2021,SMC,29.85,29.3,30.4,29.15,395200,11842
23/03/2021,SMC,30.3,30.05,30.5,29.65,688700,20790
22/03/2021,SMC,29,29.65,29.65,28.5,872200,25399
19/03/2021,SMC,27.25,27.75,28.05,27.25,316700,8777
18/03/2021,SMC,28,27.5,28,27.3,288900,7950
17/03/2021,SMC,27.15,27.15,27.5,27.05,306900,8361
16/03/2021,SMC,27.6,27.15,27.9,27,399900,10954
15/03/2021,SMC,27.9,27.5,27.9,27.45,277000,7659
12/03/2021,SMC,28.3,28,28.35,27.75,210000,5877
11/03/2021,SMC,27.6,28.3,28.8,27.15,465400,12776
10/03/2021,SMC,28.3,27.6,28.3,27.2,302200,8370
09/03/2021,SMC,28.3,28.3,29,26.3,515400,14552
08/03/2021,SMC,26.55,28.2,28.25,26.55,765200,20960
05/03/2021,SMC,25.5,26.55,26.8,25.1,287500,7477
04/03/2021,SMC,27.2,26.1,27.2,25.1,353100,9290
03/03/2021,SMC,26.5,26.9,27.2,26.4,425100,11409
02/03/2021,SMC,25.7,26.7,27.1,25.2,515600,13507
01/03/2021,SMC,26.4,25.7,26.4,25.5,336200,8718
26/02/2021,SMC,24.2,25.65,26.3,24.2,595300,15282
25/02/2021,SMC,23.1,24.6,24.6,23,683600,16475
24/02/2021,SMC,23,23,23.75,22.7,286700,6634
23/02/2021,SMC,22.85,23,23.25,22.6,172300,3930
22/02/2021,SMC,23.3,22.95,23.4,22.8,268100,6190
19/02/2021,SMC,22.5,23.4,23.9,22.4,301800,7054
18/02/2021,SMC,22.95,22.95,23.1,22.35,167400,3814
17/02/2021,SMC,22,22.95,23.15,21.7,386200,8625
09/02/2021,SMC,20.35,21.7,21.7,20.35,305900,6440
08/02/2021,SMC,21.55,20.95,21.95,20.4,226500,4776
05/02/2021,SMC,21.5,21.8,22.2,21.1,185900,4035
04/02/2021,SMC,20.7,20.9,20.9,20.2,320800,6650
03/02/2021,SMC,18.6,19.55,19.6,18.6,565000,10789
02/02/2021,SMC,18.1,18.75,19,18,283900,5251
01/02/2021,SMC,20.25,18.85,20.25,18.85,284200,5427
29/01/2021,SMC,18.8,20.25,20.7,18.8,422900,8257
28/01/2021,SMC,20.2,20.2,20.3,20.2,299900,6060
27/01/2021,SMC,22.25,21.7,23.1,21.3,421300,9435
26/01/2021,SMC,23.5,22.75,23.7,22.7,294300,6833
25/01/2021,SMC,23.7,23.7,24.4,23.2,568100,13396
22/01/2021,SMC,24.8,23.9,24.8,23.65,597000,14336
21/01/2021,SMC,24.1,25,25.5,24.1,469300,11753
20/01/2021,SMC,23,23.9,23.9,22,374800,8730
19/01/2021,SMC,24.3,22.8,24.3,21.4,558800,13351
18/01/2021,SMC,21.9,22.75,22.75,20.75,433300,9639
15/01/2021,SMC,20,21.3,21.3,20,261000,5502
14/01/2021,SMC,19.55,19.95,20.15,19.55,113100,2257
13/01/2021,SMC,20,19.5,20.1,19.5,126200,2508
12/01/2021,SMC,19.7,20.2,20.2,19.7,194000,3863
11/01/2021,SMC,19.45,19.65,19.7,19,143300,2789
08/01/2021,SMC,19.6,19,19.7,19,243000,4660
07/01/2021,SMC,19.5,19.6,19.9,19.3,185100,3603
06/01/2021,SMC,20.35,19.9,20.35,19.4,264200,5183
05/01/2021,SMC,20,20.1,20.4,19.6,11920,2377
04/01/2021,SMC,19.5,20.1,20.4,19.4,18630,3730
31/12/2020,SMC,18.95,19.5,19.5,18.7,164020,3147
30/12/2020,SMC,19,18.8,19,18.3,166030,3106
29/12/2020,SMC,19.3,18.8,19.8,18.8,414770,7900
28/12/2020,SMC,19.8,19.3,20.1,18.6,331380,6471
25/12/2020,SMC,17.7,18.8,18.9,17.7,228900,4168
24/12/2020,SMC,18,17.7,18.4,17,171550,3039
23/12/2020,SMC,19,18,19.25,17.9,386180,7182
22/12/2020,SMC,18.6,18.7,18.8,18.15,154970,2874
21/12/2020,SMC,18.2,18.6,19.1,17.85,233360,4322
18/12/2020,SMC,17.5,18.2,18.3,17.5,269320,4792
17/12/2020,SMC,16.3,17.35,17.5,16.3,565710,9774
16/12/2020,SMC,15.6,16.4,16.4,15.6,316510,5115
15/12/2020,SMC,15.3,15.5,15.8,15.3,240280,3735
14/12/2020,SMC,15.2,15.5,15.8,15.2,167880,2604
11/12/2020,SMC,14.8,14.9,15.1,14.75,152910,2279
10/12/2020,SMC,15.25,14.85,15.25,14.85,118040,1773
09/12/2020,SMC,15.1,15.25,15.5,15,298840,4549
08/12/2020,SMC,15.45,15.25,15.55,15.15,89980,1376
07/12/2020,SMC,14.8,15.45,15.55,14.75,309490,4693
04/12/2020,SMC,15.3,14.75,15.3,14.6,196980,2935
03/12/2020,SMC,14.3,14.9,15.3,14.25,368660,5416
02/12/2020,SMC,14.45,14.35,14.45,14.05,186710,2651
01/12/2020,SMC,14,14.4,14.5,14,119860,1708
30/11/2020,SMC,14.7,14.5,14.85,14.25,210050,3040
