DATE,TICKER,OPEN,CLOSE,HIGHEST,LOWEST,TOTAL VOLUMN,TOTAL VALUES
09/03/2018,VSH,17.5,17.45,17.6,17.45,116990,2047
08/03/2018,VSH,17.4,17.45,17.6,17.35,18290,319
07/03/2018,VSH,17.5,17.5,17.5,17.45,26450,462
06/03/2018,VSH,17.5,17.5,17.6,17.4,36790,643
05/03/2018,VSH,17.5,17.4,17.6,17.4,35010,614
02/03/2018,VSH,17.3,17.4,17.4,17.3,11860,206
01/03/2018,VSH,17.4,17.4,17.45,17.3,22920,399
28/02/2018,VSH,17.4,17.4,17.4,17.2,17270,299
27/02/2018,VSH,17.2,17.3,17.3,17.2,112260,1932
26/02/2018,VSH,17.5,17.2,17.5,17.2,36710,636
23/02/2018,VSH,17.2,17.35,17.35,17.2,54600,946
22/02/2018,VSH,17.3,17.15,17.3,17.15,43800,754
21/02/2018,VSH,17.2,17.2,17.3,17.2,19070,328
13/02/2018,VSH,16.9,17.1,17.1,16.9,61110,1040
12/02/2018,VSH,16.85,16.9,17.1,16.85,19620,333
09/02/2018,VSH,16.9,16.8,16.9,16.7,30680,517
08/02/2018,VSH,16.9,16.9,16.95,16.7,41470,700
07/02/2018,VSH,16.5,16.9,16.9,16.5,54550,917
06/02/2018,VSH,16.6,16.7,16.7,16.5,125200,2078
05/02/2018,VSH,16.75,17,17,16.75,38410,645
02/02/2018,VSH,16.8,16.85,16.9,16.8,15800,266
01/02/2018,VSH,16.9,16.9,16.95,16.8,17990,303
31/01/2018,VSH,16.9,16.95,17,16.8,192320,3259
30/01/2018,VSH,17.15,17.1,17.15,17,51270,875
29/01/2018,VSH,17.1,17.15,17.15,17.1,41660,713
26/01/2018,VSH,17,17.1,17.1,16.8,26470,450
25/01/2018,VSH,16.95,17.1,17.1,16.85,47670,809
22/01/2018,VSH,17,16.9,17,16.8,14470,244
19/01/2018,VSH,17.15,17,17.15,16.65,104910,1764
18/01/2018,VSH,16.9,16.9,16.9,16.8,45600,769
17/01/2018,VSH,16.7,16.9,17.1,16.7,66560,1124
16/01/2018,VSH,16.7,16.9,17,16.7,169840,2857
15/01/2018,VSH,16.9,16.7,17,16.6,158360,2653
12/01/2018,VSH,16.85,17.1,17.2,16.85,98630,1677
