<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
NBC,20180606,6.10,6.10,6.00,6.10,22300,6.10,6.10,6.00,6.10,0,0,0
NBC,20180605,6.10,6.20,6.00,6.20,49000,6.10,6.20,6.00,6.20,0,0,0
NBC,20180604,6.20,6.20,6.10,6.10,16985,6.20,6.20,6.10,6.10,0,0,0
NBC,20180601,6.20,6.30,6.00,6.30,51000,6.20,6.30,6.00,6.30,0,0,0
NBC,20180531,6.00,6.40,5.90,6.40,56600,6.00,6.40,5.90,6.40,0,0,0
NBC,20180530,6.00,6.10,5.90,6.00,36400,6.00,6.10,5.90,6.00,0,0,0
NBC,20180529,5.90,6.10,5.90,6.00,6100,5.90,6.10,5.90,6.00,0,0,0
NBC,20180528,6.10,6.20,6.00,6.10,16510,6.10,6.20,6.00,6.10,0,0,0
NBC,20180525,6.20,6.60,6.20,6.30,32600,6.20,6.60,6.20,6.30,0,0,0
NBC,20180524,6.19,6.28,6.10,6.10,153500,7.20,7.30,7.10,7.10,0,0,0
NBC,20180523,6.10,6.27,6.10,6.19,174033,7.10,7.30,7.10,7.20,0,0,0
NBC,20180522,6.19,6.28,5.93,6.10,66231,7.20,7.30,6.90,7.10,0,0,0
NBC,20180521,6.36,6.36,6.18,6.19,92421,7.40,7.40,7.20,7.20,0,0,0
NBC,20180518,6.27,6.27,6.18,6.27,92134,7.30,7.30,7.20,7.30,0,0,0
NBC,20180517,6.44,6.44,6.27,6.27,301500,7.50,7.50,7.30,7.30,0,0,0
NBC,20180516,6.45,6.53,6.27,6.44,133600,7.50,7.60,7.30,7.50,0,0,0
NBC,20180515,6.44,6.44,6.27,6.36,27800,7.50,7.50,7.30,7.40,0,0,0
NBC,20180514,6.27,6.62,6.27,6.53,21800,7.30,7.70,7.30,7.60,0,0,0
NBC,20180511,6.27,6.36,6.27,6.36,13100,7.30,7.40,7.30,7.40,0,0,0
NBC,20180510,6.36,6.36,6.27,6.36,58600,7.40,7.40,7.30,7.40,0,0,0
NBC,20180509,6.27,6.36,6.27,6.36,19000,7.30,7.40,7.30,7.40,0,0,0
NBC,20180508,6.36,6.36,6.19,6.36,6321,7.40,7.40,7.20,7.40,0,0,0
NBC,20180507,6.27,6.44,6.18,6.36,20400,7.30,7.50,7.20,7.40,0,0,0
NBC,20180504,6.27,6.44,6.27,6.44,6800,7.30,7.50,7.30,7.50,0,0,0
