<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
KSH,20180410,2.30,2.44,2.20,2.35,442640,2.30,2.44,2.20,2.35,0,2200,0
KSH,20180409,2.54,2.54,2.30,2.30,1495430,2.54,2.54,2.30,2.30,0,800,0
KSH,20180406,2.38,2.38,2.30,2.38,1059840,2.38,2.38,2.30,2.38,0,0,22740
KSH,20180405,2.23,2.23,2.23,2.23,135380,2.23,2.23,2.23,2.23,0,0,0
KSH,20180404,2.09,2.09,2.09,2.09,142360,2.09,2.09,2.09,2.09,0,0,0
KSH,20180403,1.96,1.96,1.90,1.96,789790,1.96,1.96,1.90,1.96,0,0,0
KSH,20180402,1.72,1.84,1.70,1.84,164000,1.72,1.84,1.70,1.84,0,0,0
KSH,20180330,1.70,1.74,1.68,1.72,80300,1.70,1.74,1.68,1.72,0,9000,0
KSH,20180329,1.70,1.72,1.67,1.70,46540,1.70,1.72,1.67,1.70,0,0,0
KSH,20180328,1.77,1.77,1.67,1.71,17880,1.77,1.77,1.67,1.71,0,0,0
KSH,20180327,1.78,1.78,1.67,1.70,57550,1.78,1.78,1.67,1.70,0,0,0
KSH,20180326,1.80,1.80,1.68,1.70,96700,1.80,1.80,1.68,1.70,0,0,0
KSH,20180323,1.79,1.79,1.72,1.73,92420,1.79,1.79,1.72,1.73,0,0,0
KSH,20180322,1.84,1.84,1.76,1.79,51790,1.84,1.84,1.76,1.79,0,0,0
KSH,20180321,1.80,1.82,1.80,1.80,58790,1.80,1.82,1.80,1.80,0,0,0
KSH,20180320,1.81,1.84,1.78,1.84,33960,1.81,1.84,1.78,1.84,0,0,0
KSH,20180319,1.85,1.85,1.80,1.84,51900,1.85,1.85,1.80,1.84,0,0,0
KSH,20180316,1.84,1.90,1.82,1.84,95590,1.84,1.90,1.82,1.84,0,4600,0
KSH,20180315,1.87,1.87,1.82,1.87,30770,1.87,1.87,1.82,1.87,0,4600,0
KSH,20180314,1.89,1.90,1.80,1.88,58520,1.89,1.90,1.80,1.88,0,0,0
KSH,20180313,1.89,1.89,1.80,1.88,69990,1.89,1.89,1.80,1.88,0,0,0
KSH,20180312,1.89,1.89,1.86,1.89,45730,1.89,1.89,1.86,1.89,0,0,0
KSH,20180309,1.87,1.88,1.85,1.88,59710,1.87,1.88,1.85,1.88,0,0,0
KSH,20180308,1.88,1.88,1.83,1.87,109710,1.88,1.88,1.83,1.87,0,0,0
KSH,20180307,1.84,1.92,1.82,1.89,18710,1.84,1.92,1.82,1.89,0,0,0
KSH,20180306,1.84,1.84,1.82,1.83,37090,1.84,1.84,1.82,1.83,0,0,0
KSH,20180305,1.85,1.86,1.80,1.85,53990,1.85,1.86,1.80,1.85,0,0,0
KSH,20180302,1.85,1.85,1.81,1.85,12090,1.85,1.85,1.81,1.85,0,0,0
KSH,20180301,1.85,1.85,1.80,1.85,30630,1.85,1.85,1.80,1.85,0,0,0
KSH,20180228,1.88,1.88,1.80,1.81,116020,1.88,1.88,1.80,1.81,0,0,0
KSH,20180227,1.90,1.90,1.80,1.80,192550,1.90,1.90,1.80,1.80,0,0,101350
KSH,20180226,1.94,1.94,1.90,1.93,40610,1.94,1.94,1.90,1.93,0,0,0
KSH,20180223,1.93,1.96,1.90,1.94,133720,1.93,1.96,1.90,1.94,0,0,60250
KSH,20180222,1.92,1.94,1.92,1.94,25820,1.92,1.94,1.92,1.94,0,0,4340
KSH,20180221,2.00,2.03,1.94,1.94,92910,2.00,2.03,1.94,1.94,0,0,72350
KSH,20180213,1.96,1.96,1.93,1.94,259710,1.96,1.96,1.93,1.94,0,0,218240
KSH,20180212,1.94,2.04,1.94,1.99,47000,1.94,2.04,1.94,1.99,0,0,0
KSH,20180209,1.85,1.96,1.85,1.95,109210,1.85,1.96,1.85,1.95,0,0,80
KSH,20180208,1.99,2.05,1.92,1.95,85320,1.99,2.05,1.92,1.95,0,0,0
KSH,20180207,1.85,1.95,1.85,1.95,145810,1.85,1.95,1.85,1.95,0,0,0
KSH,20180206,1.83,1.96,1.83,1.83,188150,1.83,1.96,1.83,1.83,0,0,310
KSH,20180205,1.96,1.99,1.87,1.96,54750,1.96,1.99,1.87,1.96,0,0,240
KSH,20180202,2.00,2.02,1.99,2.00,82620,2.00,2.02,1.99,2.00,0,0,0
KSH,20180201,2.01,2.04,2.00,2.04,70180,2.01,2.04,2.00,2.04,0,0,0
KSH,20180131,2.05,2.07,2.00,2.04,118770,2.05,2.07,2.00,2.04,0,0,0
KSH,20180130,2.08,2.10,2.02,2.05,83130,2.08,2.10,2.02,2.05,0,0,0
KSH,20180129,2.13,2.13,2.08,2.10,38100,2.13,2.13,2.08,2.10,0,0,0
KSH,20180126,1.88,2.14,1.88,2.13,163930,1.88,2.14,1.88,2.13,0,0,0
KSH,20180125,2.10,2.14,2.00,2.00,121090,2.10,2.14,2.00,2.00,0,0,0
KSH,20180122,2.18,2.18,2.10,2.14,86440,2.18,2.18,2.10,2.14,0,0,0
KSH,20180119,2.18,2.22,2.11,2.18,111880,2.18,2.22,2.11,2.18,0,0,0
KSH,20180118,2.15,2.18,2.14,2.17,53670,2.15,2.18,2.14,2.17,0,0,0
KSH,20180117,2.24,2.25,2.09,2.19,350370,2.24,2.25,2.09,2.19,0,0,230000
KSH,20180116,2.28,2.28,2.20,2.24,83730,2.28,2.28,2.20,2.24,0,0,0
KSH,20180115,2.24,2.30,2.20,2.28,143390,2.24,2.30,2.20,2.28,0,0,0
KSH,20180112,2.25,2.32,2.25,2.25,110250,2.25,2.32,2.25,2.25,0,0,0
KSH,20180111,2.34,2.34,2.25,2.30,165600,2.34,2.34,2.25,2.30,0,0,0
KSH,20180110,2.21,2.34,2.21,2.34,545970,2.21,2.34,2.21,2.34,0,0,0
KSH,20180109,2.18,2.19,2.10,2.19,115690,2.18,2.19,2.10,2.19,0,0,0
KSH,20180108,2.17,2.19,2.15,2.15,76110,2.17,2.19,2.15,2.15,0,1000,0
KSH,20180105,2.19,2.20,2.15,2.18,38500,2.19,2.20,2.15,2.18,0,0,0
KSH,20180104,2.19,2.19,2.15,2.16,91190,2.19,2.19,2.15,2.16,0,0,0
KSH,20180103,2.16,2.21,2.15,2.19,101300,2.16,2.21,2.15,2.19,0,0,0
KSH,20180102,2.21,2.23,2.15,2.21,106350,2.21,2.23,2.15,2.21,0,25400,0
KSH,20171229,2.22,2.22,2.16,2.21,33510,2.22,2.22,2.16,2.21,0,0,0
KSH,20171228,2.20,2.22,2.13,2.22,169290,2.20,2.22,2.13,2.22,0,0,0
KSH,20171227,2.24,2.24,2.17,2.20,83390,2.24,2.24,2.17,2.20,0,0,0
KSH,20171226,2.21,2.24,2.17,2.24,19140,2.21,2.24,2.17,2.24,0,0,0
KSH,20171225,2.28,2.28,2.20,2.24,54280,2.28,2.28,2.20,2.24,0,0,0
KSH,20171222,2.28,2.28,2.22,2.23,93480,2.28,2.28,2.22,2.23,0,0,0
KSH,20171221,2.29,2.30,2.23,2.23,83560,2.29,2.30,2.23,2.23,0,0,0
KSH,20171220,2.29,2.29,2.25,2.25,81470,2.29,2.29,2.25,2.25,0,0,0
KSH,20171219,2.28,2.30,2.26,2.29,80880,2.28,2.30,2.26,2.29,0,0,0
KSH,20171218,2.24,2.29,2.24,2.29,19100,2.24,2.29,2.24,2.29,0,0,0
KSH,20171215,2.26,2.28,2.23,2.24,95360,2.26,2.28,2.23,2.24,0,0,0
KSH,20171214,2.24,2.27,2.24,2.26,61950,2.24,2.27,2.24,2.26,0,0,0
KSH,20171213,2.26,2.27,2.23,2.27,75130,2.26,2.27,2.23,2.27,0,0,0
KSH,20171212,2.27,2.27,2.20,2.26,74410,2.27,2.27,2.20,2.26,0,300,0
KSH,20171211,2.31,2.31,2.25,2.27,62660,2.31,2.31,2.25,2.27,0,0,0
KSH,20171208,2.27,2.32,2.25,2.30,127120,2.27,2.32,2.25,2.30,0,0,0
KSH,20171207,2.25,2.28,2.25,2.27,51250,2.25,2.28,2.25,2.27,0,0,0
KSH,20171206,2.28,2.30,2.25,2.25,171450,2.28,2.30,2.25,2.25,0,0,0
KSH,20171205,2.38,2.38,2.28,2.30,195400,2.38,2.38,2.28,2.30,0,300,0
KSH,20171204,2.36,2.39,2.33,2.35,90020,2.36,2.39,2.33,2.35,0,20000,0
KSH,20171201,2.31,2.45,2.29,2.36,457630,2.31,2.45,2.29,2.36,0,0,0
KSH,20171130,2.28,2.35,2.28,2.30,225360,2.28,2.35,2.28,2.30,0,22740,0
KSH,20171129,2.25,2.30,2.25,2.28,98870,2.25,2.30,2.25,2.28,0,0,0
KSH,20171128,2.30,2.37,2.25,2.25,188170,2.30,2.37,2.25,2.25,0,0,0
KSH,20171127,2.24,2.35,2.24,2.30,195180,2.24,2.35,2.24,2.30,0,0,200
KSH,20171124,2.29,2.29,2.13,2.29,197650,2.29,2.29,2.13,2.29,0,0,0
KSH,20171123,2.29,2.35,2.27,2.29,245840,2.29,2.35,2.27,2.29,0,0,0
KSH,20171122,2.15,2.30,2.14,2.29,487890,2.15,2.30,2.14,2.29,0,0,200
KSH,20171121,2.20,2.28,2.15,2.15,280470,2.20,2.28,2.15,2.15,0,0,0
KSH,20171120,2.21,2.26,2.20,2.22,156470,2.21,2.26,2.20,2.22,0,240,0
KSH,20171117,2.31,2.34,2.25,2.28,175190,2.31,2.34,2.25,2.28,0,40,0
KSH,20171116,2.22,2.36,2.20,2.34,151980,2.22,2.36,2.20,2.34,0,200,0
KSH,20171115,2.14,2.24,2.14,2.22,211880,2.14,2.24,2.14,2.22,0,0,0
KSH,20171114,2.14,2.28,2.14,2.14,852850,2.14,2.28,2.14,2.14,0,0,0
KSH,20171113,2.32,2.42,2.30,2.30,287960,2.32,2.42,2.30,2.30,0,0,0
KSH,20171110,2.63,2.63,2.47,2.47,812260,2.63,2.63,2.47,2.47,0,0,0
KSH,20171109,2.79,2.80,2.63,2.65,271140,2.79,2.80,2.63,2.65,0,0,0
KSH,20171108,2.50,2.65,2.49,2.65,358210,2.50,2.65,2.49,2.65,0,0,0
KSH,20171107,2.48,2.50,2.42,2.48,237940,2.48,2.50,2.42,2.48,0,0,0
KSH,20171106,2.54,2.60,2.48,2.48,122820,2.54,2.60,2.48,2.48,0,0,0
KSH,20171103,2.60,2.60,2.42,2.54,659890,2.60,2.60,2.42,2.54,0,0,0
KSH,20171102,2.63,2.63,2.55,2.60,53530,2.63,2.63,2.55,2.60,0,0,0
KSH,20171101,2.61,2.68,2.60,2.60,144730,2.61,2.68,2.60,2.60,0,0,0
KSH,20171031,2.65,2.69,2.60,2.60,257750,2.65,2.69,2.60,2.60,0,0,0
KSH,20171030,2.64,2.71,2.60,2.61,172640,2.64,2.71,2.60,2.61,0,70000,0
KSH,20171027,2.66,2.70,2.60,2.65,249380,2.66,2.70,2.60,2.65,0,0,0
KSH,20171026,2.69,2.73,2.63,2.63,115190,2.69,2.73,2.63,2.63,0,0,0
KSH,20171025,2.68,2.75,2.66,2.70,151100,2.68,2.75,2.66,2.70,0,0,0
KSH,20171024,2.63,2.71,2.63,2.68,41860,2.63,2.71,2.63,2.68,0,0,0
KSH,20171023,2.66,2.73,2.65,2.65,210050,2.66,2.73,2.65,2.65,0,0,0
KSH,20171020,2.77,2.77,2.59,2.67,290830,2.77,2.77,2.59,2.67,0,0,0
KSH,20171019,2.87,2.87,2.76,2.77,77990,2.87,2.87,2.76,2.77,0,0,0
KSH,20171018,2.88,2.90,2.78,2.78,185530,2.88,2.90,2.78,2.78,0,0,0
KSH,20171017,2.74,2.93,2.74,2.88,771470,2.74,2.93,2.74,2.88,0,0,0
KSH,20171016,2.76,2.77,2.72,2.74,73600,2.76,2.77,2.72,2.74,0,0,0
KSH,20171013,2.74,2.78,2.72,2.76,85540,2.74,2.78,2.72,2.76,0,0,0
KSH,20171012,2.74,2.79,2.74,2.74,160140,2.74,2.79,2.74,2.74,0,0,0
KSH,20171011,2.72,2.84,2.70,2.73,86150,2.72,2.84,2.70,2.73,0,0,0
KSH,20171010,2.73,2.73,2.69,2.72,50200,2.73,2.73,2.69,2.72,0,0,0
KSH,20171009,2.73,2.73,2.68,2.72,58710,2.73,2.73,2.68,2.72,0,0,0
KSH,20171006,2.72,2.79,2.70,2.70,165500,2.72,2.79,2.70,2.70,0,0,0
KSH,20171005,2.73,2.73,2.69,2.70,110450,2.73,2.73,2.69,2.70,0,0,0
KSH,20171004,2.55,2.74,2.55,2.70,180420,2.55,2.74,2.55,2.70,0,0,0
KSH,20171003,2.80,2.80,2.64,2.68,555820,2.80,2.80,2.64,2.68,0,0,0
KSH,20171002,2.81,2.84,2.76,2.76,328190,2.81,2.84,2.76,2.76,0,0,0
KSH,20170929,2.85,2.86,2.80,2.80,269490,2.85,2.86,2.80,2.80,28000,0,0
KSH,20170928,2.96,2.96,2.85,2.86,194280,2.96,2.96,2.85,2.86,0,0,0
KSH,20170927,2.99,2.99,2.89,2.91,203020,2.99,2.99,2.89,2.91,0,0,0
KSH,20170926,3.02,3.02,2.92,2.99,182050,3.02,3.02,2.92,2.99,0,0,0
KSH,20170925,3.06,3.10,2.98,3.00,279400,3.06,3.10,2.98,3.00,0,0,0
KSH,20170922,3.05,3.20,3.05,3.06,895780,3.05,3.20,3.05,3.06,0,0,54560
KSH,20170921,3.00,3.02,2.95,3.00,290150,3.00,3.02,2.95,3.00,0,0,0
KSH,20170920,3.01,3.07,2.95,2.95,377790,3.01,3.07,2.95,2.95,0,0,0
KSH,20170919,3.04,3.09,3.01,3.03,299110,3.04,3.09,3.01,3.03,0,0,0
KSH,20170918,3.00,3.19,3.00,3.03,711000,3.00,3.19,3.00,3.03,0,13290,0
KSH,20170915,2.82,3.06,2.82,2.99,489680,2.82,3.06,2.82,2.99,0,0,0
KSH,20170914,2.81,2.90,2.80,2.86,194580,2.81,2.90,2.80,2.86,0,0,0
KSH,20170913,2.80,2.82,2.78,2.81,60380,2.80,2.82,2.78,2.81,0,0,0
KSH,20170912,2.80,2.80,2.77,2.79,52300,2.80,2.80,2.77,2.79,0,0,0
KSH,20170911,2.80,2.82,2.75,2.75,79120,2.80,2.82,2.75,2.75,0,0,0
KSH,20170908,2.82,2.86,2.80,2.80,116660,2.82,2.86,2.80,2.80,0,0,0
KSH,20170907,2.84,2.87,2.82,2.82,163070,2.84,2.87,2.82,2.82,43000,0,0
KSH,20170906,2.81,2.86,2.80,2.82,93090,2.81,2.86,2.80,2.82,0,0,0
KSH,20170905,2.82,2.88,2.81,2.81,121950,2.82,2.88,2.81,2.81,0,16280,0
KSH,20170901,2.87,2.88,2.82,2.83,96210,2.87,2.88,2.82,2.83,0,0,0
KSH,20170831,2.88,2.90,2.84,2.84,309500,2.88,2.90,2.84,2.84,0,0,0
KSH,20170830,2.82,2.88,2.82,2.88,146890,2.82,2.88,2.82,2.88,0,0,0
KSH,20170829,2.93,2.94,2.80,2.82,236900,2.93,2.94,2.80,2.82,0,0,0
KSH,20170828,2.86,2.99,2.80,2.93,564900,2.86,2.99,2.80,2.93,0,41270,0
KSH,20170825,2.85,2.88,2.78,2.86,311150,2.85,2.88,2.78,2.86,0,0,0
KSH,20170824,2.88,2.88,2.76,2.85,334360,2.88,2.88,2.76,2.85,0,0,0
KSH,20170823,2.70,2.81,2.70,2.75,332630,2.70,2.81,2.70,2.75,0,0,0
KSH,20170822,2.87,2.90,2.81,2.81,160860,2.87,2.90,2.81,2.81,0,0,0
KSH,20170821,2.86,2.92,2.80,2.87,264120,2.86,2.92,2.80,2.87,0,30000,0
KSH,20170818,2.86,2.86,2.66,2.86,1385890,2.86,2.86,2.66,2.86,0,0,0
KSH,20170817,3.09,3.09,2.86,2.86,475700,3.09,3.09,2.86,2.86,0,0,0
KSH,20170816,3.08,3.09,2.98,2.98,451540,3.08,3.09,2.98,2.98,0,0,0
KSH,20170815,3.22,3.22,3.11,3.11,300030,3.22,3.22,3.11,3.11,0,0,0
KSH,20170814,2.93,3.13,2.93,3.13,626240,2.93,3.13,2.93,3.13,0,20000,0
KSH,20170811,3.00,3.08,2.90,2.93,844090,3.00,3.08,2.90,2.93,0,0,0
KSH,20170810,3.09,3.31,3.09,3.09,1620630,3.09,3.31,3.09,3.09,0,0,0
KSH,20170809,3.16,3.38,3.16,3.32,1844660,3.16,3.38,3.16,3.32,20000,20000,0
KSH,20170808,3.39,3.39,3.16,3.16,984810,3.39,3.39,3.16,3.16,0,0,0
KSH,20170807,3.49,3.49,3.10,3.36,4193640,3.49,3.49,3.10,3.36,0,0,100950
KSH,20170804,3.27,3.27,3.27,3.27,780520,3.27,3.27,3.27,3.27,0,0,0
KSH,20170803,3.06,3.06,3.06,3.06,380820,3.06,3.06,3.06,3.06,0,0,0
KSH,20170802,2.65,2.86,2.65,2.86,1281700,2.65,2.86,2.65,2.86,0,0,0
KSH,20170801,2.63,2.69,2.63,2.68,238280,2.63,2.69,2.63,2.68,0,40000,0
KSH,20170731,2.63,2.68,2.60,2.61,285380,2.63,2.68,2.60,2.61,0,0,0
KSH,20170728,2.62,2.65,2.60,2.63,380280,2.62,2.65,2.60,2.63,0,0,20
KSH,20170727,2.66,2.71,2.59,2.62,354710,2.66,2.71,2.59,2.62,0,0,0
KSH,20170726,2.62,2.74,2.62,2.70,181710,2.62,2.74,2.62,2.70,0,0,0
KSH,20170725,2.61,2.65,2.56,2.63,245280,2.61,2.65,2.56,2.63,0,0,0
KSH,20170724,2.68,2.69,2.58,2.59,691960,2.68,2.69,2.58,2.59,0,0,0
KSH,20170721,2.72,2.75,2.70,2.71,416520,2.72,2.75,2.70,2.71,0,0,0
KSH,20170720,2.78,2.79,2.73,2.75,745690,2.78,2.79,2.73,2.75,0,0,0
KSH,20170719,2.84,2.84,2.77,2.79,407340,2.84,2.84,2.77,2.79,0,0,0
KSH,20170718,2.89,2.89,2.80,2.80,565150,2.89,2.89,2.80,2.80,0,0,0
KSH,20170717,2.79,2.92,2.77,2.84,1001030,2.79,2.92,2.77,2.84,0,0,0
KSH,20170714,2.74,2.77,2.73,2.75,232950,2.74,2.77,2.73,2.75,0,0,0
KSH,20170713,2.77,2.79,2.73,2.75,290020,2.77,2.79,2.73,2.75,0,0,0
KSH,20170712,2.79,2.79,2.71,2.77,246390,2.79,2.79,2.71,2.77,0,0,226780
KSH,20170711,2.71,2.80,2.70,2.77,516170,2.71,2.80,2.70,2.77,0,0,226780
KSH,20170710,2.70,2.78,2.70,2.71,606470,2.70,2.78,2.70,2.71,0,0,0
KSH,20170707,2.92,2.92,2.75,2.78,565660,2.92,2.92,2.75,2.78,0,1000,0
KSH,20170706,2.84,2.93,2.83,2.89,702730,2.84,2.93,2.83,2.89,0,11600,0
KSH,20170705,2.69,2.81,2.69,2.77,483390,2.69,2.81,2.69,2.77,0,14170,0
KSH,20170704,2.69,2.73,2.68,2.71,283220,2.69,2.73,2.68,2.71,0,0,0
KSH,20170703,2.75,2.80,2.66,2.69,422400,2.75,2.80,2.66,2.69,0,0,0
KSH,20170630,2.80,2.88,2.71,2.75,432010,2.80,2.88,2.71,2.75,0,0,0
KSH,20170629,2.70,2.93,2.68,2.80,812520,2.70,2.93,2.68,2.80,0,0,0
KSH,20170628,2.66,2.78,2.66,2.74,210410,2.66,2.78,2.66,2.74,0,0,0
KSH,20170627,2.70,2.85,2.69,2.77,1292720,2.70,2.85,2.69,2.77,0,15890,10
KSH,20170626,2.69,2.70,2.60,2.67,381240,2.69,2.70,2.60,2.67,0,15890,10
KSH,20170623,2.66,2.73,2.58,2.60,509120,2.66,2.73,2.58,2.60,0,0,0
KSH,20170622,2.78,2.78,2.66,2.66,282350,2.78,2.78,2.66,2.66,0,10,0
KSH,20170621,2.65,2.81,2.65,2.73,344470,2.65,2.81,2.65,2.73,0,0,0
KSH,20170620,2.79,2.92,2.79,2.83,636050,2.79,2.92,2.79,2.83,0,0,10
KSH,20170619,2.60,2.73,2.60,2.73,316110,2.60,2.73,2.60,2.73,0,0,0
KSH,20170616,2.75,2.75,2.56,2.56,474890,2.75,2.75,2.56,2.56,0,10,0
KSH,20170615,2.80,2.80,2.63,2.71,519360,2.80,2.80,2.63,2.71,0,0,0
KSH,20170614,2.95,2.95,2.62,2.80,443860,2.95,2.95,2.62,2.80,0,0,0
KSH,20170613,2.81,3.00,2.75,2.80,2759110,2.81,3.00,2.75,2.80,0,500,7120
KSH,20170612,2.97,3.17,2.95,2.95,1618350,2.97,3.17,2.95,2.95,0,400,33400
KSH,20170609,3.40,3.40,3.17,3.17,647080,3.40,3.40,3.17,3.17,0,100,0
KSH,20170608,3.20,3.43,3.20,3.40,2347250,3.20,3.43,3.20,3.40,0,7000,0
KSH,20170607,3.69,3.69,3.21,3.21,2413560,3.69,3.69,3.21,3.21,0,140,71430
KSH,20170606,3.45,3.45,3.30,3.45,1005690,3.45,3.45,3.30,3.45,0,0,0
KSH,20170605,3.23,3.23,3.21,3.23,696960,3.23,3.23,3.21,3.23,0,0,0
