<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VND,20100330,2.9546,3.1516,2.8491,2.9546,869800
VND,20100331,2.9546,3.1023,2.9546,3.0601,846200
VND,20100401,3.0601,3.1445,3.0601,3.1023,412900
VND,20100402,3.1023,3.1164,2.9546,3.0742,569400
VND,20100405,3.0742,3.1657,2.9546,3.1656,748500
VND,20100406,3.1656,3.1656,3.0249,3.0953,724800
VND,20100407,3.0953,3.2008,3.0320,3.2008,816300
VND,20100408,3.2008,3.2008,3.1164,3.2008,1131600
VND,20100409,3.2008,3.3767,3.1867,3.3767,1534400
VND,20100412,3.3767,3.5737,3.3767,3.5736,813400
VND,20100413,3.5736,3.7776,3.4399,3.4752,756400
VND,20100414,3.4752,3.5104,3.3556,3.4400,729000
VND,20100415,3.4400,3.5877,3.4400,3.5033,922100
VND,20100416,3.5033,3.5736,3.4822,3.5174,542500
VND,20100419,3.5174,3.5807,3.5104,3.5174,716900
VND,20100420,3.5174,3.6018,3.5104,3.5314,701600
VND,20100421,3.5314,3.8058,3.5173,3.8058,974500
VND,20100422,3.8058,3.8761,3.7214,3.7706,720600
VND,20100426,3.7706,3.8339,3.7354,3.7988,933900
VND,20100427,3.7988,3.7988,3.6933,3.7143,830900
VND,20100428,3.7143,3.7425,3.6580,3.7425,601500
VND,20100429,3.7425,3.7706,3.7144,3.7425,531500
VND,20100504,3.7425,3.8691,3.7425,3.8199,753500
VND,20100505,3.8199,3.8691,3.7707,3.8550,595800
VND,20100506,3.8550,4.0942,3.8550,3.9394,605700
VND,20100507,3.9394,3.9394,3.6932,3.7776,783500
VND,20100510,3.7776,3.7776,3.5314,3.5596,948900
VND,20100511,3.5596,3.7284,3.5596,3.5947,1001900
VND,20100512,3.5947,3.5947,3.3977,3.4259,780900
VND,20100513,3.4259,3.5807,3.4259,3.4611,597400
VND,20100514,3.4611,3.4963,3.4400,3.4681,388200
VND,20100517,3.4681,3.4962,3.3907,3.3907,349200
VND,20100518,3.3907,3.4681,3.3837,3.4611,603100
VND,20100519,3.4611,3.5596,3.4259,3.5174,701200
VND,20100520,3.5174,3.6792,3.3415,3.6229,1066500
VND,20100521,3.6229,3.6229,3.3767,3.3978,871000
VND,20100524,3.3978,3.5526,3.3978,3.4681,528000
VND,20100525,3.4681,3.5173,3.3766,3.3907,813400
VND,20100526,3.3894,3.6428,3.3894,3.6428,1062700
VND,20100527,3.6428,3.8936,3.6428,3.8936,279200
VND,20100528,3.8936,4.1576,3.8936,4.1575,3003200
VND,20100531,4.1575,4.2367,4.0915,4.1048,1319900
VND,20100601,4.1048,4.1708,3.8936,4.1180,2359700
VND,20100602,4.1180,4.1180,3.9860,4.0784,2267800
VND,20100603,4.0784,4.1840,4.0388,4.0652,1858000
VND,20100604,4.0652,4.0916,3.9860,4.0256,989800
VND,20100607,4.0256,4.0256,3.7616,3.8012,991900
VND,20100608,3.8012,3.8804,3.7484,3.8540,1257300
VND,20100609,3.8540,3.9332,3.8144,3.8540,709100
VND,20100610,3.8540,3.8936,3.7880,3.8276,361000
VND,20100611,3.8276,3.9200,3.8144,3.8408,776100
VND,20100614,3.8408,3.9200,3.8012,3.8408,1166700
VND,20100615,3.8408,3.8804,3.7616,3.8144,803500
VND,20100616,3.8144,3.8936,3.7880,3.8540,1002100
VND,20100617,3.8540,3.9200,3.8144,3.8804,2036000
VND,20100618,3.8804,4.0784,3.8804,4.0652,1606600
VND,20100621,4.0652,4.2896,4.0652,4.2895,2007100
VND,20100622,4.2895,4.5271,4.2763,4.5271,2864400
VND,20100623,4.5271,4.7911,4.4611,4.7647,2182900
VND,20100624,4.7647,4.9231,4.5535,4.6723,2396100
VND,20100625,4.6723,4.6723,4.4083,4.5667,1381000
VND,20100628,4.5667,4.6195,4.4611,4.5799,1144500
VND,20100629,4.5799,4.6855,4.4611,4.5667,1637000
VND,20100630,4.5667,4.5667,4.2895,4.3555,533800
VND,20100701,4.3555,4.3951,4.3027,4.3423,734700
VND,20100702,4.3423,4.4611,4.3291,4.3687,741600
VND,20100705,4.3687,4.4083,4.3159,4.3423,663400
VND,20100706,4.3423,4.3423,4.1971,4.2103,959700
VND,20100707,4.2103,4.2895,4.1047,4.1839,731900
VND,20100708,4.1839,4.3819,4.1839,4.2235,688900
VND,20100709,4.2235,4.2895,4.2103,4.2235,573800
VND,20100712,4.2235,4.2895,4.1707,4.2631,471600
VND,20100713,4.2631,4.5139,4.2631,4.5139,1130900
VND,20100714,4.5139,4.7383,4.4479,4.4611,1449900
VND,20100715,4.4611,4.5535,4.2367,4.2763,2092700
VND,20100716,4.2763,4.3423,4.1707,4.1971,1247100
VND,20100719,4.1971,4.2235,4.0651,4.1048,1259500
VND,20100720,4.1048,4.3028,4.1048,4.2103,794500
VND,20100721,4.2103,4.2895,4.0915,4.1311,580300
VND,20100722,4.1311,4.1839,4.0651,4.0652,595000
VND,20100723,4.0652,4.1840,4.0388,4.0520,566200
VND,20100726,4.0520,4.1444,3.9860,4.0916,582800
VND,20100727,4.0916,4.1312,4.0256,4.0520,617200
VND,20100728,4.0520,4.0784,3.9068,3.9200,475600
VND,20100729,3.9200,3.9728,3.8936,3.9068,443800
VND,20100730,3.9068,3.9728,3.8804,3.8936,646800
VND,20100802,3.8936,4.0256,3.8408,3.8408,317000
VND,20100803,3.8408,3.9200,3.8144,3.8276,616700
VND,20100804,3.8276,3.8672,3.7484,3.7484,495600
VND,20100805,3.7484,3.8144,3.7220,3.7352,402700
VND,20100806,3.7352,3.8012,3.6692,3.7484,1339300
VND,20100809,3.7484,3.7880,3.5504,3.5636,941300
VND,20100810,3.5636,3.6428,3.3920,3.4316,842000
VND,20100811,3.4316,3.5372,3.3788,3.4712,452200
VND,20100812,3.4712,3.4712,3.2336,3.2336,552300
VND,20100813,3.2336,3.3656,3.0884,3.2864,735700
VND,20100816,3.2864,3.4844,3.2600,3.4844,918100
VND,20100817,3.4844,3.5372,3.2996,3.3260,578800
VND,20100818,3.3260,3.3788,3.1940,3.2468,494100
VND,20100819,3.2468,3.2600,3.1940,3.2204,549100
VND,20100820,3.2204,3.3260,3.1148,3.2072,828700
VND,20100823,3.2072,3.2864,3.1280,3.1413,186500
VND,20100824,3.1413,3.1413,2.9697,2.9697,742500
VND,20100825,2.9697,2.9697,2.8113,2.8113,542100
VND,20100826,2.8113,2.9433,2.7321,2.8245,633600
VND,20100827,2.8245,2.8905,2.7189,2.7981,438200
VND,20100830,2.7981,2.9961,2.7981,2.9961,246300
VND,20100831,2.9961,3.1677,2.9697,3.1677,1017800
VND,20100901,3.1677,3.2997,3.1149,3.2732,1093700
VND,20100906,3.2732,3.4580,3.2732,3.4580,1321900
VND,20100907,3.4580,3.4844,3.2996,3.3392,1110800
VND,20100908,3.3392,3.3392,3.1544,3.2072,874300
VND,20100909,3.2072,3.3656,3.2072,3.2468,1089100
VND,20100910,3.2468,3.2996,3.0488,3.0621,1434600
VND,20100913,3.0621,3.1017,2.9037,2.9037,1305600
VND,20100914,2.9037,3.0093,2.8905,2.9697,1932200
VND,20100915,2.9697,2.9697,2.8773,2.8773,743700
VND,20100916,2.8773,2.9301,2.8377,2.9169,657300
VND,20100917,2.9169,3.0885,2.9037,3.0885,1705900
VND,20100920,3.0885,3.2205,3.0357,3.0753,1603000
VND,20100921,3.0753,3.1149,2.9961,3.0093,1034900
VND,20100922,3.0093,3.0753,2.9961,3.0225,575700
VND,20100923,3.0225,3.0357,2.8641,2.9433,1031300
VND,20100924,2.9433,2.9961,2.9169,2.9433,1042700
VND,20100927,2.9433,2.9961,2.9037,2.9433,687300
VND,20100928,2.9433,3.0489,2.9301,2.9433,884100
VND,20100929,2.9433,2.9829,2.8245,2.8245,926600
VND,20100930,2.8245,2.8377,2.7717,2.8113,447600
VND,20101001,2.8113,2.8773,2.7585,2.7849,431000
VND,20101004,2.7849,2.8113,2.6133,2.6133,1384700
VND,20101005,2.6133,2.6397,2.4549,2.4681,1774200
VND,20101006,2.4681,2.6661,2.4681,2.5869,1634500
VND,20101007,2.5869,2.6265,2.5077,2.5605,883900
VND,20101008,2.5605,2.5737,2.4153,2.4681,801700
VND,20101011,2.4681,2.5341,2.4549,2.4681,579300
VND,20101012,2.4681,2.4945,2.3757,2.3889,920700
VND,20101013,2.3889,2.4417,2.3625,2.4153,494100
VND,20101014,2.4153,2.5605,2.4153,2.5605,1278600
VND,20101015,2.5605,2.6397,2.5341,2.5605,728000
VND,20101018,2.5605,2.6133,2.5341,2.5341,566700
VND,20101019,2.5341,2.5473,2.4285,2.4813,486500
VND,20101020,2.4813,2.4813,2.3361,2.3493,817200
VND,20101021,2.3493,2.5077,2.3097,2.3757,867100
VND,20101022,2.3757,2.4417,2.3757,2.4153,575700
VND,20101025,2.4153,2.4549,2.3757,2.4549,518500
VND,20101026,2.4549,2.5737,2.4285,2.5737,1252800
VND,20101027,2.5737,2.6661,2.4681,2.4813,629500
VND,20101028,2.4813,2.5077,2.4417,2.4549,316800
VND,20101029,2.4549,2.5209,2.3757,2.4945,488500
VND,20101101,2.4945,2.5209,2.4417,2.4417,485600
VND,20101102,2.4417,2.4813,2.4021,2.4417,420700
VND,20101103,2.4417,2.4681,2.3757,2.3889,714700
VND,20101104,2.3889,2.4417,2.3889,2.4153,459500
VND,20101105,2.4153,2.5473,2.4153,2.4945,644200
VND,20101108,2.4945,2.6397,2.4153,2.4417,554200
VND,20101109,2.4417,2.4417,2.3757,2.3889,669200
VND,20101110,2.3889,2.4153,2.3757,2.3889,419100
VND,20101111,2.3889,2.4021,2.2833,2.2965,950300
VND,20101112,2.2965,2.2965,2.1645,2.1778,1479600
VND,20101115,2.1778,2.2438,2.0458,2.0590,884000
VND,20101116,2.0590,2.1118,1.9666,1.9798,1258400
VND,20101117,1.9798,2.0986,1.9270,2.0326,881500
VND,20101118,2.0326,2.1646,2.0326,2.1118,879600
VND,20101119,2.1118,2.1778,2.0326,2.0326,801000
VND,20101122,2.0326,2.0458,1.9402,1.9666,848400
VND,20101123,1.9666,2.0062,1.9534,2.0062,668800
VND,20101124,2.0062,2.0062,1.9006,1.9534,883100
VND,20101125,1.9534,2.0722,1.9534,2.0722,1666400
VND,20101126,2.0722,2.1646,2.0590,2.1250,1312000
VND,20101129,2.1250,2.2570,2.0458,2.2570,1797400
VND,20101130,2.2570,2.3230,2.2174,2.3229,1916000
VND,20101201,2.3229,2.4417,2.2437,2.2834,2381900
VND,20101202,2.2834,2.4946,2.2702,2.4945,2531400
VND,20101203,2.4945,2.5737,2.4945,2.5737,602500
VND,20101206,2.5737,2.7453,2.5737,2.7057,3687900
VND,20101207,2.7057,2.9301,2.6397,2.7453,3528700
VND,20101208,2.7453,2.9301,2.6001,2.6661,2411500
VND,20101209,2.6661,2.8641,2.5209,2.8641,3041500
VND,20101210,2.8641,2.9301,2.8641,2.9301,2540100
VND,20101213,2.9301,3.1281,2.9301,3.1281,311900
VND,20101214,3.1281,3.3393,3.1149,3.2204,6052700
VND,20101215,3.2204,3.4580,3.1940,3.2864,3663000
VND,20101216,3.2864,3.2864,3.1016,3.1017,3115400
VND,20101217,3.1017,3.3393,3.1017,3.3392,3007200
VND,20101220,3.3392,3.5240,3.2336,3.2996,2412800
VND,20101221,3.2996,3.3392,3.1412,3.2468,2847000
VND,20101222,3.2468,3.3128,3.0224,3.0885,2121900
VND,20101223,3.0885,3.1677,2.9565,3.0093,2979300
VND,20101224,3.0093,3.1149,2.9433,2.9829,1435400
VND,20101227,2.9829,3.1281,2.9829,3.0621,1428800
VND,20101228,3.0621,3.2733,3.0621,3.2732,3552800
VND,20101229,3.2732,3.3656,3.1412,3.1677,1960100
VND,20101230,3.1677,3.2469,3.1017,3.1149,1599400
VND,20101231,3.1149,3.1941,3.1017,3.1413,1546400
VND,20110104,3.1413,3.2469,3.1149,3.1281,1621400
VND,20110105,3.1281,3.1413,2.9829,3.0093,2618600
VND,20110106,3.0093,3.0489,2.9697,2.9961,1171100
VND,20110107,2.9961,3.0753,2.9037,2.9301,1604500
VND,20110110,2.9301,2.9697,2.7849,2.7981,2563300
VND,20110111,2.7981,2.8245,2.6397,2.6529,2890600
VND,20110112,2.6529,2.7717,2.6529,2.7321,1800100
VND,20110113,2.7321,2.8113,2.6925,2.7585,1218900
VND,20110114,2.7585,2.8245,2.7189,2.8113,1675500
VND,20110117,2.8113,2.9565,2.7717,2.9037,2242100
VND,20110118,2.9037,2.9829,2.7585,2.7717,1988200
VND,20110119,2.7717,2.8113,2.6925,2.7453,1506200
VND,20110120,2.7453,2.7981,2.6661,2.6793,1491300
VND,20110121,2.6793,2.7717,2.6529,2.6661,1454000
VND,20110124,2.6661,2.7453,2.5473,2.5605,1159100
VND,20110125,2.5605,2.6001,2.4945,2.5077,1355600
VND,20110126,2.5077,2.6661,2.5077,2.5869,1111400
VND,20110127,2.5869,2.6661,2.5869,2.6529,1167500
VND,20110128,2.6529,2.6793,2.5869,2.5869,1715900
VND,20110208,2.5869,2.6529,2.5869,2.6265,614700
VND,20110209,2.6265,2.7849,2.4417,2.7453,2277900
VND,20110210,2.7453,2.7717,2.6793,2.7057,946500
VND,20110211,2.7057,2.7585,2.6793,2.7189,899700
VND,20110214,2.7189,2.7453,2.6793,2.7057,1018800
VND,20110215,2.7057,2.7057,2.6133,2.6397,1446400
VND,20110216,2.6397,2.7057,2.6001,2.6133,1095400
VND,20110217,2.6133,2.6265,2.4945,2.5077,1922400
VND,20110218,2.5077,2.5077,2.3889,2.4285,1354400
VND,20110221,2.4285,2.4285,2.2833,2.2834,1468900
VND,20110222,2.2834,2.2834,2.1250,2.1778,4333900
VND,20110223,2.1778,2.2174,2.1250,2.1910,2048100
VND,20110224,2.1910,2.2174,2.0326,2.0986,2794000
VND,20110225,2.0986,2.2042,2.0590,2.1910,2310800
VND,20110228,2.1910,2.2306,2.0854,2.1118,1675000
VND,20110301,2.1118,2.1250,2.0590,2.0854,1178000
VND,20110302,2.0854,2.0854,1.9402,1.9402,2696000
VND,20110303,1.9402,1.9402,1.8214,1.8214,2452200
VND,20110304,1.8214,1.9006,1.7818,1.8742,1400100
VND,20110307,1.8742,1.9138,1.8742,1.9006,966600
VND,20110308,1.9006,1.9270,1.8214,1.8346,1321100
VND,20110309,1.8346,1.8478,1.7554,1.7554,1979700
VND,20110310,1.7554,1.8874,1.7158,1.8874,1828500
VND,20110311,1.8874,1.9798,1.8874,1.9798,331500
VND,20110314,1.9798,2.1118,1.9666,2.0458,6778200
VND,20110315,2.0458,2.1118,1.9534,2.0062,2187600
