<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ROS,20181024,37.95,37.95,36.40,37.50,979780,37.95,37.95,36.40,37.50,0,6800,30060
ROS,20181023,37.90,38.30,36.50,37.95,885330,37.90,38.30,36.50,37.95,0,6840,38750
ROS,20181022,38.45,38.55,37.85,38.55,1400960,38.45,38.55,37.85,38.55,0,201240,14490
ROS,20181019,38.00,38.90,37.80,38.60,883310,38.00,38.90,37.80,38.60,0,510,55800
ROS,20181018,38.50,39.40,37.95,38.70,768170,38.50,39.40,37.95,38.70,0,8020,14000
ROS,20181017,38.50,39.90,37.80,38.50,1951170,38.50,39.90,37.80,38.50,500000,13970,15150
ROS,20181016,39.10,40.00,37.90,40.00,1962930,39.10,40.00,37.90,40.00,0,16860,12880
ROS,20181015,39.95,40.00,37.80,40.00,1331630,39.95,40.00,37.80,40.00,0,4160,145240
ROS,20181012,40.00,40.00,37.80,39.95,1357430,40.00,40.00,37.80,39.95,0,30930,18330
ROS,20181011,40.00,40.00,37.75,40.00,1936980,40.00,40.00,37.75,40.00,0,9950,102110
ROS,20181010,39.70,40.50,39.70,40.30,1126400,39.70,40.50,39.70,40.30,0,9950,102110
ROS,20181009,39.90,40.00,38.80,40.00,958460,39.90,40.00,38.80,40.00,0,13790,23990
ROS,20181008,40.00,40.00,39.00,40.00,905640,40.00,40.00,39.00,40.00,1000000,17880,30500
ROS,20181005,39.85,40.15,39.65,40.00,623080,39.85,40.15,39.65,40.00,0,35200,39680
ROS,20181004,40.10,40.15,39.80,40.00,1376410,40.10,40.15,39.80,40.00,0,7750,32050
ROS,20181003,40.15,40.25,39.85,40.10,1731000,40.15,40.25,39.85,40.10,1000000,2560,15440
ROS,20181002,40.30,40.35,39.85,40.15,1467240,40.30,40.35,39.85,40.15,0,230,16200
ROS,20181001,40.35,40.40,39.85,40.30,1172800,40.35,40.40,39.85,40.30,6680000,230,16200
ROS,20180928,40.60,40.70,39.90,40.30,1117460,40.60,40.70,39.90,40.30,0,71000,41140
ROS,20180927,40.70,40.85,40.00,40.45,1296050,40.70,40.85,40.00,40.45,0,73570,21100
ROS,20180926,40.90,41.00,40.40,40.50,756990,40.90,41.00,40.40,40.50,0,13940,17140
ROS,20180925,40.70,40.95,40.50,40.70,1287810,40.70,40.95,40.50,40.70,1250000,3900,17470
ROS,20180924,40.00,41.00,39.95,40.50,2006060,40.00,41.00,39.95,40.50,1925000,3900,17470
ROS,20180921,40.00,40.15,39.80,40.00,1625280,40.00,40.15,39.80,40.00,5517420,510390,550140
ROS,20180920,40.10,40.10,39.85,40.00,834750,40.10,40.10,39.85,40.00,3300000,49730,17380
