<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
TCL,20091224,7.3712,7.3712,6.6521,7.3712,74700
TCL,20091225,7.1555,7.4611,7.0116,7.3712,106960
TCL,20091228,7.3712,7.4611,7.0116,7.3173,20770
TCL,20091229,7.0296,7.2813,7.0296,7.2813,49170
TCL,20091230,7.1914,7.2633,7.0835,7.1914,34930
TCL,20091231,7.2813,7.5510,7.2094,7.4252,103820
TCL,20100104,7.6409,7.6409,7.3713,7.4611,62160
TCL,20100105,7.6768,7.7308,7.4791,7.4791,127890
TCL,20100106,7.4971,7.8387,7.4971,7.8387,131360
TCL,20100107,8.2163,8.2163,8.2162,8.2162,21830
TCL,20100108,8.6117,8.6117,8.6117,8.6117,149840
TCL,20100111,8.9892,8.9893,8.6297,8.9893,303270
TCL,20100112,9.4388,9.4388,8.5398,8.5398,316980
TCL,20100113,8.5398,8.9533,8.1802,8.9533,117560
TCL,20100114,9.0791,9.0791,8.5937,8.6297,51060
TCL,20100115,8.3780,8.5398,8.3780,8.4499,158230
TCL,20100118,8.5448,8.7347,8.0322,8.0323,85190
TCL,20100119,8.1652,8.4311,7.7854,8.0323,70630
TCL,20100120,8.1652,8.1652,7.8804,7.9754,50540
TCL,20100121,7.8805,7.8805,7.5956,7.5956,54730
TCL,20100122,7.4057,7.6336,7.3108,7.5956,35480
TCL,20100125,7.4057,7.5956,7.2158,7.2538,60510
TCL,20100126,7.5007,7.6146,7.5007,7.6146,43210
TCL,20100127,7.8235,7.8994,7.5956,7.5956,67050
TCL,20100128,7.2728,7.5956,7.2728,7.4057,8140
TCL,20100129,7.2538,7.5006,7.2538,7.4437,14550
TCL,20100201,7.4437,7.5576,7.2158,7.5007,7770
TCL,20100202,7.4058,7.4437,7.3298,7.4057,30110
TCL,20100203,7.4627,7.5006,7.4057,7.4627,31300
TCL,20100204,7.5007,7.7665,7.4437,7.5956,32850
TCL,20100205,7.5196,7.5956,7.4437,7.5007,19180
TCL,20100208,7.4247,7.5007,7.4058,7.5007,27760
TCL,20100209,7.5197,7.5197,7.4057,7.4057,20410
TCL,20100210,7.4817,7.4817,7.3297,7.3297,1060
TCL,20100211,7.4626,7.4626,7.3107,7.4057,13870
