<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TLH,20180918,7.08,7.18,7.08,7.12,206110,7.08,7.18,7.08,7.12,0,0,114260
TLH,20180917,7.15,7.19,7.10,7.11,102100,7.15,7.19,7.10,7.11,0,1000,1930
TLH,20180914,7.15,7.20,7.14,7.16,179400,7.15,7.20,7.14,7.16,0,0,0
TLH,20180913,7.16,7.16,7.13,7.15,131950,7.16,7.16,7.13,7.15,0,0,9600
TLH,20180912,7.18,7.18,7.13,7.16,122150,7.18,7.18,7.13,7.16,0,0,0
TLH,20180911,7.14,7.19,7.12,7.16,157660,7.14,7.19,7.12,7.16,0,0,0
TLH,20180910,7.13,7.18,7.11,7.16,157060,7.13,7.18,7.11,7.16,0,0,0
TLH,20180907,7.17,7.17,7.10,7.10,62230,7.17,7.17,7.10,7.10,0,0,0
TLH,20180906,7.10,7.19,7.07,7.10,193580,7.10,7.19,7.07,7.10,0,0,0
TLH,20180905,7.28,7.28,7.10,7.10,268920,7.28,7.28,7.10,7.10,0,0,0
TLH,20180904,7.38,7.38,7.19,7.25,463240,7.38,7.38,7.19,7.25,0,0,0
TLH,20180831,7.40,7.48,7.28,7.30,421060,7.40,7.48,7.28,7.30,0,13500,0
TLH,20180830,7.50,7.52,7.31,7.31,324000,7.50,7.52,7.31,7.31,0,0,0
TLH,20180829,7.50,7.60,7.46,7.50,303250,7.50,7.60,7.46,7.50,0,0,0
TLH,20180828,7.28,7.54,7.28,7.49,563230,7.28,7.54,7.28,7.49,0,0,0
TLH,20180827,7.28,7.28,7.24,7.28,77520,7.28,7.28,7.24,7.28,0,0,20
TLH,20180824,7.33,7.33,7.21,7.28,224830,7.33,7.33,7.21,7.28,0,700,0
TLH,20180823,7.27,7.27,7.22,7.24,140770,7.27,7.27,7.22,7.24,0,0,0
TLH,20180822,7.21,7.25,7.20,7.24,156090,7.21,7.25,7.20,7.24,0,2000,0
TLH,20180821,7.26,7.27,7.20,7.21,196240,7.26,7.27,7.20,7.21,0,0,0
TLH,20180820,7.30,7.30,7.21,7.21,101720,7.30,7.30,7.21,7.21,0,0,0
TLH,20180817,7.36,7.36,7.26,7.30,173020,7.36,7.36,7.26,7.30,0,0,5710
TLH,20180816,7.23,7.37,7.21,7.27,126420,7.23,7.37,7.21,7.27,0,0,5710
TLH,20180815,7.42,7.44,7.33,7.39,152580,7.42,7.44,7.33,7.39,0,0,0
TLH,20180814,7.23,7.45,7.22,7.42,181280,7.23,7.45,7.22,7.42,0,0,0
TLH,20180813,7.22,7.27,7.19,7.22,225270,7.22,7.27,7.19,7.22,0,0,24350
TLH,20180810,7.30,7.30,7.21,7.22,117550,7.30,7.30,7.21,7.22,25000,0,0
TLH,20180809,7.35,7.35,7.29,7.34,162550,7.35,7.35,7.29,7.34,0,0,0
TLH,20180808,7.30,7.38,7.30,7.31,114540,7.30,7.38,7.30,7.31,0,0,0
TLH,20180807,7.37,7.40,7.28,7.30,382210,7.37,7.40,7.28,7.30,0,0,0
TLH,20180806,7.45,7.45,7.35,7.40,120910,7.45,7.45,7.35,7.40,0,0,430
TLH,20180803,7.59,7.59,7.45,7.45,248780,7.59,7.59,7.45,7.45,0,0,115230
TLH,20180802,7.56,7.59,7.52,7.55,109100,7.56,7.59,7.52,7.55,0,0,0
