<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SMC,20061030,3.6127,3.6127,3.6127,3.6127,37970
SMC,20061031,3.6127,3.7934,3.6127,3.7934,82710
SMC,20061101,3.9740,3.9740,3.9740,3.9740,8400
SMC,20061102,4.1659,4.1659,4.1659,4.1659,123960
SMC,20061103,4.1659,4.1659,4.0530,4.0643,189180
SMC,20061106,4.0643,4.0643,4.0530,4.0530,113810
SMC,20061107,4.0643,4.0643,4.0530,4.0643,70370
SMC,20061108,4.0869,4.0869,4.0756,4.0756,43900
SMC,20061109,4.1208,4.1659,4.1208,4.1659,52220
SMC,20061110,4.1772,4.1772,4.0643,4.0643,42620
SMC,20061113,4.0869,4.0869,4.0643,4.0643,16810
SMC,20061114,4.0869,4.0869,4.0643,4.0643,78050
SMC,20061115,4.0643,4.0643,4.0079,4.0079,24120
SMC,20061116,4.0079,4.0079,3.9515,3.9627,21360
SMC,20061117,3.9627,3.9627,3.9175,3.9175,37880
SMC,20061120,3.9288,3.9514,3.9062,3.9063,19470
SMC,20061121,3.8386,3.8386,3.7821,3.7821,33080
SMC,20061122,3.7257,3.7257,3.6692,3.6692,24060
SMC,20061123,3.7821,3.8498,3.7821,3.8498,31240
SMC,20061124,4.0417,4.0417,4.0417,4.0417,29870
SMC,20061127,4.2336,4.2337,4.2336,4.2337,235520
SMC,20061128,4.2450,4.4030,4.2450,4.4030,144710
SMC,20061129,4.4030,4.4030,4.2901,4.3240,80610
SMC,20061130,4.3240,4.3466,4.3240,4.3466,41150
SMC,20061201,4.3466,4.3466,4.2337,4.2337,35470
SMC,20061204,4.3466,4.3466,4.2901,4.2901,20550
SMC,20061205,4.1208,4.2901,4.1208,4.2901,32610
SMC,20061206,4.2562,4.2901,4.2449,4.2449,22970
SMC,20061207,4.0981,4.1208,4.0981,4.1208,39240
SMC,20061208,4.1208,4.1208,4.1208,4.1208,2390
SMC,20061211,4.1208,4.3240,4.1208,4.3240,96010
SMC,20061212,4.5159,4.5159,4.3240,4.3240,66080
SMC,20061213,4.3240,4.3240,4.2901,4.2901,44200
SMC,20061214,4.2337,4.2337,4.1546,4.1546,54590
SMC,20061215,4.1772,4.2223,4.1772,4.1772,61500
SMC,20061218,4.1772,4.1772,4.1772,4.1772,62960
SMC,20061219,4.3465,4.3466,4.3465,4.3466,86240
SMC,20061220,4.3466,4.3466,4.3466,4.3466,24790
SMC,20061221,4.3466,4.3466,4.2901,4.2901,138000
SMC,20061222,4.2901,4.2901,4.1772,4.1772,27940
SMC,20061225,4.0756,4.2449,4.0756,4.2449,7270
SMC,20061226,4.3013,4.3013,4.2901,4.2901,39950
SMC,20061227,4.2901,4.2901,4.2788,4.2901,32910
SMC,20061228,4.2901,4.2901,4.1998,4.1998,28450
SMC,20061229,4.1772,4.1772,4.1208,4.1772,27700
SMC,20070102,4.2336,4.2337,4.1772,4.2337,11650
SMC,20070103,4.2224,4.2224,4.1773,4.2224,7600
SMC,20070104,4.2901,4.2901,4.1772,4.2337,30330
SMC,20070105,4.2337,4.2337,4.2337,4.2337,58600
SMC,20070108,4.4369,4.4369,4.2901,4.4369,145240
SMC,20070109,4.6514,4.6514,4.6514,4.6514,70060
SMC,20070110,4.8772,4.8772,4.8772,4.8772,57890
SMC,20070111,5.1143,5.1143,5.1143,5.1143,79250
SMC,20070112,5.3627,5.3627,5.1933,5.3062,155930
SMC,20070115,5.3062,5.3062,5.0465,5.0465,48410
SMC,20070116,4.8546,4.9110,4.8546,4.9110,52070
SMC,20070117,5.1481,5.1481,4.9110,4.9110,62440
SMC,20070118,4.9110,5.1481,4.9110,5.1481,43060
SMC,20070119,5.0804,5.0804,5.0804,5.0804,59020
SMC,20070122,5.3288,5.3288,5.1933,5.2497,142320
SMC,20070123,5.5094,5.5094,5.5094,5.5094,112130
SMC,20070124,5.7578,5.7578,5.7578,5.7578,29700
SMC,20070125,6.0400,6.0400,5.5320,5.5320,195670
SMC,20070126,3.1047,5.6449,3.1047,5.6449,62770
SMC,20070129,5.9271,5.9271,5.9271,5.9271,63670
SMC,20070130,6.2093,6.2094,6.2093,6.2094,94410
SMC,20070131,6.2094,6.4352,6.2094,6.3223,67100
SMC,20070201,6.3223,6.3223,6.2094,6.2094,34310
SMC,20070202,5.9836,5.9836,5.9836,5.9836,11710
SMC,20070205,5.7578,6.0965,5.7578,5.7578,35430
SMC,20070206,5.9836,5.9836,5.9836,5.9836,39490
SMC,20070207,6.0965,6.1529,6.0965,6.0965,77140
SMC,20070208,6.1529,6.2094,6.1529,6.1529,25900
SMC,20070209,5.8707,5.8707,5.8707,5.8707,15150
SMC,20070212,5.8707,6.0400,5.8707,6.0400,41980
SMC,20070213,6.3222,6.3223,6.3222,6.3223,65040
SMC,20070214,6.6045,6.6045,6.6045,6.6045,65150
SMC,20070215,6.8867,6.8867,6.8867,6.8867,28020
SMC,20070226,7.2254,7.2254,7.1689,7.2254,2950
SMC,20070227,7.5641,7.5641,7.5641,7.5641,17610
SMC,20070228,7.5641,7.9028,7.5641,7.5641,75140
SMC,20070301,7.5641,7.5641,7.5641,7.5641,54490
SMC,20070302,7.5641,7.5641,7.5641,7.5641,53370
SMC,20070305,7.7899,7.9028,7.7899,7.7899,85830
SMC,20070306,8.1286,8.1286,8.1286,8.1286,68510
SMC,20070307,8.5237,8.5238,8.5237,8.5238,49320
SMC,20070308,8.9189,8.9189,8.9189,8.9189,83480
SMC,20070309,9.3140,9.3140,9.3140,9.3140,31100
SMC,20070312,9.7656,9.7656,9.7091,9.7092,79520
SMC,20070313,9.2576,9.2576,9.2576,9.2576,50680
SMC,20070314,8.8060,8.9189,8.8060,8.8060,23360
SMC,20070315,8.4109,8.4109,8.4109,8.4109,5420
SMC,20070316,8.0158,8.4109,8.0158,8.4109,56880
SMC,20070319,8.7496,8.8060,8.7496,8.8060,76270
SMC,20070320,9.0318,9.0318,8.4109,8.4109,86870
SMC,20070321,8.3545,8.4109,8.1851,8.1851,52950
SMC,20070322,8.0158,8.0158,7.7899,7.7899,57410
SMC,20070323,7.6206,7.9028,7.6206,7.8464,51380
SMC,20070326,7.9028,7.9028,7.5641,7.5641,37410
SMC,20070327,7.2254,7.2254,7.2254,7.2254,17800
SMC,20070328,6.8867,7.5641,6.8867,7.5641,106600
SMC,20070329,7.9028,7.9028,7.9028,7.9028,31700
SMC,20070330,8.1850,8.1850,7.9028,7.9028,44710
SMC,20070402,7.5077,7.5077,7.5077,7.5077,22550
SMC,20070403,7.2255,7.2255,7.1690,7.1690,34430
SMC,20070404,7.1690,7.3383,7.1690,7.3383,22790
SMC,20070405,7.4512,7.4512,7.3383,7.3383,22130
SMC,20070406,7.0561,7.0561,7.0561,7.0561,27640
SMC,20070409,7.0561,7.0561,7.0561,7.0561,20230
SMC,20070410,7.0561,7.0561,7.0561,7.0561,21030
SMC,20070411,6.9432,6.9432,6.8867,6.8867,14720
SMC,20070412,6.7738,6.7738,6.6045,6.6045,34140
SMC,20070413,6.3787,6.3787,6.3223,6.3787,45270
SMC,20070416,6.2094,6.2094,6.0965,6.0965,35380
SMC,20070417,6.1529,6.3787,6.1529,6.3787,11700
SMC,20070418,6.6609,6.6610,6.6609,6.6610,2480
SMC,20070419,6.9432,6.9432,6.9432,6.9432,13270
SMC,20070420,6.9432,6.9432,6.7738,6.7738,56080
SMC,20070423,6.6609,6.6610,6.6609,6.6610,28050
SMC,20070424,6.4917,6.4917,6.4352,6.4352,25880
SMC,20070425,6.4352,6.7174,6.4352,6.7174,15250
SMC,20070502,6.7738,6.8867,6.7738,6.8303,35570
SMC,20070503,7.0561,7.1267,7.0561,7.1267,16580
SMC,20070504,7.0561,7.0561,6.9150,7.0561,10450
SMC,20070507,7.0561,7.0561,6.9150,6.9150,9270
SMC,20070508,6.9150,7.0561,6.9150,7.0561,22090
SMC,20070509,7.0561,7.0561,6.9996,6.9996,24460
SMC,20070510,6.9149,6.9996,6.9149,6.9150,11530
SMC,20070511,6.8444,6.9150,6.8021,6.9150,23280
SMC,20070514,6.8444,6.9150,6.8444,6.9150,36930
SMC,20070515,7.0561,7.0561,6.9150,6.9150,27640
SMC,20070516,6.9150,6.9150,6.9150,6.9150,7450
SMC,20070517,6.9150,6.9150,6.8444,6.9150,28500
SMC,20070518,6.9150,6.9150,6.9150,6.9150,32610
SMC,20070521,7.1267,7.1267,7.0561,7.1267,28930
SMC,20070522,7.4795,7.4795,7.4795,7.4795,34190
SMC,20070523,7.7617,7.8323,7.7617,7.7617,51170
SMC,20070524,7.4089,7.7617,7.4089,7.4089,19320
SMC,20070525,7.1267,7.3383,7.1267,7.3383,24140
SMC,20070528,7.6205,7.6205,7.4089,7.4795,37110
SMC,20070529,7.4795,7.4795,7.3383,7.3383,27460
SMC,20070530,7.1972,7.3383,7.1972,7.3383,10730
SMC,20070531,7.3383,7.3383,7.2677,7.2678,12000
SMC,20070601,7.3384,7.3384,7.1972,7.1972,19840
SMC,20070604,7.1266,7.1267,7.0561,7.1267,29230
SMC,20070605,7.0561,7.0561,6.9150,6.9150,21370
SMC,20070606,6.7739,6.9150,6.7739,6.9150,28550
SMC,20070607,6.9150,7.0561,6.9150,7.0561,40030
SMC,20070608,7.1972,7.1972,7.0561,7.1267,30650
SMC,20070611,7.3384,7.3384,7.1972,7.1972,24920
SMC,20070612,7.1972,7.1972,7.1266,7.1267,14100
SMC,20070613,7.0561,7.1973,7.0561,7.1972,20400
SMC,20070614,7.2678,7.2678,7.1972,7.1972,27050
SMC,20070615,7.3383,7.3383,7.2678,7.3383,47280
SMC,20070618,7.5500,7.5500,7.4794,7.4795,59530
SMC,20070619,7.8323,7.8323,7.8323,7.8323,133250
SMC,20070620,8.1851,8.1851,7.8323,7.8323,99320
SMC,20070621,7.6206,7.6206,7.5500,7.5500,21610
SMC,20070622,7.5500,7.5500,7.3383,7.5500,23490
SMC,20070625,7.5500,7.5500,7.4089,7.4089,11120
SMC,20070626,7.2678,7.2678,7.2678,7.2678,42020
SMC,20070627,7.2678,7.2678,7.1972,7.1972,30750
SMC,20070628,7.1972,7.1972,7.0561,7.0561,17720
SMC,20070629,7.0561,7.1972,7.0561,7.1972,23040
SMC,20070702,7.1972,7.1972,7.0561,7.0561,23180
SMC,20070703,6.9150,6.9150,6.7033,6.7033,23950
SMC,20070704,6.7033,7.0279,6.7033,7.0279,6480
SMC,20070705,7.1972,7.1972,6.9150,6.9150,15170
SMC,20070706,6.9150,7.0420,6.9150,7.0420,13760
SMC,20070709,7.1267,7.1972,7.1267,7.1972,21960
SMC,20070710,7.3383,7.3383,7.2678,7.2678,21740
SMC,20070711,7.3384,7.4089,7.3384,7.4089,26860
SMC,20070712,7.4089,7.4089,7.3383,7.3383,21160
SMC,20070713,7.3383,7.3383,7.3383,7.3383,31430
SMC,20070716,7.1972,7.2678,7.1972,7.2678,23340
SMC,20070717,7.2678,7.3384,7.2678,7.3383,25780
SMC,20070718,7.1972,7.2678,7.1972,7.2678,16620
SMC,20070719,7.1972,7.3384,7.1972,7.3383,14090
SMC,20070720,7.3383,7.6206,7.3383,7.6206,71340
SMC,20070723,7.9734,7.9734,7.9028,7.9028,153550
SMC,20070724,7.7617,7.7617,7.7617,7.7617,61760
SMC,20070725,7.9028,7.9028,7.6911,7.7617,60120
SMC,20070726,7.7617,7.7617,7.4089,7.4089,39300
SMC,20070727,7.3383,7.4089,7.3383,7.4089,33250
SMC,20070730,7.2678,7.3383,7.2678,7.2678,16700
SMC,20070731,7.3384,7.3384,7.2678,7.3383,26850
SMC,20070801,7.4089,7.5500,7.3383,7.4795,30170
SMC,20070802,7.4089,7.4089,7.2678,7.2678,24750
SMC,20070803,7.2678,7.2678,7.1267,7.1267,25370
SMC,20070806,7.1267,7.1973,7.0561,7.1972,22950
SMC,20070807,7.0561,7.2678,7.0561,7.2678,12480
SMC,20070808,7.2678,7.2678,7.1972,7.1972,12980
SMC,20070809,7.1972,7.2678,7.1266,7.2678,31640
SMC,20070810,7.2678,7.2678,7.1972,7.1972,26620
SMC,20070813,7.0561,7.1972,6.9996,7.1972,16890
SMC,20070814,7.1972,7.1972,7.1266,7.1972,14400
SMC,20070815,7.1266,7.3383,7.1266,7.1972,9560
SMC,20070816,7.1266,7.1972,7.0561,7.0561,19260
SMC,20070817,7.0561,7.1267,7.0420,7.1267,6080
SMC,20070820,7.0561,7.0561,6.9856,7.0561,12270
SMC,20070821,7.0561,7.0561,7.0420,7.0420,10070
SMC,20070822,7.0279,7.0420,7.0279,7.0279,5630
SMC,20070823,6.9150,6.9856,6.9150,6.9150,13070
SMC,20070824,6.9856,7.0561,6.9291,7.0561,20450
SMC,20070827,7.0561,7.0561,7.0138,7.0279,21030
SMC,20070828,7.0561,7.1267,7.0279,7.0561,31790
SMC,20070829,7.0561,7.0561,6.8868,7.0420,13370
SMC,20070830,7.0561,7.0561,6.9856,7.0420,10630
SMC,20070831,7.0561,7.0561,6.9856,7.0561,12070
SMC,20070904,7.1972,7.2678,7.1267,7.1267,23650
SMC,20070905,7.1973,7.1973,7.1267,7.1972,18960
SMC,20070906,7.1972,7.2678,7.1266,7.1972,33030
SMC,20070907,7.2678,7.3383,7.1972,7.3383,24550
SMC,20070910,7.3383,7.3383,7.2677,7.3383,26960
SMC,20070911,7.4794,7.6911,7.4089,7.6911,87700
SMC,20070912,7.6911,7.6911,7.4089,7.4089,28990
SMC,20070913,7.4795,7.6206,7.4795,7.6206,45060
SMC,20070914,7.6206,7.6206,7.4795,7.4795,31320
SMC,20070917,7.4089,7.5501,7.4089,7.5500,24360
SMC,20070918,7.4794,7.5500,7.4794,7.4795,12940
SMC,20070919,7.5501,7.5501,7.4795,7.4795,35660
SMC,20070920,7.8323,7.8323,7.6206,7.8323,122460
SMC,20070921,8.1145,8.1145,7.9029,8.0439,169770
SMC,20070924,8.1145,8.1145,7.9733,8.0439,58950
SMC,20070925,8.3967,8.3967,8.3261,8.3967,124270
SMC,20070926,8.7495,8.7495,8.0439,8.3967,115980
SMC,20070927,8.1850,8.3261,8.1145,8.1851,63150
SMC,20070928,8.2557,8.3262,8.1851,8.3262,127230
SMC,20071001,8.4673,8.4673,8.3262,8.3262,109090
SMC,20071002,8.3968,8.4673,8.3262,8.3262,148480
SMC,20071003,8.2556,8.3968,8.1851,8.3262,137830
SMC,20071004,8.7227,8.7227,8.7210,8.7210,100480
SMC,20071005,9.1174,9.1175,9.0381,9.1175,160640
SMC,20071008,9.0382,9.0382,8.7210,8.7210,85010
SMC,20071009,8.6417,8.8796,8.6417,8.8003,50610
SMC,20071010,8.8796,9.0382,8.8796,9.0382,64170
SMC,20071011,9.1175,9.1968,9.0382,9.0382,64760
SMC,20071012,8.9589,9.0382,8.9589,9.0382,71000
SMC,20071015,9.1175,9.1968,9.0382,9.1175,72350
SMC,20071016,9.1968,9.3553,9.1175,9.2760,98790
SMC,20071017,9.5138,9.6724,9.4346,9.5139,121580
SMC,20071018,9.5139,9.5932,9.2760,9.2760,82840
SMC,20071019,9.1967,9.2760,9.1174,9.2760,45280
SMC,20071022,9.1967,9.1967,9.1174,9.1967,56810
SMC,20071023,9.1174,9.1967,9.0381,9.0382,44210
SMC,20071024,8.8796,9.1968,8.8796,9.1967,52480
SMC,20071025,9.5931,9.5932,9.5931,9.5932,86750
SMC,20071026,10.0689,10.0689,10.0688,10.0688,61870
SMC,20071029,10.5445,10.5445,10.5445,10.5445,75320
SMC,20071030,11.0202,11.0202,10.5445,11.0202,628290
