<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SRA,20210505,8.2000,8.4000,8.2000,8.4000,222100,8.2000,8.4000,8.2000,8.4000,0,0,0
SRA,20210504,8.3000,8.3000,8.0000,8.2000,189000,8.3000,8.3000,8.0000,8.2000,0,0,0
SRA,20210429,8.7000,8.7000,8.3000,8.4000,343350,8.7000,8.7000,8.3000,8.4000,0,2100,400
SRA,20210428,8.8000,8.8000,8.6000,8.7000,73800,8.8000,8.8000,8.6000,8.7000,0,0,0
SRA,20210427,8.6000,8.8000,8.4000,8.8000,79400,8.6000,8.8000,8.4000,8.8000,0,0,0
SRA,20210426,8.9000,9.0000,8.6000,8.6000,172900,8.9000,9.0000,8.6000,8.6000,0,0,0
SRA,20210423,8.9000,8.9000,8.7000,8.9000,173500,8.9000,8.9000,8.7000,8.9000,0,1000,0
SRA,20210422,9.2000,9.2000,8.9000,8.9000,304500,9.2000,9.2000,8.9000,8.9000,20,0,0
SRA,20210420,9.3000,9.3000,9.2000,9.2000,148900,9.3000,9.3000,9.2000,9.2000,0,0,0
SRA,20210419,9.3000,9.4000,9.2000,9.4000,141580,9.3000,9.4000,9.2000,9.4000,0,0,0
SRA,20210416,9.4000,9.4000,9.1000,9.4000,564866,9.4000,9.4000,9.1000,9.4000,0,0,26
SRA,20210415,9.5000,9.6000,9.3000,9.5000,456451,9.5000,9.6000,9.3000,9.5000,0,0,0
SRA,20210414,9.4000,9.6000,9.4000,9.5000,290300,9.4000,9.6000,9.4000,9.5000,0,0,0
SRA,20210413,9.7000,9.8000,9.4000,9.5000,523620,9.7000,9.8000,9.4000,9.5000,40,0,0
SRA,20210412,9.7000,9.8000,9.6000,9.7000,682102,9.7000,9.8000,9.6000,9.7000,0,0,2000
SRA,20210409,9.7000,9.8000,9.6000,9.8000,205168,9.7000,9.8000,9.6000,9.8000,0,0,12000
SRA,20210408,10.0000,10.0000,9.7000,9.7000,251851,10.0000,10.0000,9.7000,9.7000,0,0,0
SRA,20210407,9.5000,10.0000,9.3000,10.0000,1324307,9.5000,10.0000,9.3000,10.0000,0,2000,3200
SRA,20210406,9.5000,9.5000,9.3000,9.5000,299312,9.5000,9.5000,9.3000,9.5000,20,0,0
SRA,20210405,9.5000,9.6000,9.4000,9.5000,166927,9.5000,9.6000,9.4000,9.5000,0,200,0
SRA,20210402,9.5000,9.6000,9.4000,9.5000,188919,9.5000,9.6000,9.4000,9.5000,20,0,0
SRA,20210401,9.3000,9.6000,9.3000,9.5000,231574,9.3000,9.6000,9.3000,9.5000,0,0,0
SRA,20210331,9.3000,9.4000,9.2000,9.3000,116516,9.3000,9.4000,9.2000,9.3000,0,10500,0
SRA,20210330,9.4000,9.4000,9.2000,9.4000,133922,9.4000,9.4000,9.2000,9.4000,0,0,0
SRA,20210329,9.3000,9.4000,9.2000,9.4000,147393,9.3000,9.4000,9.2000,9.4000,0,3100,0
SRA,20210326,9.3000,9.3000,9.0000,9.3000,377750,9.3000,9.3000,9.0000,9.3000,0,4000,0
SRA,20210325,9.5000,9.5000,9.2000,9.3000,315380,9.5000,9.5000,9.2000,9.3000,0,800,0
SRA,20210324,9.8000,9.8000,9.3000,9.5000,353803,9.8000,9.8000,9.3000,9.5000,0,1100,0
SRA,20210323,9.7000,9.9000,9.5000,9.8000,230703,9.7000,9.9000,9.5000,9.8000,0,200,0
SRA,20210322,9.6000,10.1000,9.5000,9.8000,705632,9.6000,10.1000,9.5000,9.8000,80,0,0
SRA,20210319,9.5000,9.6000,9.4000,9.5000,336220,9.5000,9.6000,9.4000,9.5000,0,0,300
SRA,20210318,9.6000,9.6000,9.5000,9.6000,206801,9.6000,9.6000,9.5000,9.6000,110,0,0
SRA,20210317,9.4000,9.6000,9.4000,9.6000,206900,9.4000,9.6000,9.4000,9.6000,40,0,2000
SRA,20210316,9.6000,9.6000,9.4000,9.5000,428201,9.6000,9.6000,9.4000,9.5000,244,0,2000
