<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PC1,20161116,16.7224,16.7224,16.0644,16.6450,862130
PC1,20161117,17.0321,17.8063,16.9547,17.8063,873160
PC1,20161118,19.0450,19.0450,18.9289,18.9869,1068000
PC1,20161121,18.9675,18.9675,17.6708,17.6708,607680
PC1,20161122,17.0321,17.8450,16.6837,16.8385,465470
PC1,20161123,16.6450,16.8385,15.6772,15.6773,2309890
PC1,20161124,14.7870,15.0967,14.5934,14.5934,913610
PC1,20161125,13.8579,14.3224,13.5870,14.3224,1011670
PC1,20161128,14.3224,14.7095,13.3934,13.9353,238470
PC1,20161129,13.9353,14.3998,13.9353,13.9740,179150
PC1,20161130,13.9353,14.1869,13.9353,14.1289,325960
PC1,20161201,14.1095,14.6321,14.1095,14.3999,255910
PC1,20161202,14.3999,14.5547,14.2838,14.3224,279530
PC1,20161205,14.3224,14.3611,14.0901,14.1676,386860
PC1,20161206,14.0902,14.2450,13.9741,14.2450,275940
PC1,20161207,14.0127,14.3998,14.0127,14.3224,204120
PC1,20161208,14.3611,14.4966,14.1676,14.1676,83490
PC1,20161209,14.1676,14.3224,14.0902,14.1676,149510
PC1,20161212,14.0515,14.1289,14.0128,14.0515,328030
PC1,20161213,14.0128,14.1676,14.0128,14.0708,227040
PC1,20161214,14.0902,14.7869,14.0708,14.5740,289320
PC1,20161215,14.6708,14.6708,14.3224,14.5160,121460
PC1,20161216,14.5160,14.5160,14.2450,14.3224,273060
PC1,20161219,14.4579,14.4579,14.2256,14.3418,366210
PC1,20161220,14.4966,14.4966,14.3031,14.3224,178430
PC1,20161221,14.3224,14.3998,14.2837,14.3031,127890
PC1,20161222,14.2837,14.3418,14.2644,14.3031,214740
PC1,20161223,14.2644,14.3225,14.1289,14.3031,185720
PC1,20161226,14.3031,14.3031,14.1483,14.2837,166100
PC1,20161227,14.1676,14.2837,14.1676,14.2837,132930
PC1,20161228,14.2837,14.2837,14.0902,14.2644,280890
PC1,20161229,14.1289,14.2450,14.0128,14.0902,117820
PC1,20161230,14.1289,14.2063,13.9353,13.9353,92090
PC1,20170103,14.0514,14.0514,13.5482,13.9353,136180
PC1,20170104,13.9353,14.2450,13.7418,14.2063,98230
PC1,20170105,14.0515,14.2063,13.9740,14.1289,24630
PC1,20170106,13.9741,14.1289,13.9354,14.0902,44520
PC1,20170109,14.0902,14.0902,13.8966,13.8966,49080
PC1,20170110,13.8579,14.0127,13.7418,13.8579,150940
PC1,20170111,13.8579,14.0902,13.8579,13.9740,274730
PC1,20170112,14.0127,14.0708,13.9353,14.0708,111900
PC1,20170113,13.9353,14.0708,13.8966,14.0128,160790
PC1,20170116,14.0128,14.0128,13.5482,13.5482,91380
PC1,20170117,13.5869,13.8192,13.5482,13.7418,59720
PC1,20170118,13.9353,13.9353,13.5483,13.5870,62300
PC1,20170119,13.7805,13.8193,13.5289,13.7805,130150
PC1,20170120,13.7418,13.9353,13.6257,13.9353,160040
PC1,20170123,13.8579,13.9740,13.7418,13.9353,60460
PC1,20170124,13.7418,13.9353,13.6256,13.6257,23470
PC1,20170125,13.6257,13.8580,13.5870,13.8192,10780
PC1,20170202,13.7805,13.9740,13.7805,13.9353,59260
PC1,20170203,13.9353,14.0128,13.8966,14.0128,136920
PC1,20170206,14.0128,14.0128,13.8193,13.9353,43430
PC1,20170207,13.9353,13.9353,13.8579,13.9353,107220
PC1,20170208,13.9353,13.9353,13.7418,13.9160,74850
PC1,20170209,13.8192,13.8579,13.7031,13.8192,16720
PC1,20170210,13.8192,13.8579,13.5482,13.6257,88090
PC1,20170213,13.7418,13.9547,13.5483,13.9353,186900
PC1,20170214,13.8579,13.8579,13.7418,13.7418,9420
PC1,20170215,13.7031,13.8966,13.6644,13.7805,40470
PC1,20170216,13.6644,13.7805,13.6450,13.6450,48850
PC1,20170217,13.7224,13.9353,13.5482,13.8192,180280
PC1,20170220,13.7031,13.8966,13.6837,13.8192,20890
PC1,20170221,13.7418,14.1289,13.5869,14.0321,233940
PC1,20170222,14.1289,14.1289,13.7031,13.9353,157790
PC1,20170223,13.7805,13.9740,13.7805,13.8579,116850
PC1,20170224,13.8579,13.8579,13.7031,13.7418,104280
PC1,20170227,13.7031,13.7418,13.6450,13.7031,103270
PC1,20170228,13.7031,14.3224,13.7031,14.2450,315860
PC1,20170301,14.0902,15.0966,14.0902,14.7095,406210
PC1,20170302,14.8643,14.9030,14.5160,14.5547,192790
PC1,20170303,14.5547,14.5934,14.3999,14.5547,156670
PC1,20170306,14.4773,15.0579,14.3999,14.6321,349680
PC1,20170307,14.6321,15.4063,14.6321,15.2902,476330
PC1,20170308,15.2902,15.8321,15.2128,15.2708,260880
PC1,20170309,15.2902,15.3289,14.9418,15.2708,102190
PC1,20170310,15.2708,15.2708,14.9805,14.9805,177600
PC1,20170313,14.8644,15.2128,14.8644,15.1740,170050
PC1,20170314,14.9805,15.1740,14.9805,15.0966,202310
PC1,20170315,15.1740,15.4063,15.0579,15.2902,429050
PC1,20170316,15.3289,16.0644,15.2902,16.0256,729720
PC1,20170317,16.0643,16.3546,15.8901,16.0256,706310
PC1,20170320,15.7933,16.0644,15.7933,16.0644,274500
PC1,20170321,16.0644,16.3741,15.8709,16.1224,639220
PC1,20170322,16.2579,16.2966,15.6772,15.6773,310870
PC1,20170323,15.6773,16.1805,15.6386,15.7160,290880
