<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
PVG,20180514,8.60,9.00,8.60,9.00,1200,8.60,9.00,8.60,9.00,0,0,0
PVG,20180511,8.60,8.70,8.60,8.70,1100,8.60,8.70,8.60,8.70,0,100,0
PVG,20180510,8.50,8.80,8.40,8.80,5700,8.50,8.80,8.40,8.80,0,0,0
PVG,20180509,8.80,8.80,8.50,8.80,13100,8.80,8.80,8.50,8.80,0,0,5000
PVG,20180508,8.60,8.80,8.60,8.80,8600,8.60,8.80,8.60,8.80,0,0,1700
PVG,20180507,8.80,8.90,8.60,8.80,55000,8.80,8.90,8.60,8.80,0,0,11500
PVG,20180504,9.00,9.00,8.60,8.60,13610,9.00,9.00,8.60,8.60,0,4000,1700
PVG,20180503,8.80,9.00,8.80,9.00,3900,8.80,9.00,8.80,9.00,0,0,0
PVG,20180502,8.80,9.30,8.80,9.30,4400,8.80,9.30,8.80,9.30,0,0,0
PVG,20180427,9.00,9.60,8.90,9.60,11700,9.00,9.60,8.90,9.60,0,1000,0
PVG,20180426,9.40,9.40,9.20,9.20,22600,9.40,9.40,9.20,9.20,0,0,0
PVG,20180424,9.70,9.70,9.70,9.70,5,9.70,9.70,9.70,9.70,0,0,0
PVG,20180423,9.10,9.70,9.10,9.70,7605,9.10,9.70,9.10,9.70,0,0,0
PVG,20180420,9.00,9.70,8.90,9.70,36410,9.00,9.70,8.90,9.70,0,0,0
PVG,20180419,9.50,9.70,9.40,9.70,6600,9.50,9.70,9.40,9.70,0,100,0
PVG,20180418,9.50,9.70,9.50,9.70,10600,9.50,9.70,9.50,9.70,0,0,0
PVG,20180417,9.80,9.80,9.60,9.70,6100,9.80,9.80,9.60,9.70,0,0,0
PVG,20180416,10.00,10.00,9.80,9.80,10500,10.00,10.00,9.80,9.80,0,0,0
PVG,20180413,9.70,9.70,9.60,9.60,23700,9.70,9.70,9.60,9.60,0,100,0
PVG,20180412,9.60,10.00,9.60,9.80,50500,9.60,10.00,9.60,9.80,0,0,0
PVG,20180411,10.30,10.30,9.80,10.00,80400,10.30,10.30,9.80,10.00,0,15000,3000
PVG,20180410,10.10,10.40,10.10,10.40,12100,10.10,10.40,10.10,10.40,0,6400,0
PVG,20180409,10.20,10.40,10.10,10.20,76900,10.20,10.40,10.10,10.20,0,0,600
PVG,20180406,10.30,10.50,10.20,10.20,233340,10.30,10.50,10.20,10.20,0,36000,40000
PVG,20180405,10.20,10.20,10.10,10.20,25200,10.20,10.20,10.10,10.20,0,100,0
PVG,20180404,10.10,10.40,10.10,10.30,35040,10.10,10.40,10.10,10.30,0,8700,0
PVG,20180403,10.30,10.30,10.10,10.10,56200,10.30,10.30,10.10,10.10,0,7200,0
PVG,20180402,10.20,10.40,10.10,10.40,108140,10.20,10.40,10.10,10.40,0,0,0
PVG,20180330,10.40,10.40,10.20,10.20,39320,10.40,10.40,10.20,10.20,0,0,0
PVG,20180329,10.50,10.50,10.50,10.50,24500,10.50,10.50,10.50,10.50,0,0,0
PVG,20180328,10.40,10.60,10.40,10.60,52400,10.40,10.60,10.40,10.60,0,3000,0
PVG,20180327,10.40,10.50,10.30,10.40,110900,10.40,10.50,10.30,10.40,0,0,600
PVG,20180326,10.60,10.70,10.50,10.50,33900,10.60,10.70,10.50,10.50,0,0,0
PVG,20180323,10.80,10.80,10.10,10.70,76920,10.80,10.80,10.10,10.70,0,0,0
PVG,20180322,10.50,10.80,10.50,10.80,87441,10.50,10.80,10.50,10.80,0,5000,0
PVG,20180321,10.70,10.80,10.40,10.40,246900,10.70,10.80,10.40,10.40,0,0,30000
PVG,20180320,10.60,10.90,10.50,10.70,481300,10.60,10.90,10.50,10.70,0,0,22000
PVG,20180319,10.80,10.90,10.70,10.80,79900,10.80,10.90,10.70,10.80,0,0,0
PVG,20180316,10.90,11.20,10.70,10.80,286330,10.90,11.20,10.70,10.80,0,0,0
PVG,20180315,10.00,10.80,10.00,10.80,891920,10.00,10.80,10.00,10.80,0,10000,600
PVG,20180314,9.70,9.90,9.50,9.90,387918,9.70,9.90,9.50,9.90,0,0,0
PVG,20180313,9.70,9.70,9.70,9.70,2000,9.70,9.70,9.70,9.70,0,2000,0
PVG,20180312,9.70,9.70,9.60,9.70,110800,9.70,9.70,9.60,9.70,0,0,0
PVG,20180309,10.00,10.00,9.60,9.80,21900,10.00,10.00,9.60,9.80,0,0,0
PVG,20180308,9.80,9.80,9.60,9.70,27600,9.80,9.80,9.60,9.70,0,100,0
PVG,20180307,10.00,10.00,9.80,9.80,116850,10.00,10.00,9.80,9.80,0,1000,0
PVG,20180306,10.20,10.20,9.90,10.10,168800,10.20,10.20,9.90,10.10,0,56500,0
PVG,20180305,10.10,10.20,9.80,10.20,26500,10.10,10.20,9.80,10.20,0,0,6500
PVG,20180302,10.20,10.30,10.00,10.30,51100,10.20,10.30,10.00,10.30,0,0,0
PVG,20180301,10.80,10.80,10.10,10.30,132320,10.80,10.80,10.10,10.30,0,0,0
PVG,20180228,10.00,10.90,9.60,10.50,314100,10.00,10.90,9.60,10.50,0,1000,700
PVG,20180227,10.10,10.10,9.80,10.00,71300,10.10,10.10,9.80,10.00,0,0,0
PVG,20180226,9.10,10.10,9.10,10.10,141700,9.10,10.10,9.10,10.10,0,0,0
PVG,20180223,9.80,9.80,9.20,9.50,33400,9.80,9.80,9.20,9.50,0,0,0
PVG,20180222,9.90,9.90,9.20,9.60,13800,9.90,9.90,9.20,9.60,0,0,0
PVG,20180221,10.00,10.00,9.40,9.80,12210,10.00,10.00,9.40,9.80,20,1000,0
PVG,20180213,9.40,9.50,9.40,9.50,32300,9.40,9.50,9.40,9.50,0,0,0
PVG,20180212,9.20,9.40,9.10,9.30,14300,9.20,9.40,9.10,9.30,0,0,0
PVG,20180209,8.50,9.10,8.50,9.10,27100,8.50,9.10,8.50,9.10,0,0,100
PVG,20180208,8.20,8.60,8.20,8.50,23320,8.20,8.60,8.20,8.50,0,0,0
PVG,20180207,8.50,9.00,8.50,8.60,62612,8.50,9.00,8.50,8.60,0,100,0
PVG,20180206,9.00,9.00,8.20,8.30,146110,9.00,9.00,8.20,8.30,0,0,400
PVG,20180205,10.00,10.00,9.10,9.10,55350,10.00,10.00,9.10,9.10,0,0,300
PVG,20180202,10.00,10.00,10.00,10.00,56938,10.00,10.00,10.00,10.00,0,0,30
PVG,20180201,9.90,10.10,9.90,10.10,115900,9.90,10.10,9.90,10.10,0,0,0
PVG,20180131,10.00,10.30,10.00,10.10,213005,10.00,10.30,10.00,10.10,0,100,0
PVG,20180130,10.00,10.20,9.80,10.10,332067,10.00,10.20,9.80,10.10,0,600,59900
PVG,20180129,10.00,10.20,10.00,10.10,397008,10.00,10.20,10.00,10.10,0,0,0
PVG,20180126,10.40,10.40,9.90,10.10,229035,10.40,10.40,9.90,10.10,0,30,0
PVG,20180125,11.00,11.00,9.70,10.50,331460,11.00,11.00,9.70,10.50,0,0,141000
PVG,20180124,10.60,10.60,10.50,10.60,1101230,10.60,10.60,10.50,10.60,0,1700,45000
PVG,20180123,9.70,9.70,9.50,9.70,594235,9.70,9.70,9.50,9.70,0,0,2000
PVG,20180122,8.20,8.90,8.10,8.90,520400,8.20,8.90,8.10,8.90,0,0,0
PVG,20180119,8.00,8.10,8.00,8.10,17000,8.00,8.10,8.00,8.10,0,0,2000
PVG,20180118,8.10,8.10,7.90,8.10,45100,8.10,8.10,7.90,8.10,0,0,0
PVG,20180117,8.00,8.10,8.00,8.10,30700,8.00,8.10,8.00,8.10,0,0,0
PVG,20180116,8.00,8.00,7.90,8.00,93000,8.00,8.00,7.90,8.00,0,0,25000
PVG,20180115,8.00,8.10,8.00,8.00,28200,8.00,8.10,8.00,8.00,0,0,0
PVG,20180112,8.20,8.20,8.00,8.10,20000,8.20,8.20,8.00,8.10,0,0,0
PVG,20180111,8.30,8.40,8.20,8.20,11200,8.30,8.40,8.20,8.20,0,0,0
PVG,20180110,8.20,8.40,8.00,8.40,135100,8.20,8.40,8.00,8.40,0,0,24000
PVG,20180109,7.90,8.20,7.90,8.20,31500,7.90,8.20,7.90,8.20,0,0,0
PVG,20180108,8.00,8.20,8.00,8.10,67700,8.00,8.20,8.00,8.10,0,24500,2400
