<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
LDG,20180309,26.30,26.70,25.80,26.00,1901210,26.30,26.70,25.80,26.00,0,552150,0
LDG,20180308,25.50,25.90,24.80,25.90,1063800,25.50,25.90,24.80,25.90,139010,0,0
LDG,20180307,26.00,26.00,24.60,25.15,1209100,26.00,26.00,24.60,25.15,0,5310,336460
LDG,20180306,25.00,25.60,24.25,25.60,1768650,25.00,25.60,24.25,25.60,0,5310,336460
LDG,20180305,26.10,26.50,25.00,25.00,1720710,26.10,26.50,25.00,25.00,139010,13100,30100
LDG,20180302,24.50,25.95,24.00,25.95,1565740,24.50,25.95,24.00,25.95,800000,1200,6520
LDG,20180301,24.00,24.70,23.70,24.50,1455350,24.00,24.70,23.70,24.50,1003640,0,0
LDG,20180228,24.00,24.50,23.70,24.00,1156650,24.00,24.50,23.70,24.00,250000,500,0
LDG,20180227,24.40,24.95,24.20,24.50,1826010,24.40,24.95,24.20,24.50,247000,520500,2100
LDG,20180226,25.40,25.40,23.50,25.00,1714990,25.40,25.40,23.50,25.00,0,5200,2000
LDG,20180223,23.80,24.50,23.50,24.50,1974940,23.80,24.50,23.50,24.50,0,400000,2000
LDG,20180222,23.00,24.00,22.80,23.40,1767760,23.00,24.00,22.80,23.40,0,407000,2860
LDG,20180221,23.20,23.80,23.10,23.20,688140,23.20,23.80,23.10,23.20,0,0,10770
LDG,20180213,23.30,23.30,22.65,23.20,717200,23.30,23.30,22.65,23.20,0,0,16600
LDG,20180212,22.10,22.80,21.50,22.80,725890,22.10,22.80,21.50,22.80,0,1000,2000
LDG,20180209,19.75,21.50,19.75,21.50,2071120,19.75,21.50,19.75,21.50,0,0,150
LDG,20180208,21.00,21.30,20.40,21.20,695420,21.00,21.30,20.40,21.20,0,10,700
LDG,20180207,21.50,21.50,20.70,21.15,975830,21.50,21.50,20.70,21.15,0,80,9100
LDG,20180206,20.30,21.30,20.30,20.30,1207200,20.30,21.30,20.30,20.30,20000,0,1240
LDG,20180205,21.80,23.20,21.80,21.80,1755310,21.80,23.20,21.80,21.80,0,950,790
LDG,20180202,23.70,23.70,22.95,23.40,614820,23.70,23.70,22.95,23.40,0,21100,1000
LDG,20180201,23.40,23.80,22.55,23.40,1144180,23.40,23.80,22.55,23.40,0,0,4000
LDG,20180131,25.10,25.60,23.80,23.80,2521420,25.10,25.60,23.80,23.80,69000,2000,4700
LDG,20180130,23.70,25.00,22.50,25.00,2592190,23.70,25.00,22.50,25.00,552500,731720,0
LDG,20180129,22.45,23.70,22.20,23.70,1349520,22.45,23.70,22.20,23.70,40000,413520,0
LDG,20180126,23.00,23.05,22.35,22.40,1562310,23.00,23.05,22.35,22.40,0,0,500
LDG,20180125,22.80,23.50,22.50,23.00,2170950,22.80,23.50,22.50,23.00,30000,500000,4300
LDG,20180122,22.40,22.90,22.00,22.85,1731590,22.40,22.90,22.00,22.85,0,486100,0
LDG,20180119,20.90,22.00,20.70,22.00,2298110,20.90,22.00,20.70,22.00,0,516040,2600
LDG,20180118,20.80,20.90,20.05,20.80,1989200,20.80,20.90,20.05,20.80,0,569840,0
LDG,20180117,21.40,21.45,20.50,21.00,1857780,21.40,21.45,20.50,21.00,0,804000,1500
LDG,20180116,21.50,21.90,21.00,21.35,1522080,21.50,21.90,21.00,21.35,958170,4890,0
LDG,20180115,20.35,21.60,20.10,21.55,2192480,20.35,21.60,20.10,21.55,20000,137100,1500
LDG,20180112,20.50,21.10,20.00,20.50,1449090,20.50,21.10,20.00,20.50,0,500,1000
LDG,20180111,19.90,20.80,19.75,20.80,1799950,19.90,20.80,19.75,20.80,0,0,0
LDG,20180110,19.90,20.30,19.70,19.70,1430700,19.90,20.30,19.70,19.70,0,0,0
LDG,20180109,20.15,20.50,19.90,19.90,2016050,20.15,20.50,19.90,19.90,0,800,0
LDG,20180108,19.60,20.20,19.60,20.20,1084460,19.60,20.20,19.60,20.20,0,500,0
LDG,20180105,20.70,20.80,19.60,19.60,2659220,20.70,20.80,19.60,19.60,0,0,1000
LDG,20180104,20.60,20.85,20.40,20.55,1452300,20.60,20.85,20.40,20.55,100000,500,0
LDG,20180103,20.90,20.90,20.00,20.40,1837530,20.90,20.90,20.00,20.40,90080,100,0
LDG,20180102,20.80,20.80,19.90,20.80,1339160,20.80,20.80,19.90,20.80,570000,2500,0
LDG,20171229,19.75,19.90,19.65,19.85,1163850,19.75,19.90,19.65,19.85,0,0,0
LDG,20171228,20.00,20.30,19.65,19.90,1536750,20.00,20.30,19.65,19.90,0,1000,12000
LDG,20171227,18.20,19.45,18.20,19.45,2920090,18.20,19.45,18.20,19.45,840000,2200,0
LDG,20171226,18.00,18.20,17.70,18.20,997170,18.00,18.20,17.70,18.20,890000,0,0
LDG,20171225,18.00,18.00,17.60,17.90,381840,18.00,18.00,17.60,17.90,0,0,0
LDG,20171222,17.80,18.00,17.70,17.70,425610,17.80,18.00,17.70,17.70,0,0,0
LDG,20171221,17.70,18.20,17.55,18.00,689730,17.70,18.20,17.55,18.00,0,0,2000
LDG,20171220,18.05,18.20,17.70,17.70,1115860,18.05,18.20,17.70,17.70,0,0,1000
LDG,20171219,18.20,18.35,17.80,18.20,1137800,18.20,18.35,17.80,18.20,0,0,0
LDG,20171218,18.30,18.50,18.15,18.20,994450,18.30,18.50,18.15,18.20,120000,0,0
LDG,20171215,18.10,18.50,17.90,18.50,468400,18.10,18.50,17.90,18.50,0,0,0
LDG,20171214,17.50,18.30,17.40,18.30,597150,17.50,18.30,17.40,18.30,0,1000,0
LDG,20171213,17.30,17.70,17.10,17.50,821310,17.30,17.70,17.10,17.50,0,0,0
LDG,20171212,18.60,18.90,17.30,17.30,2138380,18.60,18.90,17.30,17.30,0,5650,2000
LDG,20171211,18.70,18.90,18.60,18.60,991880,18.70,18.90,18.60,18.60,0,0,0
LDG,20171208,18.65,19.20,18.60,19.15,683060,18.65,19.20,18.60,19.15,20000,0,0
LDG,20171207,18.40,18.80,18.35,18.50,759730,18.40,18.80,18.35,18.50,1207000,2500,0
LDG,20171206,18.70,18.85,18.40,18.50,1225110,18.70,18.85,18.40,18.50,20000,2000,0
LDG,20171205,19.05,19.40,18.70,18.95,1341820,19.05,19.40,18.70,18.95,1906645,0,0
LDG,20171204,18.60,19.15,18.60,19.00,1393780,18.60,19.15,18.60,19.00,0,11000,500
LDG,20171201,18.40,18.50,18.10,18.20,751940,18.40,18.50,18.10,18.20,0,0,0
LDG,20171130,18.10,18.45,17.80,18.40,1098240,18.10,18.45,17.80,18.40,0,0,0
LDG,20171129,18.30,18.50,17.80,18.10,1295500,18.30,18.50,17.80,18.10,20000,0,1500
LDG,20171128,18.60,18.70,18.10,18.10,942590,18.60,18.70,18.10,18.10,59000,500,1000
LDG,20171127,19.30,19.30,18.70,18.70,1626880,19.30,19.30,18.70,18.70,0,0,0
LDG,20171124,17.70,18.90,17.60,18.90,2872000,17.70,18.90,17.60,18.90,0,1000,0
LDG,20171123,17.70,17.90,17.20,17.80,1151130,17.70,17.90,17.20,17.80,0,0,0
LDG,20171122,17.30,17.60,17.10,17.60,788820,17.30,17.60,17.10,17.60,24500,0,50
LDG,20171121,17.50,17.85,17.20,17.30,1215110,17.50,17.85,17.20,17.30,40002,0,1500
LDG,20171120,17.60,17.75,16.90,17.60,1190980,17.60,17.75,16.90,17.60,30000,0,1000
LDG,20171117,18.50,18.50,17.40,17.60,1197020,18.50,18.50,17.40,17.60,20000,0,0
LDG,20171116,17.90,18.50,17.90,18.35,2115630,17.90,18.50,17.90,18.35,80000,1000,0
LDG,20171115,17.80,18.10,17.75,17.80,864960,17.80,18.10,17.75,17.80,0,0,0
LDG,20171114,17.85,18.10,17.60,18.00,1504910,17.85,18.10,17.60,18.00,0,1800,0
LDG,20171113,17.40,17.90,17.35,17.80,983810,17.40,17.90,17.35,17.80,20000,0,0
LDG,20171110,17.65,17.65,17.35,17.40,953580,17.65,17.65,17.35,17.40,20000,3500,3000
LDG,20171109,17.05,17.60,17.05,17.55,1297070,17.05,17.60,17.05,17.55,50000,1000,1990
LDG,20171108,16.95,17.05,16.75,17.00,760040,16.95,17.05,16.75,17.00,0,0,24280
LDG,20171107,16.80,17.30,16.80,16.90,1876990,16.80,17.30,16.80,16.90,80000,4000,0
LDG,20171106,16.25,16.75,16.25,16.65,1826140,16.25,16.75,16.25,16.65,400000,0,11170
LDG,20171103,15.60,16.05,15.30,16.00,911060,15.60,16.05,15.30,16.00,200000,0,2000
LDG,20171102,15.90,16.10,15.65,15.70,933310,15.90,16.10,15.65,15.70,0,0,0
LDG,20171101,15.55,16.00,15.55,15.80,709670,15.55,16.00,15.55,15.80,0,0,3000
LDG,20171031,15.80,16.00,15.50,15.70,606290,15.80,16.00,15.50,15.70,0,0,2000
LDG,20171030,16.40,16.50,15.60,16.00,816320,16.40,16.50,15.60,16.00,0,0,2000
LDG,20171027,16.20,16.45,16.20,16.45,632300,16.20,16.45,16.20,16.45,47000,0,70
LDG,20171026,16.80,16.80,16.00,16.25,1454690,16.80,16.80,16.00,16.25,23000,0,1500
LDG,20171025,16.80,16.90,16.45,16.65,662100,16.80,16.90,16.45,16.65,54000,5000,0
LDG,20171024,15.90,16.60,15.90,16.60,1697710,15.90,16.60,15.90,16.60,53000,250000,10800
LDG,20171023,15.85,16.10,15.80,16.00,1680490,15.85,16.10,15.80,16.00,49000,250000,10800
LDG,20171020,15.70,16.05,15.70,15.85,1269460,15.70,16.05,15.70,15.85,59500,0,0
LDG,20171019,16.20,16.40,15.85,15.85,1721960,16.20,16.40,15.85,15.85,211720,0,8000
LDG,20171018,16.10,16.60,16.10,16.20,2406950,16.10,16.60,16.10,16.20,24000,571040,0
LDG,20171017,16.00,16.35,16.00,16.10,1483340,16.00,16.35,16.00,16.10,20000,6930,0
LDG,20171016,15.85,16.40,15.85,16.00,2171760,15.85,16.40,15.85,16.00,21000,12200,3590
LDG,20171013,15.75,16.00,15.70,15.80,1174520,15.75,16.00,15.70,15.80,177000,1000,1500
LDG,20171012,15.80,16.15,15.70,15.70,1278840,15.80,16.15,15.70,15.70,0,2170,0
LDG,20171011,15.50,16.15,15.50,15.70,1534840,15.50,16.15,15.50,15.70,0,1000,0
LDG,20171010,14.80,15.70,14.80,15.50,1840400,14.80,15.70,14.80,15.50,22000,1000,5600
LDG,20171009,15.00,15.40,14.90,14.95,1038590,15.00,15.40,14.90,14.95,0,0,2000
LDG,20171006,14.65,15.50,14.65,15.25,1751060,14.65,15.50,14.65,15.25,0,761000,0
LDG,20171005,15.00,15.10,14.70,14.95,1116200,15.00,15.10,14.70,14.95,0,4000,0
LDG,20171004,14.20,15.00,14.20,15.00,1520740,14.20,15.00,14.20,15.00,0,2140,0
LDG,20171003,14.10,14.65,13.95,14.20,5794600,14.10,14.65,13.95,14.20,0,255430,1440
LDG,20171002,16.10,16.40,15.00,15.00,2219460,16.10,16.40,15.00,15.00,0,1000,9000
LDG,20170929,15.95,16.25,15.30,16.10,4035650,15.95,16.25,15.30,16.10,0,1000,5500
LDG,20170928,17.45,17.55,16.35,16.35,3017140,17.45,17.55,16.35,16.35,0,0,11000
LDG,20170927,17.50,17.65,17.35,17.55,1325390,17.50,17.65,17.35,17.55,0,31900,260
LDG,20170926,17.75,17.75,17.25,17.40,1287370,17.75,17.75,17.25,17.40,0,0,0
LDG,20170925,18.00,18.00,17.60,17.65,1185140,18.00,18.00,17.60,17.65,0,30500,0
LDG,20170922,17.70,18.05,17.50,18.00,1793910,17.70,18.05,17.50,18.00,0,246700,0
LDG,20170921,17.60,17.60,17.25,17.60,1398780,17.60,17.60,17.25,17.60,28000,5000,0
LDG,20170920,17.30,17.65,17.20,17.35,2236220,17.30,17.65,17.20,17.35,22000,13200,0
LDG,20170919,17.55,17.90,17.20,17.20,2413770,17.55,17.90,17.20,17.20,155000,593630,0
LDG,20170918,16.60,17.45,16.35,17.40,3059480,16.60,17.45,16.35,17.40,100000,1500,1900
LDG,20170915,16.10,16.40,16.00,16.35,1459170,16.10,16.40,16.00,16.35,0,1500,0
LDG,20170914,16.15,16.20,15.90,16.20,1003600,16.15,16.20,15.90,16.20,0,0,0
LDG,20170913,16.00,16.20,15.90,16.10,962290,16.00,16.20,15.90,16.10,120000,4370,0
LDG,20170912,15.40,15.95,15.40,15.95,1554350,15.40,15.95,15.40,15.95,0,142610,3910
LDG,20170911,16.10,16.20,15.40,15.40,3106400,16.10,16.20,15.40,15.40,0,1950,0
LDG,20170908,16.55,16.70,16.25,16.25,1397400,16.55,16.70,16.25,16.25,0,0,0
LDG,20170907,16.10,16.70,16.10,16.55,2506380,16.10,16.70,16.10,16.55,0,739530,2000
LDG,20170906,16.35,16.35,16.10,16.15,1395200,16.35,16.35,16.10,16.15,0,0,0
LDG,20170905,16.30,16.60,16.30,16.35,2417690,16.30,16.60,16.30,16.35,0,500,2000
LDG,20170901,16.00,16.20,15.95,16.20,1198490,16.00,16.20,15.95,16.20,0,0,0
LDG,20170831,16.00,16.20,15.90,15.90,2449050,16.00,16.20,15.90,15.90,0,500,0
LDG,20170830,15.55,16.05,15.50,15.80,2588220,15.55,16.05,15.50,15.80,0,500,0
LDG,20170829,15.40,15.75,15.40,15.50,1394860,15.40,15.75,15.40,15.50,0,0,0
LDG,20170828,15.70,15.95,15.55,15.60,2367130,15.70,15.95,15.55,15.60,153025,118025,118025
LDG,20170825,15.00,15.70,15.00,15.50,2715080,15.00,15.70,15.00,15.50,29000,6000,0
LDG,20170824,14.95,15.20,14.85,15.00,1286640,14.95,15.20,14.85,15.00,0,0,1400
LDG,20170823,14.70,15.00,14.70,14.95,1130770,14.70,15.00,14.70,14.95,0,0,0
LDG,20170822,15.20,15.40,14.80,14.85,2797340,15.20,15.40,14.80,14.85,586800,4000,2660
LDG,20170821,15.50,15.75,15.25,15.25,3131720,15.50,15.75,15.25,15.25,20000,12500,0
LDG,20170818,14.80,15.30,14.70,15.20,1948480,14.80,15.30,14.70,15.20,0,3980,0
LDG,20170817,14.35,15.20,14.35,15.00,3738540,14.35,15.20,14.35,15.00,0,1000,260
LDG,20170816,14.75,14.75,14.40,14.50,1419350,14.75,14.75,14.40,14.50,0,0,0
LDG,20170815,14.75,15.10,14.55,14.70,2197060,14.75,15.10,14.55,14.70,0,1000,130
LDG,20170814,14.25,14.70,14.25,14.65,755800,14.25,14.70,14.25,14.65,50000,0,990
LDG,20170811,14.20,14.40,14.20,14.25,1355080,14.20,14.40,14.20,14.25,0,0,3150
LDG,20170810,14.20,14.60,14.20,14.25,1394910,14.20,14.60,14.20,14.25,0,0,40
LDG,20170809,14.75,15.15,14.20,14.30,1811440,14.75,15.15,14.20,14.30,0,70050,1300
LDG,20170808,15.40,15.50,14.70,14.75,1836690,15.40,15.50,14.70,14.75,0,1000,0
LDG,20170807,14.30,14.95,14.00,14.95,3916890,14.30,14.95,14.00,14.95,20000,0,400
LDG,20170804,13.85,14.25,13.85,14.00,1044640,13.85,14.25,13.85,14.00,20000,160000,1300
LDG,20170803,13.80,14.05,13.80,13.85,1084690,13.80,14.05,13.80,13.85,0,25780,0
LDG,20170802,14.00,14.35,13.80,13.80,815220,14.00,14.35,13.80,13.80,20000,0,0
LDG,20170801,14.00,14.60,13.70,14.10,1915080,14.00,14.60,13.70,14.10,0,0,0
LDG,20170731,14.55,14.60,14.10,14.15,1045010,14.55,14.60,14.10,14.15,48000,10,2000
LDG,20170728,14.50,14.65,14.30,14.55,862320,14.50,14.65,14.30,14.55,0,1100,0
LDG,20170727,14.35,14.85,13.80,14.30,2258390,14.35,14.85,13.80,14.30,0,0,600
LDG,20170726,13.80,14.40,13.70,14.30,1001050,13.80,14.40,13.70,14.30,120000,0,0
LDG,20170725,13.50,13.80,13.40,13.70,827110,13.50,13.80,13.40,13.70,251420,0,0
LDG,20170724,13.50,13.90,13.00,13.40,1006730,13.50,13.90,13.00,13.40,428799,428799,436299
LDG,20170721,14.00,14.15,13.60,13.70,786400,14.00,14.15,13.60,13.70,360000,0,14000
LDG,20170720,13.60,14.00,13.20,14.00,818970,13.60,14.00,13.20,14.00,0,1000,41500
LDG,20170719,13.40,13.90,13.20,13.60,779200,13.40,13.90,13.20,13.60,0,1000,20000
LDG,20170718,13.10,13.70,12.95,13.30,1915400,13.10,13.70,12.95,13.30,0,0,10000
LDG,20170717,15.00,15.10,13.90,13.90,2072090,15.00,15.10,13.90,13.90,0,1500,6600
LDG,20170714,15.10,15.35,14.90,14.90,1330330,15.10,15.35,14.90,14.90,0,1000,77330
LDG,20170713,14.95,15.00,14.75,14.90,720110,14.95,15.00,14.75,14.90,0,600,2000
LDG,20170712,14.80,15.00,14.75,14.90,1453660,14.80,15.00,14.75,14.90,80000,4900,0
LDG,20170711,14.55,14.85,14.50,14.65,1297090,14.55,14.85,14.50,14.65,0,4900,0
LDG,20170710,14.65,15.15,14.55,14.55,2217990,14.65,15.15,14.55,14.55,0,2000,4000
LDG,20170707,14.50,14.70,14.40,14.55,1548130,14.50,14.70,14.40,14.55,0,1500,0
LDG,20170706,14.75,14.75,14.25,14.40,1231200,14.75,14.75,14.25,14.40,0,0,0
LDG,20170705,13.60,14.40,13.50,14.35,1601410,13.60,14.40,13.50,14.35,75000,1500,0
LDG,20170704,13.65,13.75,13.50,13.60,1329360,13.65,13.75,13.50,13.60,25000,0,0
LDG,20170703,13.60,13.85,13.55,13.75,1489070,13.60,13.85,13.55,13.75,0,1300,0
LDG,20170630,12.60,13.35,12.55,13.35,2045610,12.60,13.35,12.55,13.35,0,1500,0
LDG,20170629,12.40,12.60,12.40,12.50,688680,12.40,12.60,12.40,12.50,0,11700,0
LDG,20170628,12.35,12.60,12.35,12.50,791900,12.35,12.60,12.35,12.50,0,0,0
