<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HCD,20180625,11.20,11.75,11.05,11.75,673570,11.20,11.75,11.05,11.75,0,0,600
HCD,20180622,11.00,11.10,10.85,11.00,269830,11.00,11.10,10.85,11.00,0,0,0
HCD,20180621,11.05,11.20,10.75,11.05,656840,11.05,11.20,10.75,11.05,0,0,0
HCD,20180620,11.30,11.30,11.05,11.05,897780,11.30,11.30,11.05,11.05,0,0,0
HCD,20180619,11.40,11.65,11.25,11.35,545810,11.40,11.65,11.25,11.35,0,0,0
HCD,20180618,10.90,11.45,10.85,11.35,845040,10.90,11.45,10.85,11.35,0,0,0
HCD,20180615,10.80,10.90,10.80,10.85,195170,10.80,10.90,10.80,10.85,0,0,0
HCD,20180614,10.90,10.95,10.80,10.90,343000,10.90,10.95,10.80,10.90,0,0,0
HCD,20180613,10.80,10.80,10.65,10.80,493630,10.80,10.80,10.65,10.80,0,1750,0
HCD,20180612,10.85,10.85,10.70,10.75,433680,10.85,10.85,10.70,10.75,0,0,0
HCD,20180611,10.80,10.90,10.60,10.85,568840,10.80,10.90,10.60,10.85,0,0,0
HCD,20180608,10.70,10.70,10.50,10.60,336250,10.70,10.70,10.50,10.60,0,0,0
HCD,20180607,10.65,10.80,10.60,10.70,328480,10.65,10.80,10.60,10.70,0,0,0
HCD,20180606,10.80,10.80,10.50,10.75,744150,10.80,10.80,10.50,10.75,0,0,0
HCD,20180605,9.82,10.50,9.82,10.50,1606570,9.82,10.50,9.82,10.50,0,0,50120
HCD,20180604,9.85,9.96,9.78,9.84,364780,9.85,9.96,9.78,9.84,0,0,0
HCD,20180601,9.80,9.91,9.80,9.85,503110,9.80,9.91,9.80,9.85,0,0,0
HCD,20180531,9.60,10.00,9.60,9.85,417090,9.60,10.00,9.60,9.85,0,0,21500
HCD,20180530,9.68,9.95,9.65,9.70,419540,9.68,9.95,9.65,9.70,0,0,0
HCD,20180529,9.75,9.86,9.65,9.72,200160,9.75,9.86,9.65,9.72,0,0,0
HCD,20180528,9.60,9.85,9.60,9.80,486870,9.60,9.85,9.60,9.80,0,0,37000
HCD,20180525,9.56,9.60,9.50,9.60,629240,9.56,9.60,9.50,9.60,0,0,18260
HCD,20180524,9.41,9.50,9.30,9.50,383320,9.41,9.50,9.30,9.50,0,0,0
HCD,20180523,9.50,9.55,9.25,9.35,791360,9.50,9.55,9.25,9.35,0,0,480
HCD,20180522,9.67,9.67,9.03,9.50,762150,9.67,9.67,9.03,9.50,0,0,0
HCD,20180521,8.55,9.04,8.55,9.04,1405080,8.55,9.04,8.55,9.04,0,0,10
HCD,20180518,8.46,8.50,8.40,8.45,296490,8.46,8.50,8.40,8.45,0,0,0
HCD,20180517,8.52,8.62,8.45,8.45,612150,8.52,8.62,8.45,8.45,0,0,0
HCD,20180516,8.49,8.62,8.40,8.60,948270,8.49,8.62,8.40,8.60,0,0,0
HCD,20180515,8.29,8.46,8.26,8.46,668940,8.29,8.46,8.26,8.46,0,0,0
HCD,20180514,8.28,8.30,8.25,8.26,434860,8.28,8.30,8.25,8.26,0,0,0
HCD,20180511,8.15,8.28,8.10,8.28,200630,8.15,8.28,8.10,8.28,0,0,0
HCD,20180510,8.10,8.19,8.05,8.15,225150,8.10,8.19,8.05,8.15,0,0,0
HCD,20180509,8.02,8.20,8.02,8.13,515940,8.02,8.20,8.02,8.13,0,0,0
HCD,20180508,7.88,8.12,7.71,8.12,303720,7.88,8.12,7.71,8.12,0,0,0
HCD,20180507,7.89,7.89,7.50,7.85,319940,7.89,7.89,7.50,7.85,0,0,0
HCD,20180504,7.90,8.04,7.42,7.42,63470,7.90,8.04,7.42,7.42,0,0,0
HCD,20180503,8.09,8.09,7.62,7.95,225410,8.09,8.09,7.62,7.95,0,0,0
HCD,20180502,8.34,8.34,7.90,7.90,50160,8.34,8.34,7.90,7.90,0,0,0
HCD,20180427,8.28,8.34,8.14,8.34,217530,8.28,8.34,8.14,8.34,0,0,0
HCD,20180426,8.35,8.35,7.91,8.28,16190,8.35,8.35,7.91,8.28,0,0,0
HCD,20180424,8.31,8.35,8.25,8.35,47430,8.31,8.35,8.25,8.35,0,0,0
HCD,20180423,8.35,8.35,8.20,8.35,51400,8.35,8.35,8.20,8.35,0,0,0
HCD,20180420,8.34,8.38,8.28,8.35,65910,8.34,8.38,8.28,8.35,0,0,0
HCD,20180419,8.15,8.34,8.05,8.34,509830,8.15,8.34,8.05,8.34,0,0,0
HCD,20180418,8.11,8.29,8.11,8.13,21850,8.11,8.29,8.11,8.13,0,0,0
HCD,20180417,8.10,8.28,8.10,8.28,443330,8.10,8.28,8.10,8.28,0,0,0
HCD,20180416,8.11,8.19,8.01,8.19,22700,8.11,8.19,8.01,8.19,0,0,0
HCD,20180413,8.20,8.30,8.08,8.11,418610,8.20,8.30,8.08,8.11,0,0,10
HCD,20180412,8.03,8.27,8.00,8.27,369440,8.03,8.27,8.00,8.27,0,8530,0
HCD,20180411,8.06,8.10,8.02,8.08,321660,8.06,8.10,8.02,8.08,0,0,0
HCD,20180410,8.14,8.18,8.01,8.12,249850,8.14,8.18,8.01,8.12,0,4810,0
HCD,20180409,8.07,8.14,8.01,8.14,7350,8.07,8.14,8.01,8.14,0,500,0
