<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PHR,20090409,4.3642,4.5147,4.2997,4.3642,0
PHR,20090410,4.3642,4.5147,4.2997,4.3642,0
PHR,20090413,4.3642,4.5147,4.2997,4.3642,0
PHR,20090414,4.3642,4.5147,4.2997,4.3642,0
PHR,20090415,4.3642,4.5147,4.2997,4.3642,0
PHR,20090416,4.3642,4.5147,4.2997,4.3642,0
PHR,20090417,4.3642,4.5147,4.2997,4.3642,0
PHR,20090420,4.3642,4.5147,4.2997,4.3642,0
PHR,20090421,4.3642,4.5147,4.2997,4.3642,0
PHR,20090422,4.3642,4.5147,4.2997,4.3642,0
PHR,20090423,4.3642,4.5147,4.2997,4.3642,0
PHR,20090424,4.3642,4.5147,4.2997,4.3642,0
PHR,20090427,4.3642,4.5147,4.2997,4.3642,0
PHR,20090428,4.3642,4.5147,4.2997,4.3642,0
PHR,20090429,4.3642,4.5147,4.2997,4.3642,0
PHR,20090504,4.3642,4.5147,4.2997,4.3642,0
PHR,20090505,4.3642,4.5147,4.2997,4.3642,0
PHR,20090506,4.3642,4.5147,4.2997,4.3642,0
PHR,20090507,4.3642,4.5147,4.2997,4.3642,0
PHR,20090508,4.3642,4.5147,4.2997,4.3642,0
PHR,20090511,4.3642,4.5147,4.2997,4.3642,0
PHR,20090512,4.3642,4.5147,4.2997,4.3642,0
PHR,20090514,4.3642,4.5147,4.2997,4.3642,0
PHR,20090515,4.3642,4.5147,4.2997,4.3642,0
PHR,20090518,4.3642,4.5147,4.2997,4.3642,0
PHR,20090519,4.3642,4.5147,4.2997,4.3642,0
PHR,20090520,4.3642,4.5147,4.2997,4.3642,0
PHR,20090521,4.3642,4.5147,4.2997,4.3642,0
PHR,20090522,4.3642,4.5147,4.2997,4.3642,0
PHR,20090525,4.3642,4.5147,4.2997,4.3642,0
PHR,20090526,4.3642,4.5147,4.2997,4.3642,0
PHR,20090527,4.3642,4.5147,4.2997,4.3642,0
PHR,20090601,4.3642,4.5147,4.2997,4.3642,0
PHR,20090602,4.3642,4.5147,4.2997,4.3642,0
PHR,20090603,4.3642,4.5147,4.2997,4.3642,0
PHR,20090818,9.2874,9.2874,9.2874,9.2874,19600
PHR,20090819,9.7389,9.7389,9.7388,9.7388,31300
PHR,20090820,10.2118,10.2118,10.1043,10.2118,699200
PHR,20090821,10.7063,10.7063,10.7063,10.7063,231000
PHR,20090824,11.0718,11.0718,10.7063,10.7493,469480
PHR,20090825,10.8568,10.8568,10.5343,10.5343,186820
PHR,20090826,10.1043,10.5343,10.1043,10.2118,126590
PHR,20090827,10.3193,10.3193,10.1043,10.2118,124780
PHR,20090828,10.3193,10.3193,10.2118,10.3193,140420
PHR,20090831,10.6203,10.6203,10.3838,10.3838,125910
PHR,20090901,10.3193,10.5343,10.2118,10.3193,124440
PHR,20090902,10.3193,10.3193,10.3193,10.3193,0
PHR,20090903,10.2333,10.3193,9.8033,9.8033,649880
PHR,20090904,9.8248,10.1688,9.7818,9.7818,105070
PHR,20090907,9.3088,9.3519,9.3088,9.3519,236120
PHR,20090908,9.6744,9.6959,9.3519,9.6958,112520
PHR,20090909,9.6958,9.7388,9.6743,9.6743,107280
PHR,20090910,9.6743,9.6743,9.5883,9.6743,69030
PHR,20090911,9.6743,9.6958,9.5668,9.6743,133070
PHR,20090914,10.1473,10.1473,10.1043,10.1473,515860
PHR,20090915,10.4913,10.4913,9.9968,10.0183,117530
PHR,20090916,9.9968,9.9968,9.7818,9.9323,109320
PHR,20090917,9.9538,9.9538,9.6743,9.7388,229040
PHR,20090918,9.8893,10.2118,9.8248,10.2118,503280
PHR,20090921,10.2978,10.2978,10.1473,10.1473,378600
PHR,20090922,9.9323,10.0398,9.9323,9.9538,166160
PHR,20090923,9.9108,9.9968,9.7818,9.8033,196330
PHR,20090924,9.6743,9.8033,9.6098,9.6099,99270
PHR,20090925,9.9539,9.9539,9.5669,9.7388,150140
PHR,20090928,9.7388,9.7388,9.4593,9.7173,201630
PHR,20090929,9.7818,9.7818,9.4593,9.5884,160010
PHR,20090930,9.6744,9.6744,9.3519,9.4809,157730
PHR,20091001,9.3734,9.4379,9.1584,9.2014,174420
PHR,20091002,8.8789,9.0294,8.7499,8.7929,187480
PHR,20091005,9.0294,9.2229,8.5994,8.8144,102110
PHR,20091006,9.1369,9.1369,8.8144,8.8359,98880
PHR,20091007,8.8359,9.2444,8.8359,9.2444,258170
PHR,20091008,9.2444,9.2444,9.0294,9.2444,168070
PHR,20091009,9.4196,9.7048,9.3539,9.7048,266370
PHR,20091012,9.8581,9.9677,9.5295,9.8582,135870
PHR,20091013,9.8582,9.8582,9.4201,9.4638,138200
PHR,20091014,9.4200,9.7924,9.4200,9.7924,289070
PHR,20091015,10.2744,10.2744,9.8581,10.2744,995010
PHR,20091016,10.7783,10.7783,10.6249,10.7783,1431660
PHR,20091019,10.5592,10.8440,10.5592,10.6249,367690
PHR,20091020,10.6249,10.7125,10.5373,10.6249,414490
PHR,20091021,10.8221,10.8221,10.6249,10.6468,572310
PHR,20091022,10.6249,10.6249,10.4277,10.5811,540420
PHR,20091023,10.9535,10.9535,10.2525,10.2525,798180
PHR,20091026,10.2963,10.3401,10.0553,10.0772,202180
PHR,20091027,9.6829,9.9019,9.6391,9.6829,369910
PHR,20091028,9.6829,9.8582,9.6391,9.6391,275760
PHR,20091029,9.3105,9.3105,9.1571,9.2009,340140
PHR,20091030,9.5952,9.5952,9.2447,9.5296,192330
PHR,20091102,9.0696,9.0915,9.0695,9.0695,567570
PHR,20091103,8.8723,8.9819,8.6314,8.6314,239060
PHR,20091104,8.3247,8.7628,8.2590,8.3247,238010
PHR,20091105,8.6752,8.7409,8.4561,8.7409,160000
PHR,20091106,9.1571,9.1571,9.0914,9.1571,181280
PHR,20091109,9.1571,9.1571,8.7190,8.7190,194650
PHR,20091110,8.6533,8.7190,8.4342,8.7190,289580
PHR,20091111,8.7190,9.1133,8.7190,8.9162,123810
PHR,20091112,9.2010,9.3105,9.0914,9.0914,146830
PHR,20091113,8.8723,9.1133,8.8723,9.1133,131000
PHR,20091116,9.1790,9.1790,8.7847,8.7847,127240
PHR,20091117,9.2228,9.2229,9.2228,9.2229,315960
PHR,20091118,9.5296,9.5296,8.9819,9.5296,349140
PHR,20091119,9.6391,9.6391,9.4420,9.5515,234310
PHR,20091120,9.3105,9.5515,9.2229,9.2229,175920
PHR,20091123,9.2010,9.2886,8.8504,8.8504,137420
PHR,20091124,8.8504,8.9818,8.7847,8.9381,206090
PHR,20091125,8.9381,8.9381,8.4999,8.4999,398270
PHR,20091126,8.0837,8.0837,8.0837,8.0837,141670
PHR,20091127,7.6894,8.4780,7.6894,8.4780,241780
PHR,20091130,8.4780,8.6313,8.3247,8.5218,155680
PHR,20091201,8.7190,8.7628,8.5218,8.5218,82180
PHR,20091202,8.3685,8.5218,8.2151,8.2151,129400
PHR,20091203,8.2151,8.2589,7.8208,8.2151,118610
PHR,20091204,8.2151,8.3246,8.1056,8.1713,60880
PHR,20091207,8.0618,8.1713,8.0399,8.1494,97290
PHR,20091208,8.1056,8.1056,7.8865,7.9084,77470
PHR,20091209,7.8865,7.8865,7.5141,7.5360,141190
PHR,20091210,7.8208,7.8208,7.3169,7.3389,103240
PHR,20091211,7.3389,7.3389,6.9883,6.9883,196890
PHR,20091214,6.9883,7.3169,6.9883,7.2293,107220
PHR,20091215,7.2293,7.3826,7.1198,7.3389,67770
PHR,20091216,7.2294,7.2294,6.9883,6.9883,116630
PHR,20091217,7.0978,7.0978,6.7035,6.7255,127650
PHR,20091218,7.0103,7.0541,6.8350,7.0541,102230
PHR,20091221,7.4046,7.4046,7.2294,7.4046,50850
