<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HDA,20190329,9.80,9.90,9.80,9.90,134000,9.80,9.90,9.80,9.90,0,0,0
HDA,20190328,9.80,9.90,9.70,9.80,127000,9.80,9.90,9.70,9.80,0,0,0
HDA,20190327,9.80,9.90,9.70,9.80,144200,9.80,9.90,9.70,9.80,0,0,0
HDA,20190326,9.90,9.90,9.70,9.70,140900,9.90,9.90,9.70,9.70,0,0,0
HDA,20190325,9.90,9.90,9.70,9.80,142500,9.90,9.90,9.70,9.80,0,0,0
HDA,20190322,9.90,10.00,9.80,9.90,135130,9.90,10.00,9.80,9.90,0,0,0
HDA,20190321,9.90,10.00,9.80,9.80,135200,9.90,10.00,9.80,9.80,0,0,0
HDA,20190320,10.00,10.10,9.80,9.80,127500,10.00,10.10,9.80,9.80,0,0,0
HDA,20190319,10.00,10.10,9.90,10.00,125800,10.00,10.10,9.90,10.00,0,0,0
HDA,20190318,10.00,10.00,9.90,10.00,107508,10.00,10.00,9.90,10.00,0,0,0
HDA,20190315,10.10,10.10,9.90,9.90,141200,10.10,10.10,9.90,9.90,0,0,0
HDA,20190314,10.20,10.20,10.00,10.00,139000,10.20,10.20,10.00,10.00,0,0,0
HDA,20190313,9.90,10.10,9.90,10.00,142032,9.90,10.10,9.90,10.00,0,0,0
HDA,20190312,9.90,9.90,9.80,9.90,143630,9.90,9.90,9.80,9.90,0,0,0
HDA,20190311,9.90,10.00,9.80,9.80,148700,9.90,10.00,9.80,9.80,0,0,0
HDA,20190308,9.90,10.10,9.80,9.80,154022,9.90,10.10,9.80,9.80,0,0,0
HDA,20190307,9.90,10.10,9.90,10.00,158000,9.90,10.10,9.90,10.00,0,0,0
HDA,20190306,9.90,10.00,9.80,9.90,159400,9.90,10.00,9.80,9.90,0,0,0
HDA,20190305,10.00,10.00,9.80,9.90,106700,10.00,10.00,9.80,9.90,0,0,0
HDA,20190304,9.90,9.90,9.70,9.90,102700,9.90,9.90,9.70,9.90,0,0,0
HDA,20190301,9.80,9.80,9.70,9.80,68900,9.80,9.80,9.70,9.80,0,0,0
HDA,20190228,9.70,9.80,9.60,9.70,157200,9.70,9.80,9.60,9.70,0,0,0
HDA,20190227,9.60,9.80,9.60,9.70,145500,9.60,9.80,9.60,9.70,0,1500,0
HDA,20190226,9.90,10.00,9.60,9.60,168500,9.90,10.00,9.60,9.60,0,0,0
HDA,20190225,9.90,10.10,9.90,9.90,164800,9.90,10.10,9.90,9.90,0,0,0
HDA,20190222,9.80,9.90,9.80,9.90,160800,9.80,9.90,9.80,9.90,0,0,0
HDA,20190221,9.80,9.90,9.80,9.80,113300,9.80,9.90,9.80,9.80,0,20400,0
HDA,20190220,9.80,9.90,9.70,9.80,118100,9.80,9.90,9.70,9.80,0,20400,0
HDA,20190219,9.70,9.80,9.60,9.70,114200,9.70,9.80,9.60,9.70,0,0,0
HDA,20190218,9.60,9.70,9.50,9.70,102400,9.60,9.70,9.50,9.70,0,0,0
HDA,20190215,9.80,9.80,9.60,9.60,109000,9.80,9.80,9.60,9.60,0,0,0
HDA,20190214,9.80,9.80,9.70,9.70,103900,9.80,9.80,9.70,9.70,0,0,0
HDA,20190213,9.90,10.00,9.80,9.80,89400,9.90,10.00,9.80,9.80,0,0,0
HDA,20190212,9.80,10.00,9.80,9.80,118410,9.80,10.00,9.80,9.80,0,0,0
HDA,20190211,9.60,9.90,9.60,9.80,115200,9.60,9.90,9.60,9.80,0,0,0
HDA,20190201,9.50,9.80,9.50,9.60,124400,9.50,9.80,9.50,9.60,0,0,0
HDA,20190131,9.40,9.60,9.40,9.50,98200,9.40,9.60,9.40,9.50,0,0,0
HDA,20190130,9.30,9.50,9.30,9.40,118800,9.30,9.50,9.30,9.40,0,0,0
HDA,20190129,9.20,9.40,9.20,9.30,97700,9.20,9.40,9.20,9.30,0,0,0
HDA,20190128,9.10,9.30,9.10,9.20,103400,9.10,9.30,9.10,9.20,0,0,0
HDA,20190125,9.20,9.50,9.10,9.10,96200,9.20,9.50,9.10,9.10,0,0,0
HDA,20190124,9.20,9.30,9.20,9.20,95700,9.20,9.30,9.20,9.20,0,0,0
HDA,20190123,9.10,9.30,9.10,9.20,91408,9.10,9.30,9.10,9.20,0,0,0
HDA,20190122,9.20,9.20,9.00,9.10,100200,9.20,9.20,9.00,9.10,0,0,0
HDA,20190121,9.30,9.30,9.10,9.10,94000,9.30,9.30,9.10,9.10,0,0,0
HDA,20190118,9.10,9.20,9.10,9.20,92700,9.10,9.20,9.10,9.20,0,0,0
HDA,20190117,8.90,9.10,8.90,9.00,94600,8.90,9.10,8.90,9.00,0,0,0
HDA,20190116,9.00,9.20,8.90,8.90,88408,9.00,9.20,8.90,8.90,0,0,0
HDA,20190115,9.00,9.10,8.80,8.90,86900,9.00,9.10,8.80,8.90,0,0,0
HDA,20190114,9.10,9.30,8.80,8.80,92802,9.10,9.30,8.80,8.80,0,0,2100
HDA,20190111,9.10,9.10,9.00,9.00,91600,9.10,9.10,9.00,9.00,0,12000,0
HDA,20190110,9.10,9.10,8.90,8.90,77900,9.10,9.10,8.90,8.90,0,12000,0
HDA,20190109,9.00,9.10,8.80,9.00,69900,9.00,9.10,8.80,9.00,0,0,0
HDA,20190108,8.80,9.00,8.70,9.00,71900,8.80,9.00,8.70,9.00,0,0,0
HDA,20190107,8.70,8.80,8.70,8.80,60600,8.70,8.80,8.70,8.80,0,0,0
HDA,20190104,8.60,8.70,8.60,8.70,30300,8.60,8.70,8.60,8.70,0,0,0
HDA,20190103,8.70,8.80,8.60,8.60,63600,8.70,8.80,8.60,8.60,0,0,0
HDA,20190102,8.70,8.80,8.60,8.70,62300,8.70,8.80,8.60,8.70,0,0,0
HDA,20181228,8.70,8.90,8.70,8.70,70100,8.70,8.90,8.70,8.70,203800,0,0
HDA,20181227,8.70,9.00,8.70,8.70,92000,8.70,9.00,8.70,8.70,0,0,0
HDA,20181226,9.00,9.20,8.60,8.70,116900,9.00,9.20,8.60,8.70,0,0,0
HDA,20181225,9.00,9.10,8.90,9.00,49800,9.00,9.10,8.90,9.00,0,0,0
HDA,20181224,8.70,9.20,8.70,9.10,110300,8.70,9.20,8.70,9.10,0,0,0
HDA,20181221,8.70,8.80,8.70,8.70,22000,8.70,8.80,8.70,8.70,0,0,0
HDA,20181220,8.80,8.80,8.70,8.70,4400,8.80,8.80,8.70,8.70,0,0,0
HDA,20181219,8.80,8.80,8.70,8.70,14800,8.80,8.80,8.70,8.70,0,0,0
HDA,20181218,8.70,8.80,8.60,8.80,25400,8.70,8.80,8.60,8.80,0,0,0
HDA,20181217,8.80,8.80,8.70,8.80,19300,8.80,8.80,8.70,8.80,0,0,0
HDA,20181214,9.20,9.20,8.70,8.80,34300,9.20,9.20,8.70,8.80,0,0,0
HDA,20181213,9.20,9.20,9.20,9.20,20500,9.20,9.20,9.20,9.20,0,0,0
HDA,20181212,9.70,9.70,9.00,9.20,51700,9.70,9.70,9.00,9.20,0,0,0
HDA,20181211,9.80,9.80,9.70,9.80,27000,9.80,9.80,9.70,9.80,0,0,0
HDA,20181210,9.90,9.90,9.70,9.80,46700,9.90,9.90,9.70,9.80,0,0,0
HDA,20181207,9.80,9.90,9.70,9.90,9100,9.80,9.90,9.70,9.90,0,0,0
HDA,20181206,10.00,10.00,9.80,9.80,110200,10.00,10.00,9.80,9.80,0,0,0
HDA,20181205,10.00,10.10,9.90,10.10,73000,10.00,10.10,9.90,10.10,0,0,0
HDA,20181204,10.50,10.60,10.20,10.50,517000,10.50,10.60,10.20,10.50,0,0,0
HDA,20181203,10.80,11.00,9.90,10.50,480000,10.80,11.00,9.90,10.50,0,0,0
HDA,20181130,10.80,11.00,10.20,11.00,166900,10.80,11.00,10.20,11.00,0,0,0
HDA,20181129,10.70,11.00,10.30,10.90,275300,10.70,11.00,10.30,10.90,0,0,0
HDA,20181128,10.80,10.80,10.10,10.70,505600,10.80,10.80,10.10,10.70,50000,0,0
HDA,20181127,10.80,10.90,10.70,10.80,67200,10.80,10.90,10.70,10.80,0,0,0
HDA,20181126,10.70,10.90,10.60,10.80,112100,10.70,10.90,10.60,10.80,0,0,0
HDA,20181123,10.70,10.80,10.60,10.70,83300,10.70,10.80,10.60,10.70,0,0,0
HDA,20181122,10.80,10.90,10.70,10.80,75500,10.80,10.90,10.70,10.80,0,0,0
HDA,20181121,10.90,10.90,10.70,10.80,110400,10.90,10.90,10.70,10.80,0,14000,0
HDA,20181120,10.60,10.80,10.50,10.80,111800,10.60,10.80,10.50,10.80,0,0,0
HDA,20181119,10.50,10.70,10.40,10.60,74400,10.50,10.70,10.40,10.60,0,0,0
HDA,20181116,10.60,10.70,10.50,10.60,28710,10.60,10.70,10.50,10.60,0,0,0
HDA,20181115,10.50,10.60,10.40,10.50,120000,10.50,10.60,10.40,10.50,0,0,0
HDA,20181114,10.70,10.80,10.50,10.50,138900,10.70,10.80,10.50,10.50,0,0,0
HDA,20181113,10.80,10.80,10.60,10.70,106300,10.80,10.80,10.60,10.70,0,0,0
HDA,20181112,10.90,11.10,10.30,10.80,240100,10.90,11.10,10.30,10.80,0,0,0
HDA,20181109,10.60,11.00,10.50,11.00,127400,10.60,11.00,10.50,11.00,0,0,0
HDA,20181108,10.60,10.80,10.50,10.70,108300,10.60,10.80,10.50,10.70,0,0,0
HDA,20181107,10.80,10.90,10.50,10.50,156700,10.80,10.90,10.50,10.50,0,0,0
HDA,20181106,10.70,11.00,10.50,10.90,271510,10.70,11.00,10.50,10.90,0,0,0
HDA,20181105,10.50,10.80,10.30,10.80,100700,10.50,10.80,10.30,10.80,0,0,0
HDA,20181102,11.20,11.20,10.40,10.60,275900,11.20,11.20,10.40,10.60,0,0,0
HDA,20181101,11.30,12.40,10.60,11.20,546400,11.30,12.40,10.60,11.20,0,0,0
HDA,20181031,11.30,12.20,11.30,11.30,54000,11.30,12.20,11.30,11.30,0,0,0
HDA,20181030,11.50,12.50,11.50,12.50,1500,11.50,12.50,11.50,12.50,0,0,0
HDA,20181029,11.00,11.50,10.80,11.50,1400,11.00,11.50,10.80,11.50,0,0,0
HDA,20181026,10.70,11.00,10.70,11.00,24300,10.70,11.00,10.70,11.00,0,0,0
HDA,20181025,10.50,10.60,10.50,10.60,2100,10.50,10.60,10.50,10.60,0,0,0
HDA,20181023,10.80,10.80,10.50,10.50,5000,10.80,10.80,10.50,10.50,0,0,0
HDA,20181022,10.90,10.90,10.30,10.30,15800,10.90,10.90,10.30,10.30,0,0,0
HDA,20181019,10.90,10.90,10.30,10.30,5600,10.90,10.90,10.30,10.30,0,0,0
HDA,20181018,10.90,10.90,10.60,10.90,17600,10.90,10.90,10.60,10.90,0,100,0
HDA,20181017,10.50,10.90,10.20,10.20,56410,10.50,10.90,10.20,10.20,0,0,0
HDA,20181015,10.00,10.00,10.00,10.00,1900,10.00,10.00,10.00,10.00,0,0,0
HDA,20181012,10.00,10.20,10.00,10.20,64200,10.00,10.20,10.00,10.20,265000,0,0
HDA,20181011,10.00,10.20,10.00,10.00,16100,10.00,10.20,10.00,10.00,0,0,0
HDA,20181010,10.20,10.20,10.20,10.20,5200,10.20,10.20,10.20,10.20,0,0,0
HDA,20181009,10.50,10.50,10.50,10.50,6000,10.50,10.50,10.50,10.50,0,0,0
HDA,20181008,10.50,10.50,10.50,10.50,7500,10.50,10.50,10.50,10.50,0,0,0
HDA,20181005,10.10,10.50,10.10,10.30,42110,10.10,10.50,10.10,10.30,0,0,0
HDA,20181004,10.30,10.30,10.30,10.30,3010,10.30,10.30,10.30,10.30,0,0,0
HDA,20181003,10.40,10.40,10.10,10.10,30100,10.40,10.40,10.10,10.10,0,0,0
HDA,20181002,10.30,10.40,10.10,10.10,11100,10.30,10.40,10.10,10.10,0,0,0
HDA,20180928,10.30,10.30,10.30,10.30,11000,10.30,10.30,10.30,10.30,0,0,0
HDA,20180927,10.20,10.30,9.90,10.30,10000,10.20,10.30,9.90,10.30,0,0,0
HDA,20180926,9.80,10.30,9.80,10.00,10010,9.80,10.30,9.80,10.00,0,0,0
HDA,20180925,10.00,10.00,10.00,10.00,1400,10.00,10.00,10.00,10.00,0,0,0
HDA,20180924,10.30,10.30,10.20,10.20,17300,10.30,10.30,10.20,10.20,0,0,0
HDA,20180921,10.20,10.20,10.20,10.20,2900,10.20,10.20,10.20,10.20,0,0,0
HDA,20180920,9.90,9.90,9.90,9.90,800,9.90,9.90,9.90,9.90,0,0,0
HDA,20180919,10.30,10.30,10.00,10.00,12400,10.30,10.30,10.00,10.00,0,0,0
HDA,20180918,10.30,10.30,10.30,10.30,3700,10.30,10.30,10.30,10.30,0,0,0
HDA,20180917,10.20,10.20,10.20,10.20,1800,10.20,10.20,10.20,10.20,0,0,0
HDA,20180914,10.30,10.30,10.20,10.20,10900,10.30,10.30,10.20,10.20,0,0,0
HDA,20180913,10.20,10.30,10.10,10.30,9400,10.20,10.30,10.10,10.30,0,0,700
HDA,20180912,10.20,10.30,10.20,10.30,6500,10.20,10.30,10.20,10.30,0,0,0
HDA,20180911,10.30,10.30,10.20,10.30,19100,10.30,10.30,10.20,10.30,0,0,0
HDA,20180910,10.20,10.20,10.20,10.20,43300,10.20,10.20,10.20,10.20,0,0,0
HDA,20180907,10.10,10.20,10.10,10.20,3200,10.10,10.20,10.10,10.20,0,0,0
HDA,20180906,10.20,10.20,10.10,10.20,17410,10.20,10.20,10.10,10.20,0,0,0
HDA,20180905,10.10,10.10,10.00,10.00,45800,10.10,10.10,10.00,10.00,0,0,0
HDA,20180904,10.10,10.10,10.00,10.10,49700,10.10,10.10,10.00,10.10,0,2100,0
HDA,20180831,9.90,10.10,9.90,10.10,18010,9.90,10.10,9.90,10.10,0,0,0
HDA,20180830,10.00,10.00,9.70,9.70,1700,10.00,10.00,9.70,9.70,0,0,0
HDA,20180829,9.80,10.00,9.80,10.00,23300,9.80,10.00,9.80,10.00,0,0,0
HDA,20180828,9.60,10.10,9.60,10.10,900,9.60,10.10,9.60,10.10,0,0,0
HDA,20180827,9.60,9.60,9.30,9.60,154500,9.60,9.60,9.30,9.60,0,0,0
HDA,20180824,9.50,9.60,9.50,9.60,109900,9.50,9.60,9.50,9.60,0,0,0
HDA,20180823,10.00,10.00,9.70,9.70,178600,10.00,10.00,9.70,9.70,0,0,0
HDA,20180822,10.20,10.20,10.00,10.00,4000,10.20,10.20,10.00,10.00,0,0,0
HDA,20180821,10.20,10.30,10.20,10.30,1600,10.20,10.30,10.20,10.30,0,0,0
HDA,20180820,10.50,10.50,10.20,10.20,6700,10.50,10.50,10.20,10.20,0,0,2600
HDA,20180817,10.20,10.20,10.00,10.20,153700,10.20,10.20,10.00,10.20,0,0,0
HDA,20180816,10.20,10.30,10.00,10.20,361600,10.20,10.30,10.00,10.20,0,0,0
HDA,20180815,10.20,10.20,10.00,10.20,276900,10.20,10.20,10.00,10.20,0,0,200000
HDA,20180814,10.20,10.20,10.20,10.20,54240,10.20,10.20,10.20,10.20,0,0,25000
HDA,20180813,10.00,10.20,9.90,10.20,21800,10.00,10.20,9.90,10.20,0,0,0
HDA,20180810,9.20,10.20,9.20,9.60,12500,9.20,10.20,9.20,9.60,0,0,0
HDA,20180809,10.00,10.00,9.80,9.80,4200,10.00,10.00,9.80,9.80,0,0,0
HDA,20180808,10.10,10.20,10.00,10.00,6500,10.10,10.20,10.00,10.00,0,0,0
HDA,20180807,10.10,10.20,10.10,10.20,9000,10.10,10.20,10.10,10.20,0,0,2300
