<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
KDM,20180502,2.50,2.50,2.40,2.40,37300,2.50,2.50,2.40,2.40,0,0,0
KDM,20180427,2.50,2.50,2.40,2.50,10000,2.50,2.50,2.40,2.50,0,0,0
KDM,20180426,2.50,2.60,2.50,2.50,34200,2.50,2.60,2.50,2.50,0,0,0
KDM,20180424,2.50,2.50,2.50,2.50,24100,2.50,2.50,2.50,2.50,0,0,0
KDM,20180423,2.60,2.60,2.50,2.50,30700,2.60,2.60,2.50,2.50,0,0,0
KDM,20180420,2.50,2.50,2.50,2.50,3300,2.50,2.50,2.50,2.50,0,0,0
KDM,20180419,2.60,2.60,2.50,2.50,28900,2.60,2.60,2.50,2.50,0,0,0
KDM,20180418,2.50,2.60,2.50,2.60,43500,2.50,2.60,2.50,2.60,0,0,0
KDM,20180417,2.50,2.60,2.50,2.50,7200,2.50,2.60,2.50,2.50,0,0,0
KDM,20180416,2.50,2.50,2.50,2.50,10100,2.50,2.50,2.50,2.50,0,0,0
KDM,20180413,2.50,2.60,2.50,2.60,2900,2.50,2.60,2.50,2.60,0,0,0
KDM,20180412,2.60,2.60,2.50,2.60,55100,2.60,2.60,2.50,2.60,345500,0,0
KDM,20180411,2.50,2.60,2.50,2.60,23800,2.50,2.60,2.50,2.60,105000,0,0
KDM,20180410,2.50,2.60,2.50,2.60,32400,2.50,2.60,2.50,2.60,0,0,0
KDM,20180409,2.60,2.60,2.40,2.60,99700,2.60,2.60,2.40,2.60,0,0,0
KDM,20180406,2.60,2.60,2.50,2.60,21500,2.60,2.60,2.50,2.60,0,0,0
KDM,20180405,2.50,2.60,2.50,2.50,16000,2.50,2.60,2.50,2.50,0,0,0
KDM,20180404,2.50,2.60,2.50,2.60,13300,2.50,2.60,2.50,2.60,0,0,0
KDM,20180403,2.50,2.60,2.50,2.50,40800,2.50,2.60,2.50,2.50,0,0,0
KDM,20180402,2.60,2.70,2.50,2.60,73100,2.60,2.70,2.50,2.60,0,0,0
KDM,20180330,2.60,2.70,2.60,2.60,44900,2.60,2.70,2.60,2.60,0,0,0
KDM,20180329,2.60,2.70,2.60,2.70,10000,2.60,2.70,2.60,2.70,0,0,0
KDM,20180328,2.60,2.70,2.50,2.70,80500,2.60,2.70,2.50,2.70,0,0,0
KDM,20180327,2.50,2.60,2.50,2.60,12200,2.50,2.60,2.50,2.60,0,0,0
KDM,20180326,2.60,2.70,2.60,2.70,11600,2.60,2.70,2.60,2.70,0,0,0
KDM,20180323,2.60,2.60,2.50,2.60,20900,2.60,2.60,2.50,2.60,0,0,0
KDM,20180322,2.60,2.70,2.60,2.70,2200,2.60,2.70,2.60,2.70,0,0,0
KDM,20180321,2.60,2.70,2.60,2.60,34600,2.60,2.70,2.60,2.60,0,0,0
KDM,20180320,2.70,2.70,2.60,2.70,16700,2.70,2.70,2.60,2.70,0,0,0
KDM,20180319,2.60,2.70,2.60,2.70,20100,2.60,2.70,2.60,2.70,0,0,0
KDM,20180316,2.60,2.70,2.50,2.70,74500,2.60,2.70,2.50,2.70,0,0,0
KDM,20180315,2.60,2.70,2.60,2.60,30500,2.60,2.70,2.60,2.60,0,0,0
KDM,20180314,2.70,2.70,2.70,2.70,123400,2.70,2.70,2.70,2.70,0,0,0
KDM,20180313,2.70,2.80,2.70,2.80,7800,2.70,2.80,2.70,2.80,0,0,0
KDM,20180312,2.90,2.90,2.70,2.80,64500,2.90,2.90,2.70,2.80,0,0,0
KDM,20180309,2.80,3.00,2.60,2.90,144900,2.80,3.00,2.60,2.90,0,0,0
KDM,20180308,2.70,2.80,2.70,2.80,30900,2.70,2.80,2.70,2.80,0,0,0
KDM,20180307,2.60,2.80,2.60,2.70,39300,2.60,2.80,2.60,2.70,0,0,0
KDM,20180306,2.60,2.90,2.60,2.70,65500,2.60,2.90,2.60,2.70,0,0,0
KDM,20180305,2.80,2.90,2.70,2.80,118300,2.80,2.90,2.70,2.80,0,0,0
KDM,20180302,2.70,3.00,2.60,2.90,41900,2.70,3.00,2.60,2.90,0,0,0
KDM,20180301,2.60,2.90,2.60,2.80,101100,2.60,2.90,2.60,2.80,0,0,0
KDM,20180228,2.50,2.70,2.50,2.70,162900,2.50,2.70,2.50,2.70,0,0,0
KDM,20180227,2.40,2.50,2.40,2.50,30200,2.40,2.50,2.40,2.50,0,0,0
KDM,20180226,2.50,2.60,2.40,2.50,38300,2.50,2.60,2.40,2.50,0,0,0
KDM,20180223,2.50,2.60,2.50,2.50,18700,2.50,2.60,2.50,2.50,0,0,0
KDM,20180222,2.50,2.60,2.50,2.50,52700,2.50,2.60,2.50,2.50,0,0,0
KDM,20180221,2.60,2.60,2.50,2.60,25800,2.60,2.60,2.50,2.60,0,0,0
KDM,20180213,2.40,2.60,2.40,2.60,22400,2.40,2.60,2.40,2.60,0,0,0
KDM,20180212,2.40,2.60,2.40,2.50,152400,2.40,2.60,2.40,2.50,0,0,0
KDM,20180209,2.60,2.60,2.40,2.40,118600,2.60,2.60,2.40,2.40,0,0,0
KDM,20180208,2.70,2.70,2.60,2.60,11500,2.70,2.70,2.60,2.60,0,0,0
KDM,20180207,2.60,2.80,2.60,2.80,162200,2.60,2.80,2.60,2.80,0,8000,0
KDM,20180206,2.60,2.70,2.60,2.70,60500,2.60,2.70,2.60,2.70,0,0,0
KDM,20180205,2.90,2.90,2.80,2.80,57500,2.90,2.90,2.80,2.80,0,0,0
