<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VRC,20190226,17.60,17.70,17.00,17.40,293720,17.60,17.70,17.00,17.40,0,5500,0
VRC,20190225,17.30,17.60,17.10,17.60,319110,17.30,17.60,17.10,17.60,0,120500,0
VRC,20190222,17.00,17.30,16.75,17.30,466120,17.00,17.30,16.75,17.30,0,0,0
VRC,20190221,17.60,17.70,17.00,17.10,378400,17.60,17.70,17.00,17.10,0,0,0
VRC,20190220,17.80,17.90,17.45,17.60,705930,17.80,17.90,17.45,17.60,0,0,0
VRC,20190219,18.50,18.50,17.95,18.00,556240,18.50,18.50,17.95,18.00,0,0,0
VRC,20190218,18.30,18.70,18.15,18.50,673080,18.30,18.70,18.15,18.50,389900,0,0
VRC,20190215,17.00,18.15,16.80,18.15,1082390,17.00,18.15,16.80,18.15,0,0,0
VRC,20190214,16.70,17.00,16.30,17.00,725790,16.70,17.00,16.30,17.00,0,15500,0
VRC,20190213,16.90,16.90,16.40,16.80,371860,16.90,16.90,16.40,16.80,0,0,0
VRC,20190212,16.90,17.00,16.80,17.00,399580,16.90,17.00,16.80,17.00,0,47300,0
VRC,20190211,17.00,17.15,16.90,17.00,263350,17.00,17.15,16.90,17.00,0,54300,0
VRC,20190201,17.20,17.20,16.90,17.10,122170,17.20,17.20,16.90,17.10,0,0,0
VRC,20190131,16.70,17.15,16.70,17.15,273160,16.70,17.15,16.70,17.15,0,14400,0
VRC,20190130,16.80,16.90,16.60,16.70,202370,16.80,16.90,16.60,16.70,0,48200,0
VRC,20190129,16.95,16.95,16.80,16.80,339000,16.95,16.95,16.80,16.80,0,87600,0
VRC,20190128,17.20,17.20,16.60,16.90,306430,17.20,17.20,16.60,16.90,44020,0,0
VRC,20190125,16.75,17.20,16.70,17.15,406340,16.75,17.20,16.70,17.15,0,0,0
VRC,20190124,16.90,16.90,16.60,16.75,146360,16.90,16.90,16.60,16.75,0,0,0
VRC,20190123,16.90,16.90,16.60,16.80,242060,16.90,16.90,16.60,16.80,0,0,0
VRC,20190122,17.00,17.30,16.80,16.90,254990,17.00,17.30,16.80,16.90,0,0,0
VRC,20190121,16.50,16.90,16.30,16.90,391620,16.50,16.90,16.30,16.90,0,63700,0
VRC,20190118,16.20,16.80,16.10,16.60,340490,16.20,16.80,16.10,16.60,0,5000,0
VRC,20190117,16.60,16.70,16.20,16.70,449470,16.60,16.70,16.20,16.70,0,106900,0
VRC,20190116,16.60,16.75,15.65,16.60,921740,16.60,16.75,15.65,16.60,1340000,35400,0
VRC,20190115,16.70,16.70,15.65,16.10,1175090,16.70,16.70,15.65,16.10,0,0,0
VRC,20190114,16.90,16.90,16.40,16.80,120020,16.90,16.90,16.40,16.80,443500,0,0
VRC,20190111,17.00,17.00,16.70,17.00,102850,17.00,17.00,16.70,17.00,0,0,0
VRC,20190110,16.90,17.10,16.80,17.10,69380,16.90,17.10,16.80,17.10,0,0,0
VRC,20190109,16.90,17.10,16.80,17.10,318560,16.90,17.10,16.80,17.10,0,70000,0
VRC,20190108,17.00,17.00,16.70,16.90,192150,17.00,17.00,16.70,16.90,0,0,8000
VRC,20190107,16.80,17.20,16.70,17.00,258280,16.80,17.20,16.70,17.00,111040,0,0
VRC,20190104,17.10,17.15,16.20,17.00,298290,17.10,17.15,16.20,17.00,680000,0,0
VRC,20190103,18.10,18.40,17.15,17.15,65540,18.10,18.40,17.15,17.15,0,0,0
VRC,20190102,18.40,18.50,18.20,18.40,53110,18.40,18.50,18.20,18.40,0,0,0
VRC,20181228,18.90,19.00,18.20,18.20,238660,18.90,19.00,18.20,18.20,0,0,0
VRC,20181227,18.90,19.00,18.60,18.90,541630,18.90,19.00,18.60,18.90,0,0,0
VRC,20181226,19.20,19.20,18.50,18.50,100850,19.20,19.20,18.50,18.50,970800,0,0
VRC,20181225,19.00,19.20,18.50,19.20,127370,19.00,19.20,18.50,19.20,1340000,0,0
VRC,20181224,19.30,19.50,19.20,19.30,142910,19.30,19.50,19.20,19.30,0,0,0
VRC,20181221,19.20,19.40,18.90,19.40,233820,19.20,19.40,18.90,19.40,0,0,0
VRC,20181220,18.90,19.40,18.80,19.30,399590,18.90,19.40,18.80,19.30,0,0,0
VRC,20181219,19.80,19.90,19.00,19.00,163620,19.80,19.90,19.00,19.00,1400000,0,0
VRC,20181218,20.40,20.40,19.70,19.80,434370,20.40,20.40,19.70,19.80,20500,0,0
VRC,20181217,20.80,20.80,20.40,20.60,395370,20.80,20.80,20.40,20.60,0,0,0
VRC,20181214,21.10,21.10,20.80,20.80,324050,21.10,21.10,20.80,20.80,0,0,0
VRC,20181213,21.20,21.30,20.70,21.10,411080,21.20,21.30,20.70,21.10,0,0,0
VRC,20181212,20.90,21.20,20.50,21.20,579180,20.90,21.20,20.50,21.20,0,5000,0
VRC,20181211,20.90,21.00,20.40,20.90,502350,20.90,21.00,20.40,20.90,0,0,0
VRC,20181210,21.20,21.30,20.60,21.00,460250,21.20,21.30,20.60,21.00,0,0,0
VRC,20181207,21.40,21.40,20.80,21.20,446710,21.40,21.40,20.80,21.20,24000,460,0
VRC,20181206,21.00,21.30,21.00,21.30,263310,21.00,21.30,21.00,21.30,0,0,0
VRC,20181205,21.10,21.40,20.90,21.00,465050,21.10,21.40,20.90,21.00,0,0,3000
VRC,20181204,21.60,21.70,21.00,21.40,618170,21.60,21.70,21.00,21.40,0,0,0
VRC,20181203,21.70,21.80,21.40,21.60,571790,21.70,21.80,21.40,21.60,24000,3000,0
VRC,20181130,20.80,21.90,20.70,21.90,562390,20.80,21.90,20.70,21.90,0,0,0
VRC,20181129,20.80,21.00,20.60,20.80,364440,20.80,21.00,20.60,20.80,0,0,0
VRC,20181128,21.00,21.10,20.70,20.80,361020,21.00,21.10,20.70,20.80,0,3000,0
VRC,20181127,21.00,21.20,20.40,21.00,918900,21.00,21.20,20.40,21.00,0,0,0
VRC,20181126,21.10,21.60,21.00,21.00,572080,21.10,21.60,21.00,21.00,0,0,0
VRC,20181123,21.90,21.90,21.10,21.10,524710,21.90,21.90,21.10,21.10,0,0,0
VRC,20181122,22.70,22.80,22.00,22.00,596370,22.70,22.80,22.00,22.00,66000,0,0
VRC,20181121,22.70,22.70,22.20,22.60,336500,22.70,22.70,22.20,22.60,0,0,0
