<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BWE,20170720,14.1833,14.1833,14.1833,14.1833,2000
BWE,20170721,14.1833,15.1757,14.1833,15.1757,10010
BWE,20170724,15.1757,16.2095,15.1757,16.2095,10
BWE,20170725,16.2095,17.3259,16.2095,17.3259,10
BWE,20170726,17.3259,18.5251,17.3259,18.5251,6020
BWE,20170727,18.5251,19.8070,18.5251,19.8070,1078970
BWE,20170728,19.8070,21.1715,19.8070,21.1715,360000
BWE,20170731,21.1715,22.6188,21.1715,22.6188,220000
BWE,20170801,22.6188,24.1901,22.6188,24.1901,551530
BWE,20170802,24.1901,25.8442,23.1564,23.9834,703050
BWE,20170803,23.9834,23.9834,22.3294,22.3294,353980
BWE,20170804,22.3294,23.8593,22.3294,23.8180,194320
BWE,20170807,23.8180,24.7277,23.3218,23.8180,124720
BWE,20170808,23.8180,23.8180,22.4121,22.4121,245060
BWE,20170809,22.4121,22.9083,20.8821,22.9083,675340
BWE,20170810,22.9083,22.9083,21.4197,21.5851,86550
BWE,20170811,21.5851,22.3294,20.6753,22.3294,152900
BWE,20170814,22.3294,22.5361,21.1715,21.8745,161420
BWE,20170815,21.8745,21.8745,20.3445,20.8407,391180
BWE,20170816,20.8407,21.3370,20.7580,21.0888,106700
BWE,20170817,21.0888,21.2542,20.9234,20.9234,80110
BWE,20170818,20.9234,20.9234,20.5099,20.6753,67000
BWE,20170821,20.6753,21.2956,20.5926,21.2542,135980
BWE,20170822,21.2542,21.2542,20.7994,21.0061,16960
BWE,20170823,21.0061,21.0061,20.6753,20.8407,38920
BWE,20170824,20.8407,20.8407,20.5926,20.6753,22810
BWE,20170825,20.6753,21.1715,20.6753,21.0061,158370
BWE,20170828,21.0061,21.3783,20.5926,21.3370,161300
BWE,20170829,21.3370,21.5024,20.9234,21.3370,62230
BWE,20170830,21.3370,21.3370,20.6753,20.9234,114910
BWE,20170831,20.9234,21.1302,20.4272,20.6753,225550
BWE,20170901,20.6753,21.1302,20.5926,21.0888,161080
BWE,20170905,21.0888,21.4610,20.8407,21.0888,126890
BWE,20170906,21.0888,21.0888,20.6753,20.7580,521380
BWE,20170907,20.7580,20.9234,20.6753,20.9234,172410
BWE,20170908,20.9234,21.8332,20.9234,21.4197,253780
BWE,20170911,21.4197,22.2467,21.0888,21.5024,320470
BWE,20170912,21.5024,21.7505,20.9648,21.5024,482780
BWE,20170913,21.5024,22.3294,21.2542,21.9159,585880
BWE,20170914,21.9159,23.1564,21.9159,22.4121,607710
BWE,20170915,22.4121,22.9496,22.2053,22.2053,696120
BWE,20170918,22.2053,22.3707,21.7505,21.9159,475760
BWE,20170919,21.9159,21.9159,21.4197,21.5024,1038800
BWE,20170920,21.5024,21.5024,20.8407,20.8407,1205870
BWE,20170921,20.8407,21.1715,20.8407,21.0888,1105750
BWE,20170922,21.0888,22.5361,21.0888,22.5361,969900
BWE,20170925,22.5361,23.4872,22.4948,22.6602,268030
BWE,20170926,22.6602,22.6602,22.0399,22.3294,347490
BWE,20170927,22.3294,22.5361,22.1640,22.4121,212930
BWE,20170928,22.4121,22.5775,22.2880,22.3294,399530
BWE,20170929,22.3294,22.5361,21.8332,22.2467,146050
BWE,20171002,22.2467,22.4121,21.7505,21.9159,176220
BWE,20171003,21.9159,21.9159,21.3783,21.5024,227080
BWE,20171004,21.5024,21.8332,21.5024,21.6264,56960
BWE,20171005,21.6264,22.2467,21.5851,21.5851,136710
BWE,20171006,21.5851,21.7091,21.3370,21.4610,134870
BWE,20171009,21.4610,21.9159,21.2542,21.4610,102920
BWE,20171010,21.4610,21.5024,21.2542,21.4610,141910
BWE,20171011,21.4610,21.4610,21.2542,21.4610,107260
BWE,20171012,21.4610,22.3294,21.3370,22.3294,245820
BWE,20171013,22.3294,22.7429,21.9986,22.5361,347950
BWE,20171016,22.5361,22.5775,22.3294,22.4534,318450
BWE,20171017,22.4534,22.4534,22.0399,22.0399,218340
BWE,20171018,22.0399,22.3294,21.9159,21.9159,81190
BWE,20171019,21.9159,22.1640,21.5437,21.9986,125880
BWE,20171020,21.9986,22.2053,21.7505,21.7505,184910
BWE,20171023,21.7505,21.7505,21.0061,21.0061,816130
BWE,20171024,21.0061,21.1715,20.2618,20.7580,634590
BWE,20171025,20.7580,22.0813,20.7580,21.5851,909870
BWE,20171026,21.5851,21.7918,21.5024,21.5024,496990
BWE,20171027,21.5024,21.5851,21.1715,21.1715,305970
BWE,20171030,21.1715,21.1715,20.9234,21.1715,218990
BWE,20171031,21.1715,21.1715,20.8407,20.9234,143460
BWE,20171101,20.9234,21.2542,20.9234,21.1302,142450
BWE,20171102,21.1302,21.1715,19.6829,20.6753,308420
BWE,20171103,20.6753,20.8407,20.4272,20.6753,278550
BWE,20171106,20.6753,20.8407,20.6753,20.6753,62350
BWE,20171107,20.6753,21.1715,20.6753,21.0888,122000
BWE,20171108,21.0888,21.0888,20.6753,20.7167,248710
BWE,20171109,20.7167,20.9648,20.6753,20.9234,90240
BWE,20171110,20.9234,20.9648,20.6753,20.7167,270440
BWE,20171113,20.7167,20.7167,20.2618,20.2618,163100
BWE,20171114,20.2618,20.9234,19.9310,20.3032,562720
BWE,20171115,20.3032,20.6753,20.3032,20.5099,400170
BWE,20171116,20.5099,21.1715,20.4272,21.0475,254430
BWE,20171117,21.0475,21.1302,20.7167,20.7167,266190
BWE,20171120,20.7167,21.0509,20.5914,20.5914,158930
BWE,20171121,20.5914,20.8838,20.4244,20.4661,98690
BWE,20171122,20.4661,20.8838,20.4661,20.7167,208710
BWE,20171123,20.7167,21.1344,20.5497,20.8838,216190
BWE,20171124,20.8838,20.8838,20.5497,20.6332,133290
BWE,20171127,20.6332,20.7167,20.3826,20.4661,89850
BWE,20171128,20.4661,20.8003,19.9649,20.4661,324720
BWE,20171129,20.4661,20.4661,19.0460,19.0878,587020
BWE,20171130,19.0878,19.5055,18.9207,19.2549,159140
BWE,20171201,19.2549,19.9231,19.1296,19.8814,239280
BWE,20171204,19.8814,20.1738,19.3802,19.8814,340630
BWE,20171205,19.8814,19.8814,19.5472,19.7978,121990
BWE,20171206,19.7978,19.8814,19.4219,19.5472,144070
BWE,20171207,19.5472,19.7561,19.2549,19.5472,93600
BWE,20171208,19.5472,19.5472,19.0878,19.2131,464320
BWE,20171211,19.2131,19.2131,19.0460,19.0460,191290
BWE,20171212,19.0460,19.0460,18.0854,18.3777,140320
BWE,20171213,18.3777,18.3777,17.9601,18.3777,266020
BWE,20171214,18.3777,18.4613,17.5424,17.5424,363340
BWE,20171215,17.5424,18.7537,17.5424,18.7537,494780
BWE,20171218,18.7537,19.2131,18.7537,19.2131,188120
BWE,20171219,19.2131,19.2131,18.7954,18.7954,124010
BWE,20171220,18.7954,19.0878,18.7119,19.0043,114030
BWE,20171221,19.0043,19.1296,18.6701,19.1296,97660
BWE,20171222,19.1296,19.1296,18.7954,19.0460,156870
BWE,20171225,19.0460,19.3384,18.8790,19.0043,182590
BWE,20171226,19.0043,19.0043,18.7119,18.9625,153420
BWE,20171227,18.9625,18.9625,18.5448,18.8790,113030
BWE,20171228,18.8790,19.0878,18.7537,18.9625,175190
BWE,20171229,18.9625,18.9625,18.5448,18.9625,117160
BWE,20180102,18.9625,19.8814,18.8790,19.3802,433820
BWE,20180103,19.3802,20.6750,18.9625,20.6750,306380
BWE,20180104,20.6750,21.3850,20.6750,21.3015,446070
BWE,20180105,21.3015,21.3850,20.8003,21.0509,140980
BWE,20180108,21.0509,21.0509,20.5079,20.9673,172230
BWE,20180109,20.9673,22.3039,20.8003,22.3039,893460
BWE,20180110,22.3039,22.4710,21.8027,22.1368,459990
BWE,20180111,22.1368,22.2204,21.5521,22.1368,332540
BWE,20180112,22.1368,22.3457,21.6356,22.2204,385660
BWE,20180115,22.2204,22.5545,21.8862,22.2204,122590
BWE,20180116,22.2204,22.2204,21.8027,22.1368,152260
BWE,20180117,22.1368,22.8051,21.8027,22.2204,890000
BWE,20180118,22.2204,22.6798,22.2204,22.6798,422930
BWE,20180119,22.6798,22.8051,22.4292,22.8051,362190
BWE,20180122,22.8051,22.8051,21.8862,22.0533,406590
BWE,20180125,22.0533,22.0533,21.4685,21.8862,324870
BWE,20180126,21.8862,23.3899,21.4685,23.3899,1681240
BWE,20180129,23.3899,24.1417,22.8051,23.6822,480970
BWE,20180130,23.6822,23.8075,23.3063,23.7240,206650
BWE,20180131,23.7240,23.7240,22.9722,23.3899,427500
BWE,20180201,23.3899,23.5569,22.8051,23.3481,234810
BWE,20180202,23.3481,23.3481,22.8886,23.1393,106760
BWE,20180205,23.1393,23.1393,22.1368,22.1368,358290
BWE,20180206,22.1368,22.3054,20.6188,22.1789,509040
BWE,20180207,22.1789,22.7692,22.0103,22.7692,95620
BWE,20180208,22.7692,22.7692,22.3476,22.6006,343250
BWE,20180209,22.6006,22.6006,21.0405,22.6006,338000
BWE,20180212,22.6006,23.1909,22.6006,23.1909,226530
BWE,20180213,23.1909,23.5704,22.8536,23.0222,222840
BWE,20180221,23.0222,23.1909,22.7692,22.9801,77150
BWE,20180222,22.9801,22.9801,22.3476,22.7692,120260
BWE,20180223,22.7692,23.1487,22.4319,23.1487,121750
BWE,20180226,23.1487,23.6126,22.7692,23.5282,559940
BWE,20180227,23.5282,23.9920,23.3596,23.5704,94080
BWE,20180228,23.5704,23.6969,23.4439,23.4439,179450
BWE,20180301,23.4439,23.4439,22.8114,23.0222,203620
BWE,20180302,23.0222,23.1066,22.8536,22.8957,48050
BWE,20180305,22.8957,22.9379,22.3476,22.3476,113390
BWE,20180306,22.3476,22.6849,21.9259,22.6849,531610
BWE,20180307,22.6849,23.4439,22.0946,23.4439,482280
BWE,20180308,23.4439,24.0342,22.8114,24.0342,1464480
BWE,20180309,24.0342,24.0342,23.5282,23.6126,368170
BWE,20180312,23.6126,23.8655,23.2752,23.7812,595470
BWE,20180313,23.7812,23.7812,23.2752,23.5282,361030
BWE,20180314,23.5282,23.6126,23.1909,23.6126,344170
BWE,20180315,23.6126,23.6126,22.6849,22.6849,609290
BWE,20180316,22.6849,23.2752,22.6849,22.7692,274870
BWE,20180319,22.7692,23.4439,22.3476,23.1066,488820
BWE,20180320,23.1066,23.1909,22.5163,23.1066,420380
BWE,20180321,23.1066,23.1066,22.3476,22.3898,85480
BWE,20180322,22.3898,22.8536,22.3898,22.8536,458380
BWE,20180323,22.8536,22.8536,22.2633,22.8114,402890
BWE,20180326,22.8114,22.8114,21.5043,22.0103,117250
