<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
TV2,20091013,0.9457,1.0030,0.6878,0.9457,84300
TV2,20091014,0.9457,1.0174,0.8855,0.9170,47300
TV2,20091015,0.9170,0.9170,0.8741,0.8884,41800
TV2,20091016,0.8884,0.8884,0.8311,0.8311,47500
TV2,20091019,0.8311,0.8311,0.7938,0.7967,34400
TV2,20091020,0.7967,0.8540,0.7537,0.8540,78200
TV2,20091021,0.8540,0.8884,0.8540,0.8884,29800
TV2,20091022,0.8884,0.9400,0.8884,0.8884,27100
TV2,20091023,0.8884,0.9170,0.8454,0.8483,34600
TV2,20091026,0.8483,0.8483,0.7967,0.8024,25700
TV2,20091027,0.8024,0.8167,0.7795,0.8053,10800
TV2,20091028,0.8053,0.8253,0.7508,0.8253,31400
TV2,20091029,0.8253,0.8253,0.7795,0.8024,7300
TV2,20091030,0.8024,0.8311,0.8024,0.8167,2000
TV2,20091102,0.8167,0.8167,0.7623,0.7680,23900
TV2,20091103,0.7680,0.7738,0.7279,0.7279,15000
TV2,20091104,0.7279,0.7680,0.6878,0.7193,12400
TV2,20091105,0.7193,0.7594,0.7193,0.7594,7400
TV2,20091106,0.7594,0.8082,0.7594,0.7594,8300
TV2,20091109,0.7594,0.7594,0.7193,0.7193,3700
TV2,20091110,0.7193,0.7193,0.6878,0.6907,11700
TV2,20091111,0.6907,0.7164,0.6878,0.7164,5900
TV2,20091112,0.7164,0.7193,0.7164,0.7193,3900
TV2,20091113,0.7193,0.7222,0.7136,0.7164,2100
TV2,20091116,0.7164,0.7451,0.7164,0.7164,8800
TV2,20091117,0.7164,0.7164,0.6907,0.6935,3000
TV2,20091118,0.6935,0.6935,0.6907,0.6907,3200
TV2,20091119,0.6907,0.7365,0.6907,0.7308,8200
TV2,20091120,0.7308,0.7308,0.7164,0.7164,9000
TV2,20091123,0.7164,0.7365,0.7021,0.7365,3400
TV2,20091124,0.7365,0.7365,0.7164,0.7308,2000
TV2,20091125,0.7308,0.7308,0.6792,0.6792,11400
TV2,20091126,0.6792,0.6792,0.6419,0.6419,7400
TV2,20091127,0.6419,0.6591,0.6419,0.6591,8000
TV2,20091130,0.6591,0.6821,0.6591,0.6821,600
TV2,20091201,0.6821,0.7269,0.6821,0.7269,6700
