<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PTB,20110722,2.0231,2.0231,2.0231,2.0231,44620
PTB,20110725,1.9219,1.9219,1.9219,1.9219,5050
PTB,20110726,1.8334,1.8334,1.8334,1.8334,94030
PTB,20110727,1.8334,1.8334,1.7449,1.8334,119560
PTB,20110728,1.8334,1.8966,1.8334,1.8587,51380
PTB,20110729,1.8208,1.8587,1.8081,1.8587,7500
PTB,20110801,1.8461,1.8461,1.7702,1.7702,79830
PTB,20110802,1.7070,1.7070,1.6817,1.6817,55710
PTB,20110803,1.7576,1.7576,1.7575,1.7575,410
PTB,20110804,1.8207,1.8334,1.7701,1.8334,9540
PTB,20110805,1.7955,1.8966,1.7955,1.8460,7880
PTB,20110808,1.7701,1.8334,1.7701,1.7702,38540
PTB,20110809,1.7955,1.7955,1.7070,1.7955,4030
PTB,20110810,1.7196,1.7955,1.7196,1.7955,5430
PTB,20110811,1.7955,1.7955,1.7955,1.7955,14370
PTB,20110812,1.8840,1.8840,1.7955,1.8334,160
PTB,20110815,1.8334,1.8713,1.7955,1.8713,16010
PTB,20110816,1.8839,1.8839,1.7828,1.7828,1760
PTB,20110817,1.8207,1.8460,1.7828,1.8460,6030
PTB,20110818,1.8460,1.8840,1.8081,1.8840,1620
PTB,20110819,1.8714,1.8714,1.8334,1.8334,14960
PTB,20110822,1.9093,1.9093,1.7955,1.8587,10330
PTB,20110823,1.8334,1.8334,1.8334,1.8334,4050
PTB,20110824,1.9219,1.9219,1.7955,1.8334,10010
PTB,20110825,1.8334,1.8587,1.8334,1.8587,3070
PTB,20110826,1.8334,1.8334,1.8081,1.8334,9670
PTB,20110829,1.8587,1.8587,1.8334,1.8334,40
PTB,20110830,1.8334,1.8334,1.8334,1.8334,760
PTB,20110831,1.8334,1.8334,1.7575,1.7702,5860
PTB,20110901,1.8587,1.8587,1.6943,1.7070,2730
PTB,20110905,1.7702,1.7702,1.7070,1.7702,2530
PTB,20110906,1.8208,1.8208,1.6817,1.8081,2880
PTB,20110907,1.7702,1.7955,1.7702,1.7955,2020
PTB,20110908,1.7702,1.7829,1.7702,1.7702,10320
PTB,20110909,1.7828,1.8587,1.7828,1.8587,24630
PTB,20110912,1.8713,1.8713,1.8713,1.8713,5400
PTB,20110913,1.8966,1.9472,1.8966,1.9472,26080
PTB,20110914,1.9978,2.0231,1.9725,1.9851,10750
PTB,20110915,1.8966,1.9472,1.8966,1.8966,12020
PTB,20110916,1.8207,1.8966,1.8207,1.8208,7500
PTB,20110919,1.8967,1.9093,1.7829,1.9093,9310
PTB,20110920,1.8967,1.8967,1.8208,1.8966,20
PTB,20110921,1.8334,1.8334,1.8207,1.8208,6960
PTB,20110922,1.8840,1.8840,1.8587,1.8587,70
PTB,20110923,1.8587,1.8966,1.8587,1.8840,3960
PTB,20110926,1.8966,1.8966,1.8334,1.8966,5500
PTB,20110927,1.8334,1.8334,1.8334,1.8334,10
PTB,20110928,1.8334,1.8840,1.8334,1.8334,10500
PTB,20110929,1.8460,1.8460,1.8334,1.8334,15000
PTB,20110930,1.7955,1.8334,1.7955,1.8334,3300
