<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TLG,20200429,31.40,31.70,31.20,31.40,432570,31.40,31.70,31.20,31.40,0,9000,352010
TLG,20200428,31.25,31.40,31.20,31.25,364060,31.25,31.40,31.20,31.25,0,12220,307600
TLG,20200427,31.10,31.70,30.80,31.25,290260,31.10,31.70,30.80,31.25,0,3370,202290
TLG,20200424,30.20,31.40,30.20,30.90,182960,30.20,31.40,30.20,30.90,0,3130,97600
TLG,20200423,30.00,30.90,30.00,30.30,197300,30.00,30.90,30.00,30.30,0,9000,100000
TLG,20200422,30.30,30.40,29.20,30.00,249040,30.30,30.40,29.20,30.00,0,7020,190430
TLG,20200421,30.40,31.70,30.30,30.30,277980,30.40,31.70,30.30,30.30,0,29000,105660
TLG,20200420,33.60,33.65,31.50,32.00,399990,33.60,33.65,31.50,32.00,0,1500,314130
TLG,20200417,31.45,31.45,29.60,31.45,292870,31.45,31.45,29.60,31.45,0,0,427170
TLG,20200416,29.40,30.10,29.20,29.40,173890,29.40,30.10,29.20,29.40,300000,300540,616560
TLG,20200415,29.50,30.70,29.50,30.00,184860,29.50,30.70,29.50,30.00,450000,540,166560
TLG,20200414,29.50,29.60,29.20,29.35,135140,29.50,29.60,29.20,29.35,0,50060,180470
TLG,20200413,30.00,31.00,29.00,29.00,192530,30.00,31.00,29.00,29.00,0,50060,180470
TLG,20200410,29.00,29.90,28.50,29.90,38930,29.00,29.90,28.50,29.90,0,920,22970
TLG,20200409,29.50,29.50,28.50,28.60,152890,29.50,29.50,28.50,28.60,0,7660,17980
TLG,20200408,29.50,29.90,29.20,29.50,24110,29.50,29.90,29.20,29.50,0,7660,17980
TLG,20200407,30.00,30.20,29.10,29.50,108200,30.00,30.20,29.10,29.50,0,4010,201880
TLG,20200406,26.80,28.35,26.50,28.35,210350,26.80,28.35,26.50,28.35,0,4010,201880
TLG,20200403,26.20,27.10,26.20,26.50,17420,26.20,27.10,26.20,26.50,0,1660,14610
TLG,20200401,27.40,27.40,26.20,26.20,13380,27.40,27.40,26.20,26.20,0,20,11960
TLG,20200331,27.60,27.60,26.35,27.00,10130,27.60,27.60,26.35,27.00,0,2170,2320
TLG,20200330,27.35,27.40,25.90,26.95,24870,27.35,27.40,25.90,26.95,0,8480,0
TLG,20200327,28.05,28.40,27.75,27.75,5780,28.05,28.40,27.75,27.75,0,20,0
TLG,20200326,28.60,29.00,28.00,28.30,7180,28.60,29.00,28.00,28.30,0,2030,5600
TLG,20200325,28.10,29.00,28.10,28.30,25330,28.10,29.00,28.10,28.30,0,2510,19090
TLG,20200324,30.25,30.25,28.30,28.60,17340,30.25,30.25,28.30,28.60,0,500,16540
