<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
DIG,20090819,10.2424,10.2424,10.2424,10.2424,2100
DIG,20090820,10.2424,10.7080,10.2424,10.7079,10
DIG,20090821,10.7079,11.1735,10.7079,11.1735,20
DIG,20090824,11.1735,11.7167,11.1735,11.7167,10
DIG,20090825,11.7167,12.2599,11.7167,12.2598,20
DIG,20090826,12.2598,12.8030,12.2598,12.8030,3310
DIG,20090827,12.8030,13.4238,12.8030,13.4237,381720
DIG,20090828,13.4237,14.0445,13.4237,14.0445,309600
DIG,20090831,14.0445,14.7428,14.0445,14.7428,112000
DIG,20090901,14.7428,15.4412,14.7428,15.4412,921830
DIG,20090902,15.4412,15.4412,15.4412,15.4412,0
DIG,20090903,15.4412,15.9844,14.7429,15.6740,331850
DIG,20090904,15.6740,15.6740,14.8980,14.8980,506740
DIG,20090907,14.8980,15.2084,14.6652,15.0532,405040
DIG,20090908,15.0532,15.5188,15.0532,15.2084,326720
DIG,20090909,15.2084,15.2084,14.7428,14.7428,513680
DIG,20090910,14.7428,15.0532,14.5100,14.9756,693920
DIG,20090911,14.9756,15.7143,14.9756,15.7143,422220
DIG,20090914,15.7143,16.5000,15.7143,16.5000,55900
DIG,20090915,16.5000,17.2857,16.5000,17.2857,271220
DIG,20090916,17.2857,18.0714,17.2857,18.0714,1262020
DIG,20090917,18.0714,18.5428,17.2857,18.2286,733950
DIG,20090918,18.2286,19.0143,18.2286,19.0143,618210
DIG,20090921,19.0143,19.9572,19.0143,19.9572,315910
DIG,20090922,19.9572,20.9001,19.9572,20.9000,72040
DIG,20090923,20.9000,21.8429,20.9000,21.8429,98680
DIG,20090924,21.8429,22.7858,21.8429,22.7857,1795070
DIG,20090925,22.7857,23.8857,22.7857,22.9429,651310
DIG,20090928,22.9429,22.9429,21.8429,22.0000,526570
DIG,20090929,22.0000,22.6286,21.2143,21.6857,633580
DIG,20090930,21.6857,21.6857,20.7428,20.7429,762150
DIG,20091001,20.7429,21.0572,19.8000,19.8000,932980
DIG,20091002,19.8000,19.8000,18.8571,18.8572,718960
DIG,20091005,18.8572,19.8001,18.7001,19.8000,1367350
DIG,20091006,19.8000,20.4286,19.8000,19.8000,720350
DIG,20091007,19.8000,20.4286,19.6429,19.6429,687880
DIG,20091008,19.6429,19.6429,19.1714,19.1714,835270
DIG,20091009,19.1714,20.1143,19.1714,20.1143,1874400
DIG,20091012,20.1143,21.0572,20.1143,21.0572,302880
DIG,20091013,21.0572,21.8429,20.5858,20.9000,914910
DIG,20091014,20.9000,20.9000,20.2714,20.9000,878260
DIG,20091015,20.9000,21.8429,20.9000,21.8429,1794380
DIG,20091016,21.8429,22.1572,21.0572,21.0572,888180
DIG,20091019,21.0572,21.2143,20.2715,20.5857,778790
DIG,20091020,20.5857,21.0572,20.5857,21.0572,843690
DIG,20091021,21.0572,21.0572,20.4286,20.5857,388920
DIG,20091022,20.5857,20.5857,20.1143,20.1143,531110
DIG,20091023,20.1143,20.5857,19.1714,19.1714,777980
DIG,20091026,19.1714,20.1143,18.8571,19.1714,814680
DIG,20091027,19.1714,19.9572,19.0143,19.9572,826690
DIG,20091028,19.9572,20.2715,19.6429,19.8000,303620
DIG,20091029,19.8000,19.8000,18.8571,19.0143,522450
DIG,20091030,19.0143,19.6429,19.0143,19.3286,346340
DIG,20091102,19.3286,19.3286,18.3857,18.3857,507990
DIG,20091103,18.3857,18.3857,17.6000,17.6000,842190
DIG,20091104,17.6000,18.2286,17.2857,17.2857,463830
DIG,20091105,17.2857,18.0714,17.2857,18.0714,351800
