<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
NVL,20161228,16.3724,16.3724,16.3724,16.3724,7232660
NVL,20161229,16.3724,16.8090,15.7993,16.3997,3217540
NVL,20161230,16.3997,16.3997,15.9358,16.3997,2391160
NVL,20170103,16.3997,16.3997,16.0995,16.0995,520260
NVL,20170104,16.0995,16.2359,16.0995,16.2086,1056370
NVL,20170105,16.2086,16.2086,16.0995,16.1268,637040
NVL,20170106,16.1268,16.1541,16.0449,16.1541,787010
NVL,20170109,16.1541,16.1814,16.0176,16.1814,1110630
NVL,20170110,16.1814,16.1814,16.0722,16.0995,802560
NVL,20170111,16.0995,16.1268,16.0176,16.1268,1077670
NVL,20170112,16.1268,16.1268,16.0176,16.0449,904360
NVL,20170113,16.0449,16.0995,15.9631,16.0995,967870
NVL,20170116,16.0995,16.1541,16.0176,16.1541,1332640
NVL,20170117,16.1541,16.1541,16.0449,16.0449,1127570
NVL,20170118,16.0449,16.0995,16.0176,16.0722,1179580
NVL,20170119,16.0722,16.0995,15.8266,15.8539,1368300
NVL,20170120,15.8539,15.9631,15.7993,15.8812,975810
NVL,20170123,15.8812,15.9358,15.7721,15.7721,1087390
NVL,20170124,15.7721,15.8812,15.7175,15.7993,1201640
NVL,20170125,15.7993,16.5361,15.7993,16.5361,1636490
NVL,20170202,16.5361,16.6180,16.4815,16.6180,1363250
NVL,20170203,16.6180,16.6180,16.4542,16.6180,1185700
NVL,20170206,16.6180,16.6180,16.3451,16.3451,1119780
NVL,20170207,16.3451,16.3451,16.1541,16.2359,1226190
NVL,20170208,16.2359,16.3724,16.1268,16.1268,1262530
NVL,20170209,16.1268,16.2905,16.0449,16.0449,1679120
NVL,20170210,16.0449,16.2632,16.0449,16.0449,1606250
NVL,20170213,16.0449,16.2359,16.0449,16.1541,1257830
NVL,20170214,16.1541,16.2632,16.1541,16.1541,1291960
NVL,20170215,16.1541,16.3724,16.1541,16.2359,1404110
NVL,20170216,16.2359,16.5361,16.2359,16.4542,1493510
NVL,20170217,16.4542,16.7544,16.4542,16.5907,1384350
NVL,20170220,16.5907,17.3274,16.5907,17.2183,1026640
NVL,20170221,17.2183,18.2825,17.2183,18.0096,876160
NVL,20170222,18.0096,18.5554,18.0096,18.0642,866880
NVL,20170223,18.0642,18.1733,17.7095,17.9823,1538930
NVL,20170224,17.9823,17.9823,17.6003,17.8186,1235090
NVL,20170227,17.8186,18.2552,17.7640,18.1460,1041880
NVL,20170228,18.1460,18.9647,18.1460,18.2825,1508740
NVL,20170301,18.2825,18.7737,18.2825,18.7737,1218430
NVL,20170302,18.7737,18.9647,18.7464,18.7737,1299640
NVL,20170303,18.7737,18.8282,18.5008,18.8009,1150650
NVL,20170306,18.8009,18.8282,18.6372,18.8009,929730
NVL,20170307,18.8009,19.1011,18.6372,18.7191,910580
NVL,20170308,18.7191,18.7191,18.1460,18.5554,1049060
NVL,20170309,18.5554,18.5826,18.4189,18.5554,1011710
NVL,20170310,18.5554,18.7464,18.5281,18.5554,1068090
NVL,20170313,18.5554,19.8379,18.5554,19.8379,3354340
NVL,20170314,19.8379,20.6019,19.8106,20.6019,845370
NVL,20170315,20.6019,21.0112,19.9470,20.0016,938030
NVL,20170316,20.0016,20.0016,19.8106,19.8106,1000630
NVL,20170317,19.8106,19.8106,18.4462,18.4462,2375730
NVL,20170320,18.4462,19.1011,18.4462,18.7737,1155350
NVL,20170321,18.7737,18.8555,18.6918,18.7464,690130
NVL,20170322,18.7464,18.7464,18.4462,18.4462,637610
NVL,20170323,18.4462,18.5008,18.1188,18.2279,563610
NVL,20170324,18.2279,18.9101,18.2279,18.8282,1446360
NVL,20170327,18.8282,18.9101,18.7464,18.8555,532530
NVL,20170328,18.8555,18.9101,18.6372,18.6918,406850
NVL,20170329,18.6918,18.8282,18.6099,18.6918,517550
NVL,20170330,18.6918,18.8009,18.6645,18.7464,560350
NVL,20170331,18.7464,18.9647,18.7464,18.8828,793980
NVL,20170403,18.8828,19.1011,18.8009,18.9647,755190
NVL,20170404,18.9647,19.2921,18.9647,19.2103,427440
NVL,20170405,19.2103,19.3740,19.1011,19.2103,303140
NVL,20170407,19.2103,19.2375,19.0465,19.2103,172000
NVL,20170410,19.2103,19.3467,19.1830,19.2375,499710
NVL,20170411,19.2375,19.3467,19.2375,19.2921,491060
NVL,20170412,19.2921,19.3467,19.1830,19.2921,485270
NVL,20170413,19.2921,19.3194,19.2103,19.2375,302580
NVL,20170414,19.2375,19.2648,19.0192,19.1011,407240
NVL,20170417,19.1011,19.1284,19.0192,19.0192,212430
NVL,20170418,19.0192,19.0465,18.8009,18.9920,376040
NVL,20170419,18.9920,19.2375,18.9647,19.1557,316870
NVL,20170420,19.1557,19.3740,19.1284,19.3194,531930
NVL,20170421,19.3194,19.9197,19.3194,19.7833,294460
NVL,20170424,19.7833,20.3290,19.7833,19.9470,293990
NVL,20170425,19.9470,20.0016,19.8379,19.9197,265790
NVL,20170426,19.9197,20.0562,19.8651,19.8651,457960
NVL,20170427,19.8651,20.0016,19.4831,19.7833,600290
NVL,20170428,19.7833,19.7833,19.1557,19.2921,577350
NVL,20170503,19.2921,19.3740,19.1284,19.1284,633660
NVL,20170504,19.1284,19.1284,18.9101,18.9647,447240
NVL,20170505,18.9647,19.0738,18.9374,18.9647,358060
NVL,20170508,18.9647,18.9920,18.5826,18.5826,338780
NVL,20170509,18.5826,18.8282,18.4735,18.7191,418830
NVL,20170510,18.7191,18.8828,18.6099,18.8282,503660
NVL,20170511,18.8282,18.8555,18.7464,18.8555,536880
NVL,20170512,18.8555,18.8555,18.6918,18.8282,1218300
NVL,20170515,18.8282,18.8282,18.4189,18.5008,931490
NVL,20170516,18.5008,18.5281,18.3371,18.4462,533430
NVL,20170517,18.4462,18.6099,18.3916,18.5008,820250
NVL,20170518,18.5008,18.5281,18.3643,18.4189,606820
NVL,20170519,18.4189,18.5826,18.3916,18.5826,266530
NVL,20170522,18.5826,18.7737,18.5554,18.7737,274610
NVL,20170523,18.7737,18.7737,18.6645,18.7191,129260
NVL,20170524,18.7191,18.7191,18.5008,18.5008,408530
NVL,20170525,18.5008,18.5008,18.2825,18.3371,444160
NVL,20170526,18.3371,18.4189,18.2825,18.3098,688640
NVL,20170529,18.3098,18.4189,18.2825,18.2825,148310
NVL,20170530,18.2825,18.2825,17.9277,17.9823,556900
NVL,20170531,17.9823,18.2825,17.9277,18.2825,825980
NVL,20170601,18.2825,18.6099,18.2552,18.3916,343890
NVL,20170602,18.3916,18.5554,18.2825,18.5554,385120
NVL,20170605,18.5554,18.8282,18.5554,18.8282,999300
NVL,20170606,18.8282,18.9374,18.8009,18.9374,633010
NVL,20170607,18.9374,19.0192,18.8828,19.0192,511210
NVL,20170608,19.0192,19.0192,18.7464,18.8555,964850
NVL,20170609,18.8555,18.8555,18.4189,18.4189,595670
NVL,20170612,18.4189,18.4735,18.3643,18.4462,1078500
NVL,20170613,18.4462,18.4462,18.3643,18.4462,866110
NVL,20170614,18.4462,18.4462,18.2825,18.3643,464390
NVL,20170615,18.3643,18.3643,18.1733,18.2825,400300
NVL,20170616,18.2825,18.5554,18.2006,18.5554,5000990
NVL,20170619,18.5554,18.8282,18.4189,18.6645,960650
NVL,20170620,18.6645,18.6645,18.4189,18.5554,1091890
NVL,20170621,18.5554,18.5554,18.3643,18.3916,1091110
NVL,20170622,18.3916,18.5281,18.3916,18.4462,1452530
NVL,20170623,18.4462,18.6918,18.3916,18.6918,1642110
NVL,20170626,18.6918,18.7464,18.6099,18.6918,768560
NVL,20170627,18.6918,18.6918,18.5826,18.6918,676280
NVL,20170628,18.6918,18.7191,18.5281,18.7191,584180
NVL,20170629,18.7191,18.7191,18.3916,18.5554,928290
NVL,20170630,18.5554,18.5554,18.4462,18.5554,976890
NVL,20170703,18.5554,18.6645,18.5281,18.5554,990540
NVL,20170704,18.5554,18.5554,18.4462,18.5554,1133680
NVL,20170705,18.5554,18.5826,18.4735,18.5826,1097780
NVL,20170706,18.5826,18.5826,18.4189,18.4462,1124180
NVL,20170707,18.4462,18.4462,18.2552,18.3916,1130420
NVL,20170710,18.3916,18.3916,18.1733,18.3371,429740
NVL,20170711,18.3371,18.3916,18.2279,18.3916,727830
NVL,20170712,18.3916,18.4189,18.2279,18.3916,2234130
NVL,20170713,18.3916,18.4189,18.2825,18.4189,2237040
NVL,20170714,18.4189,18.6099,18.3643,18.6099,786460
NVL,20170717,18.6099,18.8009,18.3371,18.5554,1131670
NVL,20170718,18.5554,18.5554,18.3098,18.5008,1519340
NVL,20170719,18.5008,18.5281,18.3916,18.3916,1152100
NVL,20170720,18.3916,18.3916,18.2279,18.3643,754380
NVL,20170721,18.3643,18.5554,18.3098,18.5554,1395280
NVL,20170724,18.5554,18.5554,18.4189,18.5554,1293080
NVL,20170725,18.5554,18.5826,18.4189,18.5554,1518970
NVL,20170726,18.5554,18.5554,18.4735,18.5281,1162490
NVL,20170727,18.5281,18.5281,18.3916,18.4189,1624760
NVL,20170728,18.4189,18.4189,18.1460,18.1733,1620480
NVL,20170731,18.1733,18.4189,17.9823,18.4189,1850840
NVL,20170801,18.4189,18.4189,18.2825,18.4189,1632380
NVL,20170802,18.4189,18.4189,18.2552,18.3371,1723920
NVL,20170803,18.3371,18.3371,18.2552,18.3371,1550450
NVL,20170804,18.3371,18.3643,18.2279,18.3643,1917370
NVL,20170807,18.3643,18.3643,18.0642,18.2006,1841370
NVL,20170808,18.2006,18.2006,17.9005,17.9550,1296740
NVL,20170809,17.9550,17.9550,17.8459,17.8732,1844830
NVL,20170810,17.8732,17.8732,17.4639,17.5457,1631360
NVL,20170811,17.5457,17.5457,17.0546,17.1910,1638060
NVL,20170814,17.1910,17.1910,16.5907,16.7817,1278550
NVL,20170815,16.7817,17.0000,16.6452,16.9181,1932420
NVL,20170816,16.9181,16.9454,16.6452,16.9454,1814100
NVL,20170817,16.9454,16.9454,16.8635,16.8908,1951410
NVL,20170818,16.8908,16.9181,16.8363,16.9181,1842460
NVL,20170821,16.9181,16.9181,16.6725,16.6998,1770200
NVL,20170822,16.6998,16.7544,16.6180,16.6998,1530980
NVL,20170823,16.6998,17.1364,16.6998,17.1364,1808320
NVL,20170824,17.1364,17.2456,17.0273,17.0818,1755350
NVL,20170825,17.0818,17.0818,16.6725,16.8908,1882130
NVL,20170828,16.8908,16.8908,16.5634,16.6725,1935460
NVL,20170829,16.6725,16.6725,16.2359,16.3997,1764370
NVL,20170830,16.3997,16.3997,16.0722,16.3997,1801580
NVL,20170831,16.3997,16.4815,16.0449,16.4269,2004400
NVL,20170901,16.4269,16.4542,16.2632,16.4542,1962880
NVL,20170905,16.4542,16.4542,15.9358,16.4269,2253620
NVL,20170906,16.4269,16.4269,16.0176,16.4269,2194100
NVL,20170907,16.4269,16.4269,16.0995,16.3724,2046020
NVL,20170908,16.3724,16.3724,16.0995,16.3724,1761420
NVL,20170911,16.3724,16.3724,16.1541,16.3724,1670770
NVL,20170912,16.3724,16.8635,16.2359,16.5907,2009460
NVL,20170913,16.5907,16.5907,16.2905,16.3724,2057550
NVL,20170914,16.3724,16.4542,16.2086,16.4542,1853780
NVL,20170915,16.4542,17.4366,16.3451,17.4366,2624870
NVL,20170918,17.4366,17.4366,16.8635,16.9454,1919620
NVL,20170919,16.9454,17.0000,16.8908,16.8908,1938300
NVL,20170920,16.8908,16.9454,16.7271,16.8635,1923410
NVL,20170921,16.8635,16.9181,16.7544,16.8363,1966440
NVL,20170922,16.8363,16.8635,16.6998,16.8090,1873610
NVL,20170925,16.8090,16.8090,16.6725,16.7817,1914150
NVL,20170926,16.7817,16.8908,16.6725,16.7544,2066050
NVL,20170927,16.7544,16.8363,16.6725,16.7544,1905590
NVL,20170928,16.7544,16.8635,16.7271,16.7544,1965890
NVL,20170929,16.7544,17.0546,16.7544,16.7817,1875670
NVL,20171002,16.7817,16.9454,16.7817,16.7817,1605810
NVL,20171003,16.7817,16.8363,16.6998,16.7544,1912970
NVL,20171004,16.7544,16.8090,16.6998,16.7544,1615410
NVL,20171005,16.7544,16.8090,16.6998,16.7544,1510080
NVL,20171006,16.7544,16.8090,16.6998,16.7544,1601350
NVL,20171009,16.7544,16.8090,16.7271,16.7544,1541630
NVL,20171010,16.7544,16.7817,16.6998,16.7544,1696610
NVL,20171011,16.7544,16.8090,16.7271,16.7817,1680050
NVL,20171012,16.7817,16.8635,16.7271,16.8090,1539590
NVL,20171013,16.8090,16.8363,16.7544,16.8363,1537510
NVL,20171016,16.8363,17.3274,16.8363,17.1364,1540200
NVL,20171017,17.1364,17.4093,17.1091,17.2183,1567020
NVL,20171018,17.2183,17.2456,17.0818,17.0818,1560500
NVL,20171019,17.0818,17.3547,17.0818,17.1637,1793200
NVL,20171020,17.1637,17.1910,16.8635,16.9727,1659810
NVL,20171023,16.9727,17.0000,16.6180,16.8090,1596060
NVL,20171024,16.8090,16.8363,16.6998,16.7817,1383120
NVL,20171025,16.7817,16.8090,16.4542,16.5907,1163860
NVL,20171026,16.5907,16.5907,16.3997,16.5634,1037620
NVL,20171027,16.5634,16.6452,16.4815,16.6452,1492140
NVL,20171030,16.6452,16.6998,16.6180,16.6452,1525520
NVL,20171031,16.6452,16.6725,16.5634,16.6180,1286360
NVL,20171101,16.6180,16.6452,16.5088,16.5907,1188120
NVL,20171102,16.5907,17.0546,16.5361,16.8635,1756250
NVL,20171103,16.8635,16.9181,16.7544,16.7817,1575050
NVL,20171106,16.7817,16.8363,16.7271,16.7544,1536860
NVL,20171107,16.7544,16.7817,16.6725,16.6998,1638960
NVL,20171108,16.6998,16.7271,16.0995,16.6452,1593680
NVL,20171109,16.6452,16.6452,16.3451,16.4815,1619350
NVL,20171110,16.4815,16.5907,16.3178,16.5907,1636470
NVL,20171113,16.5907,16.6452,16.5634,16.5907,1576500
NVL,20171114,16.5907,16.6180,16.4815,16.5634,1474510
NVL,20171115,16.5634,16.5907,16.4815,16.5634,1533010
NVL,20171116,16.5634,16.7544,16.5361,16.6180,1270570
NVL,20171117,16.6180,16.7544,16.5361,16.5907,1493820
NVL,20171120,16.5907,16.5907,16.2359,16.3178,1807530
NVL,20171121,16.3178,16.3997,16.2086,16.2905,1890200
NVL,20171122,16.2905,16.5634,16.2632,16.5088,1909080
NVL,20171123,16.5088,16.6452,16.3997,16.3997,1793740
NVL,20171124,16.3997,16.3997,16.2905,16.3451,1807370
NVL,20171127,16.3451,16.6452,16.3178,16.5634,1873100
NVL,20171128,16.5634,17.1910,16.5634,16.8908,1947510
NVL,20171129,16.8908,17.2183,16.8908,17.0000,612660
NVL,20171130,17.0000,17.1364,16.8090,16.8090,907350
NVL,20171201,16.8090,16.9454,16.8090,16.8363,668490
NVL,20171204,16.8363,16.9181,16.7817,16.7817,779840
NVL,20171205,16.7817,16.9181,16.6998,16.7271,575670
NVL,20171206,16.7271,16.8090,16.6725,16.6725,582970
NVL,20171207,16.6725,17.0273,16.6725,16.7817,1296410
NVL,20171208,16.7817,17.0818,16.7817,17.0000,1197400
NVL,20171211,17.0000,17.0273,16.7544,16.7817,1286680
NVL,20171212,16.7817,17.0546,16.6452,17.0546,672810
NVL,20171213,17.0546,17.0546,16.8090,17.0000,613480
NVL,20171214,17.0000,17.0000,16.6998,16.8090,632360
NVL,20171215,16.8090,16.9727,16.8090,16.8908,1619170
NVL,20171218,16.8908,17.0273,16.8090,16.8090,447840
NVL,20171219,16.8090,17.0273,16.7817,16.7817,653590
NVL,20171220,16.7817,16.8635,16.7271,16.7817,447540
NVL,20171221,16.7817,16.8908,16.7544,16.7544,351460
NVL,20171222,16.7544,16.7817,16.6452,16.7817,731720
NVL,20171225,16.7817,16.8090,16.6452,16.8090,204970
NVL,20171226,16.8090,16.9454,16.7817,16.8635,184580
NVL,20171227,16.8635,17.0546,16.8090,17.0546,218140
NVL,20171228,17.0546,17.4093,17.0546,17.2729,333000
NVL,20171229,17.2729,18.1460,17.2729,17.7640,563250
NVL,20180102,17.7640,17.9277,17.7640,17.8732,355760
NVL,20180103,17.8732,18.2825,17.8732,18.2552,883360
NVL,20180104,18.2552,18.4735,18.0096,18.4462,1130450
NVL,20180105,18.4462,18.6645,18.2825,18.6099,1082960
NVL,20180108,18.6099,19.0465,18.5554,18.9920,1153370
NVL,20180109,18.9920,19.8651,18.9101,19.6468,1585810
