<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VE9,20180601,4.20,4.40,4.00,4.40,5700,4.20,4.40,4.00,4.40,0,0,0
VE9,20180531,4.20,4.30,4.00,4.30,3100,4.20,4.30,4.00,4.30,0,0,0
VE9,20180530,3.90,4.30,3.80,4.30,5644,3.90,4.30,3.80,4.30,0,500,0
VE9,20180529,4.00,4.10,3.90,4.10,22800,4.00,4.10,3.90,4.10,0,500,0
VE9,20180528,4.00,4.00,3.80,3.80,17249,4.00,4.00,3.80,3.80,0,0,0
VE9,20180525,4.10,4.10,4.00,4.10,13300,4.10,4.10,4.00,4.10,0,0,0
VE9,20180524,3.90,4.00,3.80,4.00,8600,3.90,4.00,3.80,4.00,0,0,6200
VE9,20180523,4.10,4.10,3.80,4.00,14830,4.10,4.10,3.80,4.00,0,0,1000
VE9,20180522,4.20,4.20,4.00,4.10,22000,4.20,4.20,4.00,4.10,0,0,0
VE9,20180521,4.10,4.30,4.10,4.30,6430,4.10,4.30,4.10,4.30,0,0,5300
VE9,20180518,4.20,4.30,4.10,4.30,12200,4.20,4.30,4.10,4.30,0,0,100
VE9,20180517,4.20,4.30,4.20,4.30,17800,4.20,4.30,4.20,4.30,0,0,0
VE9,20180516,4.30,4.40,4.10,4.40,27900,4.30,4.40,4.10,4.40,0,0,0
VE9,20180515,4.40,4.40,4.30,4.40,4504,4.40,4.40,4.30,4.40,0,0,600
VE9,20180514,4.30,4.40,4.30,4.40,2200,4.30,4.40,4.30,4.40,0,0,2200
VE9,20180511,4.30,4.30,4.20,4.30,5249,4.30,4.30,4.20,4.30,0,0,3100
VE9,20180510,4.30,4.40,4.20,4.30,16400,4.30,4.40,4.20,4.30,0,0,5800
VE9,20180509,4.20,4.40,4.20,4.40,21540,4.20,4.40,4.20,4.40,0,0,9100
VE9,20180508,4.40,4.40,4.20,4.20,20500,4.40,4.40,4.20,4.20,0,0,0
VE9,20180507,4.40,4.50,4.40,4.50,3000,4.40,4.50,4.40,4.50,0,0,2000
VE9,20180504,4.30,4.50,4.20,4.50,33830,4.30,4.50,4.20,4.50,0,0,30200
VE9,20180503,4.50,4.60,4.20,4.50,64370,4.50,4.60,4.20,4.50,0,0,800
VE9,20180502,4.60,4.60,4.50,4.50,7500,4.60,4.60,4.50,4.50,0,0,2000
VE9,20180427,4.50,4.70,4.50,4.60,14006,4.50,4.70,4.50,4.60,0,0,7000
VE9,20180426,4.50,4.60,4.30,4.60,28950,4.50,4.60,4.30,4.60,0,0,15900
VE9,20180424,4.30,4.60,4.30,4.60,31400,4.30,4.60,4.30,4.60,0,0,1200
VE9,20180423,5.00,5.00,4.60,4.60,63400,5.00,5.00,4.60,4.60,0,0,1000
VE9,20180420,5.10,5.30,5.00,5.00,37903,5.10,5.30,5.00,5.00,0,0,100
VE9,20180419,5.30,5.30,5.10,5.30,10600,5.30,5.30,5.10,5.30,0,0,5200
VE9,20180418,5.30,5.40,5.20,5.20,26500,5.30,5.40,5.20,5.20,0,0,300
VE9,20180417,5.60,5.60,5.30,5.60,40400,5.60,5.60,5.30,5.60,0,0,0
VE9,20180416,6.00,6.00,5.60,5.60,23350,6.00,6.00,5.60,5.60,0,0,0
VE9,20180413,5.80,6.00,5.70,6.00,70690,5.80,6.00,5.70,6.00,0,0,0
VE9,20180412,4.80,5.50,4.80,5.50,97854,4.80,5.50,4.80,5.50,0,28500,0
VE9,20180411,5.20,5.20,5.00,5.00,48400,5.20,5.20,5.00,5.00,0,17700,0
VE9,20180410,5.40,5.40,5.20,5.20,38220,5.40,5.40,5.20,5.20,0,13100,0
VE9,20180409,5.30,5.40,5.20,5.30,29400,5.30,5.40,5.20,5.30,0,14100,0
VE9,20180406,5.30,5.40,5.20,5.20,48200,5.30,5.40,5.20,5.20,0,16300,1000
VE9,20180405,5.30,5.50,5.20,5.30,31720,5.30,5.50,5.20,5.30,0,0,0
VE9,20180404,5.40,5.40,5.10,5.40,87508,5.40,5.40,5.10,5.40,0,13300,0
VE9,20180403,5.60,5.60,5.20,5.60,16620,5.60,5.60,5.20,5.60,0,0,0
VE9,20180402,5.40,6.00,5.40,5.60,36100,5.40,6.00,5.40,5.60,393748,0,0
VE9,20180330,5.80,5.80,5.40,5.60,10200,5.80,5.80,5.40,5.60,0,0,0
VE9,20180329,5.40,5.80,5.40,5.80,41220,5.40,5.80,5.40,5.80,0,0,0
VE9,20180328,5.60,5.60,5.30,5.30,152700,5.60,5.60,5.30,5.30,0,0,0
VE9,20180327,6.30,6.30,5.70,5.80,108200,6.30,6.30,5.70,5.80,0,0,0
VE9,20180326,7.00,7.00,6.30,6.30,61110,7.00,7.00,6.30,6.30,0,0,0
VE9,20180323,7.20,7.30,6.80,7.00,134807,7.20,7.30,6.80,7.00,0,0,2800
VE9,20180322,6.60,6.80,6.20,6.80,311140,6.60,6.80,6.20,6.80,0,0,0
VE9,20180321,6.10,6.40,6.00,6.20,30402,6.10,6.40,6.00,6.20,0,0,0
VE9,20180320,6.20,6.40,6.00,6.30,51497,6.20,6.40,6.00,6.30,0,10000,0
VE9,20180319,6.20,6.70,6.00,6.30,54894,6.20,6.70,6.00,6.30,0,7000,0
VE9,20180316,7.00,7.00,6.30,6.30,104124,7.00,7.00,6.30,6.30,0,0,0
VE9,20180315,7.70,7.70,7.00,7.00,205980,7.70,7.70,7.00,7.00,0,5000,0
