<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TDH,20200827,8.0800,8.3000,8.0100,8.2700,2709560,8.0800,8.3000,8.0100,8.2700,0,0,411720
TDH,20200826,8.2000,8.7600,8.2000,8.3500,3534230,8.2000,8.7600,8.2000,8.3500,0,0,411720
TDH,20200825,7.9500,8.1900,7.9000,8.1900,6444050,7.9500,8.1900,7.9000,8.1900,600000,360,1319370
TDH,20200824,7.2000,7.6600,7.2000,7.6600,4219680,7.2000,7.6600,7.2000,7.6600,0,45300,1511800
TDH,20200821,7.2100,7.2300,7.1300,7.1600,692400,7.2100,7.2300,7.1300,7.1600,0,29030,40010
TDH,20200820,7.0800,7.2500,7.0800,7.2100,991530,7.0800,7.2500,7.0800,7.2100,600000,5680,1000
TDH,20200819,7.2000,7.2000,7.0800,7.0800,884890,7.2000,7.2000,7.0800,7.0800,0,13110,13500
TDH,20200818,7.2700,7.2700,7.1400,7.1900,345840,7.2700,7.2700,7.1400,7.1900,0,14300,3000
TDH,20200817,7.2700,7.3000,7.1300,7.2700,522560,7.2700,7.3000,7.1300,7.2700,590000,2000,0
TDH,20200814,7.4500,7.4500,7.2500,7.2900,719530,7.4500,7.4500,7.2500,7.2900,0,0,34660
TDH,20200813,7.5000,7.5000,7.3200,7.4400,1263380,7.5000,7.5000,7.3200,7.4400,0,0,12050
TDH,20200812,7.1000,7.1250,7.0500,7.1167,1479550,8.5200,8.5500,8.4600,8.5400,590000,14000,45820
TDH,20200811,7.1583,7.1583,7.0000,7.0833,592500,8.5900,8.5900,8.4000,8.5000,0,31640,62660
TDH,20200810,7.0334,7.1500,6.9750,7.0750,722020,8.4400,8.5800,8.3700,8.4900,0,13760,75000
TDH,20200807,6.9334,7.0417,6.9167,6.9667,547350,8.3200,8.4500,8.3000,8.3600,1097640,5880,53590
TDH,20200806,6.9333,6.9917,6.9083,6.9167,411170,8.3200,8.3900,8.2900,8.3000,0,0,65000
TDH,20200805,6.9666,6.9916,6.8750,6.9250,801750,8.3600,8.3900,8.2500,8.3100,0,31360,69000
TDH,20200804,6.8750,7.0083,6.8083,6.9833,558400,8.2500,8.4100,8.1700,8.3800,1097640,8030,58440
TDH,20200803,6.7500,6.8500,6.6750,6.8500,676220,8.1000,8.2200,8.0100,8.2200,0,10340,18330
TDH,20200731,6.4166,6.8916,6.4166,6.7333,1074930,7.7000,8.2700,7.7000,8.0800,0,1500,35030
TDH,20200730,6.4584,6.5584,6.4167,6.4833,532380,7.7500,7.8700,7.7000,7.7800,0,1040,0
TDH,20200729,6.5083,6.5333,6.2583,6.4417,998350,7.8100,7.8400,7.5100,7.7300,0,1040,0
TDH,20200728,6.3334,6.7500,6.3334,6.7250,679020,7.6000,8.1000,7.6000,8.0700,0,39360,0
TDH,20200727,6.5833,6.6917,6.4667,6.4667,1415210,7.9000,8.0300,7.7600,7.7600,100000,29870,0
TDH,20200724,7.2500,7.2916,6.8000,6.9500,881040,8.7000,8.7500,8.1600,8.3400,0,600,22010
TDH,20200723,7.3250,7.3583,7.2333,7.3083,794480,8.7900,8.8300,8.6800,8.7700,0,600,22010
TDH,20200722,7.4000,7.4000,7.2500,7.3083,535680,8.8800,8.8800,8.7000,8.7700,0,1000,20000
TDH,20200721,7.4167,7.4167,7.3500,7.4000,286900,8.9000,8.9000,8.8200,8.8800,0,2400,20090
TDH,20200720,7.3917,7.4834,7.3834,7.3917,328100,8.8700,8.9800,8.8600,8.8700,186000,2400,20090
TDH,20200717,7.4250,7.4916,7.3750,7.4167,646890,8.9100,8.9900,8.8500,8.9000,0,0,71090
TDH,20200716,7.4583,7.4750,7.4166,7.4333,286210,8.9500,8.9700,8.9000,8.9200,0,0,71090
TDH,20200715,7.5000,7.5417,7.4500,7.4583,446670,9.0000,9.0500,8.9400,8.9500,186000,3180,40000
TDH,20200714,7.4167,7.5000,7.3417,7.5000,428220,8.9000,9.0000,8.8100,9.0000,0,7000,10000
TDH,20200713,7.5333,7.5333,7.3917,7.4500,861670,9.0400,9.0400,8.8700,8.9400,0,39420,54700
TDH,20200710,7.6084,7.6084,7.4334,7.5250,837640,9.1300,9.1300,8.9200,9.0300,100000,1790,23680
TDH,20200709,7.4667,7.6417,7.4667,7.6167,1162660,8.9600,9.1700,8.9600,9.1400,129561,0,20000
TDH,20200708,7.4167,7.5667,7.3417,7.4167,1279480,8.9000,9.0800,8.8100,8.9000,0,5280,50460
TDH,20200707,7.3167,7.4334,7.2750,7.3417,1107560,8.7800,8.9200,8.7300,8.8100,0,0,33760
TDH,20200706,7.2833,7.3083,7.2000,7.2667,626160,8.7400,8.7700,8.6400,8.7200,0,14400,11940
TDH,20200703,7.2500,7.2500,7.1667,7.2083,518370,8.7000,8.7000,8.6000,8.6500,0,5960,200
TDH,20200702,7.3250,7.3250,7.0417,7.1667,441090,8.7900,8.7900,8.4500,8.6000,0,36150,20000
TDH,20200701,7.0417,7.2417,7.0334,7.1917,1214060,8.4500,8.6900,8.4400,8.6300,90000,36150,20000
TDH,20200630,7.4167,7.4250,6.9250,7.0417,1063320,8.9000,8.9100,8.3100,8.4500,0,34700,45790
TDH,20200629,7.5834,7.7250,7.2750,7.2917,1549180,9.1000,9.2700,8.7300,8.7500,0,34700,45790
TDH,20200626,8.1250,8.1250,7.6000,7.7417,1869600,9.7500,9.7500,9.1200,9.2900,0,0,74890
TDH,20200625,7.9167,8.1667,7.9167,8.0167,1159890,9.5000,9.8000,9.5000,9.6200,0,0,74890
