<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
FIR,20190227,41.40,41.60,38.80,41.00,36100,41.40,41.60,38.80,41.00,0,0,0
FIR,20190226,42.00,42.00,41.50,41.70,20080,42.00,42.00,41.50,41.70,0,0,0
FIR,20190225,42.20,42.25,41.70,42.25,14590,42.20,42.25,41.70,42.25,0,0,0
FIR,20190222,42.85,42.85,42.20,42.70,14400,42.85,42.85,42.20,42.70,0,0,0
FIR,20190221,42.85,42.85,39.90,42.85,9250,42.85,42.85,39.90,42.85,0,0,0
FIR,20190220,42.90,42.95,42.70,42.85,12120,42.90,42.95,42.70,42.85,0,0,0
FIR,20190219,42.80,43.00,42.60,42.95,34340,42.80,43.00,42.60,42.95,0,0,0
FIR,20190218,42.70,43.00,42.50,42.90,35190,42.70,43.00,42.50,42.90,0,0,0
FIR,20190215,42.70,42.95,42.60,42.90,16440,42.70,42.95,42.60,42.90,0,0,0
FIR,20190214,42.60,43.00,42.60,42.95,24060,42.60,43.00,42.60,42.95,0,0,0
FIR,20190213,43.00,43.00,42.60,42.90,25380,43.00,43.00,42.60,42.90,0,0,0
FIR,20190212,42.00,44.00,42.00,42.50,18270,42.00,44.00,42.00,42.50,0,0,0
FIR,20190211,40.80,42.00,40.80,41.50,14780,40.80,42.00,40.80,41.50,0,0,0
FIR,20190201,40.45,42.30,40.20,40.50,22570,40.45,42.30,40.20,40.50,0,0,0
FIR,20190131,40.45,40.55,40.40,40.50,18760,40.45,40.55,40.40,40.50,0,0,0
FIR,20190130,40.40,40.55,40.30,40.55,39500,40.40,40.55,40.30,40.55,0,0,0
FIR,20190129,40.50,40.60,40.30,40.55,46870,40.50,40.60,40.30,40.55,33490,0,0
FIR,20190128,40.55,40.65,40.50,40.60,48050,40.55,40.65,40.50,40.60,0,0,0
FIR,20190125,40.60,40.75,40.50,40.60,64780,40.60,40.75,40.50,40.60,0,0,0
FIR,20190124,40.50,40.85,40.30,40.70,81490,40.50,40.85,40.30,40.70,0,0,0
FIR,20190123,40.60,40.90,40.00,40.70,105780,40.60,40.90,40.00,40.70,0,0,0
FIR,20190122,40.75,40.85,40.30,40.80,112650,40.75,40.85,40.30,40.80,0,0,0
FIR,20190121,40.50,40.90,39.95,40.70,113860,40.50,40.90,39.95,40.70,0,0,0
FIR,20190118,40.55,40.95,40.15,40.70,121470,40.55,40.95,40.15,40.70,0,0,0
FIR,20190117,40.00,40.70,39.60,40.50,122790,40.00,40.70,39.60,40.50,0,0,0
FIR,20190116,39.95,40.00,39.00,39.95,124630,39.95,40.00,39.00,39.95,0,0,0
FIR,20190115,38.30,39.10,38.00,39.10,119310,38.30,39.10,38.00,39.10,0,0,0
FIR,20190114,37.30,38.05,37.30,38.00,104820,37.30,38.05,37.30,38.00,0,0,0
FIR,20190111,36.35,36.80,36.35,36.80,85050,36.35,36.80,36.35,36.80,0,0,0
FIR,20190110,36.40,36.55,36.35,36.50,70860,36.40,36.55,36.35,36.50,0,0,0
FIR,20190109,36.30,36.60,36.30,36.50,71590,36.30,36.60,36.30,36.50,0,0,0
FIR,20190108,36.40,36.50,36.20,36.45,75200,36.40,36.50,36.20,36.45,0,0,0
FIR,20190107,36.50,36.70,36.10,36.55,70500,36.50,36.70,36.10,36.55,0,0,0
FIR,20190104,36.30,36.65,36.10,36.55,70050,36.30,36.65,36.10,36.55,33490,0,0
FIR,20190103,36.50,36.85,36.50,36.50,60760,36.50,36.85,36.50,36.50,0,0,0
FIR,20190102,36.85,36.95,36.60,36.85,82010,36.85,36.95,36.60,36.85,0,0,0
FIR,20181228,36.50,36.85,36.30,36.80,80510,36.50,36.85,36.30,36.80,0,0,0
FIR,20181227,36.00,36.40,35.95,36.40,76750,36.00,36.40,35.95,36.40,0,0,0
FIR,20181226,35.80,36.10,35.80,36.05,76440,35.80,36.10,35.80,36.05,0,0,0
FIR,20181225,35.90,36.00,35.70,36.00,84100,35.90,36.00,35.70,36.00,0,0,0
FIR,20181224,36.05,36.20,36.00,36.15,75900,36.05,36.20,36.00,36.15,0,0,0
FIR,20181221,36.30,36.30,36.00,36.25,75730,36.30,36.30,36.00,36.25,0,0,0
FIR,20181220,36.20,36.45,36.20,36.40,77710,36.20,36.45,36.20,36.40,0,0,0
FIR,20181219,36.30,36.40,36.05,36.40,97400,36.30,36.40,36.05,36.40,0,0,0
FIR,20181218,36.40,36.70,36.20,36.55,84140,36.40,36.70,36.20,36.55,0,0,0
FIR,20181217,36.45,36.65,36.25,36.55,87800,36.45,36.65,36.25,36.55,0,0,0
FIR,20181214,36.50,36.55,36.30,36.55,81190,36.50,36.55,36.30,36.55,0,0,0
FIR,20181213,36.60,36.80,36.45,36.70,81630,36.60,36.80,36.45,36.70,0,0,0
FIR,20181212,36.50,36.65,36.00,36.60,75340,36.50,36.65,36.00,36.60,0,0,0
FIR,20181211,36.40,36.75,36.30,36.60,80490,36.40,36.75,36.30,36.60,0,0,0
FIR,20181210,36.75,37.00,36.40,36.75,86510,36.75,37.00,36.40,36.75,0,0,0
FIR,20181207,36.70,37.30,36.40,37.25,90240,36.70,37.30,36.40,37.25,0,0,0
FIR,20181206,37.50,37.60,36.80,37.20,85200,37.50,37.60,36.80,37.20,0,0,0
FIR,20181205,37.50,38.00,37.20,37.55,93080,37.50,38.00,37.20,37.55,0,0,0
FIR,20181204,38.50,38.80,37.50,37.90,89790,38.50,38.80,37.50,37.90,0,0,0
FIR,20181203,36.50,38.95,36.50,38.50,107730,36.50,38.95,36.50,38.50,0,0,0
FIR,20181130,36.90,37.00,36.25,36.95,100060,36.90,37.00,36.25,36.95,0,0,0
FIR,20181129,37.30,38.00,36.70,37.10,124920,37.30,38.00,36.70,37.10,0,0,0
FIR,20181128,37.50,38.20,36.80,37.90,135880,37.50,38.20,36.80,37.90,0,0,0
FIR,20181127,37.80,39.60,36.90,38.10,114620,37.80,39.60,36.90,38.10,0,0,0
FIR,20181126,36.30,37.55,36.20,37.50,127760,36.30,37.55,36.20,37.50,0,0,0
FIR,20181123,36.10,37.60,35.80,36.60,112660,36.10,37.60,35.80,36.60,0,0,0
FIR,20181122,35.50,37.00,35.30,36.40,84560,35.50,37.00,35.30,36.40,0,0,0
FIR,20181121,35.30,36.00,35.10,35.50,77530,35.30,36.00,35.10,35.50,0,0,0
FIR,20181120,35.80,36.70,35.70,36.10,76790,35.80,36.70,35.70,36.10,0,0,0
FIR,20181119,36.20,37.20,36.05,36.50,80460,36.20,37.20,36.05,36.50,0,0,0
FIR,20181116,35.40,36.70,35.40,36.70,73460,35.40,36.70,35.40,36.70,0,0,0
FIR,20181115,35.90,36.50,35.00,35.70,122210,35.90,36.50,35.00,35.70,0,0,0
FIR,20181114,35.80,38.00,35.70,36.10,94280,35.80,38.00,35.70,36.10,0,0,0
FIR,20181113,36.20,37.00,36.05,36.25,103310,36.20,37.00,36.05,36.25,0,0,0
FIR,20181112,35.30,37.60,35.30,37.00,110590,35.30,37.60,35.30,37.00,0,0,0
FIR,20181109,35.50,36.25,34.80,35.50,94040,35.50,36.25,34.80,35.50,0,0,0
FIR,20181108,36.00,36.30,35.70,36.30,77250,36.00,36.30,35.70,36.30,0,0,0
FIR,20181107,36.80,36.80,36.75,36.75,358700,36.80,36.80,36.75,36.75,0,0,0
FIR,20181106,34.40,34.40,34.40,34.40,86870,34.40,34.40,34.40,34.40,0,0,0
