<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
AST,20180104,54.0000,54.0000,54.0000,54.0000,12000
AST,20180105,57.7000,57.7000,57.7000,57.7000,8700
AST,20180108,61.7000,61.7000,61.7000,61.7000,150720
AST,20180109,66.0000,66.0000,66.0000,66.0000,223230
AST,20180110,70.6000,70.6000,70.6000,70.6000,173190
AST,20180111,68.0000,70.6000,65.7000,65.7000,203460
AST,20180112,69.0000,69.0000,65.0000,66.0000,234850
AST,20180115,66.0000,66.5000,63.9000,64.3000,63550
AST,20180116,63.1000,64.1000,62.4000,64.1000,126190
AST,20180117,66.0000,67.0000,65.0000,65.2000,106720
AST,20180118,65.0000,65.0000,61.8000,64.7000,118340
AST,20180119,64.7000,65.3000,63.0000,64.9000,159450
AST,20180122,64.9000,66.5000,64.9000,66.2000,295680
AST,20180125,67.0000,67.0000,65.0000,66.5000,278640
AST,20180126,66.7000,66.8000,66.0000,66.4000,163520
AST,20180129,63.0000,66.3000,62.8000,65.8000,269020
AST,20180130,64.0000,65.8000,63.5000,65.1000,354390
AST,20180131,67.0000,67.0000,65.7000,65.9000,116870
AST,20180201,66.5000,68.8000,66.0000,68.8000,471760
AST,20180202,70.0000,70.0000,68.8000,69.7000,322370
AST,20180205,69.3000,69.3000,68.2000,68.6000,193730
AST,20180206,65.0000,66.8000,63.8000,64.3000,280640
AST,20180207,66.3000,66.5000,65.1000,66.5000,252300
AST,20180208,66.5000,67.5000,65.5000,67.0000,186020
AST,20180209,65.0000,65.8000,64.0000,65.6000,175110
AST,20180212,66.5000,69.9000,66.4000,67.1000,135440
AST,20180213,69.0000,69.0000,67.3000,67.9000,122540
AST,20180221,68.5000,72.0000,68.5000,71.2000,179470
AST,20180222,72.0000,72.0000,70.0000,71.3000,161180
AST,20180223,72.0000,72.0000,71.5000,72.0000,172900
AST,20180226,72.0000,73.6000,71.0000,72.0000,145310
AST,20180227,72.2000,72.2000,71.1000,71.6000,159690
AST,20180228,71.6000,71.6000,71.2000,71.6000,198250
AST,20180301,72.0000,72.2000,71.6000,72.0000,422090
AST,20180302,71.8000,77.0000,71.6000,76.8000,377660
AST,20180305,78.0000,80.0000,78.0000,79.0000,186220
AST,20180306,79.0000,79.0000,77.3000,78.7000,123950
AST,20180307,78.7000,82.0000,77.8000,78.4000,166610
AST,20180308,79.0000,81.0000,78.4000,81.0000,187690
AST,20180309,81.5000,85.3000,81.5000,84.9000,219610
AST,20180312,85.7000,86.0000,83.2000,83.2000,125910
AST,20180313,83.0000,83.8000,81.0000,82.9000,155190
AST,20180314,83.7000,84.2000,82.9000,83.5000,138290
AST,20180315,84.0000,84.0000,77.7000,77.7000,321820
AST,20180316,77.7000,82.0000,77.5000,82.0000,228160
AST,20180319,82.9000,82.9000,80.3000,81.4000,124120
AST,20180320,81.9000,82.4000,80.1000,82.0000,152330
AST,20180321,80.3000,82.5000,76.5000,76.5000,245380
AST,20180322,79.0000,79.0000,74.6000,77.0000,173020
AST,20180323,73.0000,77.0000,73.0000,76.8000,116420
AST,20180326,76.8000,77.7000,76.7000,77.6000,128920
AST,20180327,79.5000,82.0000,79.0000,82.0000,154960
AST,20180328,82.5000,82.5000,79.0000,80.7000,143580
AST,20180329,81.0000,81.3000,79.0000,80.0000,118090
AST,20180330,80.3000,80.4000,78.0000,80.0000,112340
AST,20180402,80.0000,80.0000,79.1000,79.8000,139790
AST,20180403,80.0000,81.9000,80.0000,80.5000,185980
AST,20180404,81.7000,81.7000,80.0000,80.9000,175870
AST,20180405,81.9000,81.9000,80.0000,80.9000,146820
AST,20180406,81.4000,81.5000,80.9000,81.4000,160160
AST,20180409,81.9000,82.0000,80.0000,80.8000,135170
AST,20180410,81.0000,81.0000,80.0000,80.1000,115720
AST,20180411,80.7000,80.7000,77.5000,77.9000,228580
AST,20180412,77.9000,77.9000,77.0000,77.4000,138310
AST,20180413,76.3000,79.0000,76.3000,78.3000,353340
AST,20180416,79.2000,79.5000,78.5000,79.0000,104460
AST,20180417,79.9000,80.5000,79.8000,80.0000,257250
AST,20180418,80.5000,81.4000,80.1000,81.2000,225770
AST,20180419,81.5000,84.4000,81.2000,82.0000,238130
AST,20180420,83.5000,83.5000,82.3000,82.5000,106250
AST,20180423,83.0000,83.5000,80.0000,82.0000,164650
AST,20180424,82.0000,82.5000,81.0000,82.5000,149860
AST,20180426,83.5000,83.7000,81.5000,81.9000,122900
AST,20180427,81.5000,82.0000,80.5000,82.0000,140120
AST,20180502,83.0000,83.0000,80.5000,81.5000,101420
AST,20180503,82.0000,82.0000,80.1000,81.5000,103170
AST,20180504,82.0000,82.7000,81.0000,81.4000,83030
AST,20180507,81.4000,81.5000,78.0000,79.5000,85350
AST,20180508,79.0000,79.0000,75.5000,75.5000,118110
AST,20180509,75.0000,75.0000,72.5000,73.5000,140310
AST,20180510,72.1000,73.4000,71.0000,71.0000,111260
AST,20180511,71.0000,71.0000,68.0000,70.0000,72350
