<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
IDI,20190410,8.15,8.60,8.05,8.55,1581240,8.15,8.60,8.05,8.55,0,9500,15000
IDI,20190409,8.04,8.19,8.01,8.15,901000,8.04,8.19,8.01,8.15,0,6730,5000
IDI,20190408,7.97,8.08,7.97,8.00,637280,7.97,8.08,7.97,8.00,0,0,5720
IDI,20190405,7.95,8.00,7.90,7.96,539380,7.95,8.00,7.90,7.96,0,0,0
IDI,20190404,8.00,8.04,7.90,7.95,283740,8.00,8.04,7.90,7.95,0,13000,1000
IDI,20190403,7.96,7.97,7.84,7.89,453820,7.96,7.97,7.84,7.89,0,0,6000
IDI,20190402,8.14,8.19,7.93,7.95,639240,8.14,8.19,7.93,7.95,0,10000,0
IDI,20190401,7.70,8.10,7.70,8.03,1085290,7.70,8.10,7.70,8.03,0,0,0
IDI,20190329,7.71,7.79,7.69,7.70,667100,7.71,7.79,7.69,7.70,0,13740,0
IDI,20190328,7.68,7.82,7.60,7.67,497730,7.68,7.82,7.60,7.67,0,3000,6700
IDI,20190327,7.80,7.85,7.65,7.67,623020,7.80,7.85,7.65,7.67,0,3000,0
IDI,20190326,8.00,8.07,7.64,7.65,1578750,8.00,8.07,7.64,7.65,0,49000,27200
IDI,20190325,7.90,8.19,7.85,7.85,1174450,7.90,8.19,7.85,7.85,0,0,0
IDI,20190322,8.50,8.69,8.27,8.30,1160660,8.50,8.69,8.27,8.30,0,5000,0
IDI,20190321,8.65,8.71,8.42,8.42,663800,8.65,8.71,8.42,8.42,0,12000,26080
IDI,20190320,8.64,8.71,8.55,8.63,652200,8.64,8.71,8.55,8.63,0,13650,0
IDI,20190319,8.54,8.90,8.54,8.60,699230,8.54,8.90,8.54,8.60,0,13000,0
IDI,20190318,8.47,8.60,8.47,8.54,866510,8.47,8.60,8.47,8.54,0,41080,0
IDI,20190315,8.65,8.70,8.41,8.41,1211970,8.65,8.70,8.41,8.41,0,2900,0
IDI,20190314,8.70,8.78,8.63,8.65,864770,8.70,8.78,8.63,8.65,0,0,0
IDI,20190313,8.97,8.97,8.70,8.70,967100,8.97,8.97,8.70,8.70,0,19800,0
IDI,20190312,8.90,9.03,8.80,8.85,472580,8.90,9.03,8.80,8.85,0,6910,3280
IDI,20190311,8.90,8.95,8.79,8.80,723480,8.90,8.95,8.79,8.80,0,0,0
IDI,20190308,9.10,9.10,8.90,8.90,1871090,9.10,9.10,8.90,8.90,0,0,0
IDI,20190307,9.19,9.33,9.16,9.16,1145520,9.19,9.33,9.16,9.16,0,640,11000
IDI,20190306,9.20,9.27,9.10,9.19,686700,9.20,9.27,9.10,9.19,0,0,0
IDI,20190305,9.23,9.37,9.13,9.14,1276180,9.23,9.37,9.13,9.14,0,18570,980
IDI,20190304,8.90,9.24,8.85,9.23,1213150,8.90,9.24,8.85,9.23,0,11000,0
IDI,20190301,8.73,8.89,8.73,8.84,212980,8.73,8.89,8.73,8.84,0,0,0
IDI,20190228,8.91,9.00,8.72,8.72,1092870,8.91,9.00,8.72,8.72,0,2000,25000
IDI,20190227,8.90,8.97,8.88,8.91,1099950,8.90,8.97,8.88,8.91,0,1000,0
IDI,20190226,8.80,8.88,8.62,8.88,1360220,8.80,8.88,8.62,8.88,0,12200,0
IDI,20190225,8.70,8.90,8.60,8.73,2101360,8.70,8.90,8.60,8.73,0,2070,258000
IDI,20190222,8.50,8.64,8.30,8.60,1326800,8.50,8.64,8.30,8.60,0,800,0
IDI,20190221,8.90,8.98,8.38,8.55,2194720,8.90,8.98,8.38,8.55,0,20000,87670
IDI,20190220,9.00,9.10,8.81,8.90,1621100,9.00,9.10,8.81,8.90,0,0,0
