<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VCG,20080905,42.0000,45.0000,36.0000,39.6000,2352200
VCG,20080908,38.5000,42.4000,37.1000,37.1000,560200
VCG,20080909,34.8000,37.5000,34.8000,35.5000,496000
VCG,20080910,36.0000,36.0000,33.9000,33.9000,511900
VCG,20080911,31.9000,31.9000,31.9000,31.9000,70200
VCG,20080912,29.7000,29.7000,29.7000,29.7000,35600
VCG,20080915,27.7000,30.0000,27.7000,27.7000,992100
VCG,20080916,26.0000,26.0000,26.0000,26.0000,280600
VCG,20080917,24.2000,24.2000,24.2000,24.2000,54100
VCG,20080918,22.6000,22.6000,22.6000,22.6000,42800
VCG,20080919,21.1000,24.1000,21.1000,24.1000,1351700
VCG,20080922,25.1000,25.1000,25.1000,25.1000,276600
VCG,20080923,26.8000,26.8000,23.4000,26.2000,1588100
VCG,20080924,26.1000,27.0000,25.1000,26.9000,604400
VCG,20080925,26.3000,28.0000,25.8000,28.0000,1023100
VCG,20080926,29.2000,29.2000,27.4000,28.5000,714700
VCG,20080929,29.0000,29.0000,26.7000,26.9000,837700
VCG,20080930,25.4000,25.4000,25.4000,25.4000,20100
VCG,20081001,26.2000,26.8000,23.9000,25.3000,529700
VCG,20081002,24.4000,26.3000,24.4000,25.6000,454400
VCG,20081003,24.5000,25.4000,24.5000,25.2000,322700
VCG,20081006,25.5000,25.5000,23.4000,23.8000,462900
VCG,20081007,22.3000,22.5000,22.3000,22.4000,1008200
VCG,20081008,20.8000,22.3000,20.8000,22.1000,562200
VCG,20081009,21.5000,23.2000,21.0000,22.9000,521500
VCG,20081010,22.0000,22.4000,21.0000,21.0000,682900
VCG,20081013,21.2000,22.6000,21.0000,22.4000,289000
VCG,20081014,23.3000,23.3000,23.3000,23.3000,2700
VCG,20081015,24.7000,24.9000,23.3000,24.9000,788900
VCG,20081016,24.0000,24.0000,22.6000,23.2000,372100
VCG,20081017,24.6000,24.7000,23.2000,23.8000,258100
VCG,20081020,23.5000,24.0000,22.8000,22.9000,171000
VCG,20081021,24.7000,24.7000,22.9000,23.6000,228100
VCG,20081022,23.2000,23.2000,22.2000,22.8000,128300
VCG,20081023,21.1000,22.0000,21.1000,21.1000,306000
VCG,20081024,19.9000,21.2000,19.8000,20.0000,327600
VCG,20081027,19.3000,19.3000,18.8000,18.8000,150900
VCG,20081028,17.5000,19.5000,17.5000,19.0000,387300
VCG,20081029,19.1000,19.1000,18.2000,19.1000,306900
VCG,20081030,20.0000,20.2000,18.3000,20.0000,236000
VCG,20081031,20.2000,20.7000,19.6000,20.1000,227800
VCG,20081103,20.0000,20.5000,18.7000,19.8000,314900
VCG,20081104,19.8000,20.5000,19.0000,20.5000,589900
VCG,20081105,21.6000,21.6000,21.2000,21.6000,983500
VCG,20081106,21.0000,22.0000,20.1000,20.6000,755600
VCG,20081107,19.4000,20.0000,19.4000,19.4000,494100
VCG,20081110,20.4000,20.4000,19.3000,19.6000,256100
VCG,20081111,19.7000,19.7000,18.4000,18.4000,537100
VCG,20081112,18.0000,18.3000,17.3000,17.9000,509100
VCG,20081113,17.7000,18.0000,17.1000,17.9000,319500
VCG,20081114,18.0000,18.7000,18.0000,18.5000,392500
VCG,20081117,18.0000,18.4000,18.0000,18.1000,263300
VCG,20081118,7.3361,7.3361,7.0064,7.0888,305400
VCG,20081119,7.0888,7.1300,6.8003,6.8827,387600
VCG,20081120,6.8415,6.8415,6.4706,6.5118,379800
VCG,20081121,6.5118,6.5118,6.0585,6.0585,477700
VCG,20081124,6.3057,6.3470,6.0172,6.0172,468200
VCG,20081125,6.3882,6.3882,5.8112,5.9348,477700
VCG,20081126,5.9348,5.9348,5.5227,5.5227,702300
VCG,20081127,5.6463,5.6875,5.2754,5.3990,529100
VCG,20081128,5.5227,5.7700,5.3990,5.7700,631500
VCG,20081201,6.0997,6.0997,5.7700,6.0997,715100
VCG,20081202,6.4706,6.4706,6.0172,6.4706,424800
VCG,20081203,6.8003,6.8003,6.4294,6.8003,1303800
VCG,20081204,7.1712,7.1712,6.3882,6.6767,642500
VCG,20081205,6.3057,6.5118,6.1821,6.1821,388700
VCG,20081208,5.9348,5.9348,5.8112,5.8524,596000
VCG,20081209,5.9760,6.1409,5.6875,6.0172,302500
VCG,20081210,5.9348,5.9348,5.6875,5.8112,241500
VCG,20081211,5.5639,6.1409,5.5639,6.1409,366500
VCG,20081212,6.1409,6.3057,6.0997,6.3057,489700
VCG,20081215,6.6767,6.6767,6.4706,6.6767,924000
VCG,20081216,7.1300,7.1300,6.2233,6.3057,520800
