<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BCM,20180221,28.0814,28.0814,23.7174,23.7174,81200
BCM,20180222,24.6661,24.6661,23.7174,23.7174,28900
BCM,20180223,23.9071,23.9071,21.2508,21.8201,37800
BCM,20180226,20.8714,23.0534,18.9740,21.7252,21100
BCM,20180227,23.5277,23.5277,18.9740,22.7688,34700
BCM,20180228,19.3535,20.8714,19.3535,20.8714,2300
BCM,20180301,20.8714,21.0611,19.9227,21.0611,21100
BCM,20180302,20.7765,20.7765,19.4483,20.4919,24900
BCM,20180305,20.1124,20.3970,19.9227,20.2073,35500
BCM,20180306,21.3457,21.3457,19.4483,20.5867,4200
BCM,20180307,19.4483,19.4483,18.9739,19.1637,3000
BCM,20180308,19.9227,19.9227,19.9227,19.9227,2100
BCM,20180309,19.9227,19.9227,17.0766,19.8278,36700
BCM,20180312,18.9740,19.8278,18.4996,19.4483,7000
BCM,20180313,18.9740,18.9740,18.2150,18.7842,15100
BCM,20180314,18.1201,18.6893,17.8355,17.8355,11700
BCM,20180315,17.3612,18.4996,17.0765,18.3099,29700
BCM,20180316,19.8278,20.3970,18.4996,18.9740,33500
BCM,20180319,19.1637,20.1124,19.1637,20.1124,14000
BCM,20180320,18.9740,19.8278,18.1201,18.9740,101100
BCM,20180321,19.4484,19.4484,18.1202,18.7842,63600
BCM,20180322,18.9739,21.2508,18.7842,21.2508,135400
BCM,20180323,21.1559,22.5790,20.8713,22.2944,97700
BCM,20180326,23.0534,23.1482,21.5354,22.7688,198500
BCM,20180327,22.7688,25.4252,19.7330,22.7688,362200
BCM,20180328,22.3893,24.8559,21.3457,22.6739,433200
BCM,20180329,22.5790,24.0021,22.2944,22.5790,272700
BCM,20180330,22.8636,23.7174,22.8636,23.6226,46000
BCM,20180402,23.7175,24.3816,23.7175,24.3815,47800
BCM,20180403,24.5712,25.6148,24.1918,24.9508,49300
BCM,20180404,24.9508,24.9508,24.2867,24.6661,60400
BCM,20180405,24.6661,24.9507,24.2866,24.8559,206800
BCM,20180406,24.6662,24.8559,24.1918,24.4764,70500
BCM,20180409,24.0969,25.4251,24.0021,25.1405,71600
BCM,20180410,24.0021,24.8559,24.0021,24.6661,63800
BCM,20180411,24.6661,24.6661,23.7174,24.4764,77400
BCM,20180412,24.3815,24.4764,23.7174,24.3815,100200
BCM,20180413,24.4764,24.6661,23.9072,24.4764,36600
BCM,20180416,24.2867,24.3815,24.2867,24.3815,55000
BCM,20180417,24.3815,24.3815,23.7174,24.3815,58000
BCM,20180418,24.2866,24.3815,24.2866,24.3815,10500
BCM,20180419,23.7174,24.2867,23.5277,24.2867,30000
