<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SZC,20190115,13.9960,13.9960,10.2637,10.2637,109570
SZC,20190116,10.2637,10.9635,10.2637,10.9635,27940
SZC,20190117,11.7100,11.7100,11.7099,11.7099,119080
SZC,20190118,12.2231,12.3164,11.7099,11.7099,50480
SZC,20190121,11.7099,11.7099,11.1034,11.1034,13560
SZC,20190122,10.8235,10.8235,10.4503,10.4503,44240
SZC,20190123,10.2637,10.4503,10.2637,10.2637,32640
SZC,20190124,10.2637,10.7302,10.1704,10.1704,25700
SZC,20190125,10.0771,10.2637,9.9838,10.1704,49630
SZC,20190128,10.2637,10.2637,9.7971,9.7971,14490
SZC,20190129,9.7971,9.7971,9.6105,9.6105,17290
SZC,20190130,9.7971,10.2637,9.7971,10.2637,13100
SZC,20190131,9.6106,10.8235,9.6106,10.8235,13540
SZC,20190201,11.0101,11.3833,11.0101,11.1967,26280
SZC,20190211,11.1034,11.3367,10.4503,11.1034,19240
SZC,20190212,11.3833,11.3833,10.8235,11.1967,6110
SZC,20190213,10.6835,11.1967,10.5902,10.5902,12030
SZC,20190214,10.6369,11.1034,10.6369,11.1034,44960
SZC,20190215,11.1967,11.1967,10.9634,11.1501,710
SZC,20190218,10.9635,11.0568,10.7769,10.9168,8130
SZC,20190219,10.7302,10.9635,10.7302,10.7302,10110
SZC,20190220,10.7302,11.0101,10.7302,10.9168,240
SZC,20190221,10.6369,11.0101,10.6369,10.9168,11650
SZC,20190222,10.4503,10.8701,10.4503,10.5902,4700
SZC,20190225,10.9634,10.9634,10.5435,10.6835,6120
SZC,20190226,10.5902,10.8235,10.5435,10.6369,26740
SZC,20190227,10.6369,10.6369,10.5902,10.5902,9660
SZC,20190228,10.5435,10.5435,10.3569,10.3570,28330
SZC,20190301,10.6369,10.6369,10.4503,10.5902,6140
SZC,20190304,10.5435,10.5902,10.4502,10.5902,34570
SZC,20190305,10.5902,10.7302,10.3569,10.7302,56010
SZC,20190306,10.5436,11.0101,10.5436,10.8235,33470
SZC,20190307,10.5902,11.5700,10.5902,11.5700,267080
SZC,20190308,11.8966,12.2231,11.8966,12.0365,111620
SZC,20190311,12.0365,12.8763,12.0365,12.8762,278650
SZC,20190312,13.1561,13.7627,13.0628,13.7627,641940
SZC,20190313,13.9960,13.9960,13.2495,13.8093,142590
SZC,20190314,13.6227,13.9959,13.3894,13.9026,137890
SZC,20190315,13.9026,14.0892,13.5294,13.7160,267670
SZC,20190318,13.7627,13.8093,13.2495,13.5294,182310
SZC,20190319,13.3428,13.6694,13.3428,13.6227,134560
SZC,20190320,13.7160,14.3691,13.4361,14.3691,220550
SZC,20190321,14.5557,15.3489,14.3691,15.3489,561890
