<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VMC,20180221,63.00,65.00,63.00,63.80,80494,63.00,65.00,63.00,63.80,0,600,500
VMC,20180213,58.00,62.80,58.00,62.00,95800,58.00,62.80,58.00,62.00,1842726,24100,0
VMC,20180212,62.00,62.50,59.50,59.50,41411,62.00,62.50,59.50,59.50,0,0,0
VMC,20180209,60.50,61.00,58.50,61.00,21808,60.50,61.00,58.50,61.00,0,0,0
VMC,20180208,63.00,65.00,59.30,62.00,164383,63.00,65.00,59.30,62.00,0,12500,0
VMC,20180207,56.00,59.20,56.00,59.20,166936,56.00,59.20,56.00,59.20,0,0,0
VMC,20180206,55.00,56.20,50.50,53.90,132031,55.00,56.20,50.50,53.90,0,0,0
VMC,20180205,59.50,59.50,56.00,56.00,58933,59.50,59.50,56.00,56.00,0,0,0
VMC,20180202,62.00,62.00,58.00,59.50,15622,62.00,62.00,58.00,59.50,0,0,0
VMC,20180201,60.00,61.00,57.50,60.00,88018,60.00,61.00,57.50,60.00,0,0,0
VMC,20180131,60.00,66.40,59.50,60.40,47071,60.00,66.40,59.50,60.40,0,0,0
VMC,20180130,57.50,61.90,56.00,61.90,117593,57.50,61.90,56.00,61.90,0,0,0
VMC,20180129,57.80,58.00,56.00,57.50,69945,57.80,58.00,56.00,57.50,0,0,0
VMC,20180126,61.00,61.00,56.20,57.90,47945,61.00,61.00,56.20,57.90,0,0,0
VMC,20180125,61.50,64.00,60.00,60.80,79201,61.50,64.00,60.00,60.80,0,0,0
VMC,20180124,66.50,66.50,58.00,60.50,65231,66.50,66.50,58.00,60.50,0,0,0
VMC,20180123,64.40,67.10,58.00,60.50,127027,64.40,67.10,58.00,60.50,0,0,0
VMC,20180122,55.00,61.00,55.00,61.00,205248,55.00,61.00,55.00,61.00,0,0,0
VMC,20180119,50.50,55.50,50.00,55.50,209487,50.50,55.50,50.00,55.50,0,0,0
VMC,20180118,51.40,51.40,49.70,50.50,11281,51.40,51.40,49.70,50.50,0,0,0
VMC,20180117,50.00,52.50,50.00,51.00,51899,50.00,52.50,50.00,51.00,0,0,0
VMC,20180116,51.00,51.00,50.00,50.80,10211,51.00,51.00,50.00,50.80,0,0,0
VMC,20180115,49.50,52.50,49.50,50.50,43058,49.50,52.50,49.50,50.50,0,0,0
VMC,20180112,53.00,53.00,51.00,52.00,67999,53.00,53.00,51.00,52.00,0,0,0
VMC,20180111,52.00,53.00,51.10,53.00,27461,52.00,53.00,51.10,53.00,0,0,0
VMC,20180110,52.50,53.80,51.20,52.50,23174,52.50,53.80,51.20,52.50,1842726,0,0
VMC,20180109,49.00,53.60,49.00,53.50,101220,49.00,53.60,49.00,53.50,0,0,0
VMC,20180108,46.50,49.00,46.20,48.80,37631,46.50,49.00,46.20,48.80,0,0,0
VMC,20180105,47.00,48.00,46.70,47.50,10678,47.00,48.00,46.70,47.50,0,0,0
VMC,20180104,48.00,48.00,46.80,47.80,18950,48.00,48.00,46.80,47.80,0,0,0
VMC,20180103,48.00,49.50,47.60,48.00,25675,48.00,49.50,47.60,48.00,0,0,0
VMC,20180102,48.50,49.00,48.00,49.00,6979,48.50,49.00,48.00,49.00,0,0,0
VMC,20171229,48.00,49.00,48.00,48.50,8023,48.00,49.00,48.00,48.50,0,0,0
VMC,20171228,47.90,49.00,47.90,48.60,10698,47.90,49.00,47.90,48.60,0,0,58
VMC,20171227,47.20,48.00,47.20,47.90,9526,47.20,48.00,47.20,47.90,0,0,0
VMC,20171226,47.40,48.00,46.70,47.20,10731,47.40,48.00,46.70,47.20,0,0,0
VMC,20171225,47.00,48.10,47.00,48.10,7220,47.00,48.10,47.00,48.10,8500,0,0
VMC,20171222,49.60,49.60,46.70,46.70,21338,49.60,49.60,46.70,46.70,0,0,0
VMC,20171221,50.00,50.10,49.00,49.30,18540,50.00,50.10,49.00,49.30,0,0,0
VMC,20171220,50.20,50.70,49.70,50.20,14840,50.20,50.70,49.70,50.20,0,0,0
VMC,20171219,51.00,51.40,50.00,51.40,24770,51.00,51.40,50.00,51.40,0,0,0
VMC,20171218,51.00,51.50,50.80,51.50,5963,51.00,51.50,50.80,51.50,8500,0,0
VMC,20171215,51.00,52.00,50.10,51.50,32300,51.00,52.00,50.10,51.50,5000,0,0
VMC,20171214,50.00,53.40,50.00,52.40,78184,50.00,53.40,50.00,52.40,0,0,0
VMC,20171213,50.00,50.80,49.70,50.80,15314,50.00,50.80,49.70,50.80,8500,0,0
VMC,20171212,49.30,51.40,49.30,50.00,15400,49.30,51.40,49.30,50.00,5000,0,0
VMC,20171211,49.30,50.40,49.10,50.20,13940,49.30,50.40,49.10,50.20,0,0,0
VMC,20171208,50.00,50.10,49.50,50.10,17450,50.00,50.10,49.50,50.10,8400,0,0
VMC,20171207,50.00,50.50,50.00,50.10,10088,50.00,50.50,50.00,50.10,0,0,0
VMC,20171206,50.00,50.20,50.00,50.00,9700,50.00,50.20,50.00,50.00,0,0,0
VMC,20171205,51.00,51.00,50.20,50.20,15426,51.00,51.00,50.20,50.20,5000,0,0
VMC,20171204,50.50,52.00,50.50,51.00,24394,50.50,52.00,50.50,51.00,0,0,0
