<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
TIP,20160606,8.6357,10.3628,8.6357,10.2477,65660
TIP,20160607,10.3053,10.3053,9.6720,10.1326,13030
TIP,20160608,10.1326,10.1326,10.1326,10.1326,0
TIP,20160609,9.4417,9.4993,9.4417,9.4417,10020
TIP,20160610,9.2690,9.4993,8.8084,8.8660,15970
TIP,20160613,8.8660,8.8660,8.5206,8.5206,7220
TIP,20160614,8.4055,9.0963,8.4055,9.0963,6170
TIP,20160615,9.4417,9.4417,9.0963,9.0963,13040
TIP,20160616,9.2114,9.2114,8.9236,8.9236,11930
TIP,20160617,8.8660,8.9236,8.6933,8.6933,1970
TIP,20160620,8.8660,8.9812,8.8660,8.9236,24920
TIP,20160621,8.6933,9.1539,8.6933,9.1539,9860
TIP,20160622,8.8660,9.1539,8.8660,9.1539,400
TIP,20160623,8.8660,8.9236,8.8660,8.9236,5900
TIP,20160624,8.6357,8.7509,8.6357,8.7509,9060
TIP,20160627,8.4055,8.7509,8.4054,8.4054,16490
TIP,20160628,8.9811,8.9811,8.9235,8.9236,160
TIP,20160629,8.9236,8.9236,8.9236,8.9236,0
TIP,20160630,8.6357,8.7509,8.6357,8.7509,44600
TIP,20160701,8.8085,8.8660,8.8084,8.8084,12480
TIP,20160704,8.6357,8.9236,8.6357,8.9236,13450
TIP,20160705,8.9236,8.9236,8.8084,8.8084,2760
TIP,20160706,8.8084,8.8084,8.6933,8.6933,2370
TIP,20160707,8.8084,8.9236,8.8084,8.9236,11000
TIP,20160708,8.6933,9.0963,8.6933,9.0387,17310
TIP,20160711,9.0387,9.0387,9.0387,9.0387,16880
TIP,20160712,9.0387,9.0387,9.0387,9.0387,2590
TIP,20160713,8.6933,9.0387,8.6933,9.0387,10190
TIP,20160714,9.0387,9.0387,9.0387,9.0387,12000
TIP,20160715,8.7508,8.8084,8.7508,8.8084,2300
TIP,20160718,8.7508,8.8660,8.7508,8.8660,3300
TIP,20160719,8.9236,8.9812,8.9236,8.9812,1300
TIP,20160720,8.9812,9.0963,8.9812,9.0963,3110
TIP,20160721,8.9236,9.0387,8.9236,9.0387,28100
TIP,20160722,9.0387,9.0963,8.9811,9.0963,5130
TIP,20160725,9.0963,9.0963,9.0387,9.0387,4600
TIP,20160726,9.0387,9.6144,9.0387,9.6144,15710
TIP,20160727,10.2477,10.2477,10.0750,10.2477,60980
TIP,20160728,10.3053,10.8810,10.3053,10.8810,34290
TIP,20160729,10.8810,10.9386,10.6507,10.6507,33690
TIP,20160801,10.5931,10.6507,10.0750,10.6507,10740
TIP,20160802,10.6507,10.6507,10.0750,10.5932,31180
TIP,20160803,10.0751,10.5356,10.0751,10.5356,33590
TIP,20160804,10.6507,10.6507,10.2477,10.2477,14430
TIP,20160805,10.0750,10.8234,10.0750,10.2477,17820
TIP,20160808,10.3628,10.3628,10.2477,10.2477,12600
TIP,20160809,10.3628,10.5356,10.2477,10.5356,10950
TIP,20160810,10.6507,10.6507,10.3629,10.5356,31780
TIP,20160811,10.5356,10.9386,10.5356,10.6507,5420
TIP,20160812,10.6507,10.6507,10.6507,10.6507,19650
TIP,20160815,10.6507,10.6507,10.6507,10.6507,1500
TIP,20160816,10.6507,10.6507,10.4780,10.4780,10030
TIP,20160817,10.2477,10.6507,10.2477,10.3629,9540
TIP,20160818,10.3629,10.3629,10.3053,10.3053,14880
TIP,20160819,10.2477,10.6507,10.2477,10.2477,6910
TIP,20160822,10.4204,10.4204,10.2477,10.3053,23010
TIP,20160823,10.3053,10.3629,10.3053,10.3053,26080
TIP,20160824,10.3053,10.3629,10.3053,10.3053,15330
TIP,20160825,10.3053,10.4780,10.3053,10.3629,19830
TIP,20160826,10.3629,10.3629,10.3629,10.3629,4500
TIP,20160829,10.3629,10.5932,10.3629,10.4780,14360
TIP,20160830,10.4780,10.4780,10.3629,10.4204,4650
