<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VIX,20091229,5.2944,5.2944,4.4120,4.9944,96300
VIX,20091230,4.7650,4.9944,4.6591,4.6591,74500
VIX,20091231,4.7650,4.7650,4.4120,4.4120,86600
VIX,20100104,4.4649,4.7650,4.2355,4.7650,177700
VIX,20100105,4.8356,4.8356,4.8356,4.8356,61300
VIX,20100106,5.1709,5.1709,4.8356,5.1709,243500
VIX,20100107,5.4533,5.4533,5.2591,5.4533,95900
VIX,20100108,5.7886,5.7886,5.2945,5.4180,349400
VIX,20100111,5.7886,5.7886,5.2592,5.3474,163000
VIX,20100112,5.2945,5.2945,4.9591,4.9591,127700
VIX,20100113,5.2062,5.2062,4.6767,5.0650,136900
VIX,20100114,5.1003,5.1179,4.9415,4.9591,42400
VIX,20100115,4.7826,4.9415,4.6767,4.6944,40100
VIX,20100118,4.5885,4.5885,4.3944,4.3944,60500
VIX,20100119,4.5003,4.5885,4.4120,4.4826,23300
VIX,20100120,4.5002,4.5885,4.2002,4.2179,52700
VIX,20100121,4.4120,4.4473,3.9885,4.2708,18600
VIX,20100122,3.9884,4.3414,3.9884,4.2355,15700
VIX,20100125,4.3943,4.3943,4.0590,4.2708,29700
VIX,20100126,4.4120,4.5179,4.4120,4.5179,37400
VIX,20100127,4.7120,4.7120,4.5003,4.5179,11900
VIX,20100128,4.5179,4.5179,4.2355,4.2532,31500
VIX,20100129,4.5003,4.5356,4.2355,4.2355,10900
VIX,20100201,4.4296,4.4296,4.1296,4.1473,61900
VIX,20100202,4.4120,4.4120,3.9885,4.0061,21700
VIX,20100203,3.9885,3.9885,3.8296,3.8826,66500
VIX,20100204,4.0591,4.0591,3.7414,3.9002,45800
VIX,20100205,3.9178,4.0414,3.8120,4.0414,17800
VIX,20100208,3.8826,3.8826,3.7061,3.7061,33300
VIX,20100209,3.9355,3.9708,3.4767,3.5826,64900
VIX,20100210,3.6885,3.7591,3.6355,3.7061,3800
VIX,20100211,3.9179,3.9179,3.7590,3.7943,11800
VIX,20100212,3.8825,4.0414,3.8825,3.9532,14700
VIX,20100222,4.0591,4.0591,4.0061,4.0061,17100
VIX,20100223,3.8120,3.8120,3.7767,3.7767,17700
VIX,20100224,3.7767,3.7767,3.5296,3.6179,72100
VIX,20100225,3.7591,3.7767,3.5297,3.5649,31500
VIX,20100226,3.5649,3.8473,3.5296,3.8473,104800
VIX,20100301,4.0591,4.0944,3.9885,4.0591,63300
VIX,20100302,3.8473,3.8650,3.7944,3.8296,51200
VIX,20100303,3.9708,3.9708,3.8296,3.8649,41800
VIX,20100304,4.0061,4.0590,3.8649,3.9355,53000
VIX,20100305,3.9708,3.9708,3.8296,3.9355,35000
VIX,20100308,4.0590,4.2002,4.0590,4.2002,143300
VIX,20100309,4.4120,4.4120,4.0237,4.0238,34100
VIX,20100310,4.0238,4.0944,3.8826,3.9355,63000
VIX,20100311,3.9531,3.9531,3.8649,3.8826,21800
VIX,20100312,4.0238,4.0238,3.7944,3.9355,55600
VIX,20100315,3.9179,3.9708,3.7767,3.7943,30600
VIX,20100316,3.7943,3.8825,3.6178,3.6355,50700
VIX,20100317,3.7061,3.8120,3.6355,3.7414,57100
VIX,20100318,3.8120,3.9708,3.7061,3.8120,38500
VIX,20100319,3.8826,3.8826,3.6708,3.7061,68700
VIX,20100322,3.7061,3.7061,3.5473,3.6002,113800
VIX,20100323,3.6178,3.6355,3.4767,3.5296,99500
VIX,20100324,3.6178,3.6355,3.5120,3.6355,24000
VIX,20100325,3.5826,3.5826,3.3884,3.4414,76600
VIX,20100326,3.4061,3.4414,3.2296,3.2649,159600
VIX,20100329,3.2649,3.3355,3.2296,3.3355,121500
VIX,20100330,3.3355,3.3355,3.1237,3.1237,126300
VIX,20100331,3.2649,3.3002,3.1943,3.2119,17200
VIX,20100401,3.2472,3.3354,3.1943,3.3178,33500
VIX,20100402,3.2649,3.3002,3.1943,3.2472,15300
VIX,20100405,3.2648,3.2825,3.1943,3.2825,88600
VIX,20100406,3.2825,3.4413,3.2649,3.3178,77400
VIX,20100407,3.5296,3.5296,3.3002,3.3531,34800
VIX,20100408,3.3531,3.3707,3.3178,3.3178,37500
VIX,20100409,3.3707,3.4413,3.3178,3.3178,40600
VIX,20100412,3.3354,3.3531,3.3002,3.3531,47400
VIX,20100413,3.3531,3.3707,3.2649,3.3002,50100
VIX,20100414,3.2649,3.3355,3.2296,3.2296,40600
VIX,20100415,3.3002,3.3355,3.2472,3.3002,41200
VIX,20100416,3.3178,3.3178,3.2825,3.2825,19200
VIX,20100419,3.3001,3.3001,3.2119,3.2472,39200
VIX,20100420,3.2648,3.2825,3.2119,3.2296,39500
VIX,20100421,3.2120,3.3002,3.1767,3.2472,139600
VIX,20100422,3.2825,3.4414,3.2825,3.4414,161500
VIX,20100426,3.4414,3.4414,3.3532,3.3708,49900
VIX,20100427,3.4061,3.5120,3.3532,3.3884,38200
VIX,20100428,3.3708,3.3884,3.3002,3.3002,59300
VIX,20100429,3.3531,3.4767,3.3531,3.4414,139400
VIX,20100504,3.6179,3.6532,3.6179,3.6531,73100
VIX,20100505,3.9002,3.9002,3.7060,3.9002,232800
VIX,20100506,3.9531,4.1296,3.9531,4.1296,146300
VIX,20100507,4.2355,4.3944,4.1120,4.3944,467500
VIX,20100510,4.3768,4.6768,4.0944,4.2885,193400
VIX,20100511,4.3944,4.3944,4.0944,4.0944,187400
VIX,20100512,4.0944,4.0944,3.8296,3.8296,57800
VIX,20100513,3.5825,4.0590,3.5825,3.8649,266200
VIX,20100514,3.8825,3.9708,3.7061,3.9532,82100
VIX,20100517,3.8826,3.9885,3.6355,3.7061,67300
VIX,20100518,3.6355,3.8120,3.6002,3.7943,67300
VIX,20100519,3.5472,3.5472,3.4766,3.4767,36800
VIX,20100520,3.2473,3.5296,3.2473,3.4943,90800
VIX,20100521,3.3708,3.3708,3.1413,3.1767,94100
VIX,20100524,3.3355,3.3532,3.0179,3.3178,51300
VIX,20100525,3.3178,3.4060,3.2825,3.3884,56300
VIX,20100526,3.4413,3.6002,3.4413,3.6002,57200
VIX,20100527,3.5296,3.7061,3.5296,3.7061,30800
VIX,20100528,3.8826,3.9179,3.8473,3.9179,140100
VIX,20100531,3.9708,3.9708,3.6355,3.8826,99500
VIX,20100601,3.8473,3.9532,3.8297,3.9532,123200
