<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
LTG,20180403,40.40,41.00,40.00,41.00,17200,40.40,41.00,40.00,41.00,0,0,0
LTG,20180402,40.90,41.10,40.00,41.00,46075,40.90,41.10,40.00,41.00,0,0,0
LTG,20180330,40.80,41.00,40.80,41.00,9420,40.80,41.00,40.80,41.00,0,200,0
LTG,20180329,41.50,42.00,40.80,41.00,16110,41.50,42.00,40.80,41.00,0,0,0
LTG,20180328,40.40,42.00,40.00,41.20,105491,40.40,42.00,40.00,41.20,0,50000,3400
LTG,20180327,40.40,40.60,40.40,40.50,87350,40.40,40.60,40.40,40.50,0,20000,27100
LTG,20180326,40.10,40.60,40.10,40.60,86115,40.10,40.60,40.10,40.60,0,28000,18340
LTG,20180323,40.50,40.60,40.00,40.20,115660,40.50,40.60,40.00,40.20,5000,5000,40600
LTG,20180322,41.50,41.80,40.80,40.90,74120,41.50,41.80,40.80,40.90,0,0,11700
LTG,20180321,41.60,42.00,41.20,41.50,66100,41.60,42.00,41.20,41.50,0,0,8000
LTG,20180320,42.50,42.50,42.00,42.10,62050,42.50,42.50,42.00,42.10,5000,0,0
LTG,20180319,42.00,43.10,42.00,42.50,71765,42.00,43.10,42.00,42.50,0,3000,14300
LTG,20180316,40.90,42.80,40.90,42.00,27821,40.90,42.80,40.90,42.00,0,2500,0
LTG,20180315,41.10,43.00,41.10,42.00,88820,41.10,43.00,41.10,42.00,5000,2500,33700
LTG,20180314,42.00,42.70,41.00,41.50,112620,42.00,42.70,41.00,41.50,0,300,25600
LTG,20180313,43.90,43.90,42.00,42.30,163210,43.90,43.90,42.00,42.30,0,5000,12500
LTG,20180312,45.10,45.10,43.90,44.00,47766,45.10,45.10,43.90,44.00,0,2500,4300
LTG,20180309,42.30,47.00,42.20,44.80,423805,42.30,47.00,42.20,44.80,0,200,100000
LTG,20180308,40.20,43.00,40.20,43.00,228550,40.20,43.00,40.20,43.00,5000,3940,78000
LTG,20180307,39.70,40.00,39.50,40.00,53600,39.70,40.00,39.50,40.00,205000,211500,205200
LTG,20180306,39.60,39.90,39.50,39.90,21000,39.60,39.90,39.50,39.90,0,0,0
LTG,20180305,39.80,40.60,39.50,39.60,92705,39.80,40.60,39.50,39.60,0,5000,5000
LTG,20180302,39.50,39.90,39.50,39.60,25500,39.50,39.90,39.50,39.60,0,5400,11500
LTG,20180301,39.70,39.90,38.90,39.60,25320,39.70,39.90,38.90,39.60,0,5400,0
LTG,20180228,39.60,40.00,39.50,39.90,29700,39.60,40.00,39.50,39.90,0,4200,3000
LTG,20180227,40.30,40.30,39.50,39.90,29555,40.30,40.30,39.50,39.90,0,4800,0
LTG,20180226,40.00,41.00,39.00,39.00,30310,40.00,41.00,39.00,39.00,0,1000,0
LTG,20180223,38.80,40.60,38.80,40.40,48600,38.80,40.60,38.80,40.40,0,300,15100
LTG,20180222,39.00,39.20,38.80,38.80,57900,39.00,39.20,38.80,38.80,0,0,0
LTG,20180221,39.00,39.80,38.80,39.80,20400,39.00,39.80,38.80,39.80,0,1000,2000
LTG,20180213,39.80,39.80,38.80,39.30,7919,39.80,39.80,38.80,39.30,5000,0,0
LTG,20180212,38.70,39.40,38.00,39.40,9400,38.70,39.40,38.00,39.40,5000,0,0
LTG,20180209,38.50,39.00,37.20,39.00,29805,38.50,39.00,37.20,39.00,5000,0,0
LTG,20180208,39.50,39.50,38.60,38.90,19520,39.50,39.50,38.60,38.90,5000,0,0
LTG,20180207,39.90,40.00,39.30,39.30,10956,39.90,40.00,39.30,39.30,5000,0,0
LTG,20180206,39.00,39.00,37.00,37.60,45878,39.00,39.00,37.00,37.60,5000,3000,0
LTG,20180205,41.90,41.90,40.10,40.20,18247,41.90,41.90,40.10,40.20,0,5000,3000
LTG,20180202,41.60,42.10,41.60,41.80,36250,41.60,42.10,41.60,41.80,0,500,0
LTG,20180201,42.10,42.50,41.20,41.80,54631,42.10,42.50,41.20,41.80,7950,0,0
LTG,20180131,41.00,42.00,41.00,41.20,48650,41.00,42.00,41.00,41.20,0,2000,0
LTG,20180130,41.50,41.50,40.60,40.70,46409,41.50,41.50,40.60,40.70,0,2300,0
LTG,20180129,42.40,42.40,41.20,41.40,70486,42.40,42.40,41.20,41.40,0,0,0
LTG,20180126,42.50,42.50,42.00,42.10,41401,42.50,42.50,42.00,42.10,0,0,6200
LTG,20180125,42.70,43.10,42.00,42.50,65110,42.70,43.10,42.00,42.50,0,1200,37800
LTG,20180124,42.80,43.10,42.60,42.80,34312,42.80,43.10,42.60,42.80,0,0,1400
LTG,20180123,43.60,43.60,42.50,43.00,24420,43.60,43.60,42.50,43.00,0,2100,0
LTG,20180122,44.00,44.00,43.60,43.80,22060,44.00,44.00,43.60,43.80,0,0,0
LTG,20180119,44.00,44.50,43.00,44.40,84970,44.00,44.50,43.00,44.40,0,56100,0
LTG,20180118,41.50,44.00,41.50,44.00,82320,41.50,44.00,41.50,44.00,0,55600,0
LTG,20180117,42.10,42.50,41.60,42.50,32440,42.10,42.50,41.60,42.50,0,3600,0
LTG,20180116,42.90,42.90,42.20,42.20,12820,42.90,42.90,42.20,42.20,0,9100,0
LTG,20180115,43.20,43.20,42.60,42.60,7540,43.20,43.20,42.60,42.60,0,400,0
LTG,20180112,43.60,43.60,42.70,43.40,36900,43.60,43.60,42.70,43.40,0,8500,0
LTG,20180111,43.50,43.80,43.40,43.80,11746,43.50,43.80,43.40,43.80,0,4000,0
LTG,20180110,43.00,44.00,43.00,43.60,34832,43.00,44.00,43.00,43.60,0,6900,0
LTG,20180109,42.30,43.00,41.60,43.00,30840,42.30,43.00,41.60,43.00,0,4500,0
LTG,20180108,42.00,42.50,42.00,42.20,21510,42.00,42.50,42.00,42.20,300,1600,0
LTG,20180105,42.00,42.80,42.00,42.50,12830,42.00,42.80,42.00,42.50,0,0,0
LTG,20180104,43.40,43.40,42.20,42.50,20240,43.40,43.40,42.20,42.50,0,3000,0
LTG,20180103,44.10,44.20,43.20,43.30,13436,44.10,44.20,43.20,43.30,0,0,0
LTG,20180102,44.90,45.00,44.10,44.10,24474,44.90,45.00,44.10,44.10,0,0,0
LTG,20171229,45.00,45.30,44.10,45.30,31129,45.00,45.30,44.10,45.30,0,25000,0
LTG,20171228,43.50,45.50,43.50,45.50,43020,43.50,45.50,43.50,45.50,0,35100,0
LTG,20171227,43.00,44.00,42.50,43.60,33620,43.00,44.00,42.50,43.60,0,20000,0
LTG,20171226,43.00,43.60,43.00,43.60,27480,43.00,43.60,43.00,43.60,0,20000,0
LTG,20171225,43.00,43.40,42.00,42.00,16430,43.00,43.40,42.00,42.00,2000,0,0
LTG,20171222,41.50,43.90,41.50,43.50,29720,41.50,43.90,41.50,43.50,0,23000,0
LTG,20171221,42.00,42.20,40.00,42.20,45900,42.00,42.20,40.00,42.20,1000,35900,6600
LTG,20171220,41.00,43.00,40.00,43.00,30244,41.00,43.00,40.00,43.00,2000,24700,0
LTG,20171219,39.60,41.10,39.60,41.00,85150,39.60,41.10,39.60,41.00,0,59400,25000
LTG,20171218,39.80,39.80,39.30,39.60,56385,39.80,39.80,39.30,39.60,1000,10000,0
LTG,20171215,40.20,40.20,38.90,39.80,19235,40.20,40.20,38.90,39.80,2000,0,0
LTG,20171214,40.40,40.50,40.30,40.40,24875,40.40,40.50,40.30,40.40,0,0,0
LTG,20171213,40.60,40.60,40.50,40.50,21000,40.60,40.60,40.50,40.50,20000,6000,0
LTG,20171212,40.60,40.90,40.50,40.60,38210,40.60,40.90,40.50,40.60,0,0,0
LTG,20171211,41.10,41.10,40.70,40.70,26800,41.10,41.10,40.70,40.70,22810,0,0
LTG,20171208,41.00,41.50,41.00,41.50,23700,41.00,41.50,41.00,41.50,20000,0,0
LTG,20171207,40.90,41.20,40.20,41.00,13730,40.90,41.20,40.20,41.00,0,0,0
LTG,20171206,41.20,41.90,40.50,41.00,18300,41.20,41.90,40.50,41.00,0,0,0
LTG,20171205,42.00,42.10,41.80,41.80,15718,42.00,42.10,41.80,41.80,20000,7000,0
LTG,20171204,43.50,43.50,42.10,42.20,31596,43.50,43.50,42.10,42.20,0,5000,0
LTG,20171201,43.39,43.39,42.91,43.00,60879,44.90,44.90,44.40,44.50,3000,1500,0
LTG,20171130,43.67,43.67,42.90,43.10,80032,45.20,45.20,44.40,44.60,20000,6500,0
LTG,20171129,43.96,44.16,43.48,43.48,33200,45.50,45.70,45.00,45.00,0,0,0
LTG,20171128,43.67,44.35,43.00,43.77,10520,45.20,45.90,44.50,45.30,3000,0,0
LTG,20171127,44.45,44.45,43.29,44.06,43797,46.00,46.00,44.80,45.60,0,0,0
LTG,20171124,44.84,44.94,44.26,44.45,27730,46.40,46.50,45.80,46.00,0,0,0
LTG,20171123,43.58,44.93,43.58,44.55,32970,45.10,46.50,45.10,46.10,0,0,0
LTG,20171122,43.68,43.78,43.39,43.48,25879,45.20,45.30,44.90,45.00,0,0,0
LTG,20171121,44.45,44.45,43.58,43.68,8960,46.00,46.00,45.10,45.20,0,0,0
LTG,20171120,44.45,44.45,43.48,43.48,16540,46.00,46.00,45.00,45.00,0,0,0
LTG,20171117,45.12,45.12,43.48,44.16,15600,46.70,46.70,45.00,45.70,0,0,0
LTG,20171116,45.41,45.80,44.54,44.93,37220,47.00,47.40,46.10,46.50,0,9,0
LTG,20171115,45.42,46.38,44.64,44.93,26351,47.00,48.00,46.20,46.50,0,1,0
LTG,20171114,44.54,45.90,44.54,44.74,35300,46.10,47.50,46.10,46.30,0,0,0
LTG,20171113,45.13,46.19,44.07,45.22,36750,46.70,47.80,45.60,46.80,0,0,0
LTG,20171110,45.71,46.29,44.65,45.13,37350,47.30,47.90,46.20,46.70,0,0,0
LTG,20171109,45.90,46.39,45.42,45.42,21750,47.50,48.00,47.00,47.00,0,0,0
LTG,20171108,45.90,46.38,45.42,45.42,26340,47.50,48.00,47.00,47.00,0,0,0
LTG,20171107,45.32,46.57,45.32,45.32,54830,46.90,48.20,46.90,46.90,0,0,0
LTG,20171106,44.93,45.41,44.93,45.22,15600,46.50,47.00,46.50,46.80,20620,0,200
LTG,20171103,45.03,45.52,43.58,45.51,43640,46.60,47.10,45.10,47.10,0,0,0
LTG,20171102,44.45,46.09,44.25,44.55,46888,46.00,47.70,45.80,46.10,0,0,0
LTG,20171101,44.45,45.32,43.77,44.64,36453,46.00,46.90,45.30,46.20,0,0,0
LTG,20171031,41.65,44.45,41.55,44.45,72230,43.10,46.00,43.00,46.00,0,60000,500
LTG,20171030,43.38,44.45,38.65,44.45,49690,44.90,46.00,40.00,46.00,0,30000,0
LTG,20171027,44.16,44.16,43.39,43.48,24967,45.70,45.70,44.90,45.00,0,0,0
LTG,20171026,44.45,44.45,44.16,44.26,13360,46.00,46.00,45.70,45.80,0,0,0
LTG,20171025,45.32,45.32,44.45,44.74,6320,46.90,46.90,46.00,46.30,0,0,0
LTG,20171024,45.42,45.42,44.45,44.74,27920,47.00,47.00,46.00,46.30,0,0,0
LTG,20171023,45.80,45.89,45.41,45.42,30900,47.40,47.50,47.00,47.00,0,0,0
LTG,20171020,46.00,46.09,45.90,45.99,14750,47.60,47.70,47.50,47.60,0,0,0
LTG,20171019,46.18,46.47,46.18,46.19,12810,47.80,48.10,47.80,47.80,0,0,0
LTG,20171018,45.70,46.38,45.70,45.99,33200,47.30,48.00,47.30,47.60,0,0,0
LTG,20171017,45.70,46.47,45.70,45.70,14680,47.30,48.10,47.30,47.30,0,500,0
LTG,20171016,46.76,47.34,45.70,45.70,34280,48.40,49.00,47.30,47.30,0,0,8800
LTG,20171013,46.96,47.25,46.48,46.86,11170,48.60,48.90,48.10,48.50,0,0,0
LTG,20171012,47.35,47.35,46.38,47.06,14300,49.00,49.00,48.00,48.70,0,0,0
LTG,20171011,47.35,47.45,47.16,47.35,18924,49.00,49.10,48.80,49.00,0,0,0
LTG,20171010,46.96,47.35,46.96,47.35,21634,48.60,49.00,48.60,49.00,0,0,0
LTG,20171009,47.64,47.64,47.15,47.35,27360,49.30,49.30,48.80,49.00,0,10,600
LTG,20171006,47.83,47.83,47.35,47.83,26660,49.50,49.50,49.00,49.50,0,10,0
LTG,20171005,48.12,48.22,47.73,48.12,29963,49.80,49.90,49.40,49.80,0,10,0
LTG,20171004,48.02,48.80,48.02,48.12,13810,49.70,50.50,49.70,49.80,0,6200,0
LTG,20171003,48.51,48.51,47.64,48.41,57570,50.20,50.20,49.30,50.10,70,4400,0
LTG,20171002,48.70,48.70,47.93,48.22,53248,50.40,50.40,49.60,49.90,0,0,0
LTG,20170929,48.70,49.09,48.61,49.09,24260,50.40,50.80,50.30,50.80,0,9900,0
LTG,20170928,49.09,49.28,48.41,48.51,8890,50.80,51.00,50.10,50.20,0,0,0
LTG,20170927,48.99,48.99,48.79,48.80,27710,50.70,50.70,50.50,50.50,0,0,0
LTG,20170926,49.38,49.77,48.90,49.76,30310,51.10,51.50,50.60,51.50,0,15960,0
LTG,20170925,49.28,49.57,49.28,49.38,12650,51.00,51.30,51.00,51.10,0,4700,0
LTG,20170922,50.25,50.25,49.57,49.96,17898,52.00,52.00,51.30,51.70,0,6300,0
LTG,20170921,49.67,50.73,49.67,50.25,55780,51.40,52.50,51.40,52.00,0,23600,0
LTG,20170920,48.80,50.34,48.31,50.25,82243,50.50,52.10,50.00,52.00,0,56800,0
LTG,20170919,50.06,50.06,48.51,48.99,80238,51.80,51.80,50.20,50.70,0,25500,0
LTG,20170918,51.21,51.21,50.24,50.25,64281,53.00,53.00,52.00,52.00,0,14600,0
LTG,20170915,50.44,52.66,50.44,51.21,97890,52.20,54.50,52.20,53.00,0,30800,0
LTG,20170914,47.73,51.40,47.63,50.92,216376,49.40,53.20,49.30,52.70,0,82200,0
LTG,20170913,47.35,48.32,47.35,48.31,61511,49.00,50.00,49.00,50.00,0,53000,0
LTG,20170912,46.76,47.34,46.57,47.06,25920,48.40,49.00,48.20,48.70,0,7000,0
LTG,20170911,47.73,47.73,46.38,47.15,7550,49.40,49.40,48.00,48.80,0,2000,0
LTG,20170908,47.64,48.22,47.44,47.44,15300,49.30,49.90,49.10,49.10,0,5000,0
LTG,20170907,48.31,48.31,47.44,47.54,18054,50.00,50.00,49.10,49.20,0,0,0
LTG,20170906,46.57,47.83,46.57,47.83,46845,48.20,49.50,48.20,49.50,0,0,0
LTG,20170905,47.35,47.35,46.57,46.67,15114,49.00,49.00,48.20,48.30,1000,0,0
LTG,20170901,46.38,47.25,46.38,47.25,11880,48.00,48.90,48.00,48.90,0,0,0
LTG,20170831,48.32,48.32,47.35,47.35,62278,50.00,50.00,49.00,49.00,0,0,0
LTG,20170830,48.57,48.57,47.35,47.35,50527,51.80,51.80,50.50,50.50,1150,0,0
LTG,20170829,48.75,48.94,48.19,48.29,15820,52.00,52.20,51.40,51.50,1000,0,0
LTG,20170828,47.44,48.75,47.44,48.75,34720,50.60,52.00,50.60,52.00,1000,4000,0
