<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CCL,20180417,3.87,3.87,3.74,3.77,200660,3.87,3.87,3.74,3.77,0,0,0
CCL,20180416,3.80,3.92,3.68,3.89,297530,3.80,3.92,3.68,3.89,0,2000,2000
CCL,20180413,4.15,4.20,3.71,3.72,579000,4.15,4.20,3.71,3.72,0,2000,2000
CCL,20180412,4.11,4.20,3.93,3.97,814780,4.11,4.20,3.93,3.97,0,6190,180
CCL,20180411,4.42,4.52,4.22,4.22,260900,4.42,4.52,4.22,4.22,0,83730,0
CCL,20180410,4.57,4.68,4.42,4.53,249160,4.57,4.68,4.42,4.53,0,0,5010
CCL,20180409,4.36,4.57,4.36,4.57,464390,4.36,4.57,4.36,4.57,0,0,0
CCL,20180406,4.20,4.28,4.10,4.28,341460,4.20,4.28,4.10,4.28,0,64400,0
CCL,20180405,4.02,4.09,3.97,4.00,336320,4.02,4.09,3.97,4.00,0,4000,0
CCL,20180404,4.20,4.20,4.00,4.09,328630,4.20,4.20,4.00,4.09,0,0,0
CCL,20180403,4.25,4.30,3.92,4.20,165920,4.25,4.30,3.92,4.20,0,0,0
CCL,20180402,4.35,4.40,4.20,4.21,67460,4.35,4.40,4.20,4.21,0,0,0
CCL,20180330,4.28,4.40,4.20,4.20,112450,4.28,4.40,4.20,4.20,0,0,0
CCL,20180329,4.45,4.46,4.28,4.37,72990,4.45,4.46,4.28,4.37,0,0,0
CCL,20180328,4.40,4.40,4.30,4.40,31680,4.40,4.40,4.30,4.40,0,0,0
CCL,20180327,4.40,4.40,4.25,4.38,61710,4.40,4.40,4.25,4.38,0,0,0
CCL,20180326,4.58,4.60,4.40,4.40,178360,4.58,4.60,4.40,4.40,0,0,500
CCL,20180323,4.52,4.69,4.49,4.50,257580,4.52,4.69,4.49,4.50,0,0,0
CCL,20180322,4.60,4.73,4.50,4.73,850190,4.60,4.73,4.50,4.73,0,0,0
CCL,20180321,4.69,4.69,4.58,4.59,139640,4.69,4.69,4.58,4.59,0,100,0
CCL,20180320,4.46,4.75,4.46,4.69,262470,4.46,4.75,4.46,4.69,0,0,2990
CCL,20180319,4.59,4.60,4.45,4.50,187050,4.59,4.60,4.45,4.50,0,0,2990
CCL,20180316,4.57,4.64,4.38,4.57,237530,4.57,4.64,4.38,4.57,0,3000,0
CCL,20180315,4.36,4.55,4.36,4.42,151960,4.36,4.55,4.36,4.42,0,3000,0
CCL,20180314,4.68,4.88,4.55,4.56,330010,4.68,4.88,4.55,4.56,0,4000,0
CCL,20180313,4.85,5.05,4.60,4.88,622150,4.85,5.05,4.60,4.88,0,4000,0
CCL,20180312,4.85,4.97,4.80,4.85,477950,4.85,4.97,4.80,4.85,0,7000,0
CCL,20180309,4.35,4.65,4.32,4.65,1535790,4.35,4.65,4.32,4.65,0,97290,0
CCL,20180308,4.20,4.36,4.20,4.35,175800,4.20,4.36,4.20,4.35,0,80770,0
CCL,20180307,4.25,4.41,4.10,4.37,149360,4.25,4.41,4.10,4.37,0,0,30000
CCL,20180306,4.26,4.26,4.15,4.19,105620,4.26,4.26,4.15,4.19,0,0,30000
CCL,20180305,4.26,4.27,4.16,4.20,95240,4.26,4.27,4.16,4.20,0,0,0
CCL,20180302,4.28,4.37,4.21,4.22,189560,4.28,4.37,4.21,4.22,0,0,0
CCL,20180301,4.37,4.37,4.25,4.28,190530,4.37,4.37,4.25,4.28,0,0,0
CCL,20180228,4.17,4.45,4.15,4.36,328560,4.17,4.45,4.15,4.36,0,30000,1000
CCL,20180227,4.18,4.20,4.10,4.17,65460,4.18,4.20,4.10,4.17,0,0,0
CCL,20180226,4.24,4.24,4.10,4.20,86080,4.24,4.24,4.10,4.20,0,0,0
CCL,20180223,4.20,4.25,4.07,4.24,52800,4.20,4.25,4.07,4.24,0,0,0
CCL,20180222,4.27,4.30,4.08,4.20,27550,4.27,4.30,4.08,4.20,0,0,0
CCL,20180221,4.00,4.28,4.00,4.27,168080,4.00,4.28,4.00,4.27,0,0,10
CCL,20180213,3.97,4.10,3.97,4.00,53290,3.97,4.10,3.97,4.00,0,0,0
CCL,20180212,4.14,4.14,3.89,4.00,18040,4.14,4.14,3.89,4.00,0,0,0
CCL,20180209,3.85,4.14,3.60,4.13,451870,3.85,4.14,3.60,4.13,0,0,80
CCL,20180208,3.93,3.96,3.85,3.87,21440,3.93,3.96,3.85,3.87,0,0,0
CCL,20180207,4.00,4.10,3.90,3.92,60210,4.00,4.10,3.90,3.92,0,10,0
CCL,20180206,4.00,4.11,3.59,4.00,190840,4.00,4.11,3.59,4.00,0,0,310
CCL,20180205,4.00,4.05,3.85,3.85,113540,4.00,4.05,3.85,3.85,0,0,240
CCL,20180202,4.00,4.15,4.00,4.05,75420,4.00,4.15,4.00,4.05,0,0,0
CCL,20180201,4.02,4.11,4.00,4.00,225770,4.02,4.11,4.00,4.00,0,0,0
CCL,20180131,4.02,4.15,4.02,4.15,173010,4.02,4.15,4.02,4.15,0,0,5000
CCL,20180130,4.16,4.19,4.06,4.16,214210,4.16,4.19,4.06,4.16,0,0,0
CCL,20180129,4.50,4.50,4.24,4.30,114070,4.50,4.50,4.24,4.30,0,0,0
CCL,20180126,4.23,4.51,4.23,4.35,490030,4.23,4.51,4.23,4.35,0,0,0
CCL,20180125,4.57,4.57,4.22,4.22,820400,4.57,4.57,4.22,4.22,0,0,0
CCL,20180122,4.28,4.28,4.28,4.28,131820,4.28,4.28,4.28,4.28,0,0,0
CCL,20180119,4.01,4.14,4.00,4.00,179420,4.01,4.14,4.00,4.00,0,0,5000
CCL,20180118,3.92,4.15,3.92,4.15,279530,3.92,4.15,3.92,4.15,0,0,0
CCL,20180117,4.16,4.20,4.10,4.17,254230,4.16,4.20,4.10,4.17,120000,0,0
CCL,20180116,4.33,4.38,4.17,4.20,245500,4.33,4.38,4.17,4.20,120000,5000,0
CCL,20180115,4.33,4.52,4.33,4.36,382420,4.33,4.52,4.33,4.36,0,0,29060
CCL,20180112,4.32,4.33,4.10,4.32,474530,4.32,4.33,4.10,4.32,0,0,0
CCL,20180111,4.00,4.17,3.95,4.10,209410,4.00,4.17,3.95,4.10,0,0,0
CCL,20180110,4.04,4.07,3.98,4.00,198410,4.04,4.07,3.98,4.00,0,0,16330
CCL,20180109,4.10,4.13,4.04,4.04,214850,4.10,4.13,4.04,4.04,0,0,0
CCL,20180108,4.01,4.14,4.01,4.10,176510,4.01,4.14,4.01,4.10,0,0,0
CCL,20180105,4.07,4.10,3.98,4.00,255540,4.07,4.10,3.98,4.00,0,0,1000
CCL,20180104,4.04,4.12,3.98,3.98,161650,4.04,4.12,3.98,3.98,0,0,0
CCL,20180103,3.93,4.14,3.93,4.04,71670,3.93,4.14,3.93,4.04,0,0,0
CCL,20180102,4.00,4.19,3.97,4.00,336340,4.00,4.19,3.97,4.00,0,0,0
CCL,20171229,4.20,4.20,3.86,4.01,119570,4.20,4.20,3.86,4.01,0,0,0
CCL,20171228,4.12,4.19,4.12,4.14,77620,4.12,4.19,4.12,4.14,0,0,0
CCL,20171227,4.21,4.24,4.12,4.12,74730,4.21,4.24,4.12,4.12,0,0,0
CCL,20171226,4.07,4.25,4.07,4.20,168950,4.07,4.25,4.07,4.20,40000,40000,0
CCL,20171225,4.25,4.25,4.12,4.16,152450,4.25,4.25,4.12,4.16,40000,0,40000
CCL,20171222,4.30,4.30,4.10,4.16,233560,4.30,4.30,4.10,4.16,0,40,0
CCL,20171221,4.42,4.42,4.25,4.30,97810,4.42,4.42,4.25,4.30,0,20,0
CCL,20171220,4.17,4.39,4.03,4.39,427910,4.17,4.39,4.03,4.39,0,29060,0
CCL,20171219,4.20,4.28,3.91,4.11,583970,4.20,4.28,3.91,4.11,0,190,1000
CCL,20171218,4.27,4.40,4.12,4.12,222790,4.27,4.40,4.12,4.12,0,1010,0
CCL,20171215,4.14,4.39,4.14,4.30,152110,4.14,4.39,4.14,4.30,0,0,3900
CCL,20171214,4.21,4.43,4.12,4.14,506500,4.21,4.43,4.12,4.14,0,0,0
CCL,20171213,4.79,4.79,4.43,4.43,626980,4.79,4.79,4.43,4.43,0,0,0
CCL,20171212,4.51,5.00,4.50,4.76,1055010,4.51,5.00,4.50,4.76,0,5500,0
CCL,20171211,4.69,4.80,4.55,4.80,574200,4.69,4.80,4.55,4.80,0,0,0
CCL,20171208,4.35,4.51,4.22,4.51,767450,4.35,4.51,4.22,4.51,0,0,13970
CCL,20171207,4.00,4.22,4.00,4.22,967650,4.00,4.22,4.00,4.22,0,8780,0
CCL,20171206,3.65,3.95,3.65,3.95,791580,3.65,3.95,3.65,3.95,0,1190,20000
CCL,20171205,3.80,3.80,3.70,3.70,189230,3.80,3.80,3.70,3.70,0,13970,0
CCL,20171204,3.80,3.90,3.76,3.76,156250,3.80,3.90,3.76,3.76,0,0,0
CCL,20171201,3.88,3.88,3.80,3.81,179210,3.88,3.88,3.80,3.81,0,0,0
CCL,20171130,3.74,3.90,3.74,3.82,247050,3.74,3.90,3.74,3.82,0,42480,0
CCL,20171129,3.80,3.87,3.80,3.81,156040,3.80,3.87,3.80,3.81,0,0,0
CCL,20171128,3.98,3.98,3.80,3.84,271270,3.98,3.98,3.80,3.84,0,0,0
CCL,20171127,3.72,3.98,3.72,3.88,503320,3.72,3.98,3.72,3.88,0,0,10
CCL,20171124,3.80,3.85,3.71,3.72,143960,3.80,3.85,3.71,3.72,0,0,0
CCL,20171123,3.79,3.82,3.71,3.80,160390,3.79,3.82,3.71,3.80,0,800,0
CCL,20171122,3.85,3.87,3.70,3.72,136460,3.85,3.87,3.70,3.72,0,0,0
CCL,20171121,3.70,3.86,3.70,3.85,330170,3.70,3.86,3.70,3.85,0,10,0
CCL,20171120,3.86,3.86,3.70,3.72,189170,3.86,3.86,3.70,3.72,0,0,0
CCL,20171117,3.77,3.83,3.61,3.80,714700,3.77,3.83,3.61,3.80,0,0,0
CCL,20171116,3.41,3.58,3.35,3.58,406630,3.41,3.58,3.35,3.58,0,0,0
CCL,20171115,3.33,3.43,3.26,3.35,144590,3.33,3.43,3.26,3.35,0,0,0
CCL,20171114,3.40,3.45,3.23,3.25,318280,3.40,3.45,3.23,3.25,0,0,0
CCL,20171113,3.60,3.60,3.35,3.40,248190,3.60,3.60,3.35,3.40,0,0,0
CCL,20171110,3.40,3.60,3.35,3.60,118370,3.40,3.60,3.35,3.60,0,0,30
CCL,20171109,3.68,3.68,3.40,3.40,195850,3.68,3.68,3.40,3.40,0,0,0
CCL,20171108,3.67,3.67,3.48,3.50,95540,3.67,3.67,3.48,3.50,0,0,0
CCL,20171107,3.69,3.77,3.53,3.61,215310,3.69,3.77,3.53,3.61,0,19900,0
CCL,20171106,3.43,3.53,3.30,3.53,257980,3.43,3.53,3.30,3.53,0,16650,0
CCL,20171103,3.41,3.50,3.30,3.30,203680,3.41,3.50,3.30,3.30,0,10,0
CCL,20171102,3.70,3.70,3.40,3.41,366490,3.70,3.70,3.40,3.41,0,0,0
CCL,20171101,3.70,3.79,3.65,3.65,130410,3.70,3.79,3.65,3.65,0,0,970
CCL,20171031,3.82,3.86,3.72,3.73,73890,3.82,3.86,3.72,3.73,0,0,0
CCL,20171030,3.89,3.89,3.78,3.82,351030,3.89,3.89,3.78,3.82,0,20,0
