<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SCI,20190911,14.60,15.40,14.60,15.20,90775,14.60,15.40,14.60,15.20,0,16500,0
SCI,20190910,14.60,14.80,14.30,14.60,120520,14.60,14.80,14.30,14.60,0,34200,0
SCI,20190909,15.50,15.50,14.10,14.60,86030,15.50,15.50,14.10,14.60,0,0,0
SCI,20190906,15.30,15.80,15.30,15.30,42653,15.30,15.80,15.30,15.30,0,0,0
SCI,20190905,16.00,16.00,15.00,15.30,58860,16.00,16.00,15.00,15.30,0,0,0
SCI,20190904,16.50,16.60,14.90,15.40,255097,16.50,16.60,14.90,15.40,0,0,1500
SCI,20190903,16.30,17.30,16.30,16.50,133787,16.30,17.30,16.30,16.50,0,0,1000
SCI,20190830,17.90,18.30,16.30,16.30,119830,17.90,18.30,16.30,16.30,0,0,1500
SCI,20190829,18.70,18.70,17.60,17.90,142570,18.70,18.70,17.60,17.90,0,0,2500
SCI,20190828,19.00,19.10,18.60,18.80,83200,19.00,19.10,18.60,18.80,0,0,0
SCI,20190827,19.50,19.90,18.80,19.00,103645,19.50,19.90,18.80,19.00,0,0,0
SCI,20190826,18.50,19.50,18.40,19.50,171173,18.50,19.50,18.40,19.50,10,60900,1000
SCI,20190823,19.00,19.00,18.50,18.70,89160,19.00,19.00,18.50,18.70,20,0,1000
SCI,20190822,19.40,19.40,19.00,19.00,105921,19.40,19.40,19.00,19.00,80,0,0
SCI,20190821,19.20,19.80,19.00,19.40,120323,19.20,19.80,19.00,19.40,50,2300,1000
SCI,20190820,18.30,19.40,18.30,18.90,149702,18.30,19.40,18.30,18.90,3,0,0
SCI,20190819,19.20,19.20,18.10,18.50,87751,19.20,19.20,18.10,18.50,76,0,0
SCI,20190816,18.60,19.90,18.50,19.00,114392,18.60,19.90,18.50,19.00,0,2800,1400
SCI,20190815,17.60,18.50,17.50,18.50,135300,17.60,18.50,17.50,18.50,0,200,6800
SCI,20190814,19.00,19.20,18.00,18.30,113752,19.00,19.20,18.00,18.30,0,0,500
SCI,20190813,19.80,19.80,18.20,19.00,243970,19.80,19.80,18.20,19.00,0,1500,7000
SCI,20190812,20.60,20.70,19.70,19.80,146940,20.60,20.70,19.70,19.80,0,8700,0
SCI,20190809,20.80,21.50,20.60,20.60,98810,20.80,21.50,20.60,20.60,0,0,0
SCI,20190808,20.80,21.70,20.60,20.70,123608,20.80,21.70,20.60,20.70,0,0,0
SCI,20190807,20.30,21.40,19.90,20.70,163420,20.30,21.40,19.90,20.70,0,5000,800
SCI,20190806,20.60,22.00,19.50,20.50,281097,20.60,22.00,19.50,20.50,0,3000,0
SCI,20190805,19.40,20.90,19.30,20.60,340700,19.40,20.90,19.30,20.60,0,1300,100
SCI,20190802,17.30,19.00,16.80,19.00,302000,17.30,19.00,16.80,19.00,0,2300,0
SCI,20190801,17.20,18.10,16.70,17.30,134000,17.20,18.10,16.70,17.30,0,0,0
SCI,20190731,17.40,17.50,16.60,17.20,176900,17.40,17.50,16.60,17.20,0,0,700
SCI,20190730,18.20,18.20,17.50,17.70,127800,18.20,18.20,17.50,17.70,0,0,1000
SCI,20190729,17.80,19.00,17.40,18.10,380031,17.80,19.00,17.40,18.10,0,0,1000
SCI,20190726,17.30,18.00,17.00,17.40,198645,17.30,18.00,17.00,17.40,0,1800,4500
SCI,20190725,19.10,19.10,16.50,17.10,206430,19.10,19.10,16.50,17.10,0,1000,5200
SCI,20190724,17.40,17.40,16.50,17.40,372700,17.40,17.40,16.50,17.40,0,0,5000
SCI,20190723,14.80,15.90,14.80,15.90,811915,14.80,15.90,14.80,15.90,0,0,7800
SCI,20190722,15.20,15.20,14.50,14.50,31010,15.20,15.20,14.50,14.50,0,0,0
SCI,20190719,14.30,15.30,13.90,15.10,228780,14.30,15.30,13.90,15.10,0,0,800
SCI,20190718,14.40,15.00,13.80,14.40,33930,14.40,15.00,13.80,14.40,0,0,0
SCI,20190717,12.80,14.30,12.80,14.30,91300,12.80,14.30,12.80,14.30,0,0,100
SCI,20190716,14.40,14.40,13.00,13.00,77295,14.40,14.40,13.00,13.00,0,0,0
SCI,20190715,14.50,15.50,13.80,14.40,62971,14.50,15.50,13.80,14.40,0,5200,400
SCI,20190712,15.30,15.30,14.50,15.00,22000,15.30,15.30,14.50,15.00,0,0,0
SCI,20190711,15.60,15.60,14.50,15.30,40365,15.60,15.60,14.50,15.30,0,0,0
SCI,20190710,15.50,16.00,15.20,15.30,14320,15.50,16.00,15.20,15.30,0,0,0
SCI,20190709,14.40,15.20,14.40,15.20,55340,14.40,15.20,14.40,15.20,0,0,2000
SCI,20190708,14.50,14.90,13.90,13.90,50611,14.50,14.90,13.90,13.90,0,900,0
SCI,20190705,14.30,15.00,14.00,14.90,39899,14.30,15.00,14.00,14.90,0,0,0
SCI,20190704,15.30,15.30,14.60,15.00,7100,15.30,15.30,14.60,15.00,0,0,0
SCI,20190703,14.70,15.00,14.70,14.90,30622,14.70,15.00,14.70,14.90,0,0,1300
SCI,20190702,14.90,14.90,14.10,14.70,35060,14.90,14.90,14.10,14.70,0,3900,0
SCI,20190701,15.00,15.00,14.60,14.90,7450,15.00,15.00,14.60,14.90,0,0,0
SCI,20190628,15.20,15.20,14.80,15.00,16500,15.20,15.20,14.80,15.00,0,0,0
SCI,20190627,14.90,15.30,14.60,14.80,59988,14.90,15.30,14.60,14.80,0,0,1000
SCI,20190626,14.40,14.90,14.00,14.50,13210,14.40,14.90,14.00,14.50,0,1900,0
SCI,20190625,14.80,15.00,14.00,14.00,10202,14.80,15.00,14.00,14.00,0,1000,1000
SCI,20190624,14.09,14.27,13.82,14.09,12330,15.50,15.70,15.20,15.50,0,1000,0
SCI,20190621,14.00,14.18,13.64,14.09,34690,15.40,15.60,15.00,15.50,0,0,0
SCI,20190620,13.45,14.54,13.45,14.09,94575,14.80,16.00,14.80,15.50,0,13000,0
SCI,20190619,12.64,13.64,11.73,13.45,47400,13.90,15.00,12.90,14.80,0,0,0
SCI,20190618,12.00,12.64,11.82,12.64,18100,13.20,13.90,13.00,13.90,0,0,0
SCI,20190617,12.28,12.28,12.00,12.09,7320,13.50,13.50,13.20,13.30,0,0,0
SCI,20190614,12.28,12.64,12.09,12.55,27345,13.50,13.90,13.30,13.80,0,0,0
SCI,20190613,12.64,12.73,12.27,12.64,15115,13.90,14.00,13.50,13.90,0,300,0
SCI,20190612,13.27,13.27,12.45,13.00,27600,14.60,14.60,13.70,14.30,0,0,0
SCI,20190611,13.27,13.36,12.73,13.36,8700,14.60,14.70,14.00,14.70,0,0,0
SCI,20190610,13.36,13.64,13.09,13.18,54615,14.70,15.00,14.40,14.50,0,0,0
SCI,20190607,12.28,13.19,12.10,12.91,83590,13.50,14.50,13.30,14.20,0,0,0
SCI,20190606,12.73,12.82,12.18,12.55,13580,14.00,14.10,13.40,13.80,0,0,0
SCI,20190605,12.73,13.27,11.82,12.73,108740,14.00,14.60,13.00,14.00,0,3700,3800
SCI,20190604,13.18,13.36,12.27,13.09,34586,14.50,14.70,13.50,14.40,0,0,0
SCI,20190603,13.19,13.19,11.46,13.18,106900,14.50,14.50,12.60,14.50,0,0,0
SCI,20190531,12.28,12.64,11.91,12.64,102500,13.50,13.90,13.10,13.90,0,3800,0
SCI,20190530,10.55,11.55,10.55,11.55,125595,11.60,12.70,11.60,12.70,0,3100,0
SCI,20190529,10.55,10.55,10.28,10.55,136820,11.60,11.60,11.30,11.60,0,0,0
