<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CTI,20181022,25.85,26.25,25.80,26.25,1427350,25.85,26.25,25.80,26.25,0,0,27960
CTI,20181019,25.30,25.90,25.05,25.85,1567250,25.30,25.90,25.05,25.85,0,130000,0
CTI,20181018,25.40,25.50,25.25,25.35,745920,25.40,25.50,25.25,25.35,0,0,0
CTI,20181017,25.40,25.70,25.15,25.45,1041990,25.40,25.70,25.15,25.45,0,10000,0
CTI,20181016,24.80,25.24,24.80,24.85,1050080,25.60,26.05,25.60,25.65,0,5000,0
CTI,20181015,25.43,25.67,24.80,24.80,899710,26.25,26.50,25.60,25.60,0,10000,0
CTI,20181012,24.61,25.67,24.12,25.67,1415780,25.40,26.50,24.90,26.50,360000,150020,0
CTI,20181011,25.09,25.09,24.46,25.09,784240,25.90,25.90,25.25,25.90,0,25020,39510
CTI,20181010,24.85,25.87,24.80,25.67,1694360,25.65,26.70,25.60,26.50,780000,25020,39510
CTI,20181009,24.85,24.89,24.60,24.80,819010,25.65,25.70,25.40,25.60,330000,20,10000
CTI,20181008,24.51,25.00,24.27,24.70,446830,25.30,25.80,25.05,25.50,530000,150220,26070
CTI,20181005,24.51,24.71,24.32,24.61,814960,25.30,25.50,25.10,25.40,0,10000,187010
CTI,20181004,24.70,24.80,24.36,24.61,764200,25.50,25.60,25.15,25.40,21000,45450,187010
CTI,20181003,24.95,25.00,24.56,24.70,907200,25.75,25.80,25.35,25.50,0,0,35980
CTI,20181002,24.70,24.90,24.46,24.85,807140,25.50,25.70,25.25,25.65,0,400,141540
CTI,20181001,24.61,24.90,24.42,24.80,925560,25.40,25.70,25.20,25.60,300000,100,101540
CTI,20180928,24.70,25.19,24.51,25.00,1248810,25.50,26.00,25.30,25.80,300000,3760,0
CTI,20180927,24.51,25.19,24.51,25.09,1149210,25.30,26.00,25.30,25.90,0,10130,13930
CTI,20180926,24.51,25.38,24.51,25.09,1060420,25.30,26.20,25.30,25.90,0,0,0
CTI,20180925,23.88,25.67,23.88,25.19,1372490,24.65,26.50,24.65,26.00,66000,20000,199990
CTI,20180924,24.51,25.18,24.46,25.09,1273100,25.30,26.00,25.25,25.90,0,20000,199990
CTI,20180921,23.98,25.10,23.98,24.70,1518930,24.75,25.90,24.75,25.50,0,0,205390
CTI,20180920,24.12,24.22,23.93,24.03,841280,24.90,25.00,24.70,24.80,0,0,300000
CTI,20180919,24.51,24.61,24.07,24.22,984480,25.30,25.40,24.85,25.00,0,0,116700
CTI,20180918,24.12,24.51,23.83,24.51,652790,24.90,25.30,24.60,25.30,0,0,105000
CTI,20180917,24.41,24.41,23.98,24.12,679810,25.20,25.20,24.75,24.90,0,20,300000
CTI,20180914,25.87,25.96,24.70,25.77,256900,26.70,26.80,25.50,26.60,0,0,0
CTI,20180913,25.19,26.16,24.22,26.06,378850,26.00,27.00,25.00,26.90,104000,0,0
CTI,20180912,25.67,25.72,23.64,25.48,1339890,26.50,26.55,24.40,26.30,0,135340,0
CTI,20180911,27.32,27.42,25.38,25.38,1155570,28.20,28.30,26.20,26.20,0,60,185350
CTI,20180910,27.32,27.32,25.87,27.27,473850,28.20,28.20,26.70,28.15,0,20,253410
CTI,20180907,27.27,27.32,27.03,27.32,58480,28.15,28.20,27.90,28.20,0,20,108110
CTI,20180906,27.66,27.66,27.13,27.27,190940,28.55,28.55,28.00,28.15,0,20,108110
CTI,20180905,28.58,28.58,27.51,27.66,270480,29.50,29.50,28.40,28.55,0,0,80490
CTI,20180904,29.93,29.93,27.95,29.45,273050,30.90,30.90,28.85,30.40,0,200,188660
CTI,20180831,30.32,30.32,29.88,30.03,201630,31.30,31.30,30.85,31.00,0,0,0
CTI,20180830,29.84,30.33,29.55,30.32,209300,30.80,31.30,30.50,31.30,0,0,600
CTI,20180829,30.32,30.32,29.55,29.94,275540,31.30,31.30,30.50,30.90,0,0,10210
CTI,20180828,30.03,30.42,29.50,30.42,247420,31.00,31.40,30.45,31.40,0,0,25000
CTI,20180827,30.80,30.90,30.03,30.42,192460,31.80,31.90,31.00,31.40,0,0,25000
CTI,20180824,30.13,31.01,29.75,30.90,262450,31.10,32.00,30.70,31.90,0,0,0
CTI,20180823,29.84,30.32,29.55,30.23,199280,30.80,31.30,30.50,31.20,0,0,0
CTI,20180822,30.71,31.00,29.74,30.03,219730,31.70,32.00,30.70,31.00,0,0,25540
CTI,20180821,30.33,30.91,29.12,30.90,291630,31.30,31.90,30.05,31.90,0,0,34500
CTI,20180820,30.42,30.52,29.84,30.52,237300,31.40,31.50,30.80,31.50,0,0,5110
CTI,20180817,30.32,30.81,29.06,30.71,248320,31.30,31.80,30.00,31.70,0,0,0
CTI,20180816,29.36,30.42,28.97,30.42,239540,30.30,31.40,29.90,31.40,0,0,0
CTI,20180815,28.87,30.51,28.67,29.55,164750,29.80,31.50,29.60,30.50,0,0,25000
CTI,20180814,27.61,29.16,27.42,29.06,223160,28.50,30.10,28.30,30.00,0,0,0
CTI,20180813,27.61,28.68,27.51,27.61,74740,28.50,29.60,28.40,28.50,0,0,0
CTI,20180810,27.61,27.90,27.03,27.61,245790,28.50,28.80,27.90,28.50,0,0,0
CTI,20180809,28.68,28.78,27.13,27.61,587410,29.60,29.70,28.00,28.50,0,90,0
CTI,20180808,28.67,28.87,27.85,28.68,154140,29.60,29.80,28.75,29.60,0,0,25000
CTI,20180807,28.77,29.16,28.09,28.77,148410,29.70,30.10,29.00,29.70,0,0,20000
CTI,20180806,29.06,29.93,28.77,28.77,239240,30.00,30.90,29.70,29.70,25000,0,0
CTI,20180803,28.39,29.36,28.29,29.35,138340,29.30,30.30,29.20,30.30,0,0,0
CTI,20180802,28.49,28.58,28.29,28.58,130110,29.40,29.50,29.20,29.50,0,0,0
CTI,20180801,28.67,28.67,28.48,28.68,100740,29.60,29.60,29.40,29.60,0,0,0
CTI,20180731,28.77,28.96,28.67,28.77,309700,29.70,29.90,29.60,29.70,0,0,0
CTI,20180730,28.87,28.91,28.58,28.77,116340,29.80,29.85,29.50,29.70,0,0,0
CTI,20180727,29.06,29.06,28.38,29.06,125730,30.00,30.00,29.30,30.00,0,0,0
CTI,20180726,28.96,29.74,28.96,29.06,78440,29.90,30.70,29.90,30.00,0,0,10000
CTI,20180725,29.06,29.45,28.77,29.06,163110,30.00,30.40,29.70,30.00,0,0,10380
CTI,20180724,29.65,29.65,29.07,29.06,201090,30.60,30.60,30.00,30.00,0,0,2630
CTI,20180723,29.64,29.74,29.25,29.65,148780,30.60,30.70,30.20,30.60,0,0,5990
CTI,20180720,29.36,29.70,29.16,29.69,124620,30.30,30.65,30.10,30.65,0,0,1000
CTI,20180719,29.45,29.74,28.29,29.55,205910,30.40,30.70,29.20,30.50,0,0,6000
CTI,20180718,28.68,29.45,28.29,29.45,182610,29.60,30.40,29.20,30.40,0,0,6000
CTI,20180717,28.77,28.87,28.58,28.87,138570,29.70,29.80,29.50,29.80,0,0,10000
CTI,20180716,28.58,29.16,28.29,28.87,147160,29.50,30.10,29.20,29.80,0,0,35000
CTI,20180713,28.29,28.87,28.29,28.68,156940,29.20,29.80,29.20,29.60,0,0,20000
CTI,20180712,28.38,28.48,27.71,28.39,189450,29.30,29.40,28.60,29.30,0,0,3000
CTI,20180711,27.13,27.90,26.26,27.90,155690,28.00,28.80,27.10,28.80,0,0,3000
CTI,20180710,27.42,27.42,27.32,27.42,100740,28.30,28.30,28.20,28.30,0,0,0
CTI,20180709,27.42,27.51,27.22,27.42,71720,28.30,28.40,28.10,28.30,0,600,0
CTI,20180706,26.74,27.61,26.74,27.61,86200,27.60,28.50,27.60,28.50,0,0,0
CTI,20180705,27.80,27.80,27.03,27.61,88520,28.70,28.70,27.90,28.50,80000,0,0
CTI,20180704,27.91,27.91,27.37,27.90,62180,28.80,28.80,28.25,28.80,30000,0,0
CTI,20180703,27.42,28.10,27.08,28.10,117320,28.30,29.00,27.95,29.00,0,0,0
CTI,20180702,28.00,28.00,26.93,27.47,315610,28.90,28.90,27.80,28.35,0,0,1500
CTI,20180629,26.84,28.19,26.64,28.19,101580,27.70,29.10,27.50,29.10,0,0,11340
CTI,20180628,27.76,28.49,26.74,27.03,127910,28.65,29.40,27.60,27.90,0,0,11340
CTI,20180627,27.03,27.76,25.87,27.76,434310,27.90,28.65,26.70,28.65,0,0,0
CTI,20180626,27.03,27.03,25.58,27.03,334840,27.90,27.90,26.40,27.90,0,0,0
CTI,20180625,27.61,27.61,26.64,27.03,140020,28.50,28.50,27.50,27.90,0,0,0
CTI,20180622,26.84,28.00,26.65,27.61,207770,27.70,28.90,27.50,28.50,0,0,0
CTI,20180621,27.32,27.32,26.64,27.13,152770,28.20,28.20,27.50,28.00,0,0,3270
CTI,20180620,27.12,28.09,27.07,27.32,161620,28.00,29.00,27.95,28.20,0,0,0
CTI,20180619,27.80,27.80,26.64,27.22,93290,28.70,28.70,27.50,28.10,0,840,0
CTI,20180618,28.19,28.19,27.80,27.80,386640,29.10,29.10,28.70,28.70,0,0,0
CTI,20180615,28.10,28.39,27.81,28.14,650130,29.00,29.30,28.70,29.05,0,0,0
CTI,20180614,28.10,28.20,27.71,28.10,660510,29.00,29.10,28.60,29.00,0,0,2000
CTI,20180613,28.00,28.58,27.12,28.10,171220,28.90,29.50,28.00,29.00,93000,0,0
CTI,20180612,28.49,28.49,27.71,28.19,82250,29.40,29.40,28.60,29.10,0,0,0
CTI,20180611,28.48,29.06,28.00,28.97,199930,29.40,30.00,28.90,29.90,930000,0,0
CTI,20180608,29.06,29.06,28.00,28.58,223830,30.00,30.00,28.90,29.50,0,0,13270
CTI,20180607,27.90,29.55,26.74,29.16,277810,28.80,30.50,27.60,30.10,55000,0,10000
CTI,20180606,28.39,28.58,27.90,28.00,168940,29.30,29.50,28.80,28.90,0,0,1280
CTI,20180605,28.87,29.16,28.53,28.58,134550,29.80,30.10,29.45,29.50,0,0,980
CTI,20180604,29.02,29.07,28.83,28.87,107230,29.95,30.00,29.75,29.80,55000,0,0
CTI,20180601,28.96,29.06,28.77,29.02,118380,29.90,30.00,29.70,29.95,0,0,160
CTI,20180531,28.87,29.45,28.78,29.06,132730,29.80,30.40,29.70,30.00,0,0,0
CTI,20180530,29.06,29.06,27.95,28.97,73360,30.00,30.00,28.85,29.90,0,0,540
CTI,20180529,29.16,29.54,28.87,29.06,74600,30.10,30.50,29.80,30.00,0,0,0
CTI,20180528,30.61,30.61,28.48,29.35,140560,31.60,31.60,29.40,30.30,0,0,5000
CTI,20180525,30.62,31.00,30.03,30.61,121770,31.60,32.00,31.00,31.60,40000,0,40
CTI,20180524,30.13,30.81,28.34,30.81,97830,31.10,31.80,29.25,31.80,20000,0,0
CTI,20180523,30.03,31.10,29.88,30.42,174430,31.00,32.10,30.85,31.40,55000,6610,110
CTI,20180522,30.61,31.00,29.93,30.03,98170,31.60,32.00,30.90,31.00,290000,250000,250000
CTI,20180521,31.20,31.39,30.61,30.71,126170,32.20,32.40,31.60,31.70,0,0,0
CTI,20180518,31.20,31.68,31.01,31.39,146650,32.20,32.70,32.00,32.40,35000,0,0
CTI,20180517,31.88,32.12,31.01,31.49,189990,32.90,33.15,32.00,32.50,0,0,1000
CTI,20180516,32.94,32.94,31.78,32.12,132270,34.00,34.00,32.80,33.15,0,0,1000
CTI,20180515,32.26,33.14,31.49,32.94,169900,33.30,34.20,32.50,34.00,0,500,0
CTI,20180514,30.71,32.94,30.57,32.36,230330,31.70,34.00,31.55,33.40,0,3000,4000
CTI,20180511,30.13,30.81,29.94,30.81,156090,31.10,31.80,30.90,31.80,0,5000,0
CTI,20180510,30.52,30.56,29.06,30.13,88790,31.50,31.55,30.00,31.10,0,0,0
CTI,20180509,31.58,31.58,30.42,30.71,95830,32.60,32.60,31.40,31.70,0,0,0
CTI,20180508,31.44,32.07,31.30,31.97,130590,32.45,33.10,32.30,33.00,0,0,0
CTI,20180507,30.90,31.68,30.90,31.49,156410,31.90,32.70,31.90,32.50,0,0,0
CTI,20180504,30.13,31.29,30.08,31.00,237520,31.10,32.30,31.05,32.00,0,11200,6760
CTI,20180503,30.03,30.32,29.06,30.03,88220,31.00,31.30,30.00,31.00,262590,3000,700
CTI,20180502,30.71,30.86,30.33,30.61,129680,31.70,31.85,31.30,31.60,0,0,0
CTI,20180427,30.90,30.90,29.16,30.81,507180,31.90,31.90,30.10,31.80,0,3000,0
CTI,20180426,32.55,32.55,30.90,31.00,141850,33.60,33.60,31.90,32.00,0,0,0
CTI,20180424,31.01,32.56,30.91,32.45,171500,32.00,33.60,31.90,33.50,0,0,0
CTI,20180423,32.36,32.46,30.52,31.20,139280,33.40,33.50,31.50,32.20,70000,0,0
CTI,20180420,32.31,32.65,31.29,32.36,132020,33.35,33.70,32.30,33.40,0,0,1000
CTI,20180419,32.99,33.04,31.49,32.26,166760,34.05,34.10,32.50,33.30,0,0,5360
CTI,20180418,33.04,33.33,32.17,32.94,240990,34.10,34.40,33.20,34.00,70000,0,3850
CTI,20180417,32.65,33.04,32.27,33.04,219670,33.70,34.10,33.30,34.10,0,0,4280
CTI,20180416,32.85,32.99,32.27,32.75,331750,33.90,34.05,33.30,33.80,20000,660,1000
CTI,20180413,34.68,35.31,32.65,32.75,503890,35.80,36.45,33.70,33.80,0,0,0
CTI,20180412,34.39,34.78,33.96,34.78,419770,35.50,35.90,35.05,35.90,0,0,0
CTI,20180411,35.27,35.27,34.10,34.20,711210,36.40,36.40,35.20,35.30,226420,0,4970
CTI,20180410,35.51,35.95,34.40,35.17,938390,36.65,37.10,35.50,36.30,0,1500,5650
CTI,20180409,35.07,35.55,34.78,35.56,826130,36.20,36.70,35.90,36.70,0,8880,0
CTI,20180406,33.76,35.26,33.42,34.97,1399820,34.85,36.40,34.50,36.10,197000,0,2000
CTI,20180405,33.23,33.86,33.13,33.76,567420,34.30,34.95,34.20,34.85,0,3000,200
CTI,20180404,34.00,34.24,32.84,33.23,587310,35.10,35.35,33.90,34.30,0,0,17580
CTI,20180403,34.49,34.59,33.91,34.05,695400,35.60,35.70,35.00,35.15,24000,0,17580
CTI,20180402,33.43,34.88,33.14,34.54,1117180,34.50,36.00,34.20,35.65,0,0,3900
CTI,20180330,32.40,33.90,30.22,33.38,1707310,33.45,35.00,31.20,34.45,0,1000,21000
CTI,20180329,32.74,33.18,32.45,32.45,269860,33.80,34.25,33.50,33.50,0,0,0
CTI,20180328,33.47,33.52,32.84,32.84,532390,34.55,34.60,33.90,33.90,0,0,5380
CTI,20180327,33.91,34.25,33.52,33.62,479390,35.00,35.35,34.60,34.70,0,7900,21310
CTI,20180326,33.91,34.25,33.33,33.91,550640,35.00,35.35,34.40,35.00,0,0,0
CTI,20180323,34.10,34.15,33.62,34.10,469020,35.20,35.25,34.70,35.20,0,0,0
CTI,20180322,34.15,34.63,34.10,34.49,1061610,35.25,35.75,35.20,35.60,0,1500,0
CTI,20180321,33.91,34.35,33.91,34.10,835340,35.00,35.45,35.00,35.20,0,5080,0
CTI,20180320,34.20,34.20,33.81,33.91,600240,35.30,35.30,34.90,35.00,0,0,0
CTI,20180319,34.29,34.39,33.90,33.91,617430,35.40,35.50,35.00,35.00,0,0,0
CTI,20180316,33.38,34.69,33.38,34.34,947620,34.45,35.80,34.45,35.45,0,0,0
CTI,20180315,33.86,33.86,33.04,33.38,801690,34.95,34.95,34.10,34.45,0,0,0
CTI,20180314,33.42,34.00,32.01,33.91,963760,34.50,35.10,33.05,35.00,0,0,0
CTI,20180313,34.30,34.40,33.48,33.71,938640,35.40,35.50,34.55,34.80,0,8810,0
CTI,20180312,34.97,35.12,34.59,34.59,1128000,36.10,36.25,35.70,35.70,0,400,0
CTI,20180309,34.20,34.93,34.20,34.78,1156570,35.30,36.05,35.30,35.90,0,8300,0
CTI,20180308,33.33,33.91,33.33,33.91,1256830,34.40,35.00,34.40,35.00,0,2770,0
CTI,20180307,33.71,33.91,33.03,33.33,756030,34.80,35.00,34.10,34.40,0,3000,0
CTI,20180306,32.21,33.76,32.21,33.76,1123020,33.25,34.85,33.25,34.85,0,3000,0
CTI,20180305,33.13,33.32,32.36,32.45,663440,34.20,34.40,33.40,33.50,0,0,350
CTI,20180302,33.27,33.32,32.55,33.13,667630,34.35,34.40,33.60,34.20,0,0,12000
CTI,20180301,33.57,33.86,32.94,33.42,675250,34.65,34.95,34.00,34.50,0,0,11180
CTI,20180228,33.23,34.58,33.23,33.81,705880,34.30,35.70,34.30,34.90,0,0,0
CTI,20180227,33.28,33.57,32.99,33.42,664500,34.35,34.65,34.05,34.50,0,23210,0
CTI,20180226,33.76,33.95,33.13,33.38,541260,34.85,35.05,34.20,34.45,51990,5160,0
CTI,20180223,32.89,33.91,32.70,33.76,757640,33.95,35.00,33.75,34.85,0,6020,0
CTI,20180222,32.89,33.23,32.65,32.89,594380,33.95,34.30,33.70,33.95,80000,0,2000
CTI,20180221,31.78,33.43,31.78,33.04,749980,32.80,34.50,32.80,34.10,0,0,200
CTI,20180213,31.58,31.77,31.53,31.78,119690,32.60,32.80,32.55,32.80,0,0,0
CTI,20180212,31.00,31.53,29.45,31.53,261620,32.00,32.55,30.40,32.55,0,0,0
CTI,20180209,31.54,31.97,31.54,31.53,278260,32.55,33.00,32.55,32.55,104000,0,1490
CTI,20180208,35.55,35.65,33.42,33.91,252660,36.70,36.80,34.50,35.00,143000,50,0
CTI,20180207,34.73,36.82,34.73,35.65,551140,35.85,38.00,35.85,36.80,695000,0,0
CTI,20180206,36.33,40.40,35.65,37.30,455220,37.50,41.70,36.80,38.50,0,0,7000
CTI,20180205,36.23,37.78,35.85,37.78,974300,37.40,39.00,37.00,39.00,50000,17880,0
CTI,20180202,36.52,36.52,36.04,36.33,972120,37.70,37.70,37.20,37.50,979000,0,0
CTI,20180201,36.81,37.06,36.43,36.62,141240,38.00,38.25,37.60,37.80,0,0,600
CTI,20180131,37.30,37.40,35.56,36.96,465360,38.50,38.60,36.70,38.15,0,0,100
CTI,20180130,35.84,36.04,35.46,35.85,307760,37.00,37.20,36.60,37.00,0,0,11290
CTI,20180129,36.23,36.91,35.56,35.65,416890,37.40,38.10,36.70,36.80,43570,0,2950
CTI,20180126,35.94,36.14,35.65,35.75,171620,37.10,37.30,36.80,36.90,0,1010,3000
CTI,20180125,35.56,35.95,35.41,35.75,387630,36.70,37.10,36.55,36.90,0,2000,23370
CTI,20180122,35.27,35.95,35.17,35.56,377500,36.40,37.10,36.30,36.70,0,0,2000
CTI,20180119,35.46,35.85,35.07,35.85,684520,36.60,37.00,36.20,37.00,0,0,7000
CTI,20180118,34.68,36.04,34.49,35.46,962340,35.80,37.20,35.60,36.60,0,420,54460
CTI,20180117,33.52,35.45,33.03,35.07,550820,34.60,36.60,34.10,36.20,0,7000,7890
CTI,20180116,31.87,34.10,31.58,33.42,481740,32.90,35.20,32.60,34.50,0,0,1100
CTI,20180115,31.68,32.07,31.58,31.87,192640,32.70,33.10,32.60,32.90,0,0,0
CTI,20180112,31.20,32.07,31.01,31.97,191540,32.20,33.10,32.00,33.00,0,0,6530
CTI,20180111,31.68,31.87,31.20,31.49,236770,32.70,32.90,32.20,32.50,0,1300,16970
CTI,20180110,31.68,31.68,31.00,31.68,164690,32.70,32.70,32.00,32.70,0,5000,0
CTI,20180109,31.88,32.17,31.59,31.68,197810,32.90,33.20,32.60,32.70,0,3500,0
