<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
NSH,20180411,11.30,11.30,10.70,11.10,524619,11.30,11.30,10.70,11.10,0,0,0
NSH,20180410,10.50,11.30,10.40,11.30,374200,10.50,11.30,10.40,11.30,0,0,0
NSH,20180409,11.20,11.20,10.20,11.00,608900,11.20,11.20,10.20,11.00,0,0,0
NSH,20180406,10.70,11.30,10.30,11.00,279400,10.70,11.30,10.30,11.00,0,0,0
NSH,20180405,10.60,10.80,10.10,10.70,321739,10.60,10.80,10.10,10.70,0,0,0
NSH,20180404,10.50,10.70,9.90,10.60,283900,10.50,10.70,9.90,10.60,0,0,0
NSH,20180403,10.20,10.70,9.80,10.60,270300,10.20,10.70,9.80,10.60,0,0,0
NSH,20180402,9.90,10.60,9.90,10.60,335700,9.90,10.60,9.90,10.60,0,0,0
NSH,20180330,9.80,10.50,9.70,10.50,273100,9.80,10.50,9.70,10.50,0,0,0
NSH,20180329,10.00,10.60,9.80,10.50,275310,10.00,10.60,9.80,10.50,0,0,0
NSH,20180328,9.70,10.60,9.70,10.60,280100,9.70,10.60,9.70,10.60,0,0,0
NSH,20180327,10.40,10.40,9.70,10.40,282500,10.40,10.40,9.70,10.40,0,0,0
NSH,20180326,9.80,10.40,9.70,10.40,288600,9.80,10.40,9.70,10.40,0,0,0
NSH,20180323,10.00,10.30,9.70,10.20,266200,10.00,10.30,9.70,10.20,0,0,0
NSH,20180322,11.50,11.50,10.40,10.40,51200,11.50,11.50,10.40,10.40,0,0,0
NSH,20180321,11.60,11.60,11.00,11.50,251500,11.60,11.60,11.00,11.50,0,0,0
NSH,20180320,11.00,11.90,11.00,11.60,310600,11.00,11.90,11.00,11.60,0,0,0
NSH,20180319,12.50,12.50,11.30,11.30,508610,12.50,12.50,11.30,11.30,0,0,0
NSH,20180316,10.60,11.40,10.60,11.40,413300,10.60,11.40,10.60,11.40,0,0,0
NSH,20180315,9.40,10.40,9.40,10.40,350900,9.40,10.40,9.40,10.40,0,0,0
NSH,20180314,9.40,9.90,9.30,9.50,384700,9.40,9.90,9.30,9.50,0,0,0
NSH,20180313,9.30,9.40,9.20,9.40,375900,9.30,9.40,9.20,9.40,0,0,0
NSH,20180312,9.40,9.40,9.20,9.40,353900,9.40,9.40,9.20,9.40,0,0,0
NSH,20180309,9.20,9.40,9.10,9.40,117500,9.20,9.40,9.10,9.40,0,0,0
NSH,20180308,9.20,9.40,9.10,9.40,259100,9.20,9.40,9.10,9.40,0,0,0
NSH,20180307,9.20,9.50,9.00,9.40,257400,9.20,9.50,9.00,9.40,0,0,0
NSH,20180306,9.20,9.20,9.00,9.20,192200,9.20,9.20,9.00,9.20,0,0,0
NSH,20180305,9.20,9.30,9.20,9.30,400,9.20,9.30,9.20,9.30,0,0,0
NSH,20180302,9.30,9.30,9.30,9.30,3100,9.30,9.30,9.30,9.30,0,0,0
NSH,20180301,9.30,9.30,9.20,9.30,61500,9.30,9.30,9.20,9.30,0,0,0
NSH,20180228,9.30,9.40,9.20,9.40,60700,9.30,9.40,9.20,9.40,0,0,0
NSH,20180227,9.30,9.40,9.30,9.30,60900,9.30,9.40,9.30,9.30,0,0,0
NSH,20180226,9.50,9.60,9.00,9.30,73000,9.50,9.60,9.00,9.30,0,0,0
NSH,20180223,9.50,9.60,9.50,9.50,70200,9.50,9.60,9.50,9.50,0,0,0
NSH,20180222,9.70,9.70,9.30,9.50,72700,9.70,9.70,9.30,9.50,0,0,0
NSH,20180221,9.50,9.90,8.80,9.90,70400,9.50,9.90,8.80,9.90,0,0,0
NSH,20180213,9.90,10.00,9.50,9.50,60200,9.90,10.00,9.50,9.50,0,0,0
NSH,20180212,9.50,9.90,9.50,9.90,61800,9.50,9.90,9.50,9.90,0,0,0
NSH,20180209,9.60,9.60,8.80,9.50,126100,9.60,9.60,8.80,9.50,0,0,0
NSH,20180208,9.40,9.80,8.90,9.70,194900,9.40,9.80,8.90,9.70,0,0,0
NSH,20180207,10.00,10.00,9.30,9.40,160500,10.00,10.00,9.30,9.40,0,0,0
NSH,20180206,10.10,10.20,9.10,10.20,127100,10.10,10.20,9.10,10.20,0,0,0
NSH,20180205,9.40,10.10,9.00,10.10,155400,9.40,10.10,9.00,10.10,0,0,0
NSH,20180202,10.30,10.30,9.40,9.40,156700,10.30,10.30,9.40,9.40,0,0,0
NSH,20180201,9.30,10.30,9.10,10.30,233100,9.30,10.30,9.10,10.30,0,0,0
NSH,20180131,9.40,9.50,8.80,9.40,31700,9.40,9.50,8.80,9.40,0,0,0
NSH,20180130,9.40,9.50,9.00,9.50,26500,9.40,9.50,9.00,9.50,0,0,0
NSH,20180129,9.70,9.70,9.00,9.50,95100,9.70,9.70,9.00,9.50,0,0,0
NSH,20180126,9.60,9.70,9.60,9.70,101600,9.60,9.70,9.60,9.70,0,0,0
NSH,20180125,9.70,9.70,9.00,9.70,95600,9.70,9.70,9.00,9.70,0,0,0
NSH,20180124,9.70,9.70,9.60,9.70,112600,9.70,9.70,9.60,9.70,0,0,0
NSH,20180123,9.70,9.70,9.00,9.70,200500,9.70,9.70,9.00,9.70,0,0,0
NSH,20180122,9.70,9.80,9.60,9.70,133000,9.70,9.80,9.60,9.70,0,0,0
NSH,20180119,9.80,9.90,9.70,9.70,134200,9.80,9.90,9.70,9.70,0,0,0
NSH,20180118,9.80,9.80,9.70,9.80,124500,9.80,9.80,9.70,9.80,0,0,0
NSH,20180117,9.80,9.90,9.80,9.80,42900,9.80,9.90,9.80,9.80,0,0,0
NSH,20180116,9.80,9.90,9.80,9.90,130400,9.80,9.90,9.80,9.90,0,0,0
NSH,20180115,9.80,9.90,9.70,9.90,128210,9.80,9.90,9.70,9.90,0,0,0
NSH,20180112,9.80,9.90,9.80,9.90,50500,9.80,9.90,9.80,9.90,0,0,0
NSH,20180111,9.80,9.90,9.80,9.90,44300,9.80,9.90,9.80,9.90,0,0,0
NSH,20180110,9.80,9.90,9.80,9.90,120000,9.80,9.90,9.80,9.90,0,0,0
NSH,20180109,9.90,9.90,9.70,9.90,130929,9.90,9.90,9.70,9.90,0,0,0
NSH,20180108,9.80,9.90,9.80,9.90,179900,9.80,9.90,9.80,9.90,0,0,0
NSH,20180105,9.80,10.00,9.80,9.90,120000,9.80,10.00,9.80,9.90,0,0,0
NSH,20180104,9.80,9.90,9.80,9.90,141000,9.80,9.90,9.80,9.90,0,0,0
NSH,20180103,9.80,10.00,9.70,9.90,221210,9.80,10.00,9.70,9.90,0,0,0
NSH,20180102,9.80,9.90,9.80,9.90,212300,9.80,9.90,9.80,9.90,0,0,0
NSH,20171229,9.80,9.80,9.60,9.80,23600,9.80,9.80,9.60,9.80,0,0,0
NSH,20171228,9.70,9.80,9.70,9.80,16900,9.70,9.80,9.70,9.80,0,0,0
NSH,20171227,9.90,9.90,9.70,9.80,19200,9.90,9.90,9.70,9.80,0,0,0
NSH,20171226,9.90,10.00,9.80,10.00,143919,9.90,10.00,9.80,10.00,0,0,0
NSH,20171225,9.90,10.00,9.90,10.00,35400,9.90,10.00,9.90,10.00,0,0,0
NSH,20171222,9.90,10.00,9.80,10.00,21900,9.90,10.00,9.80,10.00,0,0,0
NSH,20171221,9.90,10.00,9.90,10.00,30100,9.90,10.00,9.90,10.00,0,0,0
NSH,20171220,9.90,10.00,9.80,10.00,25900,9.90,10.00,9.80,10.00,0,0,0
NSH,20171219,9.90,10.00,9.70,10.00,57400,9.90,10.00,9.70,10.00,0,0,0
NSH,20171218,9.90,10.00,9.70,10.00,60500,9.90,10.00,9.70,10.00,0,0,0
NSH,20171215,9.90,10.00,9.90,10.00,4100,9.90,10.00,9.90,10.00,0,0,0
NSH,20171214,9.90,10.00,9.90,10.00,33000,9.90,10.00,9.90,10.00,0,0,0
NSH,20171213,9.90,10.00,9.80,10.00,16800,9.90,10.00,9.80,10.00,0,0,0
NSH,20171212,10.10,10.20,10.00,10.10,113400,10.10,10.20,10.00,10.10,0,0,0
NSH,20171211,10.00,10.40,10.00,10.40,100450,10.00,10.40,10.00,10.40,0,0,0
NSH,20171208,10.10,10.40,10.10,10.40,89500,10.10,10.40,10.10,10.40,0,0,0
NSH,20171207,10.30,10.40,10.10,10.30,139300,10.30,10.40,10.10,10.30,0,0,0
NSH,20171206,9.70,10.80,9.50,10.80,160360,9.70,10.80,9.50,10.80,0,0,0
NSH,20171205,9.80,10.10,9.60,10.10,239020,9.80,10.10,9.60,10.10,0,0,0
NSH,20171204,10.30,10.70,9.90,10.10,368900,10.30,10.70,9.90,10.10,0,0,0
NSH,20171201,10.60,10.60,10.00,10.50,460310,10.60,10.60,10.00,10.50,0,0,0
NSH,20171130,10.00,10.80,10.00,10.50,502680,10.00,10.80,10.00,10.50,0,0,0
NSH,20171129,8.90,9.90,8.80,9.90,709000,8.90,9.90,8.80,9.90,0,0,0
NSH,20171128,8.90,9.00,8.90,9.00,219700,8.90,9.00,8.90,9.00,0,0,0
NSH,20171127,8.90,9.10,8.90,9.00,251400,8.90,9.10,8.90,9.00,0,0,0
NSH,20171124,9.00,9.00,8.80,9.00,263400,9.00,9.00,8.80,9.00,0,0,0
NSH,20171123,8.80,9.00,8.80,9.00,305360,8.80,9.00,8.80,9.00,0,0,0
NSH,20171122,8.70,9.00,8.70,8.80,353400,8.70,9.00,8.70,8.80,0,0,0
NSH,20171121,9.00,9.50,9.00,9.00,453100,9.00,9.50,9.00,9.00,0,0,0
NSH,20171120,9.00,9.50,9.00,9.40,203700,9.00,9.50,9.00,9.40,0,0,0
NSH,20171117,9.00,9.50,9.00,9.50,240900,9.00,9.50,9.00,9.50,0,0,0
NSH,20171116,9.00,9.40,9.00,9.00,291400,9.00,9.40,9.00,9.00,0,0,0
NSH,20171115,9.00,9.40,8.90,9.40,283800,9.00,9.40,8.90,9.40,0,0,0
NSH,20171114,9.20,9.50,9.00,9.40,321000,9.20,9.50,9.00,9.40,0,0,0
NSH,20171113,8.90,9.40,8.90,9.40,385600,8.90,9.40,8.90,9.40,0,0,0
NSH,20171110,8.80,9.30,8.80,9.20,437200,8.80,9.30,8.80,9.20,0,0,0
NSH,20171109,8.70,9.00,8.60,9.00,310200,8.70,9.00,8.60,9.00,0,0,0
NSH,20171108,8.90,9.00,8.80,8.90,295800,8.90,9.00,8.80,8.90,0,0,0
NSH,20171107,9.00,9.10,9.00,9.00,237600,9.00,9.10,9.00,9.00,0,0,0
NSH,20171106,8.70,9.20,8.70,9.10,347500,8.70,9.20,8.70,9.10,0,0,0
NSH,20171103,8.70,8.80,8.70,8.80,209300,8.70,8.80,8.70,8.80,0,0,0
NSH,20171102,8.60,8.80,8.60,8.80,262300,8.60,8.80,8.60,8.80,0,0,0
NSH,20171101,8.80,9.40,8.50,8.80,357000,8.80,9.40,8.50,8.80,0,0,0
NSH,20171031,9.00,9.40,8.50,9.30,346340,9.00,9.40,8.50,9.30,0,0,0
NSH,20171030,8.40,9.20,8.40,9.20,463350,8.40,9.20,8.40,9.20,0,0,0
NSH,20171027,7.70,8.40,7.40,8.40,398600,7.70,8.40,7.40,8.40,0,0,0
NSH,20171026,7.80,7.80,7.20,7.70,72440,7.80,7.80,7.20,7.70,0,0,0
NSH,20171025,8.30,8.30,7.70,7.70,119500,8.30,8.30,7.70,7.70,0,0,0
NSH,20171024,7.80,8.40,7.70,8.40,220100,7.80,8.40,7.70,8.40,0,0,0
NSH,20171023,7.80,7.90,7.80,7.80,232200,7.80,7.90,7.80,7.80,0,0,0
NSH,20171020,7.80,8.20,7.80,8.10,217300,7.80,8.20,7.80,8.10,0,0,0
