<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
QCG,20180629,9.00,9.10,8.73,9.00,906620,9.00,9.10,8.73,9.00,0,50,0
QCG,20180628,8.90,9.10,8.71,9.10,786170,8.90,9.10,8.71,9.10,0,0,0
QCG,20180627,9.00,9.20,8.80,8.90,934600,9.00,9.20,8.80,8.90,0,15500,0
QCG,20180626,9.00,9.00,8.71,9.00,1021020,9.00,9.00,8.71,9.00,0,0,0
QCG,20180625,9.10,9.20,8.90,9.00,1327630,9.10,9.20,8.90,9.00,0,0,1400
QCG,20180622,9.09,9.59,8.90,9.30,1056110,9.09,9.59,8.90,9.30,0,0,0
QCG,20180621,9.20,9.20,8.80,9.09,1233090,9.20,9.20,8.80,9.09,0,0,0
QCG,20180620,9.10,9.20,8.80,9.20,1142330,9.10,9.20,8.80,9.20,0,0,0
QCG,20180619,9.10,9.10,8.68,9.10,1962990,9.10,9.10,8.68,9.10,0,0,0
QCG,20180618,9.70,9.70,9.10,9.10,841580,9.70,9.70,9.10,9.10,0,0,0
QCG,20180615,9.80,9.80,9.50,9.70,1168340,9.80,9.80,9.50,9.70,0,0,0
QCG,20180614,9.52,9.90,9.20,9.90,1362640,9.52,9.90,9.20,9.90,0,0,0
QCG,20180613,8.90,9.52,8.60,9.52,1376110,8.90,9.52,8.60,9.52,0,0,0
QCG,20180612,9.20,9.20,8.80,8.90,804250,9.20,9.20,8.80,8.90,0,0,120
QCG,20180611,9.55,9.60,9.30,9.30,1032880,9.55,9.60,9.30,9.30,0,0,0
QCG,20180608,9.99,9.99,9.60,9.70,747950,9.99,9.99,9.60,9.70,0,0,0
QCG,20180607,9.75,10.00,9.61,9.99,1271810,9.75,10.00,9.61,9.99,0,120,0
QCG,20180606,8.99,9.61,8.71,9.61,1764070,8.99,9.61,8.71,9.61,0,0,0
QCG,20180605,8.70,9.08,8.65,8.99,906380,8.70,9.08,8.65,8.99,0,0,0
QCG,20180604,9.10,9.10,8.80,9.09,932570,9.10,9.10,8.80,9.09,0,0,0
QCG,20180601,8.90,9.20,8.70,9.20,1141980,8.90,9.20,8.70,9.20,0,30,300
QCG,20180531,8.71,8.90,8.60,8.90,868070,8.71,8.90,8.60,8.90,0,80,0
QCG,20180530,9.00,9.00,8.70,8.85,868620,9.00,9.00,8.70,8.85,0,0,0
QCG,20180529,8.40,9.00,8.40,9.00,896570,8.40,9.00,8.40,9.00,0,0,0
QCG,20180528,9.50,9.50,8.93,8.93,323100,9.50,9.50,8.93,8.93,0,0,0
QCG,20180525,9.35,9.60,9.35,9.60,584840,9.35,9.60,9.35,9.60,0,0,0
QCG,20180524,9.55,9.55,9.26,9.36,413750,10.20,10.20,9.89,10.00,0,0,0
QCG,20180523,9.36,9.45,9.14,9.41,1018400,10.00,10.10,9.77,10.05,0,0,0
QCG,20180522,9.73,9.73,9.17,9.45,1513440,10.40,10.40,9.80,10.10,0,0,0
QCG,20180521,9.73,9.78,9.54,9.73,705250,10.40,10.45,10.20,10.40,0,0,0
QCG,20180518,9.83,9.83,9.60,9.73,914750,10.50,10.50,10.25,10.40,0,0,1600
QCG,20180517,9.83,9.83,9.55,9.83,710270,10.50,10.50,10.20,10.50,0,0,10
QCG,20180516,9.73,9.96,9.54,9.83,1353150,10.40,10.65,10.20,10.50,0,260520,0
