<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
DHC,20090723,2.1902,2.7221,2.1902,2.7221,31510
DHC,20090724,2.8160,2.8473,2.8160,2.8472,25230
DHC,20090727,2.7064,2.9724,2.7064,2.7064,27240
DHC,20090728,2.7377,2.8159,2.5812,2.5813,7790
DHC,20090729,2.6595,2.6595,2.4874,2.4874,7130
DHC,20090730,2.3935,2.3935,2.3779,2.3779,19850
DHC,20090731,2.4718,2.4874,2.4718,2.4874,5520
DHC,20090803,2.5030,2.5343,2.5030,2.5031,1800
DHC,20090804,2.5500,2.5500,2.3779,2.3779,14300
DHC,20090805,2.3779,2.4248,2.3779,2.3779,12190
DHC,20090806,2.3779,2.4874,2.3779,2.4874,5320
DHC,20090807,2.4874,2.4874,2.3935,2.4874,11350
DHC,20090810,2.4874,2.4874,2.4248,2.4874,8480
DHC,20090811,2.4092,2.5187,2.4092,2.5031,6870
DHC,20090812,2.5031,2.5344,2.3936,2.5031,25190
DHC,20090813,2.5031,2.5187,2.4561,2.4561,8550
DHC,20090814,2.4405,2.4561,2.4248,2.4248,23420
DHC,20090817,2.4248,2.4561,2.4248,2.4561,3610
DHC,20090818,2.4248,2.4561,2.4248,2.4561,14520
DHC,20090819,2.4561,2.4717,2.4092,2.4405,12400
DHC,20090820,2.4718,2.4718,2.4092,2.4561,13410
DHC,20090821,2.4561,2.4561,2.3935,2.3935,38050
DHC,20090824,2.4874,2.4874,2.4248,2.4405,27600
DHC,20090825,2.4249,2.4249,2.3936,2.4248,36500
DHC,20090826,2.4561,2.4561,2.4248,2.4248,7980
DHC,20090827,2.4248,2.4405,2.3466,2.4405,8930
DHC,20090828,2.4405,2.5500,2.4405,2.5500,62220
DHC,20090831,2.6752,2.6752,2.6595,2.6751,272010
DHC,20090901,2.7846,2.7846,2.6907,2.7534,79400
DHC,20090902,2.7534,2.7534,2.7534,2.7534,0
DHC,20090903,2.6595,2.8786,2.6595,2.8785,202170
DHC,20090904,3.0193,3.0193,2.8785,2.8785,156140
DHC,20090907,2.7533,2.8785,2.7377,2.7377,51300
DHC,20090908,2.8159,2.8159,2.6125,2.7690,55620
DHC,20090909,2.7690,2.7690,2.6438,2.6439,130470
DHC,20090910,2.6439,2.7378,2.6439,2.6439,29170
DHC,20090911,2.6595,2.7534,2.6595,2.6751,36240
DHC,20090914,2.7064,2.7064,2.6751,2.6751,49060
DHC,20090915,2.6438,2.6751,2.6438,2.6595,38930
DHC,20090916,2.6595,2.7847,2.6595,2.7846,178460
DHC,20090917,2.8941,2.8941,2.8002,2.8316,52600
DHC,20090918,2.7847,2.8472,2.7847,2.8472,33360
DHC,20090921,2.8941,2.9724,2.8159,2.8942,93530
DHC,20090922,2.8942,2.8942,2.8473,2.8942,67590
DHC,20090923,2.9568,2.9568,2.8160,2.9098,67660
DHC,20090924,2.7846,2.8785,2.7846,2.8785,37120
DHC,20090925,2.8472,2.8785,2.8316,2.8785,60080
DHC,20090928,2.9411,2.9411,2.8316,2.8316,61520
DHC,20090929,2.8942,2.8942,2.7847,2.8629,68320
DHC,20090930,2.9255,2.9411,2.8160,2.9254,93820
DHC,20091001,2.9254,2.9254,2.8315,2.8472,37660
DHC,20091002,2.7846,2.8942,2.7846,2.8942,34700
DHC,20091005,2.8942,2.8942,2.8160,2.8785,12210
DHC,20091006,2.8629,2.8942,2.8316,2.8942,35190
DHC,20091007,2.9255,2.9255,2.8786,2.8942,74750
DHC,20091008,2.8473,2.8942,2.8473,2.8942,51400
DHC,20091009,3.0350,3.0350,2.9098,3.0350,118590
DHC,20091012,3.1758,3.1758,3.1758,3.1758,39820
DHC,20091013,3.3322,3.3322,3.3322,3.3322,53750
DHC,20091014,3.4886,3.4886,3.4886,3.4886,30200
DHC,20091015,3.6607,3.6607,3.6607,3.6607,54940
DHC,20091016,3.8328,3.8328,3.8328,3.8328,291860
DHC,20091019,4.0205,4.0205,3.9110,4.0205,216190
