<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
GIL,20020102,2.7307,2.7307,2.7307,2.7307,8400
GIL,20020104,2.7810,2.7810,2.7810,2.7810,9500
GIL,20020107,2.8313,2.8313,2.8313,2.8313,14000
GIL,20020109,2.8816,2.8816,2.8816,2.8816,7900
GIL,20020111,2.9391,2.9391,2.9391,2.9391,19800
GIL,20020114,2.9391,2.9391,2.9391,2.9391,2000
GIL,20020116,2.8816,2.8816,2.8816,2.8816,300
GIL,20020118,2.8241,2.8241,2.8241,2.8241,100
GIL,20020121,2.8241,2.8241,2.8241,2.8241,8000
GIL,20020123,2.8241,2.8241,2.8241,2.8241,13400
GIL,20020125,2.8241,2.8241,2.8241,2.8241,17600
GIL,20020128,2.8744,2.8744,2.8744,2.8744,8000
GIL,20020130,2.8744,2.8744,2.8744,2.8744,14700
GIL,20020201,2.8169,2.8169,2.8169,2.8169,400
GIL,20020204,2.8169,2.8169,2.8169,2.8169,100
GIL,20020206,2.7666,2.7666,2.7666,2.7666,1500
GIL,20020208,2.8169,2.8169,2.8169,2.8169,4100
GIL,20020218,2.8169,2.8169,2.8169,2.8169,1100
GIL,20020220,2.7666,2.7666,2.7666,2.7666,4200
GIL,20020222,2.7163,2.7163,2.7163,2.7163,300
GIL,20020225,2.7163,2.7163,2.7163,2.7163,700
GIL,20020227,2.7307,2.7307,2.7307,2.7307,4500
GIL,20020301,2.7810,2.7810,2.7810,2.7810,14500
GIL,20020304,2.8313,2.8313,2.8313,2.8313,9100
GIL,20020305,2.8313,2.8313,2.8313,2.8313,10600
GIL,20020306,2.8313,2.8313,2.8313,2.8313,1000
GIL,20020307,2.8026,2.8026,2.8025,2.8025,9300
GIL,20020308,2.8025,2.8025,2.8025,2.8025,4400
GIL,20020311,2.8169,2.8169,2.8169,2.8169,28700
GIL,20020312,2.8672,2.8672,2.8672,2.8672,1400
GIL,20020313,2.9175,2.9175,2.9175,2.9175,18400
GIL,20020314,2.9750,2.9750,2.9750,2.9750,13000
GIL,20020315,3.0325,3.0325,3.0325,3.0325,5200
GIL,20020318,3.0325,3.0325,3.0325,3.0325,8300
GIL,20020319,3.0325,3.0325,3.0325,3.0325,1400
GIL,20020320,3.0325,3.0325,3.0325,3.0325,5900
GIL,20020321,3.0325,3.0325,3.0325,3.0325,100
GIL,20020322,3.0325,3.0325,3.0325,3.0325,300
GIL,20020325,2.9750,2.9750,2.9750,2.9750,200
GIL,20020326,2.9606,2.9606,2.9606,2.9606,16900
GIL,20020327,3.0181,3.0181,3.0181,3.0181,2300
GIL,20020328,3.0756,3.0756,3.0756,3.0756,5800
GIL,20020329,3.1331,3.1331,3.1331,3.1331,1400
GIL,20020401,3.0756,3.0756,3.0756,3.0756,1100
GIL,20020402,3.0181,3.0181,3.0181,3.0181,3400
GIL,20020403,2.9606,2.9606,2.9606,2.9606,300
GIL,20020404,2.9031,2.9031,2.9031,2.9031,300
GIL,20020405,2.8528,2.8528,2.8528,2.8528,1500
GIL,20020408,2.8528,2.8528,2.8528,2.8528,2300
GIL,20020409,2.8528,2.8528,2.8528,2.8528,3900
GIL,20020410,2.8528,2.8528,2.8528,2.8528,2300
GIL,20020411,2.8528,2.8528,2.8528,2.8528,2000
GIL,20020412,2.8241,2.8241,2.8241,2.8241,2300
GIL,20020415,2.8385,2.8385,2.8385,2.8385,3100
GIL,20020416,2.8026,2.8026,2.8025,2.8025,3000
GIL,20020417,2.8456,2.8457,2.8456,2.8457,4000
GIL,20020418,2.8529,2.8529,2.8528,2.8528,2800
GIL,20020419,2.8600,2.8600,2.8600,2.8600,5100
GIL,20020422,2.8600,2.8600,2.8600,2.8600,1500
GIL,20020423,2.8744,2.8744,2.8744,2.8744,11600
GIL,20020424,2.8888,2.8888,2.8888,2.8888,6000
GIL,20020425,2.9463,2.9463,2.9463,2.9463,8600
GIL,20020426,3.0038,3.0038,3.0037,3.0037,8400
GIL,20020502,3.0612,3.0612,3.0612,3.0612,6900
GIL,20020503,3.1187,3.1187,3.1187,3.1187,20700
GIL,20020506,3.1690,3.1690,3.1690,3.1690,7000
GIL,20020507,3.1115,3.1115,3.1115,3.1115,8700
GIL,20020508,3.0540,3.0540,3.0540,3.0540,1900
GIL,20020509,3.1115,3.1115,3.1115,3.1115,7000
GIL,20020510,3.1690,3.1690,3.1690,3.1690,18600
GIL,20020513,3.1690,3.1690,3.1690,3.1690,2100
GIL,20020514,3.1690,3.1690,3.1690,3.1690,3700
GIL,20020515,3.1906,3.1906,3.1906,3.1906,7700
GIL,20020516,3.1906,3.1906,3.1906,3.1906,2800
GIL,20020517,3.1906,3.1906,3.1906,3.1906,4000
GIL,20020520,3.1906,3.1906,3.1906,3.1906,4300
GIL,20020521,3.1906,3.1906,3.1906,3.1906,3300
GIL,20020522,3.1906,3.1906,3.1906,3.1906,2100
GIL,20020523,3.1547,3.1547,3.1547,3.1547,1200
GIL,20020524,3.1619,3.1619,3.1618,3.1618,900
GIL,20020527,3.1905,3.1906,3.1905,3.1906,1500
GIL,20020528,3.1690,3.1690,3.1690,3.1690,700
GIL,20020529,3.1690,3.1690,3.1690,3.1690,13000
GIL,20020530,3.1690,3.1690,3.1690,3.1690,6700
GIL,20020531,3.2193,3.2193,3.2193,3.2193,800
