<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SNZ,20171120,15.2000,15.2000,15.2000,15.2000,3000
SNZ,20171121,17.4000,17.4000,17.4000,17.4000,200
SNZ,20171122,20.0000,20.0000,20.0000,20.0000,14200
SNZ,20171123,23.0000,23.0000,20.0000,23.0000,21000
SNZ,20171124,26.3000,26.3000,26.3000,26.3000,24100
SNZ,20171127,30.2000,30.2000,26.2000,26.7000,28600
SNZ,20171128,25.3000,26.5000,23.8000,26.0000,10300
SNZ,20171129,24.0000,24.0000,22.0000,23.8000,10500
SNZ,20171130,22.0000,22.1000,19.5000,19.6000,39900
SNZ,20171201,17.8000,20.0000,17.8000,18.9000,27300
SNZ,20171204,19.9000,20.0000,18.5000,19.9000,6800
SNZ,20171205,19.0000,19.0000,19.0000,19.0000,2100
SNZ,20171206,19.0000,19.7000,18.0000,18.3000,7300
SNZ,20171207,18.0000,19.0000,18.0000,18.9000,3500
SNZ,20171208,18.5000,18.5000,18.0000,18.0000,6000
SNZ,20171211,18.2000,18.2000,18.0000,18.0000,3900
SNZ,20171212,17.5000,17.6000,17.0000,17.1000,6000
SNZ,20171213,17.2000,17.2000,16.5000,16.5000,2400
SNZ,20171214,16.8000,16.9000,16.2000,16.2000,6900
SNZ,20171215,17.9000,17.9000,16.5000,17.4000,2900
SNZ,20171218,16.9000,17.0000,16.6000,16.6000,4700
SNZ,20171219,16.8000,16.8000,16.5000,16.5000,2700
SNZ,20171220,16.3000,16.6000,16.0000,16.6000,1700
SNZ,20171221,15.8000,16.2000,15.8000,16.0000,2600
SNZ,20171222,15.5000,15.6000,15.5000,15.5000,2400
SNZ,20171225,15.5000,15.5000,15.1000,15.1000,3000
SNZ,20171226,17.0000,17.0000,16.0000,16.0000,6600
SNZ,20171227,15.6000,16.0000,15.3000,15.3000,6000
SNZ,20171228,16.0000,16.0000,15.1000,15.3000,2000
SNZ,20171229,17.0000,17.0000,15.3000,15.4000,3800
SNZ,20180102,16.0000,16.0000,15.8000,15.8000,500
SNZ,20180103,16.0000,16.0000,16.0000,16.0000,4400
SNZ,20180104,15.7000,15.9000,14.0000,14.0000,26700
SNZ,20180105,15.1000,16.5000,14.5000,14.6000,24000
SNZ,20180108,14.6000,14.6000,14.2000,14.2000,1700
SNZ,20180109,14.5000,14.9000,14.5000,14.9000,8600
SNZ,20180110,14.8000,16.6000,14.8000,16.6000,80100
SNZ,20180111,18.8000,18.9000,18.5000,18.6000,35200
