<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
PLP,20190215,12.30,12.80,12.10,12.20,53750,12.30,12.80,12.10,12.20,0,50,0
PLP,20190214,12.60,12.65,12.30,12.30,33870,12.60,12.65,12.30,12.30,0,10,0
PLP,20190213,12.50,12.90,12.30,12.60,13550,12.50,12.90,12.30,12.60,0,20,0
PLP,20190212,12.30,12.70,12.30,12.60,28780,12.30,12.70,12.30,12.60,0,340,0
PLP,20190211,13.40,13.40,12.30,12.30,28060,13.40,13.40,12.30,12.30,0,20,0
PLP,20190201,12.90,12.90,12.80,12.90,6080,12.90,12.90,12.80,12.90,0,30,0
PLP,20190131,12.50,12.90,12.20,12.90,11070,12.50,12.90,12.20,12.90,0,10,0
PLP,20190130,12.80,12.90,12.50,12.50,23590,12.80,12.90,12.50,12.50,0,10,0
PLP,20190129,13.05,13.10,12.80,12.90,18420,13.05,13.10,12.80,12.90,0,0,0
PLP,20190128,13.30,13.30,13.00,13.25,2010,13.30,13.30,13.00,13.25,0,0,0
PLP,20190125,13.35,13.40,12.90,13.35,12480,13.35,13.40,12.90,13.35,0,0,0
PLP,20190124,13.50,13.50,13.10,13.40,24010,13.50,13.50,13.10,13.40,0,0,0
PLP,20190123,13.10,13.50,13.10,13.40,27760,13.10,13.50,13.10,13.40,0,20,0
PLP,20190122,13.65,13.65,13.00,13.00,7040,13.65,13.65,13.00,13.00,0,110,0
PLP,20190121,13.10,13.20,13.10,13.20,4060,13.10,13.20,13.10,13.20,0,0,0
PLP,20190118,13.45,13.45,13.20,13.20,660,13.45,13.45,13.20,13.20,0,0,0
PLP,20190117,13.40,13.40,13.40,13.40,1000,13.40,13.40,13.40,13.40,0,0,0
PLP,20190116,13.40,13.40,13.40,13.40,250,13.40,13.40,13.40,13.40,0,0,0
PLP,20190115,13.30,13.40,13.25,13.40,3550,13.30,13.40,13.25,13.40,0,10,0
PLP,20190114,13.25,13.60,13.20,13.20,9020,13.25,13.60,13.20,13.20,0,10,0
PLP,20190111,13.50,13.50,13.20,13.20,6660,13.50,13.50,13.20,13.20,0,20,0
PLP,20190110,13.35,13.50,13.20,13.20,5320,13.35,13.50,13.20,13.20,0,10,0
PLP,20190109,13.60,13.60,13.40,13.40,3110,13.60,13.60,13.40,13.40,0,50,0
PLP,20190108,13.40,13.60,13.40,13.60,10660,13.40,13.60,13.40,13.60,0,0,0
PLP,20190107,13.50,13.75,13.50,13.75,20,13.50,13.75,13.50,13.75,0,10,0
PLP,20190104,13.90,13.90,13.20,13.50,880,13.90,13.90,13.20,13.50,0,50,0
PLP,20190103,13.50,13.50,13.20,13.40,10160,13.50,13.50,13.20,13.40,0,20,0
PLP,20190102,13.90,13.85,13.40,13.80,15010,13.90,13.85,13.40,13.80,0,10,0
PLP,20181228,13.50,13.90,13.50,13.90,520,13.50,13.90,13.50,13.90,0,20,0
PLP,20181227,13.25,14.10,13.25,14.00,4170,13.25,14.10,13.25,14.00,0,260,0
PLP,20181226,13.50,14.20,13.20,13.70,9360,13.50,14.20,13.20,13.70,0,20,0
PLP,20181225,13.20,14.40,13.20,13.60,1120,13.20,14.40,13.20,13.60,0,20,0
PLP,20181224,14.20,14.20,13.60,13.60,2480,14.20,14.20,13.60,13.60,0,20,0
PLP,20181221,13.60,13.95,13.55,13.95,1490,13.60,13.95,13.55,13.95,0,0,0
PLP,20181220,13.85,14.20,13.60,13.95,2050,13.85,14.20,13.60,13.95,0,20,0
PLP,20181219,14.00,14.00,13.60,13.85,11930,14.00,14.00,13.60,13.85,0,10,0
PLP,20181218,14.10,14.10,13.20,13.80,6020,14.10,14.10,13.20,13.80,0,310,0
PLP,20181217,14.80,15.00,13.70,13.80,5200,14.80,15.00,13.70,13.80,0,50,0
PLP,20181214,14.10,14.10,13.80,14.10,6620,14.10,14.10,13.80,14.10,0,20,0
PLP,20181213,14.00,14.10,13.90,13.90,9000,14.00,14.10,13.90,13.90,0,10,0
PLP,20181212,13.95,14.20,13.90,14.20,8250,13.95,14.20,13.90,14.20,0,0,0
PLP,20181211,14.20,14.20,13.90,14.20,3590,14.20,14.20,13.90,14.20,0,10,0
PLP,20181210,14.90,14.90,13.90,14.50,10330,14.90,14.90,13.90,14.50,0,10,0
PLP,20181207,14.20,14.30,14.00,14.10,19710,14.20,14.30,14.00,14.10,0,0,0
PLP,20181206,14.40,14.45,14.10,14.20,29600,14.40,14.45,14.10,14.20,0,0,100
PLP,20181205,14.50,14.80,14.40,14.50,44050,14.50,14.80,14.40,14.50,0,0,0
PLP,20181204,15.25,15.25,14.80,14.80,5280,15.25,15.25,14.80,14.80,0,0,0
PLP,20181203,14.95,15.60,14.85,15.20,25870,14.95,15.60,14.85,15.20,0,20,0
PLP,20181130,14.20,16.00,14.00,15.95,24850,14.20,16.00,14.00,15.95,0,10,990
PLP,20181129,15.20,15.20,14.20,15.00,21450,15.20,15.20,14.20,15.00,0,0,0
PLP,20181128,14.65,15.25,14.65,15.20,47930,14.65,15.25,14.65,15.20,0,20,10
PLP,20181127,13.70,14.65,13.70,14.65,85040,13.70,14.65,13.70,14.65,0,0,0
PLP,20181126,13.60,13.70,13.60,13.70,24360,13.60,13.70,13.60,13.70,0,0,0
PLP,20181123,13.50,13.65,13.50,13.50,9300,13.50,13.65,13.50,13.50,0,0,0
PLP,20181122,13.50,13.60,13.40,13.60,23470,13.50,13.60,13.40,13.60,0,0,0
PLP,20181121,13.50,13.60,13.35,13.45,27270,13.50,13.60,13.35,13.45,0,0,0
PLP,20181120,13.50,13.55,13.25,13.55,12680,13.50,13.55,13.25,13.55,0,0,2000
PLP,20181119,13.50,13.60,13.50,13.55,14820,13.50,13.60,13.50,13.55,0,0,0
PLP,20181116,13.55,13.60,13.30,13.55,35670,13.55,13.60,13.30,13.55,0,10,0
PLP,20181115,13.60,13.60,13.10,13.50,5710,13.60,13.60,13.10,13.50,0,0,0
PLP,20181114,13.20,13.60,13.20,13.55,18260,13.20,13.60,13.20,13.55,0,0,0
PLP,20181113,13.05,13.40,13.05,13.30,26820,13.05,13.40,13.05,13.30,0,20,10000
PLP,20181112,13.05,13.40,13.05,13.30,3860,13.05,13.40,13.05,13.30,0,0,0
PLP,20181109,13.60,13.60,13.10,13.20,10110,13.60,13.60,13.10,13.20,0,10,0
PLP,20181108,13.70,13.70,13.20,13.50,5120,13.70,13.70,13.20,13.50,0,10,0
PLP,20181107,13.55,13.55,13.30,13.30,11400,13.55,13.55,13.30,13.30,0,0,0
PLP,20181106,13.55,13.55,13.20,13.30,23260,13.55,13.55,13.20,13.30,0,20,0
PLP,20181105,13.30,13.30,12.90,13.10,18980,13.30,13.30,12.90,13.10,0,110,0
PLP,20181102,13.30,13.30,12.95,13.00,23640,13.30,13.30,12.95,13.00,0,10,0
PLP,20181101,13.50,13.50,13.00,13.00,27650,13.50,13.50,13.00,13.00,0,20,0
PLP,20181031,13.00,13.30,12.85,13.30,14820,13.00,13.30,12.85,13.30,0,130,0
PLP,20181030,13.00,13.20,12.80,12.85,10820,13.00,13.20,12.80,12.85,0,30,0
PLP,20181029,13.50,13.50,12.75,12.80,49340,13.50,13.50,12.75,12.80,0,10,0
PLP,20181026,13.30,13.80,13.05,13.50,15490,13.30,13.80,13.05,13.50,0,50,0
PLP,20181025,13.20,13.45,13.00,13.30,42470,13.20,13.45,13.00,13.30,0,40,0
PLP,20181024,13.90,14.20,13.30,13.80,45350,13.90,14.20,13.30,13.80,150000,0,500
PLP,20181023,14.80,14.90,13.95,14.00,79980,14.80,14.90,13.95,14.00,0,0,500
PLP,20181022,15.50,15.50,15.00,15.00,104670,15.50,15.50,15.00,15.00,0,10,1000
PLP,20181019,16.10,16.20,16.10,16.10,11810,16.10,16.20,16.10,16.10,0,500,0
PLP,20181018,16.35,16.40,16.00,16.20,32670,16.35,16.40,16.00,16.20,0,20,0
PLP,20181017,16.35,16.50,16.20,16.35,17130,16.35,16.50,16.20,16.35,0,20,0
PLP,20181016,15.80,16.40,15.80,16.20,30380,15.80,16.40,15.80,16.20,0,1520,0
PLP,20181015,15.55,16.20,15.55,16.20,11080,15.55,16.20,15.55,16.20,0,110,0
PLP,20181012,14.90,16.00,14.70,15.55,41000,14.90,16.00,14.70,15.55,0,50,0
PLP,20181011,15.15,15.80,15.15,15.15,119250,15.15,15.80,15.15,15.15,0,0,0
PLP,20181010,16.50,17.00,16.20,16.25,31380,16.50,17.00,16.20,16.25,0,0,0
PLP,20181009,16.55,16.90,16.30,16.80,23860,16.55,16.90,16.30,16.80,0,40,0
PLP,20181008,16.75,16.95,16.20,16.30,48330,16.75,16.95,16.20,16.30,0,10,0
PLP,20181005,17.35,17.50,16.90,16.90,63390,17.35,17.50,16.90,16.90,0,2000,0
PLP,20181004,17.50,17.90,17.20,17.35,60190,17.50,17.90,17.20,17.35,0,20,0
PLP,20181003,16.20,17.20,16.00,17.20,197230,16.20,17.20,16.00,17.20,0,0,0
PLP,20181002,16.50,16.50,15.90,16.10,35030,16.50,16.50,15.90,16.10,0,30,0
PLP,20181001,15.85,16.50,15.80,16.25,78100,15.85,16.50,15.80,16.25,0,30,0
PLP,20180928,15.80,16.20,15.80,15.85,35220,15.80,16.20,15.80,15.85,0,0,0
