<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VTO,20180626,7.24,7.24,7.16,7.16,310,7.24,7.24,7.16,7.16,0,0,0
VTO,20180625,7.30,7.30,7.24,7.24,22660,7.30,7.30,7.24,7.24,0,0,0
VTO,20180622,7.25,7.25,7.20,7.21,39430,7.25,7.25,7.20,7.21,0,0,0
VTO,20180621,7.20,7.25,7.20,7.23,14260,7.20,7.25,7.20,7.23,0,0,0
VTO,20180620,7.15,7.30,7.12,7.30,4340,7.15,7.30,7.12,7.30,0,0,0
VTO,20180619,7.33,7.33,7.15,7.15,35440,7.33,7.33,7.15,7.15,0,0,0
VTO,20180618,7.20,7.34,7.20,7.34,30510,7.20,7.34,7.20,7.34,0,0,0
VTO,20180615,7.30,7.35,7.20,7.35,14330,7.30,7.35,7.20,7.35,0,0,0
VTO,20180614,7.20,7.30,7.18,7.30,31110,7.20,7.30,7.18,7.30,0,0,0
VTO,20180613,7.33,7.33,7.18,7.18,38680,7.33,7.33,7.18,7.18,0,0,0
VTO,20180612,7.31,7.31,7.20,7.20,31420,7.31,7.31,7.20,7.20,0,0,0
VTO,20180611,7.25,7.30,7.25,7.30,4510,7.25,7.30,7.25,7.30,0,0,0
VTO,20180608,7.30,7.32,7.20,7.28,198310,7.30,7.32,7.20,7.28,0,0,0
VTO,20180607,7.31,7.31,7.24,7.31,27230,7.31,7.31,7.24,7.31,0,0,0
VTO,20180606,7.20,7.31,7.20,7.31,36800,7.20,7.31,7.20,7.31,0,0,0
VTO,20180605,7.40,7.40,7.20,7.31,102250,7.40,7.40,7.20,7.31,0,0,0
VTO,20180604,7.39,7.39,7.32,7.32,16030,7.39,7.39,7.32,7.32,0,0,0
VTO,20180601,7.30,7.45,7.30,7.39,28360,7.30,7.45,7.30,7.39,0,0,0
VTO,20180531,7.40,7.43,7.31,7.34,90330,7.40,7.43,7.31,7.34,0,0,0
VTO,20180530,7.21,7.30,7.20,7.30,29550,7.21,7.30,7.20,7.30,0,0,0
VTO,20180529,7.11,7.40,7.10,7.30,77690,7.11,7.40,7.10,7.30,0,0,0
VTO,20180528,7.48,7.48,7.20,7.20,283420,7.48,7.48,7.20,7.20,0,30600,0
VTO,20180525,7.50,7.60,7.45,7.47,31690,7.50,7.60,7.45,7.47,0,7500,0
VTO,20180524,7.53,7.53,7.40,7.46,37440,7.53,7.53,7.40,7.46,0,0,0
VTO,20180523,7.55,7.55,7.35,7.53,57960,7.55,7.55,7.35,7.53,0,0,0
VTO,20180522,7.57,7.61,7.39,7.52,56460,7.57,7.61,7.39,7.52,0,0,0
VTO,20180521,7.60,7.60,7.36,7.58,98250,7.60,7.60,7.36,7.58,0,0,0
VTO,20180518,7.70,7.70,7.40,7.58,36240,7.70,7.70,7.40,7.58,0,700,0
VTO,20180517,7.45,7.79,7.36,7.60,58240,7.45,7.79,7.36,7.60,0,0,0
VTO,20180516,7.65,7.70,7.35,7.45,174280,7.65,7.70,7.35,7.45,0,0,0
VTO,20180515,8.01,8.05,7.70,7.70,141870,8.01,8.05,7.70,7.70,0,0,0
VTO,20180514,8.20,8.29,8.01,8.01,80860,8.20,8.29,8.01,8.01,0,0,0
