<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PXL,20101209,13.0778,13.0778,13.0778,13.0778,78230
PXL,20101210,12.4421,12.4421,12.4421,12.4421,32220
PXL,20101213,11.8972,12.9870,11.8972,12.8054,4464610
PXL,20101214,12.8054,12.8054,12.1696,12.1696,906120
PXL,20101215,12.1696,12.2604,11.6247,11.6247,646950
PXL,20101216,11.1706,11.5339,11.0798,11.0798,424750
PXL,20101217,11.0798,11.3523,10.6257,11.0798,776270
PXL,20101220,11.0798,11.1706,10.5349,10.5349,831690
PXL,20101221,10.4441,10.5349,10.0808,10.1716,717620
PXL,20101222,10.4441,10.6257,10.2624,10.6257,873460
PXL,20101223,10.8073,10.8073,10.1716,10.2625,383530
PXL,20101224,10.2625,10.4441,10.0809,10.1716,253750
PXL,20101227,10.3532,10.3532,9.8083,9.8084,597920
PXL,20101228,9.9900,10.1717,9.7176,9.9900,428930
PXL,20101229,9.9900,9.9900,9.6267,9.6267,420800
PXL,20101230,9.6267,9.9900,9.6267,9.7176,423170
PXL,20101231,9.7176,9.8992,9.6268,9.7176,195130
PXL,20110104,9.8084,9.8992,9.7176,9.7176,155960
PXL,20110105,9.7176,9.8084,9.3543,9.4451,303060
PXL,20110106,9.4451,9.4451,9.1726,9.2635,313480
PXL,20110107,9.3543,9.3543,9.1726,9.1726,277540
PXL,20110110,9.0818,9.0818,8.8093,8.8094,449560
PXL,20110111,8.7186,8.8094,8.4461,8.4461,606120
PXL,20110112,8.4461,8.6277,8.4461,8.5369,291210
PXL,20110113,8.6277,8.8094,8.4461,8.6277,322310
PXL,20110114,8.7185,8.7185,8.4461,8.5369,336450
PXL,20110117,8.6277,8.9002,8.5369,8.8094,539800
PXL,20110118,8.8094,8.9910,8.6277,8.6277,285100
PXL,20110119,8.6277,8.9002,8.5369,8.6277,229720
PXL,20110120,8.7185,8.7185,8.4461,8.5369,132590
PXL,20110121,8.5369,8.6277,8.4461,8.4461,330760
PXL,20110124,8.4461,8.5369,8.1736,8.1736,348200
PXL,20110125,8.0828,8.0828,7.9011,7.9012,235800
PXL,20110126,7.9012,8.2645,7.9012,8.1736,116940
PXL,20110127,8.2644,8.3552,8.1736,8.1736,103060
PXL,20110128,8.2644,8.3552,8.1736,8.1736,159630
PXL,20110208,8.1736,8.3552,8.0828,8.0828,88770
PXL,20110209,8.1736,8.2644,7.9920,7.9920,213710
PXL,20110210,7.9920,8.0828,7.8104,7.9012,144340
PXL,20110211,7.9012,7.9012,7.7196,7.8104,123330
PXL,20110214,7.9012,7.9012,7.7196,7.8104,142860
PXL,20110215,7.8104,7.8104,7.6288,7.7196,170270
PXL,20110216,7.7196,7.7196,7.4471,7.4471,248090
PXL,20110217,7.4471,7.4471,7.0838,7.2655,333600
PXL,20110218,7.3563,7.3563,7.0838,7.0838,328290
PXL,20110221,6.9930,6.9930,6.8113,6.8114,353270
PXL,20110222,6.5389,6.7206,6.5389,6.5389,261350
PXL,20110223,6.6297,6.6297,6.3573,6.5389,290020
PXL,20110224,6.5389,6.5389,6.2664,6.2665,367480
PXL,20110225,6.2665,6.5390,6.2665,6.5389,272280
PXL,20110228,6.6297,6.8114,6.6297,6.7206,446200
PXL,20110301,6.7206,6.7206,6.5390,6.6297,118910
PXL,20110302,6.4481,6.5389,6.3572,6.3573,428520
PXL,20110303,6.1757,6.4481,6.1757,6.2665,132730
PXL,20110304,6.1757,6.2665,6.0849,6.2665,216960
PXL,20110307,6.2665,6.4481,6.2665,6.2665,141190
PXL,20110308,6.2665,6.3573,6.1756,6.1756,164180
PXL,20110309,6.1756,6.1756,5.9031,5.9940,209800
PXL,20110310,5.9032,6.2665,5.9032,6.2665,269020
PXL,20110311,6.4481,6.5390,6.4481,6.5389,247050
PXL,20110314,6.5389,6.5389,6.2664,6.2665,266220
PXL,20110315,6.2665,6.3573,6.0848,6.0848,233200
PXL,20110316,6.0848,6.2664,5.9940,6.1756,109440
