<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CIA,20180321,40.00,40.00,37.40,37.60,114700,40.00,40.00,37.40,37.60,0,500,3000
CIA,20180320,37.70,39.80,37.50,38.60,103572,37.70,39.80,37.50,38.60,0,1000,0
CIA,20180319,37.30,39.50,37.30,37.40,422770,37.30,39.50,37.30,37.40,0,5300,12300
CIA,20180316,41.40,41.40,41.40,41.40,125710,41.40,41.40,41.40,41.40,871000,4000,1000
CIA,20180315,50.90,50.90,45.90,45.90,385340,50.90,50.90,45.90,45.90,0,3200,90
CIA,20180314,53.40,53.40,50.90,50.90,138620,53.40,53.40,50.90,50.90,0,2800,0
CIA,20180313,53.50,54.00,53.40,53.40,76712,53.50,54.00,53.40,53.40,0,0,0
CIA,20180312,55.30,55.30,54.00,54.00,58330,55.30,55.30,54.00,54.00,0,3000,0
CIA,20180309,56.20,56.30,55.00,55.20,31800,56.20,56.30,55.00,55.20,0,100,0
CIA,20180308,55.30,57.20,55.10,56.50,44720,55.30,57.20,55.10,56.50,0,0,0
CIA,20180307,58.30,58.30,56.20,56.70,45210,58.30,58.30,56.20,56.70,0,0,0
CIA,20180306,58.00,58.50,57.20,57.90,35047,58.00,58.50,57.20,57.90,0,0,0
CIA,20180305,58.00,58.70,57.80,58.00,106880,58.00,58.70,57.80,58.00,0,0,400
CIA,20180302,57.00,58.00,56.60,58.00,67542,57.00,58.00,56.60,58.00,0,1800,0
CIA,20180301,59.00,59.00,56.90,57.50,74700,59.00,59.00,56.90,57.50,0,0,1500
CIA,20180228,56.20,58.50,56.20,58.00,111310,56.20,58.50,56.20,58.00,0,0,2300
CIA,20180227,54.60,58.20,54.60,56.20,123280,54.60,58.20,54.60,56.20,0,600,6200
CIA,20180226,53.50,54.50,53.30,53.40,49400,53.50,54.50,53.30,53.40,0,800,0
CIA,20180223,54.20,54.20,53.10,53.30,23800,54.20,54.20,53.10,53.30,0,200,0
CIA,20180222,55.30,55.30,54.00,54.20,45600,55.30,55.30,54.00,54.20,0,200,0
CIA,20180221,55.00,55.60,54.50,55.30,51800,55.00,55.60,54.50,55.30,0,0,0
CIA,20180213,54.00,54.40,53.10,54.40,55900,54.00,54.40,53.10,54.40,0,0,0
CIA,20180212,53.00,57.20,53.00,54.00,37780,53.00,57.20,53.00,54.00,0,0,0
CIA,20180209,51.40,52.00,51.00,52.00,17600,51.40,52.00,51.00,52.00,0,0,2600
CIA,20180208,54.90,54.90,51.50,53.00,17420,54.90,54.90,51.50,53.00,0,4700,2400
CIA,20180207,53.00,57.00,52.00,53.00,13300,53.00,57.00,52.00,53.00,0,0,0
CIA,20180206,52.10,53.40,51.50,53.00,77010,52.10,53.40,51.50,53.00,0,300,0
CIA,20180205,58.50,58.50,56.50,57.20,36000,58.50,58.50,56.50,57.20,40,8100,0
CIA,20180202,58.60,58.80,58.50,58.60,22800,58.60,58.80,58.50,58.60,0,1500,0
CIA,20180201,61.60,61.60,59.00,60.40,18000,61.60,61.60,59.00,60.40,0,3500,0
CIA,20180131,59.53,60.50,59.04,60.40,30600,61.00,62.00,60.50,61.90,0,1500,3500
CIA,20180130,57.77,59.04,56.60,58.55,19300,59.20,60.50,58.00,60.00,0,500,3600
CIA,20180129,58.55,58.84,58.06,58.16,28300,60.00,60.30,59.50,59.60,0,1200,2700
CIA,20180126,59.52,60.01,58.84,58.84,47000,61.00,61.50,60.30,60.30,0,0,0
CIA,20180125,60.01,60.40,59.23,60.01,54510,61.50,61.90,60.70,61.50,0,0,2500
CIA,20180124,61.19,61.19,60.01,60.50,74800,62.70,62.70,61.50,62.00,0,200,11900
CIA,20180123,60.99,61.97,60.40,60.99,139300,62.50,63.50,61.90,62.50,0,1500,4000
CIA,20180122,61.77,61.97,60.40,60.99,131427,63.30,63.50,61.90,62.50,0,1700,1000
CIA,20180119,62.94,62.94,61.48,61.77,124730,64.50,64.50,63.00,63.30,0,0,0
CIA,20180118,61.47,62.74,61.47,62.65,62591,63.00,64.30,63.00,64.20,0,0,0
CIA,20180117,62.94,63.04,61.96,62.35,80920,64.50,64.60,63.50,63.90,0,0,0
CIA,20180116,63.62,63.62,62.45,62.94,100800,65.20,65.20,64.00,64.50,0,0,0
CIA,20180115,62.94,63.33,61.58,62.94,128201,64.50,64.90,63.10,64.50,0,0,0
CIA,20180112,61.87,63.33,58.55,61.87,190620,63.40,64.90,60.00,63.40,0,800,0
CIA,20180111,63.43,63.43,61.48,61.87,85142,65.00,65.00,63.00,63.40,0,0,0
CIA,20180110,64.60,64.60,63.43,63.43,107990,66.20,66.20,65.00,65.00,360000,0,0
CIA,20180109,62.94,64.60,62.65,64.60,72520,64.50,66.20,64.20,66.20,0,20,0
CIA,20180108,61.47,62.94,61.47,62.55,77980,63.00,64.50,63.00,64.10,0,1970,0
CIA,20180105,61.97,62.06,61.58,61.57,36300,63.50,63.60,63.10,63.10,0,0,1000
CIA,20180104,61.96,62.25,61.47,62.26,37480,63.50,63.80,63.00,63.80,0,0,3000
CIA,20180103,62.06,62.35,61.47,62.35,33740,63.60,63.90,63.00,63.90,0,10,0
CIA,20180102,61.96,62.45,60.98,62.35,54800,63.50,64.00,62.50,63.90,0,1100,0
CIA,20171229,62.75,62.94,59.52,59.52,70800,64.30,64.50,61.00,61.00,0,20000,0
CIA,20171228,63.23,63.33,62.45,62.55,52948,64.80,64.90,64.00,64.10,0,24000,0
