<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HDC,20071008,7.3426,7.3426,7.3426,7.3426,13500
HDC,20071009,7.6922,7.6922,7.6922,7.6922,1900
HDC,20071010,8.0418,8.0418,8.0418,8.0418,2000
HDC,20071011,8.4351,8.4352,8.4351,8.4352,11200
HDC,20071012,8.8286,8.8286,8.8285,8.8285,123080
HDC,20071015,9.2656,9.2656,9.2656,9.2656,67920
HDC,20071016,9.7027,9.7027,9.7027,9.7027,55400
HDC,20071017,10.1398,10.1398,10.1397,10.1397,14250
HDC,20071018,10.5768,10.5768,9.7901,10.4894,734430
HDC,20071019,10.6642,11.0139,10.4894,11.0138,412180
HDC,20071022,11.5383,11.5383,11.5383,11.5383,65150
HDC,20071023,12.0628,12.0628,12.0628,12.0628,74690
HDC,20071024,12.5873,12.5873,12.5872,12.5872,141200
HDC,20071025,13.1117,13.1117,12.3250,12.9369,414740
HDC,20071026,12.4124,12.4124,12.3250,12.3250,62400
HDC,20071029,11.7131,11.7131,11.7131,11.7131,26940
HDC,20071030,11.1886,11.1887,11.1886,11.1887,29390
HDC,20071031,10.6642,11.5383,10.6642,11.1887,318140
HDC,20071101,11.1013,11.4509,11.1013,11.2761,64970
HDC,20071102,11.2761,11.2761,10.8390,10.8390,42500
HDC,20071105,10.4894,10.8390,10.4019,10.4894,72010
HDC,20071106,10.4894,10.4894,10.0523,10.0523,45410
HDC,20071107,9.7901,9.9649,9.6152,9.7027,86230
HDC,20071108,10.1398,10.1398,10.1397,10.1397,19020
HDC,20071109,10.4019,10.4894,10.1397,10.4894,127250
HDC,20071112,10.4894,10.4894,9.9649,9.9649,52120
HDC,20071113,9.9649,9.9649,9.5278,9.5278,47880
HDC,20071114,9.5278,9.9649,9.5278,9.9649,45010
HDC,20071115,9.7901,9.9649,9.7027,9.7027,43770
HDC,20071116,9.6153,9.7901,9.6152,9.6152,17160
HDC,20071119,9.3530,9.5278,9.3530,9.5278,14490
HDC,20071120,9.4404,9.5278,9.2656,9.3530,20300
HDC,20071121,9.0034,9.0908,8.9159,8.9160,64510
HDC,20071122,8.8286,9.0908,8.8286,9.0034,42590
HDC,20071123,8.7412,8.9160,8.7412,8.9160,32000
HDC,20071126,9.3531,9.3531,9.3530,9.3530,70190
HDC,20071127,9.7901,9.7901,9.7901,9.7901,48620
HDC,20071128,9.3530,9.9649,9.3530,9.7901,131370
HDC,20071129,9.7901,9.7901,9.6153,9.7901,67090
HDC,20071130,9.7027,9.7027,9.5279,9.6152,64330
HDC,20071203,9.6152,9.7026,9.6152,9.6152,101750
HDC,20071204,9.9648,10.0523,9.8774,10.0523,174120
HDC,20071205,10.0523,10.0523,9.8775,9.8775,82200
HDC,20071206,10.0523,10.1397,9.8775,10.1397,75320
HDC,20071207,10.1397,10.1397,9.9649,10.0523,30080
HDC,20071210,9.9649,9.9649,9.7901,9.7901,19740
HDC,20071211,9.6153,9.7901,9.5278,9.5278,16140
HDC,20071212,9.3530,9.6152,9.3530,9.5278,31840
HDC,20071213,9.5278,9.5278,9.2656,9.2656,30110
HDC,20071214,9.0034,9.3530,9.0034,9.0908,17730
HDC,20071217,9.2656,9.2656,8.9160,8.9160,33880
HDC,20071218,8.9160,9.1782,8.9160,9.1782,8160
HDC,20071219,9.6153,9.6153,9.6152,9.6152,52670
HDC,20071220,9.7900,9.7900,9.3530,9.4404,29070
