<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
GMD,20020422,42.5000,42.5000,42.5000,42.5000,19500
GMD,20020423,43.3000,43.3000,43.3000,43.3000,16900
GMD,20020424,44.1000,44.1000,44.1000,44.1000,36800
GMD,20020425,44.0000,44.0000,44.0000,44.0000,23400
GMD,20020426,44.0000,44.0000,44.0000,44.0000,16500
GMD,20020502,43.3000,43.3000,43.3000,43.3000,11900
GMD,20020503,44.0000,44.0000,44.0000,44.0000,11500
GMD,20020506,44.0000,44.0000,44.0000,44.0000,13900
GMD,20020507,43.2000,43.2000,43.2000,43.2000,3400
GMD,20020508,42.5000,42.5000,42.5000,42.5000,11500
GMD,20020509,42.5000,42.5000,42.5000,42.5000,5200
GMD,20020510,43.3000,43.3000,43.3000,43.3000,7200
GMD,20020513,42.5000,42.5000,42.5000,42.5000,2800
GMD,20020514,42.5000,42.5000,42.5000,42.5000,2700
GMD,20020515,42.5000,42.5000,42.5000,42.5000,13600
GMD,20020516,42.2000,42.2000,42.2000,42.2000,5600
GMD,20020517,42.8000,42.8000,42.8000,42.8000,1300
GMD,20020520,42.2000,42.2000,42.2000,42.2000,7000
GMD,20020521,42.2000,42.2000,42.2000,42.2000,5000
GMD,20020522,42.8000,42.8000,42.8000,42.8000,300
GMD,20020523,42.5000,42.5000,42.5000,42.5000,1100
GMD,20020524,42.0000,42.0000,42.0000,42.0000,4100
GMD,20020527,41.4000,41.4000,41.4000,41.4000,2400
GMD,20020528,40.8000,40.8000,40.8000,40.8000,6000
GMD,20020529,40.0000,40.0000,40.0000,40.0000,6000
GMD,20020530,40.0000,40.0000,40.0000,40.0000,12100
GMD,20020531,40.8000,40.8000,40.8000,40.8000,10900
GMD,20020603,40.8000,40.8000,40.8000,40.8000,11000
GMD,20020604,40.8000,40.8000,40.8000,40.8000,2700
GMD,20020605,40.8000,40.8000,40.8000,40.8000,1000
GMD,20020606,40.6000,40.6000,40.6000,40.6000,2100
GMD,20020607,40.0000,40.0000,40.0000,40.0000,3100
GMD,20020610,40.8000,40.8000,40.8000,40.8000,3200
GMD,20020611,40.2000,40.2000,40.2000,40.2000,2800
GMD,20020612,40.8000,40.8000,40.8000,40.8000,1500
GMD,20020613,40.8000,40.8000,40.8000,40.8000,400
GMD,20020614,41.1000,41.1000,41.1000,41.1000,3300
GMD,20020617,40.3000,40.3000,40.3000,40.3000,2000
