<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SWC,20180521,13.90,13.90,13.50,13.50,22900,13.90,13.90,13.50,13.50,0,0,0
SWC,20180518,13.80,13.80,13.60,13.70,3200,13.80,13.80,13.60,13.70,0,0,0
SWC,20180517,13.80,13.90,13.80,13.90,21210,13.80,13.90,13.80,13.90,0,0,0
SWC,20180516,13.70,13.90,13.60,13.60,40700,13.70,13.90,13.60,13.60,0,0,0
SWC,20180515,13.60,13.90,13.50,13.80,7100,13.60,13.90,13.50,13.80,0,0,0
SWC,20180514,13.60,13.70,13.50,13.50,4408,13.60,13.70,13.50,13.50,0,0,0
SWC,20180511,13.60,13.60,13.50,13.50,12900,13.60,13.60,13.50,13.50,0,0,0
SWC,20180510,13.70,13.70,13.40,13.50,27700,13.70,13.70,13.40,13.50,0,0,0
SWC,20180509,13.40,13.70,13.40,13.70,10110,13.40,13.70,13.40,13.70,0,0,0
SWC,20180508,13.40,13.60,13.40,13.60,500,13.40,13.60,13.40,13.60,0,0,0
SWC,20180507,13.60,13.60,13.20,13.60,21500,13.60,13.60,13.20,13.60,0,0,0
SWC,20180504,13.60,14.20,13.40,13.60,75000,13.60,14.20,13.40,13.60,60,0,0
SWC,20180503,13.20,13.50,13.10,13.50,95924,13.20,13.50,13.10,13.50,0,100,0
SWC,20180502,13.20,13.20,12.90,12.90,24700,13.20,13.20,12.90,12.90,0,0,0
SWC,20180427,12.70,13.20,12.70,13.00,18300,12.70,13.20,12.70,13.00,0,0,0
SWC,20180426,13.10,13.10,13.00,13.10,23200,13.10,13.10,13.00,13.10,0,0,0
SWC,20180424,13.70,13.70,13.70,13.70,800,13.70,13.70,13.70,13.70,0,0,0
SWC,20180423,13.10,13.90,12.70,13.90,1238,13.10,13.90,12.70,13.90,0,0,0
SWC,20180420,13.80,14.00,13.80,14.00,38900,13.80,14.00,13.80,14.00,0,0,0
SWC,20180419,13.80,13.80,13.60,13.60,16000,13.80,13.80,13.60,13.60,0,0,0
SWC,20180418,13.80,13.80,13.70,13.70,7800,13.80,13.80,13.70,13.70,0,0,0
SWC,20180417,14.10,14.10,13.90,13.90,56900,14.10,14.10,13.90,13.90,0,0,0
SWC,20180416,13.40,14.30,13.40,14.20,89500,13.40,14.30,13.40,14.20,0,0,0
SWC,20180413,13.30,13.50,13.30,13.40,74500,13.30,13.50,13.30,13.40,0,0,0
SWC,20180412,13.40,13.50,13.30,13.50,27700,13.40,13.50,13.30,13.50,0,0,0
SWC,20180411,13.30,13.40,13.30,13.40,110910,13.30,13.40,13.30,13.40,0,0,0
SWC,20180410,13.40,13.50,13.40,13.40,90900,13.40,13.50,13.40,13.40,0,0,0
SWC,20180409,13.00,13.60,13.00,13.20,72600,13.00,13.60,13.00,13.20,0,0,0
SWC,20180406,12.50,13.00,12.50,13.00,68200,12.50,13.00,12.50,13.00,0,0,0
SWC,20180405,12.50,12.60,12.50,12.60,26100,12.50,12.60,12.50,12.60,0,100,0
SWC,20180404,12.60,12.70,12.60,12.60,24000,12.60,12.70,12.60,12.60,0,0,0
SWC,20180403,12.50,12.60,12.50,12.50,107304,12.50,12.60,12.50,12.50,0,0,0
SWC,20180402,12.50,12.60,12.50,12.50,6700,12.50,12.60,12.50,12.50,0,0,0
SWC,20180330,12.60,12.60,12.50,12.60,44210,12.60,12.60,12.50,12.60,0,0,0
SWC,20180329,12.50,12.60,12.50,12.50,50714,12.50,12.60,12.50,12.50,0,0,0
SWC,20180328,12.50,12.50,12.50,12.50,56100,12.50,12.50,12.50,12.50,0,0,0
SWC,20180327,12.40,12.60,12.40,12.50,99400,12.40,12.60,12.40,12.50,0,0,0
SWC,20180326,12.40,12.50,12.30,12.50,38450,12.40,12.50,12.30,12.50,0,0,0
SWC,20180323,12.50,12.50,12.20,12.40,238580,12.50,12.50,12.20,12.40,0,0,0
SWC,20180322,12.50,12.60,12.40,12.50,116610,12.50,12.60,12.40,12.50,0,3000,0
SWC,20180321,12.70,12.70,12.50,12.50,97620,12.70,12.70,12.50,12.50,0,0,0
SWC,20180320,12.20,12.80,12.20,12.80,201450,12.20,12.80,12.20,12.80,0,0,0
SWC,20180319,12.00,12.50,12.00,12.30,145300,12.00,12.50,12.00,12.30,0,0,0
SWC,20180316,12.00,12.20,12.00,12.00,36050,12.00,12.20,12.00,12.00,0,0,0
SWC,20180315,11.80,12.50,11.70,12.10,150200,11.80,12.50,11.70,12.10,0,0,0
SWC,20180314,11.40,12.80,11.40,11.70,82200,11.40,12.80,11.40,11.70,0,0,0
SWC,20180313,11.40,11.50,11.10,11.30,18500,11.40,11.50,11.10,11.30,0,0,0
SWC,20180312,11.20,11.50,11.20,11.40,15000,11.20,11.50,11.20,11.40,0,0,0
SWC,20180309,11.20,11.30,11.10,11.30,22800,11.20,11.30,11.10,11.30,0,0,0
SWC,20180308,11.20,11.30,11.20,11.30,26950,11.20,11.30,11.20,11.30,0,2000,0
SWC,20180307,11.20,11.30,11.10,11.30,29900,11.20,11.30,11.10,11.30,0,0,0
SWC,20180306,11.20,11.40,11.10,11.40,47220,11.20,11.40,11.10,11.40,0,0,0
SWC,20180305,11.40,11.40,11.20,11.20,35900,11.40,11.40,11.20,11.20,0,0,0
SWC,20180302,11.40,11.40,11.30,11.40,30800,11.40,11.40,11.30,11.40,0,0,0
SWC,20180301,11.50,11.50,11.30,11.30,23410,11.50,11.50,11.30,11.30,0,0,0
SWC,20180228,11.30,11.60,11.30,11.50,23900,11.30,11.60,11.30,11.50,0,0,0
SWC,20180227,11.50,11.50,11.20,11.40,17600,11.50,11.50,11.20,11.40,0,0,0
SWC,20180226,11.60,11.60,11.40,11.40,32000,11.60,11.60,11.40,11.40,0,0,0
SWC,20180223,11.40,11.50,11.20,11.40,31450,11.40,11.50,11.20,11.40,0,0,0
SWC,20180222,11.30,11.50,11.20,11.40,26900,11.30,11.50,11.20,11.40,0,0,0
SWC,20180221,11.50,11.90,11.20,11.90,40000,11.50,11.90,11.20,11.90,0,0,13000
SWC,20180213,11.50,11.90,11.30,11.40,19800,11.50,11.90,11.30,11.40,0,400,0
SWC,20180212,11.20,11.30,11.10,11.30,19216,11.20,11.30,11.10,11.30,0,0,0
SWC,20180209,9.80,11.40,9.80,11.20,41700,9.80,11.40,9.80,11.20,0,0,0
SWC,20180208,11.60,11.70,11.50,11.50,27300,11.60,11.70,11.50,11.50,0,5000,0
SWC,20180207,11.80,11.90,11.60,11.70,56224,11.80,11.90,11.60,11.70,0,8000,0
SWC,20180206,11.04,11.59,11.04,11.50,95400,12.00,12.60,12.00,12.50,0,0,0
SWC,20180205,12.14,12.14,11.59,11.68,90800,13.20,13.20,12.60,12.70,0,0,0
