<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
BSR,20180820,16.90,16.90,16.20,16.30,1304200,16.90,16.90,16.20,16.30,0,1000,225700
BSR,20180817,17.10,17.30,16.70,16.80,955250,17.10,17.30,16.70,16.80,73300,0,325900
BSR,20180816,17.40,17.50,16.00,16.80,2585684,17.40,17.50,16.00,16.80,0,100,647100
BSR,20180815,17.70,18.10,17.00,17.10,2353749,17.70,18.10,17.00,17.10,0,0,475000
BSR,20180814,17.90,18.00,17.40,17.70,2354758,17.90,18.00,17.40,17.70,73800,28600,750000
BSR,20180813,18.20,18.60,17.60,17.90,1896455,18.20,18.60,17.60,17.90,0,30200,274900
BSR,20180810,18.20,18.50,17.70,18.20,1754081,18.20,18.50,17.70,18.20,0,23500,200000
BSR,20180809,17.90,18.90,17.90,18.30,2705200,17.90,18.90,17.90,18.30,0,36000,825000
BSR,20180808,17.40,18.10,17.10,18.00,2454019,17.40,18.10,17.10,18.00,92000,5000,1201000
BSR,20180807,18.00,18.00,17.20,17.40,1727362,18.00,18.00,17.20,17.40,0,100,359000
BSR,20180806,18.10,18.60,17.50,18.00,3163325,18.10,18.60,17.50,18.00,0,18000,700000
BSR,20180803,17.30,18.30,17.30,18.10,3275313,17.30,18.30,17.30,18.10,14000,302500,1395200
BSR,20180802,16.30,17.40,16.30,17.30,3393218,16.30,17.40,16.30,17.30,0,200,1068000
BSR,20180801,15.70,16.70,15.70,16.40,2612400,15.70,16.70,15.70,16.40,0,130000,940000
BSR,20180731,15.80,16.10,15.50,15.70,1450400,15.80,16.10,15.50,15.70,0,2200,500700
BSR,20180730,15.00,15.80,15.00,15.70,1736965,15.00,15.80,15.00,15.70,0,0,770000
BSR,20180727,14.90,15.30,14.70,14.80,668799,14.90,15.30,14.70,14.80,40000,13000,415000
BSR,20180726,14.90,14.90,14.60,14.70,181600,14.90,14.90,14.60,14.70,0,1000,23500
BSR,20180725,14.90,15.00,14.60,14.60,637510,14.90,15.00,14.60,14.60,0,0,226200
BSR,20180724,15.30,15.40,14.50,14.80,1159559,15.30,15.40,14.50,14.80,100000,10500,320000
BSR,20180723,15.60,15.70,15.20,15.50,935816,15.60,15.70,15.20,15.50,0,0,395000
BSR,20180720,16.00,16.20,15.60,15.80,835710,16.00,16.20,15.60,15.80,0,0,220400
BSR,20180719,15.20,16.70,15.00,15.80,2465232,15.20,16.70,15.00,15.80,0,0,950500
BSR,20180718,14.40,15.20,14.30,15.00,1415665,14.40,15.20,14.30,15.00,800000,5100,250000
BSR,20180717,14.60,14.70,14.20,14.50,446305,14.60,14.70,14.20,14.50,220000,50000,150000
BSR,20180716,14.60,15.00,14.30,14.60,828325,14.60,15.00,14.30,14.60,0,7000,170000
BSR,20180713,14.30,14.70,14.10,14.40,767399,14.30,14.70,14.10,14.40,0,0,175700
BSR,20180712,14.30,14.30,13.70,14.10,746170,14.30,14.30,13.70,14.10,0,200,210000
BSR,20180711,15.10,15.10,14.00,14.30,2216190,15.10,15.10,14.00,14.30,260000,10600,200000
BSR,20180710,15.80,16.10,15.10,15.10,2214061,15.80,16.10,15.10,15.10,0,0,1096700
BSR,20180709,16.40,16.60,15.90,15.90,1282880,16.40,16.60,15.90,15.90,0,0,988700
BSR,20180706,16.00,16.40,15.70,16.30,846661,16.00,16.40,15.70,16.30,0,100000,200000
BSR,20180705,16.60,16.70,15.60,16.10,1977110,16.60,16.70,15.60,16.10,0,0,406838
BSR,20180704,16.70,17.10,16.50,16.50,2192115,16.70,17.10,16.50,16.50,0,2000,1682000
BSR,20180703,17.50,17.60,16.90,16.90,2005680,17.50,17.60,16.90,16.90,0,0,1292000
BSR,20180702,17.60,17.80,17.40,17.60,1115250,17.60,17.80,17.40,17.60,0,0,100000
BSR,20180629,17.90,18.00,17.40,18.00,1473504,17.90,18.00,17.40,18.00,0,0,621500
BSR,20180628,17.90,18.00,17.50,17.80,1311811,17.90,18.00,17.50,17.80,3000,3000,790000
BSR,20180627,18.00,18.20,17.70,18.00,1427810,18.00,18.20,17.70,18.00,0,0,560000
BSR,20180626,18.20,18.20,17.80,18.10,1012240,18.20,18.20,17.80,18.10,0,0,744700
BSR,20180625,18.20,18.50,18.00,18.20,1054480,18.20,18.50,18.00,18.20,0,5000,281900
BSR,20180622,17.60,18.10,17.50,18.10,1205899,17.60,18.10,17.50,18.10,0,0,600000
BSR,20180621,18.00,18.00,17.40,17.70,931360,18.00,18.00,17.40,17.70,0,0,240000
BSR,20180620,17.80,17.90,17.40,17.90,705040,17.80,17.90,17.40,17.90,0,200,375000
BSR,20180619,18.10,18.10,17.00,18.00,2428288,18.10,18.10,17.00,18.00,70,150000,470000
BSR,20180618,18.60,18.70,18.00,18.20,1521500,18.60,18.70,18.00,18.20,0,600,997100
BSR,20180615,18.90,19.00,18.40,18.80,790810,18.90,19.00,18.40,18.80,0,900,500000
BSR,20180614,18.70,19.20,18.60,18.90,1165500,18.70,19.20,18.60,18.90,0,0,0
BSR,20180613,18.20,18.70,18.20,18.50,513800,18.20,18.70,18.20,18.50,0,0,160000
BSR,20180612,18.90,19.00,18.00,18.20,1408430,18.90,19.00,18.00,18.20,0,500,221400
BSR,20180611,19.00,19.40,18.70,18.80,788220,19.00,19.40,18.70,18.80,50000,0,408600
BSR,20180608,19.20,19.20,18.50,19.00,744720,19.20,19.20,18.50,19.00,0,108800,220000
BSR,20180607,19.70,19.70,18.90,19.00,736510,19.70,19.70,18.90,19.00,0,0,200000
BSR,20180606,19.80,20.20,19.50,19.80,865840,19.80,20.20,19.50,19.80,50000,2200,10000
BSR,20180605,18.80,19.90,18.80,19.80,1220150,18.80,19.90,18.80,19.80,0,2600,500
BSR,20180604,18.50,19.30,18.20,19.20,1016785,18.50,19.30,18.20,19.20,0,230800,5700
BSR,20180601,18.30,18.50,18.10,18.40,588584,18.30,18.50,18.10,18.40,0,115200,0
BSR,20180531,18.10,18.60,18.10,18.40,992100,18.10,18.60,18.10,18.40,0,13400,500000
BSR,20180530,18.20,18.30,17.70,18.00,577849,18.20,18.30,17.70,18.00,0,100000,37700
BSR,20180529,17.60,19.00,17.50,18.50,1329567,17.60,19.00,17.50,18.50,0,265400,400000
BSR,20180528,19.00,19.00,17.00,17.60,1421966,19.00,19.00,17.00,17.60,0,148800,183100
BSR,20180525,19.80,19.80,18.80,19.00,1053610,19.80,19.80,18.80,19.00,0,305000,0
BSR,20180524,19.90,20.20,19.50,20.00,770683,19.90,20.20,19.50,20.00,0,179000,250000
BSR,20180523,19.50,20.20,19.30,20.10,851716,19.50,20.20,19.30,20.10,60000,168000,260000
BSR,20180522,20.80,20.80,19.00,19.70,1339898,20.80,20.80,19.00,19.70,175000,0,331000
BSR,20180521,21.60,21.80,20.50,20.50,968158,21.60,21.80,20.50,20.50,60300,118000,275000
BSR,20180518,22.20,22.20,21.20,21.60,1037675,22.20,22.20,21.20,21.60,135000,102800,82900
