<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
FCN,20120724,5.2132,5.4304,5.2132,5.2132,239650
FCN,20120725,4.9688,4.9688,4.9688,4.9688,10970
FCN,20120726,4.9688,4.9688,4.7244,4.7516,159640
FCN,20120727,4.8331,4.8331,4.5615,4.5616,120970
FCN,20120730,4.5616,4.7788,4.5344,4.7788,172060
FCN,20120731,4.9960,4.9960,4.7516,4.8059,339380
FCN,20120801,4.8059,4.9145,4.7244,4.8331,39910
FCN,20120802,4.8874,4.8874,4.7788,4.7788,26710
FCN,20120803,4.8331,4.8874,4.7788,4.8874,24420
FCN,20120806,4.9417,4.9960,4.8331,4.8874,124650
FCN,20120807,4.8874,4.9146,4.7516,4.7516,125880
FCN,20120808,4.8602,4.8602,4.7244,4.7788,27100
FCN,20120809,4.6973,4.8331,4.6973,4.8331,68540
FCN,20120810,4.8331,4.8331,4.7516,4.7788,101720
FCN,20120813,4.8331,4.9960,4.8331,4.9960,435250
FCN,20120814,5.0232,5.2404,5.0232,5.2404,311940
FCN,20120815,5.4033,5.4033,5.1046,5.1589,82540
FCN,20120816,5.1589,5.2947,5.1317,5.1589,64250
FCN,20120817,5.1589,5.4033,5.1589,5.4033,310560
FCN,20120820,5.4576,5.6477,5.4576,5.6476,358040
FCN,20120821,5.3761,5.6476,5.3761,5.3761,444030
FCN,20120822,5.1317,5.3489,5.1317,5.1317,453090
FCN,20120823,4.9145,4.9145,4.8873,4.8874,99190
FCN,20120824,4.6430,5.1046,4.6430,4.8331,503710
FCN,20120827,4.7516,4.7516,4.6159,4.6159,138630
FCN,20120828,4.5616,4.7245,4.4258,4.7245,116180
FCN,20120829,4.8603,4.9417,4.8603,4.9417,139960
FCN,20120830,4.9417,5.1318,4.9145,4.9145,221560
FCN,20120831,4.9960,4.9960,4.8330,4.8874,89890
FCN,20120904,4.9689,5.0503,4.9417,4.9688,27370
FCN,20120905,4.9960,5.0231,4.8059,4.8059,91220
FCN,20120906,4.6701,4.8331,4.6701,4.7516,55650
FCN,20120907,4.7516,4.7788,4.6701,4.7516,90780
FCN,20120910,4.7516,4.7516,4.5344,4.5344,251110
FCN,20120911,4.5616,4.6702,4.5344,4.6702,35290
FCN,20120912,4.6702,4.7517,4.6702,4.6702,27320
FCN,20120913,4.6974,4.7517,4.6430,4.7245,26650
FCN,20120914,4.8060,4.9417,4.7517,4.9417,191670
FCN,20120917,4.9960,4.9960,4.8331,4.8331,42850
FCN,20120918,4.8331,4.8874,4.6702,4.8874,78310
FCN,20120919,4.8602,4.8602,4.6973,4.6973,34090
FCN,20120920,4.6973,4.6973,4.4801,4.6159,314440
FCN,20120921,4.7245,4.7245,4.5887,4.6430,19660
FCN,20120924,4.6158,4.6158,4.5344,4.5616,19960
FCN,20120925,4.5073,4.5888,4.4801,4.5344,28310
FCN,20120926,4.5616,4.5887,4.4801,4.4801,29670
FCN,20120927,4.4801,4.5616,4.4529,4.5616,80410
FCN,20120928,4.5888,4.6159,4.5344,4.5887,20390
FCN,20121001,4.6159,4.6159,4.4258,4.5344,43920
FCN,20121002,4.4529,4.5072,4.4529,4.5072,20030
FCN,20121003,4.4800,4.5615,4.4800,4.5072,17490
FCN,20121004,4.4257,4.6430,4.4257,4.5072,9920
FCN,20121005,4.4800,4.5615,4.4529,4.4529,28910
FCN,20121008,4.5072,4.5615,4.4801,4.5072,18280
FCN,20121009,4.5615,4.5615,4.4800,4.5072,63960
FCN,20121010,4.5072,4.6158,4.5072,4.5072,62540
FCN,20121011,4.6158,4.7244,4.5615,4.6159,57260
FCN,20121012,4.6702,4.6702,4.5887,4.6702,17070
FCN,20121015,4.6159,4.6430,4.5073,4.6159,41930
FCN,20121016,4.6431,4.8060,4.6430,4.6430,23040
FCN,20121017,4.6973,4.6973,4.5615,4.5616,31900
FCN,20121018,4.6702,4.6702,4.5616,4.5887,82820
FCN,20121019,4.5615,4.6159,4.4801,4.6159,43530
FCN,20121022,4.4801,4.5616,4.4801,4.5616,4670
FCN,20121023,4.5616,4.6159,4.5073,4.6159,9560
FCN,20121024,4.6159,4.6159,4.5073,4.6159,13980
FCN,20121025,4.5344,4.5344,4.4801,4.5072,25020
FCN,20121026,4.4257,4.5615,4.4257,4.5072,40160
FCN,20121029,4.5615,4.5615,4.4800,4.4801,22730
FCN,20121030,4.4801,4.6973,4.4801,4.6973,49980
FCN,20121031,4.8331,4.9145,4.7516,4.8059,153410
FCN,20121101,4.6973,4.8059,4.6430,4.6702,80670
FCN,20121102,4.4530,4.5073,4.4529,4.4529,303440
FCN,20121105,4.2357,4.4529,4.2357,4.2900,138680
FCN,20121106,4.1542,4.4801,4.1542,4.4801,180930
FCN,20121107,4.5073,4.6973,4.3986,4.6430,215750
FCN,20121108,4.6430,4.7516,4.5887,4.6430,284800
FCN,20121109,4.8378,4.8548,4.7729,4.8548,291020
FCN,20121112,4.9851,5.0829,4.8874,5.0829,335020
FCN,20121113,5.1806,5.3110,5.1155,5.3109,624910
FCN,20121114,5.3109,5.5716,5.3109,5.5716,449950
FCN,20121115,5.5390,5.6693,5.3761,5.5064,418640
FCN,20121116,5.4087,5.7671,5.3761,5.7671,442140
FCN,20121119,6.0278,6.0278,5.7997,6.0278,645430
FCN,20121120,5.8649,6.0930,5.8649,6.0278,793110
FCN,20121121,5.9301,6.0604,5.8975,5.9952,500620
FCN,20121122,5.8975,6.2884,5.8975,6.2884,329710
FCN,20121123,6.2232,6.2558,5.9952,5.9952,487960
FCN,20121126,5.8649,5.9952,5.7020,5.8323,558350
FCN,20121127,5.8323,5.9952,5.8323,5.9626,357150
FCN,20121128,5.9300,5.9952,5.9300,5.9300,442340
FCN,20121129,5.9626,6.1581,5.9626,5.9952,408350
FCN,20121130,5.9300,6.0278,5.7345,5.7671,239060
FCN,20121203,5.8323,5.8323,5.5390,5.6694,312880
FCN,20121204,5.6368,5.7671,5.6042,5.7345,193090
FCN,20121205,5.7345,5.8322,5.6368,5.6368,174980
FCN,20121206,5.6694,5.7345,5.5716,5.6042,153570
FCN,20121207,5.6042,5.6368,5.4739,5.4739,111220
FCN,20121210,5.4413,5.7346,5.4087,5.7345,250390
FCN,20121211,5.7345,5.7671,5.5390,5.5390,113130
FCN,20121212,5.5390,5.7671,5.5390,5.6042,61390
FCN,20121213,5.5716,5.7019,5.5716,5.5716,143690
FCN,20121214,5.6042,5.7671,5.5390,5.6694,233020
FCN,20121217,5.6694,5.8975,5.6694,5.8323,243390
FCN,20121218,5.7671,5.8649,5.7345,5.7345,154940
FCN,20121219,5.7997,5.9952,5.7997,5.9300,424420
FCN,20121220,5.9626,5.9626,5.7345,5.8649,183050
FCN,20121221,5.8323,5.8649,5.7671,5.7671,260540
FCN,20121224,5.7019,5.9626,5.7019,5.9300,189820
FCN,20121225,5.9626,5.9626,5.7997,5.7997,232900
FCN,20121226,5.7997,5.9300,5.7671,5.8323,204290
FCN,20121227,5.8323,5.9626,5.7997,5.8323,332300
FCN,20121228,5.8975,5.8975,5.7671,5.7671,243570
FCN,20130102,5.8648,5.9300,5.7671,5.8323,489870
FCN,20130103,5.7997,5.8323,5.6368,5.6694,344450
FCN,20130104,5.7346,5.7997,5.6694,5.7019,216110
FCN,20130107,5.7019,5.7996,5.6693,5.6694,157280
FCN,20130108,5.6694,5.8649,5.6694,5.8323,513230
FCN,20130109,5.8975,5.8975,5.7345,5.7345,334580
FCN,20130110,5.7019,5.7671,5.6368,5.7345,148270
FCN,20130111,5.7997,5.9952,5.7671,5.9952,499300
FCN,20130114,6.2233,6.2884,6.0278,6.2884,523940
FCN,20130115,6.5491,6.5491,6.4187,6.4513,447600
FCN,20130116,6.3536,6.4513,6.2884,6.4188,382620
FCN,20130117,6.6591,6.8650,6.4531,6.7278,511970
FCN,20130118,6.6248,6.7278,6.4532,6.6592,84170
FCN,20130121,6.5562,6.6249,6.2473,6.3503,134770
FCN,20130122,6.2473,6.2816,6.0757,6.1100,210050
FCN,20130123,6.0413,6.1787,5.9727,6.1786,176240
FCN,20130124,6.0756,6.3503,6.0756,6.3503,81340
FCN,20130125,6.2816,6.7279,6.2816,6.6935,274240
FCN,20130128,6.5219,6.7965,6.2816,6.2816,308530
FCN,20130129,6.3159,6.4189,6.2473,6.4189,103100
FCN,20130130,6.5219,6.5219,6.2816,6.3159,55830
FCN,20130131,6.3159,6.3159,6.0756,6.1100,253170
FCN,20130201,6.1787,6.1787,6.0413,6.1443,176860
FCN,20130204,6.2130,6.2130,6.1100,6.1100,96450
FCN,20130205,6.1787,6.1787,6.0413,6.1443,105430
FCN,20130206,6.1786,6.3503,6.1100,6.1100,123420
FCN,20130207,6.1100,6.2130,6.0757,6.1786,77140
FCN,20130208,6.2473,6.3846,6.2473,6.3159,50890
FCN,20130218,6.3159,6.5219,6.1786,6.4189,301210
FCN,20130219,6.4189,6.4876,6.3502,6.3846,313520
FCN,20130220,6.3503,6.4533,6.3159,6.3503,205360
FCN,20130221,6.2816,6.3503,6.0070,6.0070,312300
FCN,20130222,6.2473,6.2473,5.8697,6.0070,253000
FCN,20130225,6.1443,6.1443,6.0070,6.0413,116900
FCN,20130226,6.0413,6.1100,5.8353,5.8354,266210
FCN,20130227,5.8354,5.8697,5.7324,5.8354,61610
FCN,20130228,5.8354,5.9041,5.8354,5.8354,112510
FCN,20130301,5.9041,5.9041,5.8010,5.8010,56360
FCN,20130304,5.7323,5.8353,5.5264,5.5264,105790
FCN,20130305,5.4921,5.5264,5.2175,5.3205,68660
FCN,20130306,5.5265,5.5608,5.3892,5.5264,53290
FCN,20130307,5.6637,5.9040,5.5607,5.9040,328120
FCN,20130308,5.9383,5.9383,5.8010,5.8354,153390
FCN,20130311,5.8697,6.0414,5.8697,5.9383,105090
FCN,20130312,5.8696,5.9726,5.8010,5.8010,69010
FCN,20130313,5.8010,5.9383,5.8010,5.8354,108380
FCN,20130314,5.8354,5.9041,5.8011,5.9040,34950
FCN,20130315,5.9383,5.9383,5.8697,5.9040,38740
FCN,20130318,5.8697,5.9040,5.8010,5.8354,71540
FCN,20130319,5.7667,5.9041,5.7667,5.8354,18760
FCN,20130320,5.8697,5.9384,5.8354,5.9040,104790
