<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
EMC,20180402,15.65,16.90,15.65,16.40,820,15.65,16.90,15.65,16.40,0,0,0
EMC,20180330,15.30,16.95,15.30,16.80,6290,15.30,16.95,15.30,16.80,0,0,0
EMC,20180329,15.90,16.45,15.90,16.45,100,15.90,16.45,15.90,16.45,0,0,0
EMC,20180328,17.00,17.00,17.00,17.00,200,17.00,17.00,17.00,17.00,0,0,0
EMC,20180327,15.60,17.00,15.60,17.00,360,15.60,17.00,15.60,17.00,0,0,0
EMC,20180326,14.70,16.65,14.55,16.65,57220,14.70,16.65,14.55,16.65,0,0,0
EMC,20180323,14.65,16.60,14.65,15.60,348190,14.65,16.60,14.65,15.60,0,0,0
EMC,20180322,15.50,17.50,15.40,15.55,210550,15.50,17.50,15.40,15.55,0,0,0
EMC,20180321,17.00,18.20,16.15,16.55,70240,17.00,18.20,16.15,16.55,0,0,0
EMC,20180320,19.95,19.95,17.35,17.35,29820,19.95,19.95,17.35,17.35,0,0,0
EMC,20180319,18.65,18.65,18.10,18.65,60040,18.65,18.65,18.10,18.65,0,0,0
EMC,20180316,17.45,17.45,17.45,17.45,3981100,17.45,17.45,17.45,17.45,0,0,0
EMC,20180315,16.35,16.35,16.35,16.35,1006560,16.35,16.35,16.35,16.35,0,0,0
EMC,20180314,15.30,15.30,15.30,15.30,10500,15.30,15.30,15.30,15.30,0,0,0
EMC,20180313,14.30,14.30,14.30,14.30,511470,14.30,14.30,14.30,14.30,0,0,0
EMC,20180312,13.40,14.05,13.40,13.40,85260,13.40,14.05,13.40,13.40,0,0,0
EMC,20180309,13.15,13.15,13.15,13.15,7870,13.15,13.15,13.15,13.15,0,0,0
EMC,20180308,12.30,12.30,12.30,12.30,23690,12.30,12.30,12.30,12.30,0,0,0
EMC,20180307,12.10,12.10,11.50,11.50,50250,12.10,12.10,11.50,11.50,0,0,0
EMC,20180306,13.00,13.00,11.35,11.35,41340,13.00,13.00,11.35,11.35,0,0,0
EMC,20180305,13.95,13.95,12.15,12.15,41550,13.95,13.95,12.15,12.15,0,0,0
EMC,20180302,13.05,13.05,13.05,13.05,2140,13.05,13.05,13.05,13.05,0,20,0
EMC,20180301,13.20,13.65,12.20,12.20,2130,13.20,13.65,12.20,12.20,0,0,0
EMC,20180228,12.95,12.95,12.80,12.80,7110,12.95,12.95,12.80,12.80,0,0,0
EMC,20180227,12.95,13.40,12.95,12.95,3270,12.95,13.40,12.95,12.95,0,0,0
EMC,20180226,13.90,13.90,13.80,13.80,1620,13.90,13.90,13.80,13.80,0,0,0
EMC,20180223,13.80,14.80,13.70,14.80,220,13.80,14.80,13.70,14.80,0,0,0
EMC,20180222,13.00,14.60,13.00,14.60,130,13.00,14.60,13.00,14.60,0,0,0
EMC,20180221,13.60,13.80,12.50,13.80,280,13.60,13.80,12.50,13.80,0,0,0
EMC,20180213,11.50,12.90,11.50,12.90,90,11.50,12.90,11.50,12.90,0,0,0
EMC,20180212,12.10,12.10,12.10,12.10,410,12.10,12.10,12.10,12.10,0,0,0
EMC,20180209,12.70,12.70,12.70,12.70,510,12.70,12.70,12.70,12.70,0,0,0
EMC,20180208,13.00,13.50,13.00,13.50,450,13.00,13.50,13.00,13.50,0,0,0
EMC,20180207,12.70,13.00,12.65,12.65,3170,12.70,13.00,12.65,12.65,0,0,0
EMC,20180206,13.50,13.50,12.30,13.50,1610,13.50,13.50,12.30,13.50,0,0,0
EMC,20180205,12.20,13.20,11.80,13.20,570,12.20,13.20,11.80,13.20,0,0,0
EMC,20180202,12.60,14.20,12.60,12.60,2830,12.60,14.20,12.60,12.60,0,0,0
EMC,20180201,13.40,14.75,13.40,13.40,810,13.40,14.75,13.40,13.40,0,0,0
EMC,20180131,14.40,14.40,14.10,14.10,1000,14.40,14.40,14.10,14.10,0,0,0
EMC,20180130,13.65,15.00,13.60,15.00,2010,13.65,15.00,13.60,15.00,0,0,0
EMC,20180129,14.50,14.50,14.10,14.25,180,14.50,14.50,14.10,14.25,0,0,0
EMC,20180126,13.25,14.95,13.25,14.95,1870,13.25,14.95,13.25,14.95,0,0,0
EMC,20180125,14.00,14.00,14.00,14.00,1160,14.00,14.00,14.00,14.00,0,0,0
EMC,20180122,14.50,14.55,14.20,14.20,60,14.50,14.55,14.20,14.20,0,0,0
EMC,20180119,15.50,15.85,15.00,15.00,630,15.50,15.85,15.00,15.00,0,0,0
EMC,20180118,14.10,15.50,14.10,15.50,1410,14.10,15.50,14.10,15.50,0,0,0
EMC,20180117,16.00,16.00,15.00,15.00,1300,16.00,16.00,15.00,15.00,0,0,0
EMC,20180116,14.30,15.95,14.30,15.95,5830,14.30,15.95,14.30,15.95,0,0,0
EMC,20180115,14.90,14.95,14.20,14.95,4200,14.90,14.95,14.20,14.95,0,0,0
EMC,20180112,14.00,15.00,14.00,14.00,330,14.00,15.00,14.00,14.00,0,0,0
EMC,20180111,14.65,15.00,14.65,15.00,6420,14.65,15.00,14.65,15.00,0,0,0
EMC,20180110,14.65,15.05,14.65,14.65,270,14.65,15.05,14.65,14.65,0,0,0
EMC,20180109,15.00,15.40,15.00,15.40,80,15.00,15.40,15.00,15.40,0,0,0
EMC,20180108,13.90,15.40,13.90,15.00,2720,13.90,15.40,13.90,15.00,0,0,500
EMC,20180105,14.80,15.25,14.30,14.60,3290,14.80,15.25,14.30,14.60,0,0,0
EMC,20180104,15.10,15.20,14.20,15.00,6010,15.10,15.20,14.20,15.00,0,0,0
EMC,20180103,15.10,15.15,15.10,15.15,2470,15.10,15.15,15.10,15.15,0,0,0
EMC,20180102,15.85,15.85,15.20,15.85,30,15.85,15.85,15.20,15.85,0,0,0
EMC,20171229,15.30,15.95,15.00,15.95,2220,15.30,15.95,15.00,15.95,0,0,0
EMC,20171228,16.00,16.00,15.45,15.85,1630,16.00,16.00,15.45,15.85,0,0,0
EMC,20171227,15.95,16.30,15.45,15.95,4810,15.95,16.30,15.45,15.95,0,0,100
EMC,20171226,15.10,15.95,15.10,15.95,20210,15.10,15.95,15.10,15.95,0,0,100
EMC,20171225,14.90,14.95,14.70,14.95,7050,14.90,14.95,14.70,14.95,0,0,0
EMC,20171222,15.80,15.85,14.00,14.00,29430,15.80,15.85,14.00,14.00,0,100,0
EMC,20171221,15.70,15.80,14.85,14.85,34360,15.70,15.80,14.85,14.85,0,0,0
EMC,20171220,15.65,15.65,14.80,14.80,36930,15.65,15.65,14.80,14.80,0,0,0
EMC,20171219,14.60,15.50,14.60,14.65,27710,14.60,15.50,14.60,14.65,0,0,100
EMC,20171218,15.50,15.50,14.50,14.50,17270,15.50,15.50,14.50,14.50,0,0,0
EMC,20171215,15.70,15.75,14.50,14.50,42660,15.70,15.75,14.50,14.50,0,100,0
EMC,20171214,14.90,15.70,14.75,14.75,21200,14.90,15.70,14.75,14.75,0,100,0
EMC,20171213,14.70,14.90,14.70,14.70,4070,14.70,14.90,14.70,14.70,0,0,500
EMC,20171212,15.00,15.00,14.70,14.70,3460,15.00,15.00,14.70,14.70,0,0,0
