<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
DVN,20190321,17.00,17.80,16.70,17.00,140100,17.00,17.80,16.70,17.00,0,0,0
DVN,20190320,17.30,17.30,16.80,17.20,84843,17.30,17.30,16.80,17.20,0,0,0
DVN,20190319,18.00,18.00,17.20,17.40,116212,18.00,18.00,17.20,17.40,0,0,0
DVN,20190318,16.90,18.00,16.90,17.60,412814,16.90,18.00,16.90,17.60,0,0,0
DVN,20190315,17.20,17.20,16.70,16.90,44980,17.20,17.20,16.70,16.90,0,0,0
DVN,20190314,16.80,17.20,16.40,17.00,277632,16.80,17.20,16.40,17.00,0,0,0
DVN,20190313,16.80,16.90,16.30,16.60,76800,16.80,16.90,16.30,16.60,0,0,0
DVN,20190312,16.80,16.90,16.40,16.70,81150,16.80,16.90,16.40,16.70,0,0,0
DVN,20190311,16.80,16.90,16.30,16.70,43604,16.80,16.90,16.30,16.70,0,0,0
DVN,20190308,16.70,16.70,16.40,16.60,160070,16.70,16.70,16.40,16.60,0,0,0
DVN,20190307,17.00,17.10,16.70,16.80,109710,17.00,17.10,16.70,16.80,0,0,0
DVN,20190306,17.20,17.30,16.70,17.00,77712,17.20,17.30,16.70,17.00,0,0,0
DVN,20190305,17.30,17.40,16.70,16.90,139900,17.30,17.40,16.70,16.90,0,0,0
DVN,20190304,16.30,17.50,16.00,17.30,572200,16.30,17.50,16.00,17.30,0,0,0
DVN,20190301,16.20,16.20,16.00,16.00,15300,16.20,16.20,16.00,16.00,0,0,0
DVN,20190228,16.30,16.30,15.90,15.90,30910,16.30,16.30,15.90,15.90,0,0,0
DVN,20190227,16.10,16.20,15.90,16.10,76110,16.10,16.20,15.90,16.10,0,0,0
DVN,20190226,16.40,16.40,16.10,16.20,71440,16.40,16.40,16.10,16.20,0,0,0
DVN,20190225,16.00,16.40,16.00,16.10,45400,16.00,16.40,16.00,16.10,0,0,0
DVN,20190222,16.00,16.20,15.90,16.00,73600,16.00,16.20,15.90,16.00,0,0,0
DVN,20190221,16.10,16.20,16.10,16.10,8400,16.10,16.20,16.10,16.10,0,0,0
DVN,20190220,16.60,16.60,16.10,16.20,53885,16.60,16.60,16.10,16.20,0,0,0
DVN,20190219,16.40,16.40,16.20,16.20,83700,16.40,16.40,16.20,16.20,0,0,0
DVN,20190218,16.60,16.70,16.30,16.40,56126,16.60,16.70,16.30,16.40,0,0,0
DVN,20190215,16.70,16.70,16.30,16.50,50200,16.70,16.70,16.30,16.50,0,0,0
DVN,20190214,16.50,16.60,16.30,16.30,32840,16.50,16.60,16.30,16.30,0,0,0
DVN,20190213,16.50,16.50,16.20,16.40,103316,16.50,16.50,16.20,16.40,0,0,0
DVN,20190212,17.00,17.00,16.30,16.60,71440,17.00,17.00,16.30,16.60,0,0,0
DVN,20190211,16.70,16.90,16.40,16.60,54700,16.70,16.90,16.40,16.60,0,0,0
DVN,20190201,16.50,16.50,16.20,16.40,17500,16.50,16.50,16.20,16.40,0,0,0
DVN,20190131,16.40,16.40,16.20,16.30,47200,16.40,16.40,16.20,16.30,0,0,0
DVN,20190130,16.40,16.40,16.10,16.30,58210,16.40,16.40,16.10,16.30,0,0,0
DVN,20190129,16.90,16.90,15.90,16.10,35050,16.90,16.90,15.90,16.10,0,0,0
DVN,20190128,16.50,16.50,15.90,16.00,76800,16.50,16.50,15.90,16.00,0,0,0
DVN,20190125,16.40,16.40,15.90,16.10,124130,16.40,16.40,15.90,16.10,0,0,0
DVN,20190124,16.00,16.30,16.00,16.30,70016,16.00,16.30,16.00,16.30,0,0,0
DVN,20190123,16.70,16.70,16.20,16.30,124610,16.70,16.70,16.20,16.30,0,0,0
DVN,20190122,16.60,16.70,16.40,16.50,102500,16.60,16.70,16.40,16.50,0,0,0
DVN,20190121,16.80,16.80,16.40,16.70,20400,16.80,16.80,16.40,16.70,0,0,0
DVN,20190118,16.90,16.90,16.50,16.70,33700,16.90,16.90,16.50,16.70,0,0,0
DVN,20190117,16.40,16.90,16.20,16.70,225230,16.40,16.90,16.20,16.70,0,0,0
DVN,20190116,16.50,16.50,16.20,16.40,67100,16.50,16.50,16.20,16.40,0,0,0
DVN,20190115,16.60,16.60,16.10,16.20,103400,16.60,16.60,16.10,16.20,0,0,0
DVN,20190114,16.20,16.30,16.00,16.00,52960,16.20,16.30,16.00,16.00,0,0,0
DVN,20190111,16.20,16.20,16.00,16.00,37200,16.20,16.20,16.00,16.00,0,0,0
DVN,20190110,16.40,16.50,16.00,16.00,53500,16.40,16.50,16.00,16.00,0,0,0
DVN,20190109,16.00,16.40,15.80,16.20,62600,16.00,16.40,15.80,16.20,0,0,0
DVN,20190108,16.10,16.40,15.70,15.70,66800,16.10,16.40,15.70,15.70,0,0,0
DVN,20190107,16.00,16.00,15.70,15.80,11100,16.00,16.00,15.70,15.80,0,0,0
DVN,20190104,15.30,15.80,15.20,15.80,42100,15.30,15.80,15.20,15.80,0,0,0
DVN,20190103,16.00,16.00,15.40,15.40,151730,16.00,16.00,15.40,15.40,0,0,0
DVN,20190102,16.60,16.80,16.00,16.00,107860,16.60,16.80,16.00,16.00,0,0,0
DVN,20181228,16.90,17.70,16.40,16.50,615340,16.90,17.70,16.40,16.50,0,0,0
DVN,20181227,16.20,17.00,16.00,16.90,902720,16.20,17.00,16.00,16.90,0,0,0
DVN,20181226,15.60,16.40,15.40,16.10,553600,15.60,16.40,15.40,16.10,0,0,0
DVN,20181225,14.80,15.30,14.30,15.20,266531,14.80,15.30,14.30,15.20,0,0,0
DVN,20181224,15.10,15.20,14.90,15.00,46930,15.10,15.20,14.90,15.00,0,0,0
DVN,20181221,15.90,15.90,15.00,15.30,103800,15.90,15.90,15.00,15.30,0,0,0
DVN,20181220,15.60,15.80,15.20,15.40,154936,15.60,15.80,15.20,15.40,0,0,0
DVN,20181219,15.40,15.40,15.20,15.30,49800,15.40,15.40,15.20,15.30,0,0,0
DVN,20181218,15.10,15.50,15.10,15.30,73175,15.10,15.50,15.10,15.30,0,0,0
DVN,20181217,15.50,15.70,15.20,15.40,233230,15.50,15.70,15.20,15.40,0,0,0
DVN,20181214,15.80,15.80,15.40,15.40,49300,15.80,15.80,15.40,15.40,0,0,0
DVN,20181213,15.80,15.90,15.70,15.70,98550,15.80,15.90,15.70,15.70,0,0,0
DVN,20181212,15.80,16.10,15.80,15.80,43029,15.80,16.10,15.80,15.80,0,0,0
DVN,20181211,16.10,16.10,15.70,15.70,29200,16.10,16.10,15.70,15.70,0,0,0
DVN,20181210,15.50,16.40,15.50,15.90,201270,15.50,16.40,15.50,15.90,0,0,0
DVN,20181207,15.50,15.60,15.30,15.60,89220,15.50,15.60,15.30,15.60,0,0,0
DVN,20181206,15.30,15.50,15.20,15.30,116244,15.30,15.50,15.20,15.30,0,0,0
DVN,20181205,15.40,15.80,15.30,15.40,135410,15.40,15.80,15.30,15.40,0,0,0
DVN,20181204,15.90,16.00,15.50,15.50,78890,15.90,16.00,15.50,15.50,0,0,0
DVN,20181203,16.20,16.20,15.30,15.70,142400,16.20,16.20,15.30,15.70,0,0,0
DVN,20181130,15.70,15.70,15.30,15.50,127400,15.70,15.70,15.30,15.50,0,0,0
DVN,20181129,16.00,16.10,15.70,15.70,127121,16.00,16.10,15.70,15.70,0,0,0
DVN,20181128,15.90,15.90,15.70,15.80,82750,15.90,15.90,15.70,15.80,0,0,0
DVN,20181127,16.20,16.20,15.70,15.90,60500,16.20,16.20,15.70,15.90,0,0,0
DVN,20181126,15.90,16.20,15.80,16.00,53900,15.90,16.20,15.80,16.00,0,0,0
DVN,20181123,16.00,16.50,15.70,15.90,121200,16.00,16.50,15.70,15.90,1700200,0,0
DVN,20181122,16.00,16.20,15.70,15.90,73944,16.00,16.20,15.70,15.90,0,0,0
DVN,20181121,16.20,16.20,15.90,16.10,76520,16.20,16.20,15.90,16.10,0,0,0
DVN,20181120,16.50,16.50,16.10,16.20,140600,16.50,16.50,16.10,16.20,4135100,0,0
DVN,20181119,16.90,16.90,16.20,16.20,54324,16.90,16.90,16.20,16.20,0,0,0
DVN,20181116,16.40,16.50,16.20,16.30,94411,16.40,16.50,16.20,16.30,0,0,0
DVN,20181115,17.90,17.90,16.30,16.50,48200,17.90,17.90,16.30,16.50,0,0,0
DVN,20181114,16.70,16.80,16.10,16.30,230550,16.70,16.80,16.10,16.30,0,0,0
DVN,20181113,17.30,17.30,16.50,16.70,61970,17.30,17.30,16.50,16.70,0,0,0
DVN,20181112,17.10,17.10,16.70,16.90,64800,17.10,17.10,16.70,16.90,0,0,0
DVN,20181109,17.00,17.20,16.70,16.80,115100,17.00,17.20,16.70,16.80,0,0,0
DVN,20181108,17.10,17.20,16.90,17.00,86020,17.10,17.20,16.90,17.00,0,0,0
DVN,20181107,17.00,17.10,16.80,16.90,50700,17.00,17.10,16.80,16.90,0,0,0
DVN,20181106,17.30,17.30,16.80,16.90,50520,17.30,17.30,16.80,16.90,0,0,0
DVN,20181105,16.80,17.00,16.80,17.00,52800,16.80,17.00,16.80,17.00,0,0,0
DVN,20181102,17.30,17.30,16.80,16.90,99570,17.30,17.30,16.80,16.90,0,0,0
DVN,20181101,17.10,17.10,16.80,16.80,108210,17.10,17.10,16.80,16.80,0,0,0
DVN,20181031,17.80,17.80,16.90,17.30,118315,17.80,17.80,16.90,17.30,0,0,0
DVN,20181030,16.90,17.20,16.80,17.00,141963,16.90,17.20,16.80,17.00,0,0,0
