<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ASA,20180402,3.00,3.00,2.90,3.00,8700,3.00,3.00,2.90,3.00,0,0,0
ASA,20180330,2.90,3.00,2.80,3.00,20600,2.90,3.00,2.80,3.00,0,0,0
ASA,20180329,2.90,2.90,2.80,2.90,9200,2.90,2.90,2.80,2.90,0,0,0
ASA,20180328,3.00,3.00,2.80,2.80,65100,3.00,3.00,2.80,2.80,0,0,0
ASA,20180327,3.00,3.00,2.90,3.00,36600,3.00,3.00,2.90,3.00,0,0,0
ASA,20180326,2.90,3.00,2.90,3.00,20900,2.90,3.00,2.90,3.00,0,0,0
ASA,20180323,2.90,3.00,2.90,2.90,52600,2.90,3.00,2.90,2.90,0,0,0
ASA,20180322,3.10,3.10,2.90,3.00,43500,3.10,3.10,2.90,3.00,0,0,0
ASA,20180321,3.10,3.10,2.90,2.90,32120,3.10,3.10,2.90,2.90,0,0,0
ASA,20180320,2.90,3.10,2.90,3.00,77600,2.90,3.10,2.90,3.00,0,0,0
ASA,20180319,3.00,3.10,2.90,2.90,66200,3.00,3.10,2.90,2.90,0,0,0
ASA,20180316,3.20,3.20,3.00,3.00,75400,3.20,3.20,3.00,3.00,0,0,0
ASA,20180315,3.20,3.30,3.10,3.10,35800,3.20,3.30,3.10,3.10,0,0,0
ASA,20180314,3.10,3.20,3.10,3.20,42310,3.10,3.20,3.10,3.20,0,0,0
ASA,20180313,3.00,3.10,3.00,3.10,28210,3.00,3.10,3.00,3.10,0,0,0
ASA,20180312,3.10,3.20,3.10,3.10,61600,3.10,3.20,3.10,3.10,0,0,0
ASA,20180309,3.30,3.30,3.00,3.10,90700,3.30,3.30,3.00,3.10,0,0,0
ASA,20180308,3.20,3.20,3.10,3.10,68100,3.20,3.20,3.10,3.10,0,0,0
ASA,20180307,3.20,3.20,3.00,3.20,51300,3.20,3.20,3.00,3.20,0,0,0
ASA,20180306,3.20,3.20,3.20,3.20,23000,3.20,3.20,3.20,3.20,0,0,0
ASA,20180305,3.30,3.40,3.10,3.10,57800,3.30,3.40,3.10,3.10,0,0,0
ASA,20180302,3.20,3.50,3.10,3.40,33200,3.20,3.50,3.10,3.40,0,0,0
ASA,20180301,3.40,3.40,3.20,3.20,107900,3.40,3.40,3.20,3.20,0,0,0
ASA,20180228,3.70,3.70,3.50,3.50,224710,3.70,3.70,3.50,3.50,0,0,6400
ASA,20180227,3.30,3.40,3.30,3.40,244414,3.30,3.40,3.30,3.40,0,0,22000
ASA,20180226,3.00,3.10,3.00,3.10,122200,3.00,3.10,3.00,3.10,10,0,0
ASA,20180223,3.00,3.00,2.80,2.90,57200,3.00,3.00,2.80,2.90,0,0,0
ASA,20180222,2.90,3.00,2.80,2.90,39900,2.90,3.00,2.80,2.90,0,0,0
ASA,20180221,3.00,3.00,2.90,2.90,32100,3.00,3.00,2.90,2.90,0,0,0
ASA,20180213,2.80,3.00,2.80,3.00,9700,2.80,3.00,2.80,3.00,0,0,0
ASA,20180212,2.60,2.90,2.60,2.90,64000,2.60,2.90,2.60,2.90,0,7000,0
