<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TBD,20180416,73.60,73.60,55.50,63.80,72200,73.60,73.60,55.50,63.80,0,0,400
TBD,20180413,64.00,64.00,64.00,64.00,173,64.00,64.00,64.00,64.00,28042,0,0
TBD,20180412,67.90,67.90,50.40,67.90,1178530,67.90,67.90,50.40,67.90,1009944,2000,0
TBD,20180411,62.00,63.10,58.60,63.10,285439,62.00,63.10,58.60,63.10,0,1000,0
TBD,20180410,68.30,87.00,67.90,71.00,257882,68.30,87.00,67.90,71.00,150487,400,200
TBD,20180409,103.80,103.80,76.80,76.90,577984,103.80,103.80,76.80,76.90,581401,114091,67200
TBD,20180406,90.30,90.30,90.30,90.30,49569,90.30,90.30,90.30,90.30,612942,407155,500
TBD,20180405,78.60,78.60,78.60,78.60,62529,78.60,78.60,78.60,78.60,195309,200,0
TBD,20180404,68.40,68.40,68.40,68.40,121035,68.40,68.40,68.40,68.40,4215710,244525,0
TBD,20180403,59.50,59.50,59.50,59.50,420610,59.50,59.50,59.50,59.50,341851,5000,100
TBD,20180402,51.80,51.80,51.80,51.80,174454,51.80,51.80,51.80,51.80,704887,0,0
TBD,20180330,43.50,47.50,43.50,47.30,231516,43.50,47.50,43.50,47.30,3151971,7000,0
TBD,20180329,43.50,44.00,43.00,44.00,114091,43.50,44.00,43.00,44.00,33284,31900,0
TBD,20180328,43.00,43.20,42.90,43.00,25533,43.00,43.20,42.90,43.00,891560,14700,0
TBD,20180327,43.90,43.90,42.70,43.00,31689,43.90,43.90,42.70,43.00,45000,7000,0
TBD,20180326,44.10,44.20,43.10,43.10,50409,44.10,44.20,43.10,43.10,0,0,0
TBD,20180323,43.00,44.20,42.80,44.00,123907,43.00,44.20,42.80,44.00,0,0,0
TBD,20180322,41.90,43.50,41.70,43.40,267961,41.90,43.50,41.70,43.40,0,0,0
TBD,20180321,42.50,43.10,41.50,42.90,187055,42.50,43.10,41.50,42.90,9456,0,0
TBD,20180320,41.00,44.00,41.00,43.00,146820,41.00,44.00,41.00,43.00,184539,0,0
TBD,20180319,41.80,41.80,36.40,41.00,68750,41.80,41.80,36.40,41.00,3533,0,0
TBD,20180316,42.60,42.90,42.00,42.50,19210,42.60,42.90,42.00,42.50,0,2000,0
TBD,20180315,42.80,43.00,42.80,42.90,39898,42.80,43.00,42.80,42.90,0,0,0
TBD,20180314,43.00,43.10,42.70,42.90,67198,43.00,43.10,42.70,42.90,0,1600,0
TBD,20180313,42.80,43.20,42.60,42.90,44755,42.80,43.20,42.60,42.90,28896,3600,0
TBD,20180312,42.00,43.50,42.00,43.00,61317,42.00,43.50,42.00,43.00,4839,0,0
TBD,20180309,41.00,43.10,40.10,42.60,72150,41.00,43.10,40.10,42.60,21250,0,0
TBD,20180308,40.00,42.90,38.10,42.00,107526,40.00,42.90,38.10,42.00,0,0,0
TBD,20180307,40.50,42.40,36.00,42.20,91985,40.50,42.40,36.00,42.20,0,0,0
TBD,20180306,39.20,42.40,39.10,40.80,63100,39.20,42.40,39.10,40.80,0,0,0
TBD,20180305,38.60,41.50,38.60,41.50,105805,38.60,41.50,38.60,41.50,0,0,0
TBD,20180302,38.60,40.80,38.40,40.50,72726,38.60,40.80,38.40,40.50,0,0,0
TBD,20180301,37.10,40.50,37.10,40.50,80211,37.10,40.50,37.10,40.50,0,0,0
TBD,20180228,40.50,40.50,36.60,38.50,92200,40.50,40.50,36.60,38.50,35030,0,0
TBD,20180227,38.20,39.80,37.50,38.40,27600,38.20,39.80,37.50,38.40,0,0,0
TBD,20180226,37.00,40.00,36.10,38.90,65800,37.00,40.00,36.10,38.90,0,0,0
TBD,20180223,32.40,39.90,32.40,37.50,38900,32.40,39.90,32.40,37.50,0,0,0
TBD,20180222,33.70,38.50,33.70,38.50,8750,33.70,38.50,33.70,38.50,0,0,0
TBD,20180221,37.80,40.20,37.80,40.20,26000,37.80,40.20,37.80,40.20,0,0,0
TBD,20180213,38.90,40.60,37.80,40.50,154900,38.90,40.60,37.80,40.50,0,0,0
TBD,20180212,38.20,40.00,37.60,40.00,145320,38.20,40.00,37.60,40.00,12888,0,0
TBD,20180209,38.00,38.30,37.80,38.30,179500,38.00,38.30,37.80,38.30,610000,0,0
TBD,20180208,37.50,37.90,37.50,37.80,139200,37.50,37.90,37.50,37.80,9919,0,0
TBD,20180207,37.50,37.50,37.50,37.50,44900,37.50,37.50,37.50,37.50,0,0,0
TBD,20180206,37.50,37.50,37.50,37.50,33000,37.50,37.50,37.50,37.50,8437,0,0
TBD,20180205,37.50,37.70,37.50,37.60,50600,37.50,37.70,37.50,37.60,0,0,0
