<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
APG,20180309,6.15,6.15,6.02,6.02,171160,6.15,6.15,6.02,6.02,0,0,0
APG,20180308,6.15,6.15,6.00,6.15,184050,6.15,6.15,6.00,6.15,0,0,0
APG,20180307,6.15,6.19,6.05,6.15,201480,6.15,6.19,6.05,6.15,0,0,3550
APG,20180306,6.15,6.18,5.95,6.15,218290,6.15,6.18,5.95,6.15,0,0,3550
APG,20180305,6.05,6.20,6.05,6.15,296180,6.05,6.20,6.05,6.15,0,0,500
APG,20180302,6.09,6.10,6.00,6.05,166180,6.09,6.10,6.00,6.05,0,0,0
APG,20180301,5.85,6.10,5.85,6.09,293220,5.85,6.10,5.85,6.09,0,0,0
APG,20180228,6.10,6.10,6.00,6.10,269450,6.10,6.10,6.00,6.10,0,0,0
APG,20180227,6.10,6.12,6.00,6.10,215260,6.10,6.12,6.00,6.10,0,0,0
APG,20180226,6.05,6.12,6.00,6.10,253450,6.05,6.12,6.00,6.10,0,0,0
APG,20180223,6.05,6.09,5.95,6.05,381480,6.05,6.09,5.95,6.05,0,0,0
APG,20180222,6.04,6.10,5.96,6.01,228170,6.04,6.10,5.96,6.01,0,0,0
APG,20180221,5.85,6.06,5.85,6.00,241920,5.85,6.06,5.85,6.00,0,0,0
APG,20180213,5.42,5.90,5.42,5.85,206940,5.42,5.90,5.42,5.85,0,0,0
APG,20180212,5.72,5.78,5.65,5.73,181870,5.72,5.78,5.65,5.73,0,0,0
APG,20180209,5.50,5.72,5.41,5.72,233720,5.50,5.72,5.41,5.72,0,0,80
APG,20180208,5.85,5.89,5.60,5.70,279010,5.85,5.89,5.60,5.70,0,0,0
APG,20180207,5.85,5.90,5.80,5.85,204720,5.85,5.90,5.80,5.85,0,0,0
APG,20180206,5.85,5.85,5.45,5.85,155940,5.85,5.85,5.45,5.85,0,0,1310
APG,20180205,6.00,6.05,5.67,5.85,291450,6.00,6.05,5.67,5.85,0,0,240
APG,20180202,6.00,6.08,5.91,6.05,329060,6.00,6.08,5.91,6.05,0,0,0
APG,20180201,5.95,6.00,5.87,6.00,325490,5.95,6.00,5.87,6.00,0,0,0
APG,20180131,5.88,6.20,5.80,5.95,890590,5.88,6.20,5.80,5.95,0,0,0
APG,20180130,5.87,5.88,5.75,5.88,348910,5.87,5.88,5.75,5.88,0,0,0
APG,20180129,5.88,5.90,5.75,5.87,363630,5.88,5.90,5.75,5.87,0,0,8160
APG,20180126,5.88,5.96,5.63,5.86,358040,5.88,5.96,5.63,5.86,0,0,26840
APG,20180125,5.52,5.90,5.50,5.86,709000,5.52,5.90,5.50,5.86,0,0,0
APG,20180122,5.44,5.56,5.44,5.52,410670,5.44,5.56,5.44,5.52,0,0,0
APG,20180119,5.47,5.51,5.36,5.44,280050,5.47,5.51,5.36,5.44,0,0,0
APG,20180118,5.43,5.52,5.38,5.45,261930,5.43,5.52,5.38,5.45,0,0,0
APG,20180117,5.40,5.44,5.35,5.42,326110,5.40,5.44,5.35,5.42,0,0,10000
APG,20180116,5.42,5.44,5.29,5.40,419860,5.42,5.44,5.29,5.40,0,0,0
APG,20180115,5.40,5.52,5.30,5.40,508110,5.40,5.52,5.30,5.40,0,0,0
APG,20180112,5.48,5.56,5.30,5.40,304110,5.48,5.56,5.30,5.40,0,0,0
APG,20180111,5.18,5.52,5.18,5.48,423720,5.18,5.52,5.18,5.48,0,0,10
APG,20180110,5.28,5.59,5.27,5.34,635540,5.28,5.59,5.27,5.34,0,10000,5940
APG,20180109,5.67,5.76,5.26,5.65,684140,5.67,5.76,5.26,5.65,0,0,24050
APG,20180108,5.75,5.82,5.65,5.65,236590,5.75,5.82,5.65,5.65,0,0,10
APG,20180105,5.74,5.92,5.62,5.73,308080,5.74,5.92,5.62,5.73,0,0,0
APG,20180104,5.65,6.00,5.65,5.74,360780,5.65,6.00,5.65,5.74,0,0,5000
APG,20180103,5.42,5.79,5.30,5.65,762060,5.42,5.79,5.30,5.65,0,0,0
APG,20180102,5.22,5.50,5.23,5.42,244090,5.22,5.50,5.23,5.42,0,0,140
APG,20171229,5.30,5.58,5.22,5.22,529550,5.30,5.58,5.22,5.22,111540,4000,0
APG,20171228,5.30,5.38,5.21,5.32,216800,5.30,5.38,5.21,5.32,200000,0,0
APG,20171227,5.30,5.33,5.21,5.30,276880,5.30,5.33,5.21,5.30,0,0,0
APG,20171226,5.20,5.39,5.20,5.30,293960,5.20,5.39,5.20,5.30,0,0,0
APG,20171225,5.35,5.40,5.20,5.39,322370,5.35,5.40,5.20,5.39,0,0,0
APG,20171222,5.36,5.38,5.10,5.30,375650,5.36,5.38,5.10,5.30,0,0,0
APG,20171221,5.44,5.44,5.06,5.36,493200,5.44,5.44,5.06,5.36,0,300,0
APG,20171220,5.45,5.50,5.26,5.44,271850,5.45,5.50,5.26,5.44,0,0,0
APG,20171219,5.44,5.59,5.40,5.45,365760,5.44,5.59,5.40,5.45,0,0,400
APG,20171218,5.35,5.58,5.35,5.44,331000,5.35,5.58,5.35,5.44,0,0,0
APG,20171215,5.37,5.37,5.24,5.35,294470,5.37,5.37,5.24,5.35,0,0,0
APG,20171214,5.49,5.49,5.33,5.37,305960,5.49,5.49,5.33,5.37,0,0,0
APG,20171213,5.55,5.55,5.35,5.50,219550,5.55,5.55,5.35,5.50,0,0,0
APG,20171212,5.60,5.61,5.26,5.55,347750,5.60,5.61,5.26,5.55,0,0,0
APG,20171211,5.70,5.71,5.40,5.60,406580,5.70,5.71,5.40,5.60,0,0,0
APG,20171208,5.70,5.73,5.45,5.70,327150,5.70,5.73,5.45,5.70,0,0,0
APG,20171207,5.60,5.80,5.38,5.70,459250,5.60,5.80,5.38,5.70,0,0,0
APG,20171206,5.77,5.77,5.45,5.60,332680,5.77,5.77,5.45,5.60,0,0,0
APG,20171205,5.82,5.85,5.51,5.77,315330,5.82,5.85,5.51,5.77,0,0,0
APG,20171204,5.90,5.90,5.60,5.88,398370,5.90,5.90,5.60,5.88,0,19900,93610
APG,20171201,5.90,5.94,5.60,5.93,363760,5.90,5.94,5.60,5.93,0,0,0
APG,20171130,5.73,5.95,5.73,5.90,390540,5.73,5.95,5.73,5.90,0,0,0
APG,20171129,5.42,5.75,5.42,5.70,356100,5.42,5.75,5.42,5.70,0,0,5000
APG,20171128,5.42,5.43,5.36,5.42,214710,5.42,5.43,5.36,5.42,0,550,0
APG,20171127,5.43,5.44,5.40,5.42,340200,5.43,5.44,5.40,5.42,0,0,0
APG,20171124,5.40,5.44,5.40,5.43,399840,5.40,5.44,5.40,5.43,0,0,0
APG,20171123,5.34,5.41,5.30,5.40,350240,5.34,5.41,5.30,5.40,0,0,0
APG,20171122,5.32,5.34,5.25,5.34,260090,5.32,5.34,5.25,5.34,0,0,0
APG,20171121,5.32,5.34,5.25,5.32,306180,5.32,5.34,5.25,5.32,0,0,0
APG,20171120,5.30,5.32,5.25,5.32,326190,5.30,5.32,5.25,5.32,50000,0,0
APG,20171117,5.22,5.35,5.22,5.30,349100,5.22,5.35,5.22,5.30,0,0,0
APG,20171116,5.33,5.34,5.22,5.22,329130,5.33,5.34,5.22,5.22,177630,0,0
APG,20171115,5.29,5.35,5.11,5.33,313870,5.29,5.35,5.11,5.33,0,0,0
APG,20171114,5.30,5.35,5.10,5.29,328450,5.30,5.35,5.10,5.29,0,0,0
APG,20171113,5.30,5.38,5.25,5.30,253860,5.30,5.38,5.25,5.30,0,0,0
APG,20171110,5.47,5.47,5.26,5.43,252210,5.47,5.47,5.26,5.43,0,0,0
APG,20171109,5.12,5.47,5.12,5.47,916000,5.12,5.47,5.12,5.47,0,0,0
APG,20171108,5.45,5.45,5.12,5.12,448380,5.45,5.45,5.12,5.12,0,0,0
APG,20171107,5.60,5.60,5.21,5.50,472060,5.60,5.60,5.21,5.50,0,0,0
APG,20171106,5.31,5.60,5.20,5.60,227090,5.31,5.60,5.20,5.60,0,0,0
APG,20171103,5.30,5.32,5.17,5.31,217490,5.30,5.32,5.17,5.31,0,0,0
APG,20171102,5.25,5.30,5.15,5.30,366890,5.25,5.30,5.15,5.30,0,0,0
APG,20171101,5.22,5.25,5.16,5.25,270260,5.22,5.25,5.16,5.25,0,0,0
APG,20171031,5.28,5.28,5.15,5.22,258360,5.28,5.28,5.15,5.22,0,0,0
APG,20171030,5.26,5.28,5.12,5.28,310690,5.26,5.28,5.12,5.28,0,0,0
APG,20171027,5.20,5.26,5.15,5.26,217160,5.20,5.26,5.15,5.26,0,0,0
APG,20171026,5.20,5.20,5.09,5.20,256480,5.20,5.20,5.09,5.20,0,0,0
APG,20171025,5.20,5.20,5.10,5.20,307290,5.20,5.20,5.10,5.20,0,0,12000
APG,20171024,5.21,5.21,5.00,5.20,284000,5.21,5.21,5.00,5.20,0,0,0
