<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
NTP,20061211,6.8286,7.0495,6.5795,6.8286,40100
NTP,20061212,6.8286,7.1435,6.8286,7.0495,60300
NTP,20061213,7.0495,7.0965,6.9555,7.0589,90000
NTP,20061214,7.0589,7.1435,7.0495,7.1106,93700
NTP,20061215,7.1106,7.1905,7.0495,7.1905,77100
NTP,20061218,7.1905,7.2375,7.1435,7.1623,54100
NTP,20061219,7.1623,7.2375,7.0965,7.2375,55200
NTP,20061220,7.2375,7.3080,7.1435,7.2375,94900
NTP,20061221,7.2375,7.2375,7.0495,7.0965,71100
NTP,20061222,7.0965,7.0965,6.4385,6.5325,88300
NTP,20061225,6.5325,6.9085,6.5325,6.8145,60100
NTP,20061226,6.8145,6.9555,6.5795,6.7722,29100
NTP,20061227,6.7722,7.0495,6.7722,6.8145,14500
NTP,20061228,6.8145,6.9085,6.7675,6.8427,48500
NTP,20061229,6.8427,6.9555,6.8427,6.9085,36800
NTP,20070102,6.9085,6.9085,6.7675,6.8615,35300
NTP,20070103,6.8615,6.9085,6.8192,6.8568,23500
NTP,20070104,6.8568,7.0495,6.8568,7.0495,32100
NTP,20070105,7.0495,7.6135,7.0495,7.5712,92600
NTP,20070108,7.5712,7.9894,7.4960,7.5524,30600
NTP,20070109,7.5524,8.2714,7.5524,8.2714,97100
NTP,20070110,8.2714,8.8918,8.2714,8.8918,57300
NTP,20070111,8.8918,9.4228,8.8918,9.2113,95500
NTP,20070112,9.2113,10.0338,9.1879,9.4933,129300
NTP,20070115,9.4933,10.6823,9.4933,10.5743,103900
NTP,20070116,10.5743,11.6787,10.2923,10.6212,63400
NTP,20070117,10.6212,10.6212,9.7659,9.7659,26800
NTP,20070118,9.7659,9.7659,8.7931,9.6343,114300
NTP,20070119,9.6343,10.1137,9.3993,10.1137,70800
NTP,20070122,10.1137,10.2453,9.3053,9.8646,47700
NTP,20070123,9.8646,10.3393,9.6343,9.7283,18900
NTP,20070124,9.7283,9.7753,9.5873,9.5873,21500
NTP,20070125,9.5873,9.9163,9.3523,9.9163,84500
NTP,20070126,9.9163,9.9163,9.4698,9.7283,23500
NTP,20070129,9.7283,10.1936,9.7283,10.1936,10600
NTP,20070130,10.1936,10.9502,10.1090,10.6212,20800
NTP,20070131,10.6212,11.2792,10.6212,11.1382,59500
NTP,20070201,11.1382,11.6552,10.8092,11.0301,21100
NTP,20070202,11.0301,11.0301,10.3393,10.7622,6900
NTP,20070205,10.7622,10.7622,10.2923,10.5743,26500
NTP,20070206,10.5743,10.6212,10.4803,10.4803,29800
NTP,20070207,10.4803,10.5743,10.4333,10.5508,34100
NTP,20070208,10.5508,11.0442,10.3393,10.3393,28300
NTP,20070209,10.3393,10.6259,10.3393,10.5743,112400
NTP,20070212,10.5743,11.6552,10.5743,11.4672,58600
NTP,20070213,11.4672,11.9842,11.2792,11.6552,37400
NTP,20070214,11.6552,11.9842,11.3732,11.8432,18600
NTP,20070215,11.8432,13.0040,11.8432,13.0040,55600
NTP,20070226,13.0040,14.3011,13.0040,14.3011,82300
NTP,20070227,14.3011,15.7251,14.3011,15.0389,76100
NTP,20070228,15.0389,15.6969,13.8640,14.7100,30100
NTP,20070301,14.7100,14.7100,13.6290,13.8170,38200
NTP,20070302,13.8170,14.0990,13.6290,13.9580,40300
NTP,20070305,13.9580,14.3340,13.6290,13.7230,60300
NTP,20070306,13.7230,13.8640,13.3941,13.6290,67000
NTP,20070307,13.6290,13.8640,12.3319,13.1591,21600
NTP,20070308,13.1591,13.6760,13.1591,13.3941,18200
NTP,20070309,13.3941,13.6760,13.3471,13.3894,34400
NTP,20070312,13.3894,13.4410,13.2531,13.3471,31300
NTP,20070313,13.3471,13.3941,13.1591,13.1591,24200
NTP,20070314,13.1591,13.1591,12.6891,12.8771,29900
NTP,20070315,12.8771,12.8771,11.4907,11.5142,36300
NTP,20070316,11.5142,12.9946,11.2792,12.6891,35600
NTP,20070319,12.6891,13.5209,12.4541,12.6844,33100
NTP,20070320,12.6844,12.6891,11.9842,12.2191,11500
NTP,20070321,12.2191,12.2191,11.2792,11.9842,32500
NTP,20070322,11.9842,11.9842,11.6082,11.7022,30400
NTP,20070323,11.7022,11.7492,11.5142,11.5189,21600
NTP,20070326,11.5189,11.5377,10.3957,10.4803,13100
NTP,20070327,10.4803,10.9314,9.8411,9.8411,42600
NTP,20070328,9.8411,10.8327,8.9294,10.8327,77300
NTP,20070329,10.8327,11.1194,10.7622,11.1194,105000
NTP,20070330,11.1194,11.7492,10.8092,10.8092,39300
NTP,20070402,10.8092,10.8092,10.1513,10.1513,33100
NTP,20070403,10.1513,10.5508,9.5873,9.8693,59800
NTP,20070404,9.8693,10.4333,9.8693,10.3158,33300
NTP,20070405,10.3158,10.5743,9.9163,10.1043,53500
NTP,20070406,10.1043,10.2923,10.1043,10.2453,30800
NTP,20070409,10.2453,10.5696,10.2453,10.3393,54800
NTP,20070410,10.3393,11.2792,10.3393,10.3393,48500
NTP,20070411,10.3393,10.4474,10.1043,10.2923,39000
NTP,20070412,10.2923,10.2923,9.6343,9.7283,82800
NTP,20070413,9.7283,9.7283,9.1644,9.3946,69300
NTP,20070416,9.3946,9.3946,8.4688,8.5064,53100
NTP,20070417,8.5064,9.4463,7.9894,9.4040,131900
NTP,20070418,9.4040,9.7048,9.3993,9.7048,60700
NTP,20070419,9.7048,9.8693,8.9294,9.1644,36400
NTP,20070420,9.1644,9.1644,8.7414,8.8824,13600
NTP,20070423,8.8824,8.8824,7.9894,8.5064,78200
NTP,20070424,8.5064,8.5064,7.6699,8.4594,22300
NTP,20070425,8.4594,8.6709,8.4124,8.5816,70900
NTP,20070502,8.5816,8.6192,8.4124,8.4124,15600
NTP,20070503,8.4124,8.5487,8.4124,8.4594,30900
NTP,20070504,8.4594,8.5910,8.4594,8.5910,24600
NTP,20070507,8.5910,8.8824,8.5064,8.8824,39800
NTP,20070508,8.8824,9.3993,8.8824,9.3288,60300
NTP,20070509,9.3288,10.2218,9.3288,10.0573,135500
NTP,20070510,10.0573,10.3393,9.7753,9.9069,90700
NTP,20070511,9.9069,10.1090,9.7753,10.1043,125600
NTP,20070514,10.1043,10.3393,10.1043,10.2218,89500
NTP,20070515,10.2218,10.3205,9.8693,9.8928,145500
NTP,20070516,9.8930,10.2706,9.8930,10.1997,44600
NTP,20070517,10.1997,10.1997,9.9164,9.9873,35800
NTP,20070518,9.9873,10.0722,9.8456,9.8810,56700
NTP,20070521,9.8810,9.9023,9.5623,9.7039,64300
NTP,20070522,9.7039,9.9093,9.6331,9.8385,135300
NTP,20070523,9.8385,10.1856,9.8385,10.0227,128500
NTP,20070524,10.0227,10.0227,9.5623,9.7323,84100
NTP,20070525,9.7323,9.7323,9.5623,9.6189,111400
NTP,20070528,9.6189,9.8456,9.4914,9.4914,131800
NTP,20070529,9.4914,9.6331,9.4277,9.4631,118300
NTP,20070530,9.4631,9.4914,9.2435,9.4914,66200
NTP,20070531,9.4914,9.5623,9.4135,9.4914,58900
NTP,20070601,9.4914,9.6331,9.3498,9.4631,50200
NTP,20070604,9.4631,9.5056,9.2789,9.2931,19700
NTP,20070605,9.2931,9.4914,9.0664,9.1019,58700
NTP,20070606,9.1019,9.2081,9.0664,9.1019,117600
NTP,20070607,9.1019,9.4206,9.1019,9.1302,54100
NTP,20070608,9.1302,9.2789,9.0664,9.1019,66200
NTP,20070611,9.1019,9.1019,8.9248,8.9389,11000
NTP,20070612,8.9389,8.9389,8.7831,8.7973,55100
NTP,20070613,8.7973,8.7973,8.5706,8.6485,35600
NTP,20070614,8.6485,8.7123,8.4998,8.6415,58300
NTP,20070615,8.6415,8.9956,8.5706,8.8894,63500
NTP,20070618,8.8894,9.1373,8.8894,8.9956,34900
NTP,20070619,8.9956,9.1373,8.9602,9.1019,97300
NTP,20070620,9.1019,9.1444,9.0735,9.0806,51700
NTP,20070621,9.0806,9.1160,8.7477,8.8185,18200
NTP,20070622,8.8185,8.8469,8.7264,8.7902,24300
NTP,20070625,8.7902,8.8469,8.7477,8.8185,46900
NTP,20070626,8.8185,8.8185,8.7477,8.7548,22100
NTP,20070627,8.7548,8.7831,8.6415,8.7123,51400
NTP,20070628,8.7123,8.7548,8.6273,8.7264,25900
NTP,20070629,8.7264,8.7831,8.6769,8.7831,30300
NTP,20070702,8.7831,8.8185,8.2873,8.4290,18700
NTP,20070703,8.4290,8.4290,8.0040,8.4219,51800
NTP,20070704,8.4219,8.8539,8.4219,8.5706,90400
NTP,20070705,8.5706,8.8539,8.3723,8.4290,21200
NTP,20070706,8.4290,8.5706,8.3581,8.4998,26800
NTP,20070709,8.4998,8.4998,8.4290,8.4360,26200
NTP,20070710,8.4360,8.6060,8.4360,8.6060,44600
NTP,20070711,8.6060,8.7477,8.6060,8.6769,68900
NTP,20070712,8.6769,8.7123,8.4998,8.5352,22300
NTP,20070713,8.5352,8.6352,8.4995,8.5352,16700
NTP,20070716,8.5352,8.5352,8.3637,8.4637,18300
NTP,20070717,8.4637,8.4637,8.3566,8.4280,44800
NTP,20070718,8.4280,8.4280,8.3637,8.3995,34800
NTP,20070719,8.3995,8.3995,8.3209,8.3280,24100
NTP,20070720,8.3280,8.3566,8.2995,8.3209,55600
NTP,20070723,8.3209,8.3352,8.2138,8.2138,67600
NTP,20070724,8.2138,8.2138,7.9781,8.0709,50000
NTP,20070725,8.0709,8.0709,7.7852,7.7995,33200
NTP,20070726,7.7995,7.7995,7.2138,7.2852,95900
NTP,20070727,7.2852,7.2852,6.8567,7.2495,143300
NTP,20070730,7.2495,7.2495,6.9638,6.9996,119100
NTP,20070731,6.9996,7.0710,6.4639,6.7853,249700
NTP,20070801,6.7853,7.1281,6.6067,7.0853,210900
NTP,20070802,7.0853,7.2138,6.9138,6.9281,101500
NTP,20070803,6.9281,6.9638,6.7496,6.7924,66700
NTP,20070806,6.7924,6.8353,6.7281,6.7853,29100
NTP,20070807,6.7853,6.8924,6.7139,6.8567,86200
NTP,20070808,6.8567,6.9496,6.8567,6.9496,97100
NTP,20070809,6.9496,7.1424,6.9496,7.1424,168300
NTP,20070810,7.1424,7.2852,7.0710,7.2067,177400
NTP,20070813,7.2067,7.2138,7.0353,7.1424,91200
NTP,20070814,7.1424,7.1781,6.7853,7.1710,114400
NTP,20070815,7.1710,7.1781,7.1067,7.1424,60000
NTP,20070816,7.1424,7.1781,7.1424,7.1424,84500
NTP,20070817,7.1424,7.1424,6.9996,7.0781,63300
NTP,20070820,7.0781,7.0853,7.0353,7.0710,41500
NTP,20070821,7.0710,7.1424,7.0710,7.1424,59400
NTP,20070822,7.1424,7.1781,7.1067,7.1067,88700
NTP,20070823,7.1067,7.1424,7.1067,7.1353,83100
NTP,20070824,7.1353,7.2424,7.1353,7.2138,70300
NTP,20070827,7.2138,7.3567,7.1424,7.3567,56400
NTP,20070828,7.3567,7.7138,7.2281,7.7138,69800
NTP,20070829,7.7138,7.9995,7.4281,7.9281,145800
NTP,20070830,7.9281,8.2566,7.9281,8.1495,127200
NTP,20070831,8.1495,8.3495,7.8566,7.9995,150100
NTP,20070904,7.9995,8.2138,7.7852,7.9995,149100
NTP,20070905,7.9995,8.1780,7.9995,8.0852,63600
NTP,20070906,8.0852,8.0852,7.8923,8.0209,44000
NTP,20070907,8.0209,8.0566,7.4995,8.0281,176300
NTP,20070910,8.0281,8.0352,7.7138,7.8923,127200
NTP,20070911,7.8923,7.9995,7.8281,7.8566,47100
NTP,20070912,7.8566,7.8566,7.4995,7.7852,108000
NTP,20070913,7.7852,7.8424,7.6424,7.7495,40900
NTP,20070914,7.7495,7.8781,7.7495,7.8566,75800
NTP,20070917,7.8566,7.9281,7.7852,7.9281,82600
NTP,20070918,7.9281,7.9495,7.8852,7.9209,63800
NTP,20070919,7.9209,8.1066,7.8566,8.0352,90800
NTP,20070920,8.0352,8.2852,8.0209,8.0638,87900
NTP,20070921,8.0638,8.1423,8.0352,8.0709,86200
NTP,20070924,8.0709,8.1780,8.0709,8.1352,66900
NTP,20070925,8.1352,8.5709,8.1138,8.4495,85300
NTP,20070926,8.4495,8.4637,8.2852,8.3566,118900
NTP,20070927,8.3566,8.4280,8.3209,8.4280,87000
NTP,20070928,8.4280,9.2137,8.4280,9.1423,135900
NTP,20071001,9.1423,9.9351,9.1423,9.9351,217800
NTP,20071002,9.9351,10.8850,9.6422,9.8565,156500
NTP,20071003,9.8565,9.8922,9.6065,9.8565,146300
NTP,20071004,9.8565,9.9136,9.7494,9.7851,125100
NTP,20071005,9.7851,9.8565,9.2851,9.4637,147100
NTP,20071008,9.4637,9.8565,9.3565,9.3565,150300
NTP,20071009,9.3565,9.7851,9.3565,9.7208,150800
NTP,20071010,9.7208,9.9279,9.6065,9.8922,100400
NTP,20071011,9.8922,9.9279,9.6779,9.7137,65100
NTP,20071012,9.7137,9.7994,9.5708,9.7351,62400
NTP,20071015,9.7351,10.2136,9.6994,10.0351,154500
NTP,20071016,10.0351,10.8493,9.9994,10.5707,240300
NTP,20071017,10.5707,10.8564,9.8565,10.0708,136900
NTP,20071018,10.0708,10.0708,9.6422,9.7137,72900
NTP,20071019,9.7137,9.9994,9.4280,9.8565,144200
NTP,20071022,9.8565,10.0708,9.6422,9.7351,79000
NTP,20071023,9.7351,9.7637,9.0708,9.4137,203100
NTP,20071024,9.4137,9.6422,9.2851,9.6280,115500
NTP,20071025,9.6280,9.7137,9.4280,9.4780,129700
NTP,20071026,9.4780,10.4922,9.4280,9.5351,115000
NTP,20071029,9.5351,9.9279,9.3565,9.4280,89600
NTP,20071030,9.4280,9.5708,9.1423,9.1780,127400
NTP,20071031,9.1780,9.2137,9.1066,9.1494,100500
NTP,20071101,9.1494,9.5708,9.1423,9.1423,97200
NTP,20071102,9.1423,9.2851,9.0566,9.1494,146500
NTP,20071105,9.1494,9.1494,8.8566,8.9280,120500
NTP,20071106,8.9280,8.9280,8.5709,8.8566,64100
NTP,20071107,8.8566,9.1066,8.8566,9.0280,69700
NTP,20071108,9.0280,9.0708,8.8566,8.8566,59100
NTP,20071109,8.8566,8.9994,8.6423,8.7851,73500
NTP,20071112,8.7851,8.7851,8.4995,8.6137,97400
NTP,20071113,8.6137,8.6137,7.9352,8.0781,86800
NTP,20071114,8.0781,8.9209,8.0709,8.9209,172200
NTP,20071115,8.9209,8.9994,8.3566,8.4995,61500
NTP,20071116,8.4995,8.5066,8.3566,8.4709,25800
NTP,20071119,8.4709,8.4709,8.2138,8.3566,68100
NTP,20071120,8.3566,8.4280,8.2138,8.3209,40300
NTP,20071121,8.3209,8.3209,7.4781,8.2138,156200
NTP,20071122,8.2138,8.9280,8.1780,8.2138,124000
NTP,20071123,8.2138,8.3566,8.1852,8.2138,75800
NTP,20071126,8.2138,8.3923,8.2138,8.3566,73000
NTP,20071127,8.3566,8.4995,8.2852,8.3209,46200
NTP,20071128,8.3209,8.4137,8.2138,8.3495,56800
NTP,20071129,8.3495,8.4280,8.2852,8.2852,37100
NTP,20071130,8.2852,8.4137,8.2423,8.2495,50000
NTP,20071203,8.2495,8.3566,8.2495,8.2995,77000
NTP,20071204,8.2995,8.5352,8.2852,8.3566,90000
NTP,20071205,8.3566,8.4637,8.1852,8.3209,63500
NTP,20071206,8.3209,8.3923,8.2852,8.3209,58300
NTP,20071207,8.3209,8.3495,8.2495,8.3138,49900
NTP,20071210,8.3138,8.3138,8.1423,8.1852,40800
NTP,20071211,8.1852,8.3066,8.0709,8.0852,64400
NTP,20071212,8.0852,8.2566,7.9638,8.1352,27200
NTP,20071213,8.1352,8.1423,7.9995,7.9995,36500
NTP,20071214,7.9995,8.0138,7.8566,7.9352,47600
NTP,20071217,7.9352,8.0709,7.7852,7.8566,28700
NTP,20071218,7.8566,7.9995,7.8066,7.9995,52100
NTP,20071219,7.9995,8.3566,7.9995,8.2066,77900
NTP,20071220,8.2066,8.2852,7.8638,8.1066,58300
NTP,20071221,8.1066,8.2495,7.9709,8.1423,41900
NTP,20071224,8.1423,8.2138,8.1066,8.1138,56800
NTP,20071225,8.1138,8.1566,8.0709,8.0781,27800
NTP,20071226,8.0781,8.1423,7.9995,8.1066,13100
NTP,20071227,8.1066,8.1566,8.0852,8.1066,43400
NTP,20071228,8.1066,8.1423,8.0709,8.1352,18900
NTP,20080102,8.1352,8.1423,8.0709,8.0709,9600
